,Spectrum,Date,Time,"NO (350,3000) 191C","NO (350,3000) 191C average","NO (350,3000) 191C stdev",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"N2O (100,200,300) 191C (1of2)","N2O (100,200,300) 191C (1of2) average","N2O (100,200,300) 191C (1of2) stdev",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"Formaldehyde (70,500) 191C","Formaldehyde (70,500) 191C average","Formaldehyde (70,500) 191C stdev",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"Propylene (200,1000) 191C","Propylene (200,1000) 191C average","Propylene (200,1000) 191C stdev",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"Ethylene (100,3000) 191C","Ethylene (100,3000) 191C average","Ethylene (100,3000) 191C stdev",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
0,TESTANMA_11091.LAB,6/3/2020,16:07:11.000,223.452749,180.305817,24.135221,24.879249,24.719414,0.272894,28.462691,27.754520,1.869501,0.656239,0.735061,0.089075,0.068527,0.199725,0.099137,0.185183,1.709310,0.996815,-3.703868,1.344853,5.002293,2.909954,3.492747,0.326294,2.156861,1.114366,0.593190,4.856058,4.154184,0.393086,4.871269,4.240952,0.353122,164.157988,207.762115,24.421679,0.017637,0.020826,0.001795,-0.177433,0.496989,0.460218,21.096600,20.298252,1.558730,4.507505,4.428232,0.392723,3.580367,3.854621,0.223593,0.336248,3.669493,2.782815,0.568389,-0.153081,0.604519,2.269563,1.691889,0.532952,-2.653453,0.661242,1.941710,4.400021,1.261975,3.492832,0.041455,0.026979,0.009341,0.433461,0.442893,0.355796,0.152892,-0.058801,0.223121,-0.290380,0.276503,1.335106,190.435486,190.465225,0.066499,0.959841,0.967125,0.005149,24.879249,24.719414,0.272894,164.157988,207.762115,24.421679,3.580367,3.854621,0.223593,0.068527,0.199725,0.099137,245.678545,205.686478,22.400930,169.078082,215.351227,25.914915,5.012440,4.306693,0.395273,230.150008,186.765823,24.268826,25.624923,25.614086,0.271480,253.041949,213.070145,22.392757,47.061121,45.227154,2.430718,43.122717,40.987068,2.503211,41.985938,41.293232,2.167312,0.656239,0.735061,0.089075,4.866581,4.157306,0.397221,45.382241,42.326141,2.771670,44.245462,42.632305,2.306232,3.633122,3.646491,0.007482,5.172831,5.175433,0.008618,89.387131,89.706802,0.178702,6.188415,6.368441,0.100638,-3.830769,-3.832528,0.000983,0.000000,0.000000,0.000000,563.143982,563.154968,0.006863,0.004373,0.003507,0.000604,NaN,NaN,NaN,1.335926,1.337595,0.002127
1,TESTANMA_11091.LAB,6/3/2020,16:07:11.200,221.000055,190.569733,28.924122,24.439992,24.744659,0.228154,27.634472,28.103806,1.573276,0.761202,0.719307,0.071016,0.159744,0.196806,0.100280,-2.100778,0.913762,1.955680,-3.814610,0.971361,5.366028,3.218027,3.414849,0.338315,1.352601,1.238425,0.557075,4.791466,4.311217,0.468782,4.854577,4.387153,0.434358,176.164778,199.284714,26.964417,0.018040,0.020117,0.002096,0.040058,0.355865,0.472906,19.013678,20.322044,1.532640,3.988564,4.245544,0.323612,3.445536,3.718840,0.224913,1.161396,2.629190,2.479976,-0.222676,-0.106813,0.584241,1.428821,1.766045,0.440482,0.034030,0.248665,1.772152,0.531557,1.562128,3.313019,0.027565,0.028245,0.008780,0.422142,0.378677,0.314634,0.130342,-0.056787,0.225177,-0.071563,0.541849,1.011705,190.435486,190.465225,0.066499,0.959841,0.964940,0.005522,24.439992,24.744659,0.228154,176.164778,199.284714,26.964417,3.445536,3.718840,0.224913,0.159744,0.196806,0.100280,245.474077,215.563065,27.433805,182.073188,206.419632,28.571804,4.992693,4.473598,0.483273,228.341284,197.227936,29.248520,25.251165,25.619562,0.261739,253.638492,223.111862,27.633387,40.134809,44.631111,3.291203,36.344720,40.540386,3.154958,36.790072,40.754017,2.930364,0.761202,0.719307,0.071016,4.832101,4.322091,0.481787,38.083140,41.872219,3.309351,38.528493,42.085846,2.947117,3.633672,3.643267,0.009019,5.174510,5.173807,0.007628,89.387131,89.626892,0.218864,6.188415,6.323434,0.123256,-3.830769,-3.832088,0.001204,0.000000,0.000000,0.000000,563.149346,563.152771,0.006486,0.003284,0.003529,0.000590,NaN,NaN,NaN,1.335162,1.336862,0.002226
2,TESTANMA_11091.LAB,6/3/2020,16:07:11.400,218.513245,200.533005,28.073580,23.994625,24.610584,0.410653,26.794732,28.243267,1.368548,0.867626,0.735403,0.095229,0.252230,0.204350,0.103317,-4.418535,-0.285695,3.004016,-3.926892,0.110856,5.811898,3.530385,3.391963,0.322364,0.537154,1.184479,0.618937,4.725976,4.462762,0.452381,4.837654,4.540806,0.429708,188.338575,193.699860,25.416162,0.018449,0.019431,0.001930,0.260573,0.356938,0.472627,16.901783,20.034039,2.046830,3.462405,4.031596,0.424617,3.308828,3.589680,0.240544,1.998023,1.791684,1.487004,-1.024745,-0.366497,0.656887,0.576385,1.455894,0.628497,2.758895,0.686749,2.109590,-3.390715,1.511679,3.403185,0.013482,0.026098,0.011034,0.410665,0.392709,0.314070,0.107478,-0.035304,0.236782,0.150299,0.320371,0.934052,190.435486,190.465225,0.066499,0.959841,0.962755,0.004748,23.994625,24.610584,0.410653,188.338575,193.699860,25.416162,3.308828,3.589680,0.240544,0.252230,0.204350,0.103317,245.266764,225.830322,26.915173,195.249049,200.580780,26.901966,4.972671,4.644239,0.477568,226.507402,207.513794,28.546370,24.872208,25.474396,0.426244,254.243332,233.707352,27.317656,33.112156,42.433060,6.155846,29.472445,38.484413,5.927862,31.521935,39.217407,5.132595,0.867626,0.735403,0.095229,4.797143,4.487655,0.472400,30.682514,39.900642,6.078803,32.732005,40.633629,5.179575,3.634229,3.640025,0.008704,5.176213,5.171804,0.004007,89.387131,89.546974,0.218864,6.188415,6.278428,0.123256,-3.830769,-3.831648,0.001204,0.000000,0.000000,0.000000,563.154785,563.151489,0.004795,0.002181,0.003185,0.000787,NaN,NaN,NaN,1.334388,1.335591,0.000833
3,TESTANMA_11092.LAB,6/3/2020,16:07:11.600,216.796478,210.124481,22.093632,24.034870,24.478222,0.477226,26.995087,27.553492,0.675953,0.662568,0.715494,0.098595,-0.022759,0.130718,0.108711,-7.420407,-2.160261,4.013147,-0.888703,-1.891156,2.953065,3.684338,3.398182,0.328899,1.102720,1.198526,0.615412,4.774262,4.628613,0.357079,4.882829,4.703254,0.354444,187.925200,187.257156,20.680410,0.018547,0.018795,0.001447,1.044525,0.431082,0.556414,20.147736,19.755020,1.877848,3.251742,3.918489,0.552149,3.239033,3.503466,0.278732,3.081337,1.560992,1.033566,-1.000432,-0.372546,0.663938,0.783967,1.365017,0.696940,2.683584,0.934040,2.286093,0.155075,0.528448,2.768706,0.014262,0.025424,0.011759,-0.078076,0.395437,0.308826,-0.141809,-0.025759,0.229872,0.603294,0.047709,0.349305,190.435486,190.465225,0.066499,0.959841,0.960570,0.001631,24.034870,24.478222,0.477226,187.925200,187.257156,20.680410,3.239033,3.503466,0.278732,-0.022759,0.130718,0.108711,243.514933,235.536743,21.141266,195.113228,193.906265,21.927835,5.036363,4.832314,0.383601,225.089319,217.483444,22.527639,24.954305,25.338633,0.469009,252.829718,243.798065,21.563425,39.798239,41.727753,6.229719,36.235303,37.873940,5.981390,38.236168,38.619030,5.012585,0.662568,0.715494,0.098595,4.850793,4.668544,0.376795,37.286404,39.352650,6.187171,39.287268,40.097740,5.145669,3.634348,3.636972,0.007013,5.176576,5.173317,0.004115,89.387131,89.467056,0.178702,6.188415,6.233421,0.100638,-3.830769,-3.831209,0.000983,0.000000,0.000000,0.000000,563.155945,563.151672,0.004968,0.001946,0.002953,0.000967,251.981613,NaN,NaN,1.334223,1.335125,0.000813
4,TESTANMA_11093.LAB,6/3/2020,16:07:11.800,217.502540,219.453033,2.744810,24.191512,24.308050,0.364047,26.310425,27.239481,0.832607,0.694476,0.728422,0.088249,0.165786,0.124706,0.104976,-5.210126,-3.792932,2.926054,-3.850087,-3.236832,1.315097,3.548052,3.378151,0.312506,0.967288,1.223325,0.599820,4.611158,4.751784,0.091371,4.959830,4.881232,0.047141,188.529355,181.023178,10.788123,0.018004,0.018135,0.000368,0.475951,0.328735,0.468565,20.374964,19.506950,1.637166,3.296017,3.701247,0.537567,3.437544,3.402261,0.132488,3.407867,1.996974,1.286727,-0.101748,-0.356243,0.670714,0.806705,1.173088,0.690899,-0.572818,0.450048,2.300571,2.348241,0.808836,2.889935,0.022448,0.023842,0.011458,0.285168,0.294672,0.216793,-0.109017,0.027977,0.141419,0.669456,0.212221,0.418024,190.435486,190.435486,0.000000,0.971527,0.962178,0.005226,24.191512,24.308050,0.364047,188.529355,181.023178,10.788123,3.437544,3.402261,0.132488,0.165786,0.124706,0.104976,241.121234,244.211105,1.929693,195.464044,187.395508,11.728149,5.075323,5.017898,0.039841,225.503210,227.118240,2.108637,25.081371,25.156796,0.298216,249.992222,252.749146,1.636795,40.638987,40.149063,4.941100,36.857689,36.406574,4.832840,37.061185,37.119061,3.754126,0.694476,0.728422,0.088249,4.895258,4.848375,0.036827,38.079439,37.902748,5.208604,38.282935,38.615234,4.089052,3.632296,3.633533,0.000846,5.167004,5.173427,0.003888,89.387131,89.387131,0.000000,6.188415,6.188415,0.000000,-3.830769,-3.830769,0.000000,0.000000,0.000000,0.000000,563.154481,563.151733,0.005009,0.001789,0.002715,0.001096,316.887015,NaN,NaN,1.335803,1.335100,0.000784
5,TESTANMA_11094.LAB,6/3/2020,16:07:12.000,214.487250,217.659912,2.383321,24.425463,24.217291,0.210031,22.490009,26.044943,2.043257,0.677366,0.732648,0.084349,0.446762,0.200353,0.170317,1.706542,-3.488661,3.471422,-4.045062,-3.305071,1.353676,3.622043,3.520569,0.179931,1.345855,1.061123,0.335824,4.660472,4.712667,0.076172,4.788379,4.864654,0.063319,186.611643,185.513916,5.279613,0.019043,0.018417,0.000425,-0.793701,0.205481,0.671921,17.522057,18.792042,1.547467,4.100288,3.619803,0.397471,3.135212,3.313231,0.132451,8.334272,3.596579,2.794294,-0.287199,-0.527360,0.448008,1.487620,1.016700,0.413446,-0.525353,0.875668,1.701795,0.272662,-0.016636,2.085110,0.036560,0.022863,0.009642,0.721732,0.352326,0.289178,0.240886,0.045576,0.164450,0.285988,0.327495,0.310391,190.435486,190.435486,0.000000,0.974942,0.965198,0.007435,24.425463,24.217291,0.210031,186.611643,185.513916,5.279613,3.135212,3.313231,0.132451,0.446762,0.200353,0.170317,238.387360,242.752884,3.001055,193.624782,192.304855,5.765525,4.911327,4.997675,0.062514,222.547985,225.597824,2.116772,25.343416,25.100494,0.197209,247.346320,251.610016,2.886743,35.627898,37.862419,3.323348,32.179165,34.217865,3.249521,32.753563,35.272583,2.945230,0.677366,0.732648,0.084349,4.733439,4.821746,0.060742,34.183563,35.663013,3.214252,34.757961,36.717735,2.830987,3.631697,3.633249,0.001190,5.164207,5.171702,0.005706,89.387131,89.387131,0.000000,6.188415,6.188415,0.000000,-3.830769,-3.830769,0.000000,0.000000,0.000000,0.000000,563.154053,563.153748,0.002542,0.001744,0.002189,0.000636,335.853424,NaN,NaN,1.336264,1.335168,0.000881
6,TESTANMA_11096.LAB,6/3/2020,16:07:12.200,214.170026,216.293900,1.898269,24.160522,24.161398,0.169160,24.088515,25.335754,1.967603,0.665623,0.713532,0.087047,0.294040,0.227212,0.172882,0.547820,-2.958941,3.910468,-4.646301,-3.471409,1.477386,3.598030,3.596570,0.061418,1.100709,1.010745,0.297922,4.631739,4.680721,0.067908,4.810050,4.855749,0.068045,188.240912,187.929138,0.768261,0.018670,0.018543,0.000376,0.165438,0.230557,0.666522,17.780569,18.545422,1.600661,4.120315,3.646153,0.430983,3.505700,3.325263,0.149155,6.686762,4.701652,2.680742,-0.656206,-0.614066,0.415037,1.424223,1.015780,0.412303,-0.112185,0.846425,1.721021,-2.170574,-0.557062,2.251076,0.039767,0.025304,0.012306,0.818609,0.431619,0.359028,0.080053,0.035518,0.159431,0.821470,0.506101,0.278673,190.435486,190.435486,0.000000,0.974942,0.968219,0.007774,24.160522,24.161398,0.169160,188.240912,187.929138,0.768261,3.505700,3.325263,0.149155,0.294040,0.227212,0.172882,238.218362,241.301727,3.108580,195.266223,194.943451,0.747712,4.917411,4.982619,0.072312,222.163627,224.362305,1.907721,25.062345,25.062729,0.178317,247.109490,250.304230,3.199513,38.265859,37.488628,3.101572,34.409589,33.830837,3.041457,35.722000,35.058968,2.844670,0.665623,0.713532,0.087047,4.740484,4.803423,0.069957,36.276118,35.301609,2.966120,37.588530,36.529739,2.709275,3.632193,3.632952,0.001241,5.170241,5.170848,0.005496,89.387131,89.387131,0.000000,6.188415,6.188415,0.000000,-3.830769,-3.830769,0.000000,0.000000,0.000000,0.000000,563.155029,563.154907,0.000710,0.002648,0.002061,0.000370,345.719498,NaN,NaN,1.335285,1.335192,0.000883
7,TESTANMA_11097.LAB,6/3/2020,16:07:12.400,214.976494,215.586548,1.476660,23.435679,24.049608,0.371090,27.062260,25.389257,2.020132,0.790241,0.698055,0.053034,0.213380,0.219442,0.172349,-0.404405,-2.156115,3.947772,0.481024,-2.589826,2.250500,3.615890,3.613670,0.049039,1.258784,1.155071,0.148419,4.669056,4.669337,0.063021,4.811216,4.850461,0.070775,185.122815,187.285980,1.414255,0.018320,0.018517,0.000388,0.612191,0.300881,0.688663,20.126377,19.190342,1.411270,3.370897,3.627851,0.442525,4.147196,3.492937,0.394880,2.210727,4.744193,2.628286,-0.283736,-0.465864,0.360439,0.487393,0.997982,0.437183,1.251913,0.545028,1.405377,-1.544083,-0.187736,1.770027,0.013831,0.025373,0.012223,0.316316,0.412750,0.362863,0.047206,0.023464,0.154842,-0.102783,0.455485,0.368093,190.435486,190.435486,0.000000,0.974174,0.971085,0.006441,23.435679,24.049608,0.371090,185.122815,187.285980,1.414255,4.147196,3.492937,0.394880,0.213380,0.219442,0.172349,239.664086,240.181198,2.198604,192.067734,194.307205,1.448153,4.932672,4.974620,0.075815,223.041413,223.669113,1.524658,24.314872,24.951262,0.383423,248.655164,249.186569,2.340124,40.484245,38.963043,2.087442,35.922330,35.120815,1.874859,36.489801,36.052544,2.059690,0.790241,0.698055,0.053034,4.754312,4.794858,0.073454,37.778596,36.720825,1.574805,38.346068,37.652554,1.727238,3.632722,3.632651,0.001016,5.174912,5.170588,0.005202,89.387131,89.387131,0.000000,6.188415,6.188415,0.000000,-3.830769,-3.830769,0.000000,0.000000,0.000000,0.000000,563.155661,563.155090,0.000788,0.003458,0.002317,0.000734,351.767693,320.441833,40.488346,1.335274,1.335370,0.000762
8,TESTANMA_11098.LAB,6/3/2020,16:07:12.600,215.832138,215.393677,1.335338,24.083746,24.059383,0.371249,20.732191,24.136679,2.626241,0.820786,0.729698,0.070794,0.000493,0.224092,0.164306,0.467237,-0.578586,2.695637,-0.467289,-2.505543,2.336387,3.620398,3.600883,0.031037,1.332212,1.200970,0.162956,4.613985,4.637282,0.026473,4.793615,4.832618,0.071813,188.131605,187.327255,1.440349,0.017683,0.018344,0.000536,1.913584,0.474692,0.973881,20.564499,19.273693,1.491953,3.538154,3.685134,0.397962,3.760067,3.597144,0.379578,3.072311,4.742388,2.629717,-0.341664,-0.334111,0.201577,0.623719,0.965932,0.461966,1.600216,0.328355,1.025377,-3.792343,-0.977219,2.360680,0.041335,0.030788,0.012065,0.851461,0.598657,0.276328,0.038937,0.059613,0.124795,1.155957,0.566018,0.487261,190.435486,190.435486,0.000000,0.971408,0.973399,0.001791,24.083746,24.059383,0.371249,188.131605,187.327255,1.440349,3.760067,3.597144,0.379578,0.000493,0.224092,0.164306,241.516100,239.781448,1.516946,195.198399,194.324249,1.460453,4.894912,4.946329,0.073367,223.939563,223.439163,1.331359,24.988432,24.958088,0.383794,250.588382,248.738312,1.548599,44.887954,39.980991,3.415246,40.751880,36.024132,3.179910,41.435208,36.692352,3.127594,0.820786,0.729698,0.070794,4.717697,4.768238,0.072221,43.365857,37.936714,3.404580,44.049184,38.604935,3.377973,3.633163,3.632414,0.000555,5.179303,5.171134,0.006059,89.387131,89.387131,0.000000,6.188415,6.188415,0.000000,-3.830769,-3.830769,0.000000,0.000000,0.000000,0.000000,563.156994,563.155212,0.001143,0.003120,0.002552,0.000773,316.564473,333.358429,16.211615,1.339861,1.336497,0.001925
9,TESTANMA_11099.LAB,6/3/2020,16:07:12.800,214.572104,214.807617,0.640856,24.006956,24.022472,0.363930,24.123463,23.699289,2.340247,0.774967,0.745797,0.069929,0.281337,0.247202,0.162167,-1.312042,0.201030,1.130667,4.500798,-0.835366,3.713771,3.599067,3.611085,0.011670,0.947830,1.197078,0.170011,4.640801,4.643210,0.022122,4.729172,4.786487,0.033564,186.499233,186.921234,1.295643,0.017807,0.018305,0.000573,2.482356,0.875974,1.324703,18.720641,18.942829,1.364680,3.580556,3.742042,0.345263,3.265097,3.562654,0.404707,1.777447,4.416304,2.921468,0.210124,-0.271736,0.310354,2.535252,1.311642,0.820593,1.237593,0.690437,0.944018,-2.083152,-1.863498,1.460153,0.013124,0.028923,0.014207,0.825423,0.706708,0.223719,-0.095932,0.062230,0.120436,0.812039,0.594534,0.498863,190.435486,190.435486,0.000000,0.971408,0.973375,0.001823,24.006956,24.022472,0.363930,186.499233,186.921234,1.295643,3.265097,3.562654,0.404707,0.281337,0.247202,0.162167,239.816653,239.520508,1.329501,193.461810,193.923782,1.339264,4.862318,4.903728,0.026810,222.583334,222.855194,0.681375,24.903360,24.922485,0.377707,248.771398,248.494141,1.389548,49.247098,41.702614,5.414413,45.655491,37.783688,5.409143,45.235242,38.327164,4.965110,0.774967,0.745797,0.069929,4.687306,4.726647,0.025645,47.049120,39.730652,5.321869,46.628871,40.274124,4.898769,3.633876,3.632730,0.000845,5.199985,5.177730,0.013644,89.387131,89.387131,0.000000,6.188415,6.188415,0.000000,-3.830769,-3.830769,0.000000,0.000000,0.000000,0.000000,563.162720,563.156860,0.003430,0.003120,0.002818,0.000666,268.834412,323.747894,33.471989,1.342312,1.337799,0.003149
