,Spectrum,Date,Time,"NO (350,3000) 191C","NO (350,3000) 191C average","NO (350,3000) 191C stdev",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"N2O (100,200,300) 191C (1of2)","N2O (100,200,300) 191C (1of2) average","N2O (100,200,300) 191C (1of2) stdev",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"Formaldehyde (70,500) 191C","Formaldehyde (70,500) 191C average","Formaldehyde (70,500) 191C stdev",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"Propylene (200,1000) 191C","Propylene (200,1000) 191C average","Propylene (200,1000) 191C stdev",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"Ethylene (100,3000) 191C","Ethylene (100,3000) 191C average","Ethylene (100,3000) 191C stdev",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
0,TESTANMA_2423.LAB,6/3/2020,10:34:18.000,200.223665,192.346283,4.434297,16.719149,16.071568,0.414826,22.193249,19.452808,1.793964,0.695684,0.790818,0.082624,-0.118203,0.159215,0.171358,-2.222931,-1.242477,1.965615,-6.541166,-2.319320,3.587534,2.491962,3.009743,0.289832,5.219712,5.301865,0.358958,4.639680,4.531477,0.064829,4.739935,4.675116,0.066091,156.667401,172.619781,8.927080,0.016284,0.017093,0.000495,-1.908666,0.444546,1.471192,8.507110,9.821756,1.130759,4.352551,3.607294,0.550894,3.932621,3.391300,0.425415,6.807133,4.669623,1.299294,0.289702,-0.398043,0.457267,1.131533,0.954121,0.523778,4.955044,2.583529,1.816882,2.474969,-1.892558,2.976738,0.045060,0.026914,0.012988,1.743216,0.887140,0.555977,0.322759,0.207173,0.163410,-0.969258,-0.293320,1.319344,190.638992,190.638992,0.000000,0.964339,0.978220,0.007760,16.719149,16.071568,0.414826,156.667401,172.619781,8.927080,3.932621,3.391300,0.425415,-0.118203,0.159215,0.171358,221.897858,211.001373,6.222045,160.671268,177.999496,9.695612,4.807938,4.732470,0.058595,205.340677,198.305695,3.970572,17.146432,16.569550,0.385270,227.568786,217.535446,5.754407,21.935713,26.604416,3.269678,17.609829,22.873987,3.443631,17.030425,23.670074,4.033790,0.695684,0.790818,0.082624,4.688126,4.590137,0.067666,24.591858,29.315928,2.932407,24.012454,30.112015,3.643095,3.696890,3.700490,0.002140,5.825372,5.829204,0.015816,89.427094,89.395126,0.017872,6.229959,6.243808,0.007742,-3.929670,-3.931428,0.000983,0.000000,0.000000,0.000000,563.543823,563.539062,0.002973,0.002919,0.002384,0.000606,NaN,NaN,NaN,1.371412,1.366929,0.002887
1,TESTANMA_2423.LAB,6/3/2020,10:34:18.200,196.484504,193.487640,4.658404,16.945117,16.228451,0.574544,20.274331,20.005291,1.436568,0.608305,0.743150,0.107400,0.078983,0.122738,0.163404,-2.156074,-1.304800,1.994206,-2.430112,-2.315552,3.587374,2.812338,2.944095,0.289962,5.022472,5.304338,0.356479,4.589336,4.548252,0.067222,4.676964,4.694752,0.039585,165.077673,170.443436,9.230646,0.016442,0.016975,0.000577,-0.404700,0.348891,1.516202,9.575364,9.490929,0.813356,3.577250,3.607625,0.550871,3.329191,3.311370,0.381409,2.505253,4.411729,1.607728,0.224496,-0.291802,0.538319,1.224020,0.929341,0.503009,2.499790,2.743783,1.753540,3.292093,-0.654229,3.662074,0.034345,0.030670,0.011519,1.390262,1.112470,0.460141,0.243861,0.251654,0.126268,-0.284135,-0.492214,1.199754,190.638992,190.638992,0.000000,0.964339,0.974750,0.009504,16.945117,16.228451,0.574544,165.077673,170.443436,9.230646,3.329191,3.311370,0.381409,0.078983,0.122738,0.163404,215.929411,212.459869,6.381896,169.895516,175.645660,10.006970,4.758540,4.749909,0.047844,202.156072,199.344208,4.203961,17.436750,16.719959,0.552131,222.153756,218.885834,5.918434,25.618871,25.950903,3.016265,21.956760,22.308395,3.279684,21.507769,22.891998,3.992123,0.608305,0.743150,0.107400,4.624927,4.610196,0.057495,28.420767,29.018215,2.932664,27.971775,29.601818,3.748300,3.696850,3.699711,0.002668,5.835206,5.828023,0.014899,89.427094,89.403114,0.021889,6.229959,6.240346,0.009481,-3.929670,-3.930989,0.001204,0.000000,0.000000,0.000000,563.542081,563.539673,0.003259,0.002752,0.002399,0.000616,NaN,NaN,NaN,1.370938,1.368159,0.003052
2,TESTANMA_2423.LAB,6/3/2020,10:34:18.400,192.726438,194.133469,4.164560,17.172228,16.522671,0.612419,18.345711,19.902454,1.552764,0.520484,0.703910,0.147750,0.277166,0.128344,0.169202,-2.088878,-1.581346,1.986292,1.701727,-0.966063,3.572679,3.134333,2.943654,0.289598,4.824234,5.226213,0.418415,4.538738,4.562346,0.051901,4.613674,4.686916,0.051910,173.530468,169.812973,8.795342,0.016600,0.016814,0.000538,1.106870,0.192605,1.348899,10.649020,9.506200,0.839054,2.798029,3.601585,0.561616,2.722710,3.215836,0.466492,-1.818377,3.056191,3.149052,0.158960,-0.142223,0.539021,1.316975,0.956801,0.523425,0.032122,2.406240,2.123357,4.113347,0.280369,4.242541,0.023575,0.032671,0.008194,1.035523,1.199875,0.370971,0.164565,0.274794,0.083003,0.404452,-0.711149,0.767554,190.638992,190.638992,0.000000,0.964339,0.971279,0.009504,17.172228,16.522671,0.612419,173.530468,169.812973,8.795342,2.722710,3.215836,0.466492,0.277166,0.128344,0.169202,209.930788,213.062378,5.847788,179.166401,174.998154,9.554880,4.708891,4.754529,0.040686,198.955366,200.008591,3.703636,17.728537,17.023754,0.615357,216.711348,219.504395,5.366149,29.320651,25.774603,2.716530,26.325670,22.237183,3.162768,26.007750,22.521629,3.467460,0.520484,0.703910,0.147750,4.561407,4.614712,0.051008,32.269035,28.944393,2.821292,31.951115,29.228840,3.288735,3.696810,3.698955,0.002883,5.845089,5.827088,0.013247,89.427094,89.411110,0.021889,6.229959,6.236884,0.009481,-3.929670,-3.930550,0.001204,0.000000,0.000000,0.000000,563.540330,563.539856,0.003263,0.002584,0.002343,0.000574,NaN,NaN,NaN,1.370462,1.369446,0.002075
3,TESTANMA_2424.LAB,6/3/2020,10:34:18.600,191.830436,194.403305,3.904328,17.231297,16.824924,0.474701,20.657797,20.320530,1.374643,0.680908,0.662572,0.106730,0.329788,0.173071,0.190133,4.272844,-1.098569,3.043514,3.229940,-0.411721,4.034151,3.210827,2.962049,0.305967,4.699733,4.980989,0.216384,4.531609,4.562029,0.052128,4.639217,4.667958,0.047536,178.119804,170.017334,9.016027,0.017027,0.016782,0.000515,0.365164,0.009131,1.219798,8.914273,9.310678,0.840614,2.546725,3.414047,0.739053,2.783260,3.192641,0.488532,2.394567,2.807304,3.140640,0.586733,0.167517,0.368064,2.012581,1.352336,0.380276,0.962729,1.802104,1.987834,-1.817959,0.538198,4.018466,0.020943,0.031409,0.009602,0.453293,1.131952,0.479367,0.219759,0.266963,0.086643,0.574284,-0.353200,0.882317,190.638992,190.638992,0.000000,0.964339,0.967809,0.007760,17.231297,16.824924,0.474701,178.119804,170.017334,9.016027,2.783260,3.192641,0.488532,0.329788,0.173071,0.190133,210.024462,213.030319,5.867898,184.028360,175.243988,9.817946,4.719339,4.743011,0.040911,198.194051,200.324738,3.396028,17.802922,17.339121,0.497047,216.991333,219.512482,5.361371,26.979007,26.174673,2.717302,23.917422,22.662767,3.229922,22.743956,22.327734,3.410799,0.680908,0.662572,0.106730,4.567814,4.602687,0.054104,28.794621,28.844509,2.814652,27.621155,28.509476,3.134635,3.696797,3.697913,0.002406,5.848452,5.833325,0.014726,89.427094,89.419106,0.017872,6.229959,6.233421,0.007742,-3.929670,-3.930110,0.000983,0.000000,0.000000,0.000000,563.539734,563.540466,0.002787,0.002527,0.002487,0.000491,292.427460,NaN,NaN,1.370300,1.370107,0.001561
4,TESTANMA_2425.LAB,6/3/2020,10:34:18.800,191.394756,194.531952,3.761917,17.165408,17.046640,0.213034,23.166830,20.927584,1.856187,0.497741,0.600624,0.090206,0.485943,0.210735,0.234460,5.763627,0.713718,3.964944,8.396271,0.871332,5.672785,3.213274,2.972547,0.315250,5.249662,5.003162,0.240891,4.583277,4.576528,0.043714,4.616810,4.657320,0.052642,177.255004,170.130066,9.123233,0.017456,0.016762,0.000477,-0.801012,-0.328469,1.147547,7.773813,9.083916,1.091894,2.883085,3.231528,0.733912,3.425938,3.238744,0.499611,4.688829,2.915481,3.206976,0.066582,0.265295,0.197722,1.323065,1.401635,0.350392,-0.870078,1.515921,2.291083,-3.346429,0.943204,3.314301,0.030035,0.030792,0.009564,1.432581,1.210975,0.492290,0.131694,0.216528,0.074060,-1.545589,-0.364049,0.899967,190.495239,190.610245,0.064288,0.976595,0.966790,0.005481,17.165408,17.046640,0.213034,177.255004,170.130066,9.123233,3.425938,3.238744,0.499611,0.485943,0.210735,0.234460,207.690087,213.094528,5.791754,183.139649,175.380234,9.946979,4.748158,4.748573,0.038901,197.748925,200.479034,3.218861,17.735287,17.569986,0.275623,214.585025,219.602051,5.251730,20.766675,24.924183,3.544349,16.998144,21.361565,4.020073,16.864979,20.830975,3.908000,0.497741,0.600624,0.090206,4.595586,4.607572,0.051589,23.451012,27.505457,3.539739,23.317847,26.974873,3.475782,3.697688,3.697007,0.000382,5.822826,5.835389,0.011434,89.427094,89.427094,0.000000,6.229959,6.229959,0.000000,-3.929670,-3.929670,0.000000,0.000000,0.000000,0.000000,563.536845,563.540588,0.002611,0.002098,0.002576,0.000308,278.123235,NaN,NaN,1.370205,1.370663,0.000505
5,TESTANMA_2426.LAB,6/3/2020,10:34:19.000,190.765048,192.640228,2.264349,17.156422,17.134094,0.109651,19.808962,20.450726,1.753152,0.638834,0.589254,0.077983,0.308620,0.296100,0.145628,2.582349,1.674774,3.644614,2.775140,2.734593,3.874358,3.219972,3.118149,0.174491,4.627935,4.884807,0.252970,4.529118,4.554416,0.029404,4.563189,4.621971,0.041450,177.417285,174.280060,5.447065,0.017298,0.016964,0.000437,-0.013930,0.050478,0.733376,8.780400,9.138574,1.062239,2.886661,2.938349,0.383073,3.416633,3.135546,0.351914,2.398778,2.033810,2.365062,-0.094230,0.188508,0.252764,0.152625,1.205853,0.668303,2.377332,1.000379,1.464734,-6.263123,-0.804414,4.423018,0.041562,0.030092,0.008304,0.959523,1.054236,0.395762,0.218131,0.195602,0.046010,-1.508861,-0.471970,1.015609,190.435486,190.569550,0.097419,0.981690,0.970261,0.008306,17.156422,17.134094,0.109651,177.417285,174.280060,5.447065,3.416633,3.135546,0.351914,0.308620,0.296100,0.145628,210.298802,210.774704,3.065428,183.320135,179.910004,5.913189,4.686743,4.724334,0.029215,197.112001,198.833282,1.975035,17.727234,17.686146,0.142946,217.295634,217.547409,2.786837,21.234630,24.783970,3.702471,17.476334,21.334866,4.051540,17.664794,20.957850,3.761312,0.638834,0.589254,0.077983,4.535831,4.577113,0.034149,23.507449,27.288578,3.787440,23.695910,26.911560,3.545415,3.698060,3.697241,0.000593,5.823640,5.835043,0.011833,89.427094,89.427094,0.000000,6.229959,6.229959,0.000000,-3.929670,-3.929670,0.000000,0.000000,0.000000,0.000000,563.536104,563.539001,0.002472,0.002038,0.002400,0.000315,277.034277,NaN,NaN,1.369725,1.370326,0.000439
6,TESTANMA_2427.LAB,6/3/2020,10:34:19.200,189.318816,191.207108,1.274086,16.821568,17.109385,0.163556,15.032813,19.402424,3.005085,0.731856,0.613965,0.101544,0.418548,0.364013,0.086057,-0.656949,1.974599,3.295638,-2.524100,2.715795,3.905781,3.212062,3.198093,0.035818,4.567506,4.793814,0.272169,4.402969,4.517142,0.067506,4.620426,4.610663,0.028334,174.881272,176.240768,1.945354,0.017755,0.017227,0.000439,0.300386,0.191495,0.690507,11.810468,9.585595,1.617289,2.986694,2.820239,0.166862,3.142456,3.098199,0.335764,1.044388,1.741637,2.382433,0.624310,0.268471,0.321020,1.605371,1.282123,0.692227,1.927894,0.886000,1.334955,-3.427657,-2.148364,3.851019,0.012655,0.025754,0.010813,0.859048,0.947994,0.351873,0.061442,0.159118,0.066110,1.443210,-0.126501,1.338071,190.435486,190.528839,0.103472,0.981690,0.973731,0.008822,16.821568,17.109385,0.163556,174.881272,176.240768,1.945354,3.142456,3.098199,0.335764,0.418548,0.364013,0.086057,208.068278,209.202484,1.222876,180.685016,182.067902,2.054948,4.618086,4.696244,0.048958,195.601674,197.522400,1.266240,17.379822,17.674759,0.167871,214.973401,216.111359,1.241119,31.033161,25.866825,4.672410,27.576459,22.458805,4.947586,26.327839,21.921864,4.485466,0.731856,0.613965,0.101544,4.469750,4.546077,0.047669,32.766034,28.157629,4.536607,31.517414,27.620687,4.118719,3.698061,3.697483,0.000639,5.830472,5.834096,0.012004,89.427094,89.427094,0.000000,6.229959,6.229959,0.000000,-3.929670,-3.929670,0.000000,0.000000,0.000000,0.000000,563.536377,563.537903,0.001991,0.002109,0.002272,0.000262,279.927673,NaN,NaN,1.369462,1.370031,0.000420
7,TESTANMA_2428.LAB,6/3/2020,10:34:19.400,187.930235,190.247864,1.606384,16.419155,16.958771,0.341338,15.513510,18.835983,3.482989,0.904347,0.690737,0.147782,0.282660,0.365112,0.084695,4.105549,3.213484,2.439254,-0.605519,2.254346,4.182064,3.154228,3.202073,0.026978,4.837575,4.796482,0.272607,4.459018,4.501198,0.070479,4.566923,4.601313,0.034199,177.264127,176.987503,1.229952,0.016702,0.017248,0.000403,1.112366,0.192595,0.692330,12.268575,9.909506,2.000339,3.544559,2.969544,0.361959,2.853079,3.124273,0.302755,4.440679,2.993449,1.539474,-0.968775,0.042924,0.647426,0.646552,1.148039,0.746585,1.566695,1.192914,1.264088,0.174448,-2.936144,2.366687,0.012689,0.023577,0.012349,-0.321504,0.676588,0.657822,0.225205,0.171246,0.072602,1.385714,0.069752,1.497835,190.435486,190.488129,0.088210,0.981690,0.977201,0.007521,16.419155,16.958771,0.341338,177.264127,176.987503,1.229952,2.853079,3.124273,0.302755,0.282660,0.365112,0.084695,205.916085,208.399536,1.804723,183.037463,182.842133,1.266438,4.630263,4.680518,0.056001,194.051091,196.541550,1.702917,16.953932,17.519840,0.356869,212.622744,215.293625,1.912364,29.220045,25.846704,4.653998,26.081658,22.410002,4.900891,28.019207,22.324154,5.003788,0.904347,0.690737,0.147782,4.484215,4.530639,0.053595,31.085624,27.920948,4.292803,33.023173,27.835102,4.417572,3.698997,3.697921,0.000793,5.824087,5.829895,0.010811,89.427094,89.427094,0.000000,6.229959,6.229959,0.000000,-3.929670,-3.929670,0.000000,0.000000,0.000000,0.000000,563.535623,563.536987,0.001617,0.001945,0.002144,0.000224,352.701594,296.042877,32.270042,1.369268,1.369792,0.000452
8,TESTANMA_2430.LAB,6/3/2020,10:34:19.600,188.977960,189.677368,1.396663,16.548803,16.822271,0.341573,16.021547,17.908733,3.493849,0.834451,0.721446,0.160624,0.212698,0.341694,0.109468,0.869680,2.532851,2.542376,-0.148993,1.578560,4.257330,3.176319,3.195171,0.028547,4.287086,4.713953,0.358234,4.503433,4.495563,0.068540,4.618015,4.597073,0.029286,176.419976,176.647552,1.062213,0.017051,0.017252,0.000400,1.490539,0.417670,0.910888,10.590709,10.244793,1.931119,3.213609,3.102921,0.281025,3.300711,3.227763,0.238711,6.858373,3.886210,2.240189,-0.423858,-0.159194,0.590453,-0.060948,0.733333,0.721780,0.761580,1.152685,1.276386,-0.031150,-2.578782,2.690490,0.014096,0.022208,0.013072,-0.075561,0.570818,0.740076,0.209764,0.169247,0.071054,-0.163125,-0.077730,1.471816,190.435486,190.447433,0.026723,0.981690,0.980671,0.002278,16.548803,16.822271,0.341573,176.419976,176.647552,1.062213,3.300711,3.227763,0.238711,0.212698,0.341694,0.109468,206.288343,207.652313,1.735887,182.207213,182.477890,1.089505,4.687585,4.674167,0.052167,195.177728,195.938278,1.492424,17.091730,17.377600,0.357563,213.055806,214.506516,1.847737,27.288140,25.908533,4.674807,23.657357,22.357990,4.882238,24.505074,22.676378,5.101751,0.834451,0.721446,0.160624,4.538678,4.524812,0.050006,28.647966,27.891617,4.285837,29.495682,28.210007,4.474058,3.699047,3.698371,0.000614,5.823749,5.824955,0.003119,89.427094,89.427094,0.000000,6.229959,6.229959,0.000000,-3.929670,-3.929670,0.000000,0.000000,0.000000,0.000000,563.535583,563.536133,0.000533,0.001936,0.002025,0.000082,356.557861,308.868927,41.808723,1.369258,1.369583,0.000396
9,TESTANMA_2431.LAB,6/3/2020,10:34:19.800,193.308184,190.060043,2.079893,16.852538,16.759697,0.287351,16.403116,16.555988,1.890612,0.661822,0.754262,0.113277,0.252862,0.295078,0.077703,-1.876471,1.004832,2.407524,-0.543487,-0.209392,1.906403,3.155648,3.183646,0.030944,5.426793,4.749379,0.426676,4.544884,4.487884,0.057521,4.619800,4.597671,0.029816,178.783473,176.953217,1.435198,0.017471,0.017255,0.000402,0.009793,0.579831,0.683478,11.608160,11.011662,1.390096,3.038903,3.134085,0.258271,2.543836,3.051343,0.353834,0.414253,3.031294,2.637692,-1.243025,-0.421116,0.737435,2.477036,0.964127,1.061868,-3.209592,0.684782,2.256096,-3.736030,-2.656703,2.723716,0.016633,0.019527,0.012424,0.314059,0.347113,0.562120,-0.090271,0.124854,0.138094,-0.183853,0.194617,1.240035,190.740738,190.496536,0.136513,0.979441,0.981240,0.001006,16.852538,16.759697,0.287351,178.783473,176.953217,1.435198,2.543836,3.051343,0.353834,0.252862,0.295078,0.077703,206.951130,207.504517,1.763111,184.608993,182.771759,1.450858,4.715848,4.667705,0.041651,199.606995,196.309906,2.144751,17.401680,17.310879,0.300744,213.694548,214.328415,1.880896,27.729899,27.301174,3.694480,24.931679,23.944696,3.893992,27.417730,24.786930,4.199625,0.661822,0.754262,0.113277,4.567033,4.519101,0.040661,29.896805,29.180775,3.516594,32.382855,30.023006,3.778669,3.699307,3.698695,0.000591,5.829384,5.826266,0.003369,89.427094,89.427094,0.000000,6.229959,6.229959,0.000000,-3.929670,-3.929670,0.000000,0.000000,0.000000,0.000000,563.536499,563.536011,0.000420,0.003003,0.002206,0.000451,315.641876,316.372650,38.114704,1.368817,1.369306,0.000332
