,Spectrum,Date,Time,"NO (350,3000) 191C","NO (350,3000) 191C average","NO (350,3000) 191C stdev",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"N2O (100,200,300) 191C (1of2)","N2O (100,200,300) 191C (1of2) average","N2O (100,200,300) 191C (1of2) stdev",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"Formaldehyde (70,500) 191C","Formaldehyde (70,500) 191C average","Formaldehyde (70,500) 191C stdev",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"Propylene (200,1000) 191C","Propylene (200,1000) 191C average","Propylene (200,1000) 191C stdev",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"Ethylene (100,3000) 191C","Ethylene (100,3000) 191C average","Ethylene (100,3000) 191C stdev",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
0,TESTANMA_4342.LAB,6/3/2020,11:09:17.000,342.313230,328.731964,7.645152,15.152105,17.611528,1.426443,21.573224,19.547569,1.510588,0.379091,0.506839,0.097509,0.214563,0.286559,0.146215,3.662721,1.645736,2.482051,-9.711074,-3.908416,3.843654,2.743131,3.333705,0.330726,2.617865,1.875456,0.618510,7.105274,7.130988,0.067097,7.397992,7.435668,0.081026,227.820291,250.130707,12.488218,0.024473,0.024880,0.000418,-1.800240,0.055899,1.139844,5.424878,8.087028,1.875612,1.022994,1.612818,0.332033,0.976183,0.822712,0.374053,2.919834,1.025746,3.247453,-0.535831,-0.129677,0.325307,-0.038696,0.236584,0.949263,2.388373,1.875107,1.625169,1.495672,-2.266966,2.235523,0.020003,0.032308,0.014166,1.100802,0.769350,0.854790,0.210946,0.184051,0.181378,0.098035,-0.094323,0.741799,190.537247,190.642746,0.072436,0.965624,0.971556,0.004248,15.152105,17.611528,1.426443,227.820291,250.130707,12.488218,0.976183,0.822712,0.374053,0.214563,0.286559,0.146215,359.853707,348.218597,6.677641,234.245965,258.794495,13.741233,7.606652,7.692221,0.093674,351.968178,340.050629,6.724044,15.579470,18.222874,1.528595,370.003385,360.212738,5.699252,4.045861,15.354586,7.068520,2.972059,14.449603,7.180062,4.043720,14.708954,6.840424,0.379091,0.506839,0.097509,7.397992,7.435668,0.081026,6.749413,17.353493,7.218804,7.821074,17.612846,6.897858,3.586478,3.587240,0.000528,5.794643,5.779616,0.009843,89.626884,89.642487,0.036492,6.299200,6.415525,0.065028,-3.934066,-3.937582,0.001966,0.000000,0.000000,0.000000,563.534241,563.524597,0.005658,0.001502,0.002146,0.000441,NaN,NaN,NaN,1.374420,1.375329,0.002363
1,TESTANMA_4342.LAB,6/3/2020,11:09:17.200,334.513944,330.709290,7.596494,15.249363,17.100288,1.758856,18.766141,19.676672,1.380090,0.475406,0.479928,0.078685,0.248666,0.253208,0.127263,0.496932,1.409632,2.533887,-6.225571,-5.027013,3.445161,3.074332,3.252985,0.335936,2.541105,2.111713,0.597567,7.061683,7.095957,0.036982,7.385684,7.413615,0.075323,238.670358,246.780518,12.952336,0.024478,0.024752,0.000425,-1.126650,-0.356561,1.114767,5.791340,7.108903,1.398618,1.227408,1.499658,0.351055,1.086256,0.806708,0.357002,-1.110644,1.343843,2.843959,-0.897054,-0.305248,0.459847,0.843666,0.489303,0.897580,1.799556,1.575170,1.422360,1.173857,-1.264670,2.466758,0.022711,0.027128,0.011122,0.732086,0.619533,0.759134,0.116109,0.121868,0.120249,1.018214,0.389444,0.374913,190.630058,190.620621,0.047695,0.971486,0.972150,0.003911,15.249363,17.100288,1.758856,238.670358,246.780518,12.952336,1.086256,0.806708,0.357002,0.248666,0.253208,0.127263,351.562863,349.384735,6.643893,246.289690,255.127472,14.234015,7.620001,7.663013,0.087464,345.096205,341.804993,6.652721,15.733678,17.680182,1.872140,362.684067,361.111633,5.654655,8.365005,12.881381,6.877868,7.170124,11.994001,7.142635,8.964232,12.604498,6.618131,0.475406,0.479928,0.078685,7.385684,7.413615,0.075323,10.175701,14.747876,6.924470,11.969809,15.358373,6.423842,3.586987,3.587050,0.000359,5.790225,5.781249,0.010963,89.626884,89.650864,0.021884,6.299200,6.386444,0.079642,-3.934066,-3.936703,0.002408,0.000000,0.000000,0.000000,563.530093,563.525696,0.006169,0.001908,0.002147,0.000441,NaN,NaN,NaN,1.375130,1.375770,0.001975
2,TESTANMA_4342.LAB,6/3/2020,11:09:17.400,326.783734,330.711243,7.595230,15.345761,16.504131,1.744413,15.983919,19.166433,2.159291,0.570868,0.474165,0.068058,0.282467,0.272629,0.121605,-2.640818,0.871790,3.114046,-2.770938,-5.531564,2.667223,3.402600,3.237240,0.324199,2.465026,2.279413,0.542483,7.018478,7.088899,0.048591,7.373485,7.424799,0.060113,249.424329,245.621750,12.248815,0.024484,0.024755,0.000423,-0.459025,-0.591797,0.942307,6.154556,6.788901,1.396999,1.430012,1.440713,0.327787,1.195353,0.838044,0.387984,-5.105425,-0.354791,3.719582,-1.255078,-0.624132,0.453894,1.718213,0.826999,0.993909,1.215954,1.348923,1.357343,0.854893,-0.491993,2.387785,0.025395,0.027271,0.011087,0.366635,0.465200,0.703719,0.022112,0.143076,0.076141,1.930244,0.753894,0.740435,190.722047,190.633469,0.065531,0.977296,0.972858,0.004544,15.345761,16.504131,1.744413,249.424329,245.621750,12.248815,1.195353,0.838044,0.387984,0.282467,0.272629,0.121605,343.345449,348.564270,7.174964,258.226747,253.888092,13.471593,7.633232,7.673358,0.077954,338.285096,341.749939,6.687334,15.886520,17.059971,1.844198,355.429575,360.201599,6.220216,12.645895,11.874130,6.347354,11.331007,10.952281,6.678699,13.841163,12.200546,6.428604,0.570868,0.474165,0.068058,7.373485,7.424799,0.060113,13.571643,13.564473,6.397255,16.081799,14.812738,6.168149,3.587492,3.587060,0.000373,5.785845,5.782476,0.011091,89.626884,89.642868,0.021884,6.299200,6.357362,0.079642,-3.934066,-3.935824,0.002408,0.000000,0.000000,0.000000,563.525982,563.526245,0.005971,0.002310,0.002154,0.000443,NaN,NaN,NaN,1.375833,1.376210,0.001589
3,TESTANMA_4343.LAB,6/3/2020,11:09:17.600,326.684749,330.964691,7.392844,15.149874,15.774364,1.232687,14.622168,18.333752,2.986999,0.631429,0.507525,0.096959,0.545473,0.352383,0.146572,-0.309412,1.124556,2.910615,-0.905821,-4.931999,3.369211,3.456771,3.237509,0.324425,1.549241,2.326056,0.439122,7.011768,7.067215,0.054917,7.388639,7.398494,0.028319,252.464059,245.036911,11.724520,0.024635,0.024594,0.000185,-0.703726,-0.676154,0.926378,6.668017,6.499930,1.188552,2.293121,1.555703,0.503308,0.630058,0.822388,0.396023,2.492186,-0.624821,3.371423,-0.171315,-0.630045,0.446166,0.558871,0.996980,0.810685,4.023992,2.340504,1.048570,-1.618160,-0.405020,2.323772,0.029735,0.028925,0.010610,0.539349,0.713576,0.280327,0.173791,0.140593,0.074569,1.116211,0.909719,0.712234,190.740738,190.653809,0.081523,0.978477,0.973565,0.005180,15.149874,15.774364,1.232687,252.464059,245.036911,11.724520,0.630058,0.822388,0.396023,0.545473,0.352383,0.146572,345.858615,349.079590,6.782562,261.503599,253.283051,12.931326,7.653192,7.646137,0.043493,338.381762,342.013428,6.479314,15.692332,16.304134,1.304105,358.242019,360.736237,5.824801,13.044859,11.840991,6.339059,12.351795,10.936364,6.674386,12.694424,12.196455,6.428201,0.631429,0.507525,0.096959,7.388639,7.398494,0.028319,14.514381,13.771945,6.410518,14.857010,15.032034,6.140818,3.587594,3.587141,0.000445,5.784955,5.785128,0.009310,89.626884,89.634880,0.017868,6.299200,6.328281,0.065028,-3.934066,-3.934945,0.001966,0.000000,0.000000,0.000000,563.525146,563.527222,0.005245,0.002392,0.002130,0.000422,261.112030,NaN,NaN,1.375976,1.375918,0.001433
4,TESTANMA_4344.LAB,6/3/2020,11:09:17.800,324.938595,331.046844,7.305221,14.568086,15.093038,0.304385,20.380537,18.265198,2.921667,0.403763,0.492112,0.107784,0.173488,0.292931,0.146846,-1.912769,-0.140669,2.464339,-2.968836,-4.516448,3.477923,3.464379,3.228242,0.315201,1.849431,2.204534,0.476310,7.253190,7.090078,0.098618,7.390099,7.387180,0.008907,249.205545,243.516922,10.212523,0.024898,0.024593,0.000183,1.665007,-0.484927,1.305050,7.332022,6.274163,0.748815,1.577021,1.510111,0.485078,1.314270,1.040424,0.261545,3.207087,0.480608,3.576514,-0.253774,-0.622610,0.453479,0.038150,0.624041,0.712773,4.890992,2.863773,1.543502,-1.455106,0.090231,1.503403,0.031321,0.025833,0.004724,0.315122,0.610799,0.318966,0.105074,0.125606,0.072159,-0.503480,0.731845,0.947846,190.740738,190.674164,0.089232,0.978477,0.974272,0.005636,14.568086,15.093038,0.304385,249.205545,243.516922,10.212523,1.314270,1.040424,0.261545,0.173488,0.292931,0.146846,344.397673,349.003662,6.844606,258.148789,251.682953,11.338091,7.655308,7.633677,0.021013,336.599678,342.066162,6.422316,15.090890,15.596579,0.303334,356.757083,360.623230,5.912401,18.669549,11.354234,5.486079,17.223852,10.209767,5.400618,17.731401,11.454988,5.190235,0.403763,0.492112,0.107784,7.390099,7.387180,0.008907,19.885673,12.979362,4.926383,20.393221,14.224582,4.690156,3.587682,3.587247,0.000507,5.783049,5.787743,0.004669,89.626884,89.626884,0.000000,6.299200,6.299200,0.000000,-3.934066,-3.934066,0.000000,0.000000,0.000000,0.000000,563.526105,563.528320,0.003823,0.002425,0.002107,0.000397,404.734477,NaN,NaN,1.377395,1.375751,0.001109
5,TESTANMA_4346.LAB,6/3/2020,11:09:18.000,327.708266,328.125854,3.708733,15.004467,15.063510,0.304384,17.467700,17.444096,2.261992,0.401796,0.496652,0.102164,0.108499,0.271719,0.167241,1.806421,-0.511929,1.797782,2.331587,-2.107916,3.134090,3.472917,3.374200,0.169869,1.790777,2.039116,0.439040,7.174760,7.103976,0.105920,7.283165,7.364214,0.045778,250.951898,248.143265,5.455804,0.025323,0.024764,0.000356,0.569904,-0.010898,1.126024,7.558821,6.700952,0.751867,1.076984,1.520909,0.471946,1.197331,1.084653,0.266615,2.685792,0.433799,3.537933,-0.349625,-0.585369,0.469742,-0.066874,0.618405,0.719404,3.062822,2.998663,1.520874,0.414861,-0.125931,1.316945,0.029282,0.027689,0.003534,0.479250,0.486489,0.163475,0.119013,0.107220,0.054538,0.304201,0.773078,0.917376,190.740738,190.714859,0.048097,0.978477,0.976843,0.003038,15.004467,15.063510,0.304384,250.951898,248.143265,5.455804,1.197331,1.084653,0.266615,0.108499,0.271719,0.167241,345.775555,346.188049,3.180138,259.980980,256.829956,6.053090,7.545195,7.621385,0.045027,339.499030,339.572357,3.256897,15.544347,15.589554,0.304234,358.216233,358.265808,2.731515,14.332219,13.411505,3.697380,13.015155,12.218387,3.604848,13.714406,13.389125,3.131605,0.401796,0.496652,0.102164,7.283165,7.364214,0.045778,15.624129,14.754306,3.518074,16.323380,15.925043,3.038603,3.587684,3.587488,0.000291,5.783013,5.785417,0.002954,89.626884,89.626884,0.000000,6.299200,6.299200,0.000000,-3.934066,-3.934066,0.000000,0.000000,0.000000,0.000000,563.526123,563.526733,0.001941,0.002426,0.002292,0.000220,407.426270,NaN,NaN,1.377422,1.376351,0.001017
6,TESTANMA_4347.LAB,6/3/2020,11:09:18.200,329.480245,327.119110,1.656644,15.017146,15.017067,0.286103,15.756868,16.842239,2.222286,0.341513,0.469874,0.124279,0.275659,0.277117,0.166746,-1.822382,-0.975792,1.771421,-3.407931,-1.544388,2.368397,3.432078,3.445749,0.028528,1.191500,1.769195,0.467225,7.162987,7.124236,0.105496,7.281349,7.343347,0.056149,251.502880,250.709747,1.385662,0.023586,0.024585,0.000643,-1.180092,-0.021586,1.139436,7.253061,6.993295,0.572565,1.823174,1.640063,0.454194,1.340255,1.135453,0.290155,-0.272184,0.601491,3.465558,-0.186834,-0.443325,0.459192,-0.570031,0.335666,0.870646,3.294947,3.297741,1.365185,0.338751,-0.292952,1.153730,0.014943,0.026135,0.006625,0.607783,0.461628,0.120623,0.107906,0.105579,0.054327,0.015495,0.572534,0.959044,190.740738,190.736984,0.008359,0.978477,0.978241,0.000528,15.017146,15.017067,0.286103,251.502880,250.709747,1.385662,1.340255,1.135453,0.290155,0.275659,0.277117,0.166746,347.792338,345.433929,1.680374,260.441640,259.660339,1.453514,7.540141,7.605413,0.057950,341.190121,338.791168,1.694286,15.550856,15.552989,0.293375,360.152777,357.759583,1.775008,9.624943,13.663492,3.287700,8.150662,12.414495,3.272952,8.524329,13.301145,3.289212,0.341513,0.469874,0.124279,7.281349,7.343347,0.056149,10.291167,14.777399,3.480686,10.664834,15.664049,3.486322,3.589345,3.587959,0.000779,5.782092,5.783791,0.001550,89.626884,89.626884,0.000000,6.299200,6.299200,0.000000,-3.934066,-3.934066,0.000000,0.000000,0.000000,0.000000,563.523804,563.525513,0.001005,0.002523,0.002415,0.000076,252.448807,NaN,NaN,1.375790,1.376483,0.000848
7,TESTANMA_4348.LAB,6/3/2020,11:09:18.400,328.402696,327.442932,1.731240,14.828541,14.913623,0.224399,18.003579,17.246170,2.210792,0.536757,0.463051,0.118134,0.283343,0.277292,0.166753,0.993076,-0.249013,1.659429,0.555290,-0.879142,2.404615,3.464854,3.458200,0.015680,1.137320,1.503654,0.330046,7.136105,7.147761,0.087616,7.412873,7.351225,0.063691,253.949170,251.614716,1.762596,0.023926,0.024474,0.000710,0.676948,0.205608,1.143653,4.271734,6.616731,1.351456,1.396480,1.633356,0.458300,1.011496,1.098682,0.292309,-0.715412,1.479494,1.826969,-0.559771,-0.304264,0.159182,0.510820,0.094187,0.463622,-0.040226,3.046505,1.867318,1.918396,-0.080252,1.472301,0.030086,0.027073,0.006823,0.605401,0.509381,0.120877,0.454983,0.192153,0.149538,-0.066819,0.173121,0.601416,190.740738,190.740738,0.000000,0.979119,0.978605,0.000287,14.828541,14.913623,0.224399,253.949170,251.614716,1.762596,1.011496,1.098682,0.292309,0.283343,0.277292,0.166753,343.191011,345.403046,1.729078,263.063739,260.627747,1.823412,7.678938,7.614554,0.066421,340.189682,339.172058,1.764706,15.360755,15.447836,0.231679,355.508966,357.775452,1.749116,11.568526,13.448019,3.404303,10.455881,12.239469,3.367414,11.575423,12.847997,3.351695,0.536757,0.463051,0.118134,7.412873,7.351225,0.063691,12.690447,14.601160,3.577951,13.809989,15.209686,3.565409,3.589100,3.588281,0.000865,5.782429,5.783107,0.001109,89.626884,89.626884,0.000000,6.299200,6.299200,0.000000,-3.934066,-3.934066,0.000000,0.000000,0.000000,0.000000,563.523987,563.525024,0.001118,0.002371,0.002427,0.000058,259.314120,317.007141,81.382164,1.376525,1.376621,0.000768
8,TESTANMA_4349.LAB,6/3/2020,11:09:18.600,326.851375,327.476227,1.714521,14.624816,14.808611,0.208493,14.341729,17.190083,2.295924,0.575407,0.451847,0.099332,0.221980,0.212594,0.073205,2.658737,0.344616,2.103818,-0.834517,-0.864881,2.404628,3.484090,3.463664,0.019381,1.671794,1.528165,0.338714,7.044988,7.154406,0.075089,7.411781,7.355853,0.067798,251.274861,251.376877,1.698400,0.024874,0.024522,0.000731,1.356367,0.617627,1.104574,5.201611,6.323450,1.489597,1.654014,1.505535,0.284429,1.601894,1.293049,0.215927,0.063405,0.993738,1.813231,-0.111598,-0.292320,0.173268,0.607982,0.104009,0.476275,2.811522,2.804012,1.785583,-5.059674,-0.768555,2.680082,0.035975,0.028321,0.007915,1.360331,0.673578,0.402138,0.325396,0.222474,0.159895,0.048292,-0.040462,0.293633,190.740738,190.740738,0.000000,0.981047,0.979119,0.001113,14.624816,14.808611,0.208493,251.274861,251.376877,1.698400,1.601894,1.293049,0.215927,0.221980,0.212594,0.073205,344.287714,345.088867,1.767885,260.345540,260.396149,1.756677,7.679338,7.619784,0.071089,338.650293,339.225769,1.738535,15.152755,15.339922,0.214340,356.716015,357.470215,1.780207,17.028493,14.244745,3.736325,15.266409,12.822391,3.633479,15.489604,13.407033,3.547088,0.575407,0.451847,0.099332,7.411781,7.355853,0.067798,18.749594,15.448201,4.025590,18.972789,16.032843,3.921007,3.588598,3.588482,0.000777,5.785230,5.783163,0.001224,89.626884,89.626884,0.000000,6.299200,6.299200,0.000000,-3.934066,-3.934066,0.000000,0.000000,0.000000,0.000000,563.525032,563.525024,0.001116,0.002235,0.002396,0.000105,301.423877,325.069519,76.298416,1.378696,1.377166,0.001092
9,TESTANMA_4350.LAB,6/3/2020,11:09:18.800,327.153764,327.919281,1.053718,14.941866,14.883368,0.162664,13.897735,15.893522,1.826217,0.597186,0.490532,0.112690,0.454527,0.268802,0.125141,0.125542,0.752279,1.719408,-1.607294,-0.592573,2.172714,3.464160,3.463620,0.019379,2.093577,1.576994,0.407268,7.091506,7.122069,0.053673,7.378841,7.353602,0.066552,250.270905,251.589935,1.398193,0.025467,0.024636,0.000840,0.355643,0.355754,0.936626,6.300393,6.117124,1.382576,1.542893,1.498709,0.282689,1.254904,1.281176,0.216101,0.606679,0.473656,1.327564,-0.724874,-0.386540,0.255596,1.481926,0.392765,0.772135,3.620126,2.549838,1.478239,-3.365298,-1.150593,2.927171,0.027312,0.027520,0.007737,0.824657,0.775484,0.349739,0.131789,0.227817,0.155374,0.330287,0.126291,0.179525,190.740738,190.740738,0.000000,0.981047,0.979634,0.001317,14.941866,14.883368,0.162664,250.270905,251.589935,1.398193,1.254904,1.281176,0.216101,0.454527,0.268802,0.125141,345.715755,345.352478,1.737058,259.251995,260.616760,1.445580,7.643628,7.617448,0.069810,338.893342,339.684479,1.031019,15.477967,15.417337,0.166464,358.121405,357.743073,1.747838,15.937879,13.698412,3.067406,14.557484,12.289118,2.959073,16.007231,13.062200,3.073827,0.597186,0.490532,0.112690,7.378841,7.353602,0.066552,17.222372,14.915543,3.422697,18.672120,15.688623,3.494912,3.589248,3.588795,0.000685,5.788784,5.784310,0.002784,89.626884,89.626884,0.000000,6.299200,6.299200,0.000000,-3.934066,-3.934066,0.000000,0.000000,0.000000,0.000000,563.525993,563.525024,0.001087,0.003526,0.002616,0.000519,350.444977,314.211609,65.180008,1.377425,1.377172,0.001093
