,Spectrum,Date,Time,"NO (350,3000) 191C","NO (350,3000) 191C average","NO (350,3000) 191C stdev",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"N2O (100,200,300) 191C (1of2)","N2O (100,200,300) 191C (1of2) average","N2O (100,200,300) 191C (1of2) stdev",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"Formaldehyde (70,500) 191C","Formaldehyde (70,500) 191C average","Formaldehyde (70,500) 191C stdev",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"Propylene (200,1000) 191C","Propylene (200,1000) 191C average","Propylene (200,1000) 191C stdev",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"Ethylene (100,3000) 191C","Ethylene (100,3000) 191C average","Ethylene (100,3000) 191C stdev",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
0,TESTANMA_9547.LAB,6/3/2020,15:47:31.000,349.850987,392.064819,23.669052,32.016790,32.471249,0.427560,38.901191,35.782875,3.201948,0.225629,0.520405,0.187632,-0.034589,0.186717,0.199907,3.858972,0.788882,2.131140,-6.514791,-3.146194,3.937234,2.878161,3.464209,0.327687,1.592904,1.267204,0.518834,5.279553,5.649393,0.207809,5.296116,5.782020,0.273230,174.522834,180.927643,3.615511,0.017879,0.017964,0.000370,-2.168145,-0.178182,1.436079,19.538166,20.077435,1.943817,5.326979,3.923482,0.787790,4.246805,3.754539,0.392394,10.648872,7.350583,2.071159,-0.369402,-0.050064,0.203444,3.298921,2.076874,0.969657,-1.650862,1.103226,1.621152,-1.361894,-0.445656,1.430567,-0.003680,0.018809,0.013583,1.829748,0.152245,1.057733,0.023022,0.123794,0.062998,0.048821,0.516553,0.568882,190.435486,190.435486,0.000000,0.958555,0.969515,0.006128,32.016790,32.471249,0.427560,174.522834,180.927643,3.615511,4.246805,3.754539,0.392394,-0.034589,0.186717,0.199907,380.216914,425.639343,25.448303,179.694738,187.431915,4.355128,5.452628,5.990178,0.302029,360.218661,406.204193,25.777044,32.965593,33.637527,0.518339,391.484469,440.988831,27.730553,42.168663,43.065697,1.784228,37.497177,38.935703,1.748551,38.235981,39.035831,1.726112,0.225629,0.520405,0.187632,5.295693,5.781885,0.273389,39.830758,40.013817,1.232999,40.569562,40.113945,1.357427,3.618230,3.602460,0.008816,5.127544,5.155150,0.015964,90.505974,89.642868,0.482490,6.250731,6.364287,0.063479,-3.832967,-3.831209,0.000983,0.000000,0.000000,0.000000,563.161133,563.152466,0.006828,0.002343,0.002038,0.000460,NaN,NaN,NaN,1.335644,1.338894,0.002582
1,TESTANMA_9547.LAB,6/3/2020,15:47:31.200,344.529328,380.895691,30.853327,31.716555,32.187195,0.337033,36.943992,36.006378,3.244473,0.494557,0.479423,0.158925,0.007963,0.132508,0.205301,4.046255,1.956241,1.956429,-3.921186,-2.970643,3.864007,3.201209,3.381454,0.332306,1.512290,1.480409,0.242693,5.244508,5.544463,0.258494,5.299352,5.657878,0.329953,183.624973,181.116455,3.752039,0.018501,0.018141,0.000374,-1.675292,-0.769103,1.286508,21.032565,20.740412,1.436996,4.695409,4.126098,0.838884,4.208216,3.881920,0.420421,8.165846,7.403358,2.091979,-0.765632,-0.231008,0.345729,2.178137,2.342218,0.692352,-0.220427,0.593803,1.538682,-0.108599,-0.109418,1.217347,0.003547,0.013234,0.012811,1.238955,0.338119,1.168186,0.046492,0.100483,0.066319,0.037943,0.516349,0.569097,190.435486,190.435486,0.000000,0.958555,0.966752,0.007483,31.716555,32.187195,0.337033,183.624973,181.116455,3.752039,4.208216,3.881920,0.420421,0.007963,0.132508,0.205301,376.025456,413.676697,32.528652,189.735775,187.472565,4.380516,5.473290,5.856426,0.360399,355.906775,394.307281,33.149536,32.764682,33.314522,0.437064,388.449359,428.241699,34.994743,40.865961,43.076618,1.767066,36.236923,38.806507,1.950367,37.768187,39.268520,1.354972,0.494557,0.479423,0.158925,5.298002,5.657483,0.330399,38.381652,40.085873,1.089648,39.912916,40.547890,0.460671,3.617336,3.606214,0.010566,5.150582,5.151674,0.014279,90.505974,89.858650,0.590927,6.250731,6.335898,0.077746,-3.832967,-3.831648,0.001204,0.000000,0.000000,0.000000,563.159649,563.155701,0.005180,0.002811,0.002316,0.000413,NaN,NaN,NaN,1.335475,1.337567,0.002191
2,TESTANMA_9547.LAB,6/3/2020,15:47:31.400,339.077000,367.909180,32.322659,31.408949,32.020241,0.478924,34.938737,36.567169,2.582858,0.770088,0.529552,0.206972,0.051560,0.054551,0.111107,4.238136,2.764484,1.881224,-1.263896,-3.634837,2.964436,3.532189,3.363976,0.318669,1.429697,1.550127,0.116650,5.208603,5.436060,0.264018,5.302668,5.547512,0.339885,192.950609,183.359467,6.534898,0.019137,0.018412,0.000514,-1.170337,-1.226023,0.740007,22.563658,21.399420,1.345958,4.048330,4.230571,0.775599,4.168679,4.075727,0.184354,5.621851,7.182157,2.234856,-1.171591,-0.479208,0.491056,1.029834,2.275205,0.815806,1.245131,0.390921,1.314716,1.175469,-0.205739,1.050215,0.010952,0.011934,0.012604,0.633656,0.439802,1.167151,0.070538,0.086358,0.062923,0.026799,0.455401,0.608773,190.435486,190.435486,0.000000,0.958555,0.963989,0.007440,31.408949,32.020241,0.478924,192.950609,183.359467,6.534898,4.168679,4.075727,0.184354,0.051560,0.054551,0.111107,371.731079,400.320343,33.477959,200.023362,189.765106,7.190536,5.494458,5.740453,0.366006,351.489014,380.768524,34.255291,32.558837,33.135353,0.537356,385.339724,414.313324,35.546047,39.531272,42.418510,2.388991,34.945724,37.935211,2.553424,37.288906,38.893627,1.623953,0.770088,0.529552,0.206972,5.300368,5.546667,0.340583,36.896963,39.340569,1.721341,39.240145,40.298985,0.749215,3.616420,3.609797,0.010333,5.174186,5.153804,0.017022,90.505974,90.074425,0.590927,6.250731,6.307509,0.077746,-3.832967,-3.832088,0.001204,0.000000,0.000000,0.000000,563.158130,563.157776,0.002837,0.003290,0.002633,0.000433,NaN,NaN,NaN,1.335302,1.336482,0.001455
3,TESTANMA_9548.LAB,6/3/2020,15:47:31.600,340.034439,354.959290,26.257227,31.868383,31.873617,0.351844,32.833216,36.526237,2.653427,0.636443,0.558446,0.210469,0.168171,0.039059,0.078384,2.246287,2.859685,1.829671,-4.226993,-4.478370,2.167956,3.609894,3.364515,0.319185,2.296076,1.663275,0.358602,5.128484,5.319397,0.239449,5.357111,5.432584,0.266768,195.176145,185.880066,8.337688,0.018826,0.018586,0.000466,0.483295,-1.081894,1.003851,20.873628,21.373680,1.356638,4.438158,4.418926,0.658196,4.133975,4.133142,0.132753,5.183899,7.158885,2.259817,0.421835,-0.369485,0.630876,0.440098,1.884056,1.145670,3.899819,0.891103,2.059085,-3.775309,-0.738703,1.930985,0.024785,0.011600,0.012136,-0.124444,0.570820,1.024051,0.018221,0.053209,0.036939,0.755000,0.330966,0.401587,190.435486,190.435486,0.000000,0.958555,0.961254,0.006035,31.868383,31.873617,0.351844,195.176145,185.880066,8.337688,4.133975,4.133142,0.132753,0.168171,0.039059,0.078384,375.802640,387.723969,26.511269,202.485727,192.381241,9.141655,5.553751,5.620479,0.286364,352.769114,367.335785,27.575537,33.061908,32.983421,0.378849,389.877021,401.247620,27.952993,44.436566,42.496254,2.460521,39.889193,37.949795,2.567025,39.045524,38.688770,1.498223,0.636443,0.558446,0.210469,5.353264,5.430987,0.267517,42.419317,39.763084,2.208204,41.575647,40.502056,0.948774,3.616318,3.613377,0.008309,5.176834,5.157710,0.020005,90.505974,90.290207,0.482490,6.250731,6.279120,0.063479,-3.832967,-3.832528,0.000983,0.000000,0.000000,0.000000,563.157959,563.158508,0.002098,0.003344,0.002863,0.000447,311.475708,NaN,NaN,1.335282,1.335814,0.000881
4,TESTANMA_9549.LAB,6/3/2020,15:47:31.800,334.771434,341.652649,5.746561,31.097622,31.621662,0.369414,33.765411,35.476509,2.453875,0.669606,0.559265,0.210996,0.270517,0.092724,0.124890,-3.388678,2.200195,3.222977,-9.350171,-5.055408,3.038218,3.613507,3.366992,0.321520,0.347414,1.435676,0.699148,5.192427,5.210715,0.056968,5.254632,5.301976,0.036479,191.789546,187.612823,8.520443,0.018797,0.018628,0.000475,0.534031,-0.799290,1.245149,20.930683,20.987741,1.072738,4.391599,4.580095,0.476861,4.384215,4.228378,0.096834,-2.853468,5.353400,5.084421,0.699942,-0.236970,0.787776,0.714413,1.532281,1.188736,4.327137,1.520159,2.583726,0.412828,-0.731501,1.936246,0.029986,0.013118,0.014134,-0.219845,0.671614,0.879346,-0.125193,0.006616,0.076573,-0.997116,-0.025711,0.625600,190.633134,190.475006,0.088390,0.974471,0.961738,0.007118,31.097622,31.621662,0.369414,191.789546,187.612823,8.520443,4.384215,4.228378,0.096834,0.270517,0.092724,0.124890,370.196193,374.794434,3.951682,198.979692,194.183853,9.430550,5.449553,5.484736,0.042595,347.321938,353.541077,4.839197,32.263465,32.722893,0.321546,384.074764,387.845062,3.091567,46.059564,42.612404,2.643426,41.236927,37.961189,2.585009,39.837042,38.435127,1.016888,0.669606,0.559265,0.210996,5.252633,5.299992,0.035719,41.472801,39.800301,2.241615,40.072917,40.274239,0.869095,3.615655,3.616792,0.001002,5.169549,5.159739,0.020722,90.505974,90.505974,0.000000,6.250731,6.250731,0.000000,-3.832967,-3.832967,0.000000,0.000000,0.000000,0.000000,563.157959,563.158997,0.001405,0.002045,0.002767,0.000572,319.261404,NaN,NaN,1.339668,1.336274,0.001903
5,TESTANMA_9551.LAB,6/3/2020,15:47:32.000,334.728123,338.628052,4.095349,31.235899,31.465481,0.322720,33.318839,34.360039,1.641689,0.739715,0.662082,0.107785,0.220575,0.143757,0.111249,-1.123836,1.203633,3.349711,-6.908618,-5.134172,3.090172,3.604855,3.512331,0.177135,1.053346,1.327764,0.710363,5.171302,5.189065,0.043164,5.209751,5.284703,0.055458,191.725305,191.053314,4.380965,0.019159,0.018884,0.000273,0.171971,-0.331266,1.021756,21.754898,21.431086,0.725871,4.291137,4.372927,0.234867,4.098621,4.198741,0.111370,1.669552,3.557536,4.266393,0.096171,-0.143855,0.795685,1.265880,1.125672,0.666272,4.012224,2.652777,2.027527,2.462732,0.033424,2.338609,0.031172,0.020089,0.012247,-0.252993,0.255066,0.659367,0.006415,0.003294,0.076042,0.539585,0.072442,0.676634,190.638992,190.515717,0.109880,0.974942,0.965016,0.008848,31.235899,31.465481,0.322720,191.725305,191.053314,4.380965,4.098621,4.198741,0.111370,0.220575,0.143757,0.111249,369.976246,372.746338,2.970728,198.895185,198.023956,4.854673,5.402972,5.474805,0.055720,347.245823,350.946503,3.709886,32.404002,32.610580,0.313562,383.812122,386.310577,2.714661,45.751324,43.328941,2.959714,41.242841,38.710320,2.935856,41.050500,38.998035,1.529088,0.739715,0.662082,0.107785,5.208199,5.282493,0.054726,41.998167,40.233784,2.448954,41.805825,40.521492,1.115144,3.615635,3.616273,0.000697,5.169333,5.168097,0.010293,90.505974,90.505974,0.000000,6.250731,6.250731,0.000000,-3.832967,-3.832967,0.000000,0.000000,0.000000,0.000000,563.157959,563.158325,0.000748,0.002007,0.002699,0.000649,319.492187,NaN,NaN,1.339797,1.337105,0.002400
6,TESTANMA_9552.LAB,6/3/2020,15:47:32.200,330.153456,335.752869,3.960696,31.351408,31.392452,0.291505,34.939816,33.959206,0.953487,0.875892,0.738349,0.093592,-0.103870,0.121390,0.149903,4.099139,1.214210,3.360996,2.570180,-3.835899,4.681207,3.524181,3.576925,0.044689,0.525478,1.130402,0.779954,5.111161,5.162395,0.041507,5.169778,5.258788,0.074057,192.670957,192.862518,1.400164,0.018362,0.018856,0.000324,-0.413645,-0.078937,0.717282,20.094713,21.243515,0.943228,3.484656,4.130776,0.391311,5.002910,4.357680,0.377460,2.904923,2.505351,3.408165,-0.506403,-0.092009,0.752306,1.055554,0.901156,0.324372,2.459707,3.188804,1.302768,0.829068,0.220957,2.361853,0.028054,0.024990,0.008211,-0.349500,-0.062625,0.397456,-0.231108,-0.052225,0.123284,0.596547,0.184163,0.714567,190.638992,190.556412,0.110421,0.974942,0.968293,0.008892,31.351408,31.392452,0.291505,192.670957,192.862518,1.400164,5.002910,4.357680,0.377460,-0.103870,0.121390,0.149903,363.964571,370.334137,4.259534,199.708921,200.018585,1.459799,5.355515,5.451250,0.077253,342.214639,348.208099,4.159330,32.496665,32.556976,0.303375,377.261072,384.072937,4.521103,39.593543,43.074455,3.263538,34.090342,38.281006,3.492204,35.103149,38.465023,2.323228,0.875892,0.738349,0.093592,5.166762,5.256245,0.073635,33.899409,39.337334,3.763817,34.912216,39.521355,2.786861,3.617007,3.616207,0.000576,5.159957,5.169971,0.006437,90.505974,90.505974,0.000000,6.250731,6.250731,0.000000,-3.832967,-3.832967,0.000000,0.000000,0.000000,0.000000,563.153564,563.157104,0.001987,0.003533,0.002844,0.000752,363.172913,NaN,NaN,1.340712,1.338152,0.002642
7,TESTANMA_9553.LAB,6/3/2020,15:47:32.400,334.822978,334.902069,3.498003,31.376357,31.385935,0.291408,34.661730,33.903801,0.888152,0.606579,0.705647,0.107292,0.067115,0.124502,0.148243,5.928816,1.552346,3.797923,-0.643938,-3.711908,4.773661,3.633046,3.597097,0.042138,0.655837,0.975630,0.782492,5.114007,5.143476,0.036428,5.299594,5.258173,0.073613,192.785311,192.829468,1.399515,0.018271,0.018683,0.000365,0.366433,0.228417,0.384981,21.709243,21.072634,0.686811,3.189683,3.959047,0.579634,4.116283,4.347201,0.384677,-2.704417,0.840098,3.536458,1.187703,0.379849,0.636939,2.245181,1.144225,0.691972,3.496518,3.639081,0.723168,1.067221,0.199308,2.351389,0.029463,0.028692,0.002454,0.524410,-0.084475,0.349750,-0.011730,-0.068679,0.107251,0.708665,0.320536,0.741582,190.572077,190.583725,0.087551,0.971773,0.970937,0.007046,31.376357,31.385935,0.291408,192.785311,192.829468,1.399515,4.116283,4.347201,0.384677,0.067115,0.124502,0.148243,369.695854,369.927094,4.189334,200.053958,200.024689,1.459888,5.494830,5.451324,0.077305,347.446125,347.399536,3.733207,32.559240,32.557056,0.303376,383.633720,383.731750,4.465635,48.703958,44.908989,3.350831,44.176047,40.127068,3.720538,41.800642,39.367374,2.610626,0.606579,0.705647,0.107292,5.295166,5.255205,0.072888,44.820426,40.922028,4.129708,42.445021,40.162327,3.061083,3.616610,3.616245,0.000600,5.166492,5.168433,0.006088,90.505974,90.505974,0.000000,6.250731,6.250731,0.000000,-3.832967,-3.832967,0.000000,0.000000,0.000000,0.000000,563.155872,563.156616,0.001953,0.003067,0.002799,0.000725,322.045832,327.089600,20.556263,1.339145,1.338921,0.002111
8,TESTANMA_9554.LAB,6/3/2020,15:47:32.600,335.213017,333.937805,2.124299,31.307236,31.273706,0.111953,35.512752,34.439709,0.889079,0.605243,0.699407,0.113075,0.254618,0.141791,0.159243,3.859369,1.874962,3.937552,0.295443,-2.807420,5.070858,3.680914,3.611301,0.056910,1.332386,0.782892,0.402224,5.128332,5.143446,0.036444,5.380816,5.262914,0.081877,195.987292,192.991669,1.744128,0.019107,0.018739,0.000411,0.713910,0.274540,0.433862,21.825733,21.263056,0.747177,3.904726,3.852360,0.514877,3.933920,4.307190,0.421081,2.537530,0.310824,2.856490,1.034180,0.502318,0.702524,1.963518,1.448909,0.637688,1.870257,3.233169,1.040291,2.950075,1.544385,1.099899,0.016861,0.027107,0.005836,-0.219968,-0.103579,0.355048,-0.111904,-0.094704,0.096101,0.357401,0.241016,0.703697,190.435486,190.583740,0.087551,0.965303,0.972286,0.004120,31.307236,31.273706,0.111953,195.987292,192.991669,1.744128,3.933920,4.307190,0.421081,0.254618,0.141791,0.159243,368.390509,368.444702,2.600641,203.476941,200.222931,1.883475,5.582620,5.457098,0.087300,348.023518,346.450409,2.387479,32.503671,32.445412,0.115970,382.469157,382.250183,2.855789,50.026476,46.026970,4.019588,45.699165,41.289062,4.461225,43.630805,40.284431,3.206626,0.605243,0.699407,0.113075,5.377124,5.259977,0.081218,46.411831,41.720528,4.819907,44.343472,40.715889,3.585849,3.615799,3.616141,0.000628,5.179832,5.169032,0.007173,90.505974,90.505974,0.000000,6.250731,6.250731,0.000000,-3.832967,-3.832967,0.000000,0.000000,0.000000,0.000000,563.160583,563.157227,0.002625,0.002116,0.002553,0.000702,238.094925,312.413483,45.523491,1.335947,1.339054,0.001826
9,TESTANMA_9555.LAB,6/3/2020,15:47:32.800,335.924699,334.168457,2.293332,31.486119,31.351404,0.092281,35.542594,34.795147,0.907173,0.687799,0.703046,0.112165,-0.015616,0.084564,0.152697,-0.176157,2.517466,3.018873,-1.281788,-1.193744,3.512642,3.659704,3.620540,0.060964,0.861569,0.885723,0.320473,5.139252,5.132811,0.024318,5.241430,5.260273,0.082422,196.194539,193.872681,2.067624,0.019321,0.018844,0.000489,1.978215,0.563377,0.890363,22.724265,21.621769,0.950576,4.048645,3.783769,0.442894,4.292638,4.288875,0.418879,5.126883,1.906894,2.875875,-0.161317,0.330066,0.746184,0.634604,1.432947,0.661233,-1.028675,2.162006,1.972208,0.033662,1.468551,1.205427,-0.007982,0.019514,0.016362,-0.959163,-0.251443,0.527595,-0.036934,-0.077052,0.097200,0.479502,0.536340,0.130940,190.435486,190.544220,0.102939,0.965303,0.970453,0.004876,31.486119,31.351404,0.092281,196.194539,193.872681,2.067624,4.292638,4.288875,0.418879,-0.015616,0.084564,0.152697,366.382143,367.681885,2.516454,203.647651,201.156525,2.236899,5.438842,5.454956,0.087662,348.685406,346.723114,2.581861,32.682167,32.529144,0.102085,380.299826,381.495178,2.749852,49.930412,46.801140,4.383703,45.208510,42.083382,4.791001,45.531145,41.423244,3.936151,0.687799,0.703046,0.112165,5.239788,5.257407,0.081710,45.521737,42.530315,5.099879,45.844372,41.870182,4.202952,3.616188,3.616248,0.000567,5.163815,5.167886,0.007520,90.505974,90.505974,0.000000,6.250731,6.250731,0.000000,-3.832967,-3.832967,0.000000,0.000000,0.000000,0.000000,563.155806,563.156738,0.002642,0.002593,0.002663,0.000643,269.185792,302.398346,49.014732,1.335670,1.338254,0.002303
