,Spectrum,Date,Time,"NO (350,3000) 191C","NO (350,3000) 191C average","NO (350,3000) 191C stdev",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"N2O (100,200,300) 191C (1of2)","N2O (100,200,300) 191C (1of2) average","N2O (100,200,300) 191C (1of2) stdev",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"Formaldehyde (70,500) 191C","Formaldehyde (70,500) 191C average","Formaldehyde (70,500) 191C stdev",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"Propylene (200,1000) 191C","Propylene (200,1000) 191C average","Propylene (200,1000) 191C stdev",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"Ethylene (100,3000) 191C","Ethylene (100,3000) 191C average","Ethylene (100,3000) 191C stdev",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
0,TESTANMA_6740.LAB,6/3/2020,15:11:40.000,344.799802,331.609009,7.788090,21.007477,19.684601,0.743387,26.517415,23.310184,2.341856,0.590451,0.550147,0.081408,0.448250,0.345357,0.122048,2.294103,1.346308,1.086330,-2.676062,-0.467669,2.894994,3.054301,3.635326,0.325307,2.325308,1.601419,0.467089,3.654803,3.548720,0.059566,3.604126,3.605412,0.036956,181.298195,204.097351,12.766042,0.019461,0.020243,0.000499,-1.193487,0.565129,0.997789,17.388242,18.911814,1.352065,3.284630,3.704957,0.513267,5.967157,5.093371,0.493753,5.766161,2.869042,2.588914,0.563917,-0.016471,0.555246,1.726274,1.306995,0.408374,-1.948550,1.465262,2.050219,1.458471,-1.030250,1.497601,0.037187,0.028815,0.006266,0.604266,0.436586,0.330177,0.338080,0.151077,0.121154,-1.777917,-0.570685,1.123654,190.435486,190.540878,0.102078,0.958877,0.967557,0.005103,21.007477,19.684601,0.743387,181.298195,204.097351,12.766042,5.967157,5.093371,0.493753,0.448250,0.345357,0.122048,363.858728,352.758881,6.560294,187.010045,211.834320,13.898632,3.769924,3.682502,0.049153,355.662815,344.100983,6.954406,21.669323,20.425303,0.699675,375.322198,366.051941,5.613777,38.148250,42.887543,2.739054,31.584377,37.284832,3.248368,30.456543,37.317772,3.872638,0.590451,0.550147,0.081408,3.654779,3.548761,0.059528,34.310963,39.406380,2.921087,33.183128,39.439323,3.515789,3.643571,3.641621,0.001142,5.170407,5.161138,0.006052,89.507011,89.820122,0.366522,6.271504,6.232729,0.021676,-3.843956,-3.847472,0.001966,0.000000,0.000000,0.000000,563.134216,563.139648,0.004842,0.003241,0.002366,0.000605,NaN,NaN,NaN,1.337773,1.337168,0.001543
1,TESTANMA_6740.LAB,6/3/2020,15:11:40.200,340.867071,334.781555,7.654769,20.832797,19.982828,0.861184,24.141758,23.371784,2.363025,0.616041,0.546748,0.077335,0.512033,0.359434,0.138836,1.982112,1.288492,1.031088,-2.846887,-0.321222,2.710916,3.370748,3.548210,0.326387,2.286394,1.744937,0.556289,3.596524,3.564412,0.059806,3.612216,3.595173,0.020130,192.121200,200.527985,13.201789,0.020336,0.020277,0.000498,0.300308,0.395766,0.944765,17.361376,18.595362,1.517766,3.567483,3.687469,0.516875,5.388784,5.196223,0.490320,8.310356,4.769912,2.336826,0.024508,0.025134,0.547337,1.406005,1.266512,0.380075,-0.378462,0.869207,2.070311,-0.204101,-0.648383,1.392062,0.031611,0.028979,0.006341,1.310257,0.726140,0.335622,0.193349,0.148207,0.119638,-0.972218,-0.982920,0.633938,190.435486,190.500168,0.093378,0.959299,0.965199,0.005747,20.832797,19.982828,0.861184,192.121200,200.527985,13.201789,5.388784,5.196223,0.490320,0.512033,0.359434,0.138836,361.321406,355.633606,6.526443,198.872891,207.953583,14.351688,3.721791,3.695382,0.049365,352.745380,347.077209,6.800647,21.559051,20.715714,0.824705,373.919598,368.700653,5.567270,40.423044,42.043610,2.713008,34.495381,36.327763,3.218114,34.446366,36.277493,3.787956,0.616041,0.546748,0.077335,3.596535,3.564431,0.059779,38.124773,38.868553,2.843680,38.075758,38.818283,3.403700,3.643880,3.642148,0.001482,5.165588,5.163325,0.005009,89.507011,89.659065,0.256623,6.271504,6.242423,0.026547,-3.843956,-3.846593,0.002408,0.000000,0.000000,0.000000,563.139642,563.139038,0.004574,0.003234,0.002681,0.000551,NaN,NaN,NaN,1.336691,1.336956,0.001516
2,TESTANMA_6740.LAB,6/3/2020,15:11:40.400,336.866893,336.774841,6.260036,20.655122,20.231165,0.834560,21.725357,22.943024,2.443345,0.642070,0.554760,0.086074,0.576909,0.395054,0.170662,1.664770,1.547045,0.897212,-3.020641,-1.133524,2.807519,3.692623,3.531522,0.313711,2.246813,1.959558,0.482983,3.537246,3.566703,0.058153,3.620445,3.599216,0.023196,203.129821,199.408096,12.553752,0.021227,0.020465,0.000655,1.819722,0.564774,1.131372,17.334050,17.963892,1.141997,3.855187,3.795022,0.474867,4.800492,5.195192,0.491350,10.898184,6.351749,3.305905,-0.524153,0.050080,0.510543,1.080244,1.287074,0.362920,1.218553,0.565391,1.824436,-1.895186,-0.569512,1.282709,0.025940,0.029071,0.006281,2.028355,1.014323,0.654188,0.046135,0.139443,0.126387,-0.152701,-0.946084,0.684218,190.435486,190.459473,0.053643,0.959728,0.962928,0.005039,20.655122,20.231165,0.834560,203.129821,199.408096,12.553752,4.800492,5.195192,0.491350,0.576909,0.395054,0.170662,358.740568,357.571411,5.429818,210.939187,206.757294,13.649482,3.672834,3.697108,0.048138,349.777911,349.087097,5.433339,21.446887,20.970041,0.812350,372.492943,370.649536,4.580982,42.736850,41.975250,2.684567,37.456309,36.260540,3.183192,38.504615,36.160378,3.686961,0.642070,0.554760,0.086074,3.537292,3.566720,0.058128,42.003991,39.323254,3.178063,43.052296,39.223091,3.826363,3.644195,3.642687,0.001666,5.160686,5.163167,0.005094,89.507011,89.545204,0.109112,6.271504,6.252116,0.026547,-3.843956,-3.845714,0.002408,0.000000,0.000000,0.000000,563.145161,563.140747,0.005009,0.003226,0.002929,0.000425,NaN,NaN,NaN,1.335591,1.336363,0.001296
3,TESTANMA_6741.LAB,6/3/2020,15:11:40.600,335.336115,337.854004,5.154869,20.735719,20.493198,0.715579,24.531865,23.423300,2.479445,0.813233,0.624649,0.126239,0.346912,0.410673,0.159425,1.077029,1.762688,0.450371,2.315821,-1.392172,2.269366,3.790802,3.538528,0.320294,2.594352,2.235479,0.316485,3.537310,3.568290,0.056976,3.626547,3.612449,0.011350,206.294210,198.724060,11.929450,0.021351,0.020634,0.000767,1.259755,0.584814,1.145342,17.733528,17.513811,0.209917,3.655248,3.783720,0.478006,4.860984,5.201907,0.485259,11.260237,7.761260,3.650344,-0.326159,0.060522,0.500015,1.113894,1.353191,0.265141,1.386514,0.262396,1.420574,-4.403623,-1.241974,2.167842,0.018053,0.026647,0.007883,1.641022,1.208232,0.670644,0.179749,0.165145,0.116657,-0.076544,-0.673902,0.710080,190.435486,190.435486,0.000000,0.959841,0.960995,0.003507,20.735719,20.493198,0.715579,206.294210,198.724060,11.929450,4.860984,5.201907,0.485259,0.346912,0.410673,0.159425,357.458348,358.609589,4.594134,214.422569,206.062210,13.014009,3.676739,3.699033,0.046813,348.548877,350.233734,4.256507,21.552752,21.243870,0.704593,371.542753,371.755249,3.779522,41.843648,41.590233,2.494350,36.496566,35.868137,2.957417,37.148884,35.747093,3.360253,0.813233,0.624649,0.126239,3.537360,3.568316,0.056944,41.020620,39.401810,3.222910,41.672938,39.280769,3.869023,3.644670,3.643378,0.001619,5.159790,5.162689,0.005317,89.507011,89.499023,0.017872,6.271504,6.261810,0.021676,-3.843956,-3.844835,0.001966,0.000000,0.000000,0.000000,563.145664,563.142212,0.005206,0.002510,0.002960,0.000376,NaN,NaN,NaN,1.335248,1.335969,0.001272
4,TESTANMA_6742.LAB,6/3/2020,15:11:40.800,336.125148,338.799011,3.973683,21.136567,20.873537,0.197156,19.428801,23.269039,2.740379,0.808588,0.694077,0.108217,0.073103,0.391441,0.197161,0.383582,1.480319,0.760516,0.430085,-1.159537,2.409134,3.726606,3.527016,0.310131,1.766108,2.243795,0.299810,3.555039,3.576185,0.050173,3.710093,3.634685,0.042994,208.251534,198.218979,11.329977,0.020441,0.020563,0.000765,0.717587,0.580777,1.144704,18.905419,17.744524,0.668959,3.764809,3.625472,0.219435,4.959588,5.195401,0.488979,7.272285,8.701445,2.355017,-0.361633,-0.124704,0.433803,0.963303,1.257944,0.308381,1.268100,0.309231,1.455793,-0.510970,-1.111082,2.193228,0.030837,0.028726,0.007177,0.426976,1.202175,0.679204,0.205338,0.192530,0.103615,0.007147,-0.594447,0.769511,190.435486,190.435486,0.000000,0.959841,0.959517,0.000422,21.136567,20.873537,0.197156,208.251534,198.218979,11.329977,4.959588,5.195401,0.488979,0.073103,0.391441,0.197161,358.529815,359.981781,2.590459,216.311935,205.511322,12.368222,3.692836,3.706825,0.040192,349.135721,351.174164,2.983855,21.954596,21.636522,0.194440,372.407494,373.136993,1.489643,41.764785,40.983315,1.787264,36.309239,35.268375,2.321006,37.032504,35.517784,3.187480,0.808588,0.694077,0.108217,3.555221,3.576237,0.050127,38.806458,38.853359,2.991233,39.529723,39.102768,3.823733,3.644543,3.644172,0.000456,5.161637,5.163621,0.004392,89.507011,89.507011,0.000000,6.271504,6.271504,0.000000,-3.843956,-3.843956,0.000000,0.000000,0.000000,0.000000,563.144829,563.141907,0.004940,0.001237,0.002690,0.000871,286.207504,NaN,NaN,1.334414,1.335943,0.001309
5,TESTANMA_6743.LAB,6/3/2020,15:11:41.000,334.929705,336.824982,2.379007,21.389850,20.950012,0.306137,22.147534,22.395061,2.057022,0.737580,0.723503,0.091745,0.166111,0.335014,0.216284,1.935992,1.408697,0.676994,-2.822242,-1.188773,2.432909,3.754340,3.667024,0.169506,1.767505,2.132235,0.359695,3.530372,3.551298,0.026882,3.695853,3.653031,0.046149,207.642990,203.487946,6.655120,0.020175,0.020706,0.000542,0.354141,0.890303,0.645312,16.746676,17.616209,0.802569,3.252759,3.619097,0.231919,4.289936,4.859957,0.393079,0.346971,7.617606,4.401484,0.164866,-0.204514,0.287465,0.391382,0.990966,0.372695,2.979479,1.294837,1.188790,-0.431508,-1.489077,1.759674,0.038542,0.028997,0.007590,1.240687,1.329459,0.593349,0.242039,0.173322,0.074776,0.454107,-0.148042,0.517462,190.435486,190.435486,0.000000,0.959841,0.959710,0.000235,21.389850,20.950012,0.306137,207.642990,203.487946,6.655120,4.289936,4.859957,0.393079,0.166111,0.335014,0.216284,359.299034,359.069855,1.424699,215.742583,211.257843,7.231196,3.668237,3.686487,0.021802,347.994476,349.640503,1.858431,22.224230,21.747503,0.329381,373.314549,372.735474,0.911922,35.785537,40.510773,2.767673,31.066607,35.164818,2.528719,30.736875,35.573849,3.076741,0.737580,0.723503,0.091745,3.530521,3.551386,0.026851,34.538682,38.898903,2.905280,34.208950,39.307934,3.434406,3.644348,3.644327,0.000309,5.162556,5.162051,0.002231,89.507011,89.507011,0.000000,6.271504,6.271504,0.000000,-3.843956,-3.843956,0.000000,0.000000,0.000000,0.000000,563.144653,563.143921,0.002462,0.000743,0.002190,0.001148,282.444946,NaN,NaN,1.333961,1.335181,0.001064
6,TESTANMA_6744.LAB,6/3/2020,15:11:41.200,332.691012,335.189758,1.582758,20.671715,20.917795,0.329166,22.536621,22.074036,1.828876,0.907591,0.781813,0.098753,0.371824,0.306972,0.195706,1.461789,1.304632,0.602733,-1.399788,-0.899353,2.266746,3.738044,3.740483,0.036101,0.616915,1.798339,0.747081,3.542803,3.540554,0.009220,3.547731,3.640134,0.065402,205.756208,206.214935,1.995103,0.019776,0.020594,0.000678,0.763208,0.982883,0.568091,22.116042,18.567142,2.135336,3.598489,3.625299,0.230604,4.894231,4.761046,0.269558,2.779882,6.511512,4.855375,-1.310174,-0.471450,0.534861,1.511839,1.012132,0.403861,-1.519034,1.066722,1.621006,0.003815,-1.447494,1.799634,-0.004658,0.021743,0.016531,-0.419549,0.983498,0.983421,0.195481,0.173748,0.074925,1.188232,0.284048,0.557656,190.435486,190.435486,0.000000,0.959841,0.959818,0.000050,20.671715,20.917795,0.329166,205.756208,206.214935,1.995103,4.894231,4.761046,0.269558,0.371824,0.306972,0.195706,351.843693,357.174316,3.053737,213.746159,214.232468,2.104931,3.680383,3.678205,0.009343,345.610100,348.213440,1.599688,21.474450,21.730583,0.343358,365.506601,371.052887,3.163274,45.260648,41.478294,3.482571,39.876993,36.241142,3.222644,42.497341,37.184044,4.229811,0.907591,0.781813,0.098753,3.542809,3.540641,0.009242,40.139434,39.301838,2.910776,42.759783,40.244740,3.646559,3.645636,3.644679,0.000565,5.165299,5.161994,0.002117,89.507011,89.507011,0.000000,6.271504,6.271504,0.000000,-3.843956,-3.843956,0.000000,0.000000,0.000000,0.000000,563.147764,563.145569,0.001265,0.003758,0.002295,0.001283,274.710924,NaN,NaN,1.338301,1.335503,0.001693
7,TESTANMA_6745.LAB,6/3/2020,15:11:41.400,333.092868,334.434998,1.479545,21.306849,21.048140,0.328184,27.366379,23.202240,2.953906,0.210277,0.695454,0.277869,0.013358,0.194262,0.160490,-2.808755,0.409927,1.886857,1.437506,-0.007724,2.093954,3.762958,3.754550,0.024689,1.584774,1.665931,0.705220,3.617041,3.556513,0.035021,3.571471,3.630339,0.072382,203.439421,206.276886,1.876706,0.020871,0.020523,0.000611,-0.252344,0.568470,0.560738,16.424788,18.385290,2.299047,3.593839,3.573029,0.191829,4.474276,4.695803,0.295822,3.036885,4.939252,4.323449,-1.563335,-0.679287,0.727626,0.185257,0.833135,0.541133,4.328297,1.688671,2.190397,-0.425682,-1.153593,1.828012,0.005691,0.017693,0.017686,-0.284770,0.520873,0.910376,0.067492,0.178020,0.065896,-0.797555,0.155077,0.731414,190.435486,190.435486,0.000000,0.959841,0.959841,0.000000,21.306849,21.048140,0.328184,203.439421,206.276886,1.876706,4.474276,4.695803,0.295822,0.013358,0.194262,0.160490,358.728014,357.171783,3.052134,211.394085,214.323456,1.929525,3.758453,3.695330,0.036379,346.117112,347.481262,1.541307,22.139969,21.869198,0.340081,372.754636,371.105194,3.195063,30.522230,39.035370,5.855022,25.600526,33.869984,5.594102,28.727196,35.228558,5.527658,0.210277,0.695454,0.277869,3.617024,3.556587,0.034976,27.215451,36.344128,5.677354,30.342121,37.702705,5.269234,3.645712,3.644982,0.000643,5.165462,5.162949,0.002434,89.507011,89.507011,0.000000,6.271504,6.271504,0.000000,-3.843956,-3.843956,0.000000,0.000000,0.000000,0.000000,563.147949,563.146179,0.001583,0.003937,0.002437,0.001441,274.251221,NaN,NaN,1.338559,1.336097,0.002181
8,TESTANMA_6747.LAB,6/3/2020,15:11:41.600,332.860186,333.939789,1.516412,21.139616,21.128920,0.277918,24.816387,23.259144,2.988462,0.369444,0.606696,0.300776,-0.097871,0.105305,0.177131,1.742401,0.543002,1.967412,2.246380,-0.021612,2.074834,3.736028,3.743595,0.014723,1.164938,1.380048,0.492372,3.530227,3.555096,0.036118,3.538687,3.612767,0.083364,205.030608,206.024170,1.957144,0.020468,0.020346,0.000404,0.493899,0.415298,0.408682,17.947374,18.428059,2.285842,3.279160,3.497812,0.222769,4.258040,4.575214,0.332298,4.504851,3.588175,2.543405,-1.318258,-0.877707,0.742376,1.152938,0.840944,0.546453,5.129598,2.437288,2.652259,-0.316704,-0.336210,0.202253,0.023337,0.018750,0.017870,0.440065,0.280682,0.666797,0.169585,0.175987,0.065986,-0.384836,0.093419,0.767906,190.486366,190.445648,0.022751,0.966588,0.961190,0.003018,21.139616,21.128920,0.277918,205.030608,206.024170,1.957144,4.258040,4.575214,0.332298,-0.097871,0.105305,0.177131,359.129401,357.506012,3.180162,212.987437,214.036453,2.015905,3.667261,3.693434,0.037809,345.778667,346.927216,1.559384,21.960103,21.950668,0.290499,373.067234,371.410095,3.317642,36.681348,38.002911,5.688811,31.997504,32.970173,5.425285,34.634021,34.725590,5.422659,0.369444,0.606696,0.300776,3.530226,3.555160,0.036085,33.712918,34.882591,5.081894,36.349435,36.638000,4.781734,3.645689,3.645185,0.000680,5.155807,5.162152,0.003922,89.507011,89.507011,0.000000,6.271504,6.271504,0.000000,-3.843956,-3.843956,0.000000,0.000000,0.000000,0.000000,563.145416,563.146118,0.001612,0.003411,0.002617,0.001507,283.223267,280.167572,5.380111,1.336620,1.336371,0.002134
9,TESTANMA_6748.LAB,6/3/2020,15:11:41.800,328.807496,332.476257,2.239030,20.992437,21.100094,0.284327,19.359499,23.245285,3.010746,0.472457,0.539470,0.281304,0.332128,0.157110,0.201553,-0.217354,0.422815,1.997707,-0.500051,-0.207639,2.065889,3.790403,3.756355,0.022110,0.670640,1.160954,0.520560,3.493867,3.542862,0.045329,3.634480,3.597644,0.066434,201.204238,204.614700,2.432030,0.019479,0.020154,0.000550,0.606267,0.393034,0.390735,16.419776,17.930931,2.422289,3.902168,3.525283,0.267837,4.428418,4.468980,0.254492,2.972123,2.728142,1.498682,-0.018689,-0.809118,0.814332,2.608071,1.169897,0.969685,3.542475,2.892163,2.596044,-3.184387,-0.870893,1.305351,0.012722,0.015127,0.016598,-0.098466,0.175593,0.679265,0.084523,0.151824,0.074164,1.404887,0.372967,0.959230,190.537247,190.466019,0.045508,0.973336,0.963889,0.006035,20.992437,21.100094,0.284327,201.204238,204.614700,2.432030,4.428418,4.468980,0.254492,0.332128,0.157110,0.201553,353.342408,356.468506,3.583264,209.130965,212.600250,2.491387,3.631627,3.681192,0.046873,341.761697,345.452423,2.272481,21.819482,21.923647,0.296269,367.263475,370.381287,3.705888,42.401931,38.130341,5.800189,37.530671,33.214458,5.636605,37.568050,34.832695,5.484553,0.472457,0.539470,0.281304,3.493969,3.542910,0.045283,37.625297,34.646355,4.877224,37.662675,36.264591,4.567566,3.644114,3.645100,0.000798,5.185832,5.166991,0.011235,89.507011,89.507011,0.000000,6.271504,6.271504,0.000000,-3.843956,-3.843956,0.000000,0.000000,0.000000,0.000000,563.153748,563.147949,0.003574,0.003040,0.002978,0.001295,338.996490,290.725372,27.307543,1.340571,1.337602,0.002472
