,Spectrum,Date,Time,"NO (350,3000) 191C","NO (350,3000) 191C average","NO (350,3000) 191C stdev",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"N2O (100,200,300) 191C (1of2)","N2O (100,200,300) 191C (1of2) average","N2O (100,200,300) 191C (1of2) stdev",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"Formaldehyde (70,500) 191C","Formaldehyde (70,500) 191C average","Formaldehyde (70,500) 191C stdev",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"Propylene (200,1000) 191C","Propylene (200,1000) 191C average","Propylene (200,1000) 191C stdev",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"Ethylene (100,3000) 191C","Ethylene (100,3000) 191C average","Ethylene (100,3000) 191C stdev",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
0,TESTANMA_0572.LAB,6/3/2020,09:29:15.000,112.461542,109.103127,1.877409,9.440756,9.289296,0.084669,18.749758,9.600851,5.114394,1.179206,0.784270,0.220776,0.002360,0.114958,0.062944,0.557269,1.274663,0.401035,1.336801,1.517449,0.100985,2.511398,2.977528,0.260574,3.178895,2.813223,0.204417,3.070487,2.919847,0.084210,2.868653,2.948344,0.044549,181.012493,202.912628,12.242547,0.019571,0.019870,0.000167,0.685342,-0.266936,0.532340,15.517621,18.590881,1.718006,0.253633,3.017784,1.545207,4.159393,3.642579,0.288908,7.541231,6.842816,0.390426,0.782086,0.014270,0.429223,1.506414,1.074442,0.241480,-0.685810,-1.308399,0.348038,2.381546,1.526837,0.477797,0.012404,0.022137,0.005441,-0.595102,-0.197372,0.222338,0.140355,0.229912,0.050064,0.339743,0.160002,0.100478,190.740738,190.740738,0.000000,0.973978,0.978605,0.002587,9.440756,9.289296,0.084669,181.012493,202.912628,12.242547,4.159393,3.642579,0.288908,0.002360,0.114958,0.062944,121.216488,117.084030,2.310118,185.675545,209.168045,13.132703,3.149585,3.009286,0.078429,115.358657,112.447899,1.627161,9.683959,9.574244,0.061333,124.339139,120.672829,2.049536,33.138816,36.684746,1.982236,28.563483,32.677910,2.300036,26.999311,32.649376,3.158481,1.179206,0.784270,0.220776,3.070487,2.919848,0.084210,30.813230,35.355637,2.539282,29.249057,35.327095,3.397727,3.755451,3.754731,0.000402,5.831361,5.821414,0.005560,88.508049,89.147385,0.357397,6.254194,6.292969,0.021676,-3.923077,-3.921319,0.000983,0.000000,0.000000,0.000000,563.496155,563.497681,0.000846,0.002271,0.003174,0.000505,NaN,NaN,NaN,1.370229,1.367878,0.001314
1,TESTANMA_0572.LAB,6/3/2020,09:29:15.200,110.510879,109.552597,1.895083,9.498188,9.338647,0.121140,15.709236,11.279974,5.536510,0.967820,0.840727,0.225263,0.199952,0.126327,0.073541,-0.800485,0.823763,0.987527,2.405078,1.685942,0.413729,2.735287,2.905773,0.269700,2.945332,2.857929,0.203867,2.970822,2.937574,0.083628,2.924209,2.939532,0.043977,192.898605,199.814819,12.468384,0.019855,0.019852,0.000162,0.763543,-0.013226,0.673964,16.799720,18.078987,1.810659,2.004943,2.677008,1.542590,3.673693,3.674642,0.279734,4.077978,6.324769,1.311651,0.421448,0.134096,0.445557,0.577025,0.996557,0.331165,0.135370,-0.988516,0.712941,-1.873402,0.889525,1.612319,0.014912,0.020206,0.006043,0.056269,-0.166530,0.248710,0.255760,0.230604,0.050473,0.045351,0.146059,0.112402,190.606924,190.713974,0.059846,0.976655,0.977984,0.002612,9.498188,9.338647,0.121140,192.898605,199.814819,12.468384,3.673693,3.674642,0.279734,0.199952,0.126327,0.073541,120.144438,117.902733,2.563883,198.360727,205.831955,13.384026,3.054086,3.025262,0.077630,113.613530,112.826561,1.635760,9.765538,9.617989,0.101637,123.520738,121.425720,2.304268,34.933930,36.157288,2.037492,30.892868,32.115181,2.329468,30.049971,31.846991,3.218952,0.967820,0.840727,0.225263,2.970822,2.937575,0.083627,34.234446,34.904278,2.487000,33.391549,34.636086,3.362594,3.754883,3.754798,0.000393,5.834270,5.824483,0.007676,88.508049,88.987549,0.437720,6.254194,6.283275,0.026547,-3.923077,-3.921758,0.001204,0.000000,0.000000,0.000000,563.499392,563.497925,0.001154,0.002533,0.003001,0.000554,NaN,NaN,NaN,1.369677,1.368355,0.001471
2,TESTANMA_0572.LAB,6/3/2020,09:29:15.400,108.516169,109.603127,1.855066,9.556918,9.399744,0.141484,12.600057,12.337259,5.075264,0.751661,0.853952,0.215608,0.402005,0.178106,0.144866,-2.188899,0.095181,1.575246,3.497476,2.072916,0.894761,2.964232,2.879808,0.252759,2.706495,2.854867,0.206521,2.868906,2.934918,0.086004,2.981020,2.942083,0.046365,205.053117,199.147919,11.974604,0.020145,0.019892,0.000208,0.843509,0.256477,0.697381,18.110772,17.829302,1.670651,3.795800,2.694404,1.557552,3.177025,3.607372,0.357769,0.536522,5.098431,2.861295,0.052667,0.180167,0.416202,-0.373351,0.728597,0.699180,0.975093,-0.500688,1.057460,-6.224431,-0.617993,3.516537,0.017476,0.018787,0.005577,0.722349,-0.002472,0.473881,0.373772,0.254898,0.082561,-0.255689,0.071908,0.214176,190.470088,190.659851,0.120870,0.979391,0.977910,0.002554,9.556918,9.399744,0.141484,205.053117,199.147919,11.974604,3.177025,3.607372,0.357769,0.402005,0.178106,0.144866,119.048179,118.502182,2.365378,211.332353,205.090179,12.837663,2.956431,3.021705,0.080892,111.828997,112.848312,1.617994,9.848959,9.678416,0.133551,122.683856,122.011246,2.140103,36.769581,35.996956,1.926955,33.274853,32.028847,2.262791,33.169519,31.668518,3.087501,0.751661,0.853952,0.215608,2.868907,2.934918,0.086003,37.732916,35.152611,2.734734,37.627582,34.792282,3.506024,3.754302,3.754748,0.000444,5.837244,5.828146,0.008669,88.508049,88.827713,0.437720,6.254194,6.273582,0.026547,-3.923077,-3.922198,0.001204,0.000000,0.000000,0.000000,563.502703,563.498901,0.002427,0.002800,0.002881,0.000509,NaN,NaN,NaN,1.369112,1.368719,0.001363
3,TESTANMA_0573.LAB,6/3/2020,09:29:15.600,108.449780,109.640381,1.823034,9.373102,9.424078,0.118134,10.949152,13.064366,4.389754,0.687760,0.854396,0.215176,0.277324,0.204950,0.149132,-1.931639,-0.581948,1.572789,1.167675,1.993928,0.965692,3.078648,2.876725,0.249566,3.207263,2.951958,0.239764,2.869706,2.932422,0.088073,2.991322,2.946694,0.050575,207.618131,198.993988,11.830234,0.020237,0.019950,0.000261,1.047724,0.567022,0.614284,18.241220,17.605705,1.478463,3.924715,2.737583,1.595241,3.284071,3.561512,0.386383,2.600385,4.284865,2.881606,-0.224290,0.170845,0.426611,-0.279172,0.479473,0.806865,0.109835,-0.185912,0.924952,-4.927219,-1.866069,3.758847,0.021188,0.018110,0.004858,1.221160,0.261347,0.713865,0.360484,0.276535,0.094956,-0.192114,0.010472,0.241070,190.435486,190.598785,0.144565,0.980083,0.977974,0.002615,9.373102,9.424078,0.118134,207.618131,198.993988,11.830234,3.284071,3.561512,0.386383,0.277324,0.204950,0.149132,117.932717,118.878555,1.999210,214.212520,204.924469,12.681481,2.960896,3.019042,0.083037,111.895234,112.883324,1.589122,9.670597,9.703173,0.112939,121.677837,122.395569,1.775372,37.562502,35.995213,1.925176,33.950024,32.077553,2.310052,34.398604,31.735859,3.155674,0.687760,0.854396,0.215176,2.869707,2.932422,0.088073,39.400230,35.734413,3.334402,39.848810,35.392719,4.144707,3.753908,3.754619,0.000586,5.828993,5.830159,0.007001,88.508049,88.667885,0.357397,6.254194,6.263888,0.021676,-3.923077,-3.922637,0.000983,0.000000,0.000000,0.000000,563.501949,563.499634,0.002710,0.002664,0.002734,0.000420,NaN,NaN,NaN,1.369987,1.369259,0.001177
4,TESTANMA_0573.LAB,6/3/2020,09:29:15.800,109.036045,109.794884,1.706162,9.107196,9.395232,0.174835,9.791816,13.560003,3.656844,0.675392,0.852368,0.217204,0.042057,0.184740,0.165551,-1.117390,-1.096229,1.085565,-2.320387,1.217329,2.187578,3.154299,2.888773,0.263733,3.958354,3.199268,0.470106,2.905271,2.937038,0.085345,2.985883,2.950217,0.053009,206.937501,198.703979,11.556984,0.020261,0.020014,0.000295,1.293990,0.926822,0.245633,17.972086,17.328283,1.163841,3.491133,2.694045,1.564787,3.595447,3.577926,0.385569,6.561402,4.263503,2.859834,-0.470167,0.112349,0.500076,0.168543,0.319892,0.764252,-1.332484,-0.159599,0.880296,-1.718324,-2.472366,3.338865,0.025287,0.018253,0.005101,1.663356,0.613606,0.902014,0.302757,0.286626,0.094416,-0.005132,-0.013568,0.233919,190.435486,190.537750,0.133680,0.980083,0.978038,0.002674,9.107196,9.395232,0.174835,206.937501,198.703979,11.556984,3.595447,3.577926,0.385569,0.042057,0.184740,0.165551,116.810758,119.030518,1.742994,213.677151,204.651657,12.421451,2.999925,3.024185,0.080318,112.587877,113.056862,1.473528,9.403632,9.674538,0.167480,120.614575,122.567223,1.471931,38.002502,36.081467,2.020729,34.047511,32.145748,2.374306,34.987844,31.921047,3.347634,0.675392,0.852368,0.217204,2.905272,2.937039,0.085344,40.447772,36.525719,3.968158,41.388105,36.301022,4.960348,3.753576,3.754424,0.000753,5.816944,5.829762,0.007806,88.508049,88.508049,0.000000,6.254194,6.254194,0.000000,-3.923077,-3.923077,0.000000,0.000000,0.000000,0.000000,563.499819,563.500000,0.002560,0.002392,0.002532,0.000210,NaN,NaN,NaN,1.371349,1.370070,0.000828
5,TESTANMA_0574.LAB,6/3/2020,09:29:16.000,109.117124,109.125999,0.829944,9.065379,9.320157,0.224064,8.978571,11.605766,2.666964,0.703691,0.757265,0.121212,0.040432,0.192354,0.155644,0.066186,-1.194445,0.905915,-3.618503,0.226268,3.066023,3.188327,3.024159,0.182958,4.130453,3.389580,0.626418,2.924539,2.907849,0.042492,3.000956,2.976678,0.030251,206.693077,203.840073,6.188590,0.020238,0.020147,0.000169,1.160887,1.021930,0.219425,18.095214,17.843801,0.591393,3.335047,3.310328,0.766564,3.745512,3.495150,0.250188,7.516179,4.258493,2.852669,-0.602767,-0.164622,0.412184,0.456901,0.109989,0.426311,-1.129047,-0.248247,0.964796,-0.509349,-3.050545,2.409025,0.023618,0.020496,0.004286,1.497864,1.032200,0.651797,0.292101,0.316975,0.049211,0.209394,-0.039638,0.187321,190.435486,190.476700,0.074324,0.980083,0.979259,0.001487,9.065379,9.320157,0.224064,206.693077,203.840073,6.188590,3.745512,3.495150,0.250188,0.040432,0.192354,0.155644,117.053457,118.197914,1.397875,213.500142,210.216583,6.718090,3.020855,2.998438,0.041157,112.710751,112.527283,0.725322,9.363915,9.610529,0.216858,120.908266,121.881058,1.217028,38.084747,37.070652,1.303349,33.964684,33.225990,1.340768,35.170218,33.555229,2.109945,0.703691,0.757265,0.121212,2.924540,2.907850,0.042492,40.209981,38.405067,2.562546,41.415514,38.734310,3.363166,3.753263,3.753986,0.000633,5.812947,5.826079,0.010679,88.508049,88.508049,0.000000,6.254194,6.254194,0.000000,-3.923077,-3.923077,0.000000,0.000000,0.000000,0.000000,563.499953,563.500793,0.001465,0.002221,0.002522,0.000226,295.528096,NaN,NaN,1.371697,1.370364,0.001110
6,TESTANMA_0574.LAB,6/3/2020,09:29:16.200,108.657414,108.755310,0.304074,9.263445,9.273209,0.200822,8.533666,10.170652,1.639540,0.775525,0.718806,0.042935,0.288914,0.210147,0.161697,1.645120,-0.705324,1.580700,-2.572342,-0.769216,2.988814,3.177798,3.112661,0.093394,3.682757,3.537064,0.580826,2.926363,2.898957,0.028302,3.037988,2.999434,0.022789,206.915599,206.643478,0.954223,0.020163,0.020209,0.000052,0.621677,0.993557,0.265520,18.638251,18.211508,0.256898,3.476013,3.604541,0.245509,3.722897,3.504990,0.259751,5.252858,4.493469,2.882316,-0.614106,-0.371733,0.284458,0.574670,0.109518,0.425666,0.836129,-0.108095,1.078636,-1.441234,-2.964111,2.468829,0.015771,0.020668,0.004015,0.681860,1.157318,0.444798,0.331834,0.332190,0.035367,0.453405,0.041973,0.292799,190.435486,190.442413,0.015477,0.980083,0.979945,0.000309,9.263445,9.273209,0.200822,206.915599,206.643478,0.954223,3.722897,3.504990,0.259751,0.288914,0.210147,0.161697,118.756988,117.920425,0.994335,213.706749,213.285797,1.123729,3.022410,2.992103,0.031831,112.223702,112.249313,0.396941,9.567461,9.570912,0.198802,122.654540,121.707809,0.959725,37.784024,37.640675,0.527632,33.688838,33.785179,0.315408,34.917050,34.528648,0.812015,0.775525,0.718806,0.042935,2.926364,2.898958,0.028302,38.596274,39.277435,1.129593,39.824487,40.020897,1.550029,3.752968,3.753603,0.000525,5.817571,5.822740,0.010071,88.508049,88.508049,0.000000,6.254194,6.254194,0.000000,-3.923077,-3.923077,0.000000,0.000000,0.000000,0.000000,563.502510,563.501343,0.001398,0.002161,0.002447,0.000277,267.127447,NaN,NaN,1.370961,1.370621,0.001059
7,TESTANMA_0575.LAB,6/3/2020,09:29:16.400,108.641151,108.780312,0.283973,9.394171,9.240659,0.150135,9.047937,9.460228,0.947014,0.948277,0.758129,0.113159,0.285735,0.186893,0.133026,3.444479,0.421351,2.160286,-1.375793,-1.743870,1.812841,3.233189,3.166452,0.056829,2.695373,3.534840,0.584810,2.923436,2.909863,0.024008,3.031344,3.009499,0.023717,207.776146,207.188080,0.477715,0.020073,0.020194,0.000078,0.722948,0.969445,0.287146,19.432672,18.475887,0.590677,3.507473,3.546876,0.222101,3.801335,3.629852,0.207478,3.129233,5.012011,2.126633,-0.350669,-0.452400,0.166927,0.568136,0.297815,0.362166,1.372950,-0.028523,1.187683,-6.144184,-2.948062,2.442456,0.024938,0.022161,0.003917,0.147827,1.042413,0.623546,0.312265,0.319888,0.026993,0.976796,0.288470,0.453986,190.567327,190.461853,0.058959,0.980292,0.980125,0.000093,9.394171,9.240659,0.150135,207.776146,207.188080,0.477715,3.801335,3.629852,0.207478,0.285735,0.186893,0.133026,119.408272,117.992447,1.103487,214.718705,213.963058,0.498741,3.021115,3.005040,0.026387,112.271203,112.337746,0.322084,9.708058,9.542733,0.154610,123.397859,121.850609,1.171102,39.802364,38.247231,0.892769,35.620896,34.254391,0.775653,36.322233,35.159187,0.710505,0.948277,0.758129,0.113159,2.923438,2.909864,0.024008,39.008296,39.532513,0.785096,39.709633,40.437305,0.882085,3.753320,3.753407,0.000354,5.813919,5.818075,0.006409,88.508049,88.508049,0.000000,6.254194,6.254194,0.000000,-3.923077,-3.923077,0.000000,0.000000,0.000000,0.000000,563.498651,563.500610,0.001603,0.001985,0.002285,0.000257,261.690713,NaN,NaN,1.372486,1.371296,0.000923
8,TESTANMA_0576.LAB,6/3/2020,09:29:16.600,109.089930,108.908325,0.238342,9.407200,9.247478,0.158212,10.927560,9.455910,0.938538,0.941201,0.808817,0.129360,0.122137,0.155855,0.124482,2.029405,1.213560,1.773319,-3.920886,-2.761582,1.028248,3.214304,3.193583,0.030895,2.493501,3.392088,0.748866,2.917521,2.919426,0.008578,2.987982,3.008831,0.024394,208.222231,207.308884,0.656575,0.020622,0.020271,0.000209,1.061409,0.972182,0.288142,19.334454,18.694534,0.677980,3.653516,3.492636,0.113154,3.760178,3.725074,0.077900,3.001071,5.092149,2.017802,-0.478199,-0.503182,0.108623,1.008216,0.555293,0.302050,1.729203,0.295350,1.430765,-6.904864,-3.343591,2.950397,0.029006,0.023724,0.004875,0.516704,0.901522,0.651998,0.321034,0.311998,0.015463,0.415192,0.409931,0.365973,190.638992,190.502548,0.095269,0.980405,0.980189,0.000150,9.407200,9.247478,0.158212,208.222231,207.308884,0.656575,3.760178,3.725074,0.077900,0.122137,0.155855,0.124482,120.226333,118.451157,1.483688,215.137467,214.148041,0.731587,3.014420,3.015745,0.009373,112.712596,112.501236,0.237706,9.719617,9.552537,0.165888,124.218098,122.358665,1.562888,41.667726,39.068275,1.661966,37.531530,34.970692,1.619268,38.487928,35.977058,1.514658,0.941201,0.808817,0.129360,2.917522,2.919427,0.008578,40.984045,39.849274,1.006636,41.940443,40.855637,1.018625,3.754103,3.753446,0.000426,5.817812,5.815838,0.002245,88.604071,88.527252,0.042943,6.254194,6.254194,0.000000,-3.923077,-3.923077,0.000000,0.000000,0.000000,0.000000,563.498787,563.499939,0.001547,0.002101,0.002172,0.000151,262.865931,NaN,NaN,1.371879,1.371674,0.000574
9,TESTANMA_0576.LAB,6/3/2020,09:29:16.800,109.486801,108.998489,0.355283,9.414770,9.308993,0.149592,12.796763,10.056900,1.786473,0.841363,0.842011,0.105693,0.017325,0.150909,0.130481,-0.387860,1.359466,1.549469,-7.588553,-3.815215,2.333637,3.147065,3.192137,0.033272,2.737778,3.147973,0.716363,2.912726,2.920917,0.005651,2.952308,3.002116,0.034724,208.286576,207.578735,0.737944,0.021358,0.020491,0.000528,1.201777,0.953740,0.264365,18.879155,18.875950,0.544570,3.877389,3.569888,0.205797,3.643273,3.734639,0.058533,3.380507,4.455970,1.938653,-0.830340,-0.575216,0.178321,1.626344,0.846853,0.484116,2.625951,1.087037,1.399675,-4.986320,-3.997190,2.860964,0.024580,0.023583,0.004829,1.024642,0.773780,0.513221,0.362398,0.323926,0.025980,-0.569598,0.297038,0.561075,190.638992,190.543243,0.102639,0.980405,0.980254,0.000162,9.414770,9.308993,0.149592,208.286576,207.578735,0.737944,3.643273,3.734639,0.058533,0.017325,0.150909,0.130481,121.527522,119.394516,1.667993,215.054531,214.423508,0.768349,3.007375,3.017235,0.006326,113.044180,112.592484,0.343390,9.720686,9.615947,0.154978,125.475582,123.330872,1.711569,42.529109,39.973595,2.109030,38.521509,35.865490,2.135463,40.182189,37.015923,2.263026,0.841363,0.842011,0.105693,2.912727,2.920918,0.005652,42.563795,40.272484,1.594378,44.224475,41.422909,1.844380,3.754741,3.753679,0.000727,5.827270,5.817904,0.005663,88.727304,88.571098,0.096712,6.254194,6.254194,0.000000,-3.923077,-3.923077,0.000000,0.000000,0.000000,0.000000,563.502713,563.500549,0.001966,0.002346,0.002163,0.000135,256.402503,268.722931,15.464579,1.369731,1.371351,0.001056
