,Spectrum,Date,Time,"NO (350,3000) 191C","NO (350,3000) 191C average","NO (350,3000) 191C stdev",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"N2O (100,200,300) 191C (1of2)","N2O (100,200,300) 191C (1of2) average","N2O (100,200,300) 191C (1of2) stdev",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"Formaldehyde (70,500) 191C","Formaldehyde (70,500) 191C average","Formaldehyde (70,500) 191C stdev",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"Propylene (200,1000) 191C","Propylene (200,1000) 191C average","Propylene (200,1000) 191C stdev",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"Ethylene (100,3000) 191C","Ethylene (100,3000) 191C average","Ethylene (100,3000) 191C stdev",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
0,TESTANMA_16870.LAB,6/3/2020,17:57:59.000,112.802270,115.733871,1.800163,16.749960,16.780373,0.147513,26.399789,20.323633,3.616211,1.231030,0.860547,0.209033,-0.013367,0.251434,0.263901,-2.552302,-1.585717,0.758112,-8.264375,-1.779163,3.678945,2.509951,3.154851,0.362855,3.601837,1.496159,1.224398,4.498592,4.219996,0.181253,4.378815,4.353845,0.016192,130.597669,146.177002,8.723675,0.013534,0.014632,0.000635,1.395028,0.728189,0.777357,21.875006,18.940928,1.709311,1.646322,3.365187,1.040176,2.206416,2.272934,0.198789,2.791865,2.708120,0.383706,-0.418272,-0.370875,0.373875,0.910746,0.827248,0.808294,3.001378,1.091940,1.141158,2.243177,0.887897,2.485477,0.000542,0.009663,0.008339,0.434140,0.062792,0.245697,0.265387,0.093583,0.163615,1.183383,0.486766,1.701537,190.740738,190.740738,0.000000,0.993900,0.987217,0.003736,16.749960,16.780373,0.147513,130.597669,146.177002,8.723675,2.206416,2.272934,0.198789,-0.013367,0.251434,0.263901,132.553607,133.606171,0.619809,133.959998,150.966995,9.518082,4.604870,4.365923,0.159355,115.706444,119.510048,2.244537,17.181200,17.327328,0.178678,135.966294,137.961838,1.124596,40.411404,37.783318,6.418271,37.984346,35.283089,6.219164,38.820890,36.024837,5.513385,1.231030,0.860547,0.209033,4.489290,4.228609,0.169114,42.295298,37.050472,6.480509,43.131842,37.792217,5.851974,3.695937,3.690776,0.002930,5.200433,5.172769,0.015479,89.546967,89.588921,0.062545,6.243807,6.241038,0.001548,-3.843956,-3.842198,0.000983,0.000000,0.000000,0.000000,563.034851,563.048340,0.008214,0.004152,0.003281,0.000987,NaN,NaN,NaN,1.339334,1.334778,0.002919
1,TESTANMA_16870.LAB,6/3/2020,17:57:59.200,112.665499,114.749023,1.876391,17.001894,16.867336,0.114893,24.495228,21.087643,4.082524,0.992707,0.896966,0.213963,0.051605,0.264101,0.249223,1.652511,-0.826069,1.548073,-5.109973,-2.580925,3.922979,2.831646,3.070383,0.382627,2.408262,1.682257,1.289868,4.443128,4.250595,0.207122,4.500361,4.386870,0.064645,141.120151,144.234741,8.506700,0.014018,0.014405,0.000605,1.463427,1.114254,0.442791,19.609268,19.366365,1.508345,2.372702,3.200855,1.134536,2.322914,2.338484,0.124427,-1.427439,1.770368,1.802002,0.135099,-0.159606,0.268820,1.348959,1.179068,0.428812,3.363332,1.763376,1.316731,2.164399,0.497226,1.945813,0.014380,0.008161,0.005908,0.357093,0.179847,0.209110,0.107290,0.144853,0.093873,0.890456,1.101751,0.824220,190.740738,190.740738,0.000000,0.989252,0.987958,0.003689,17.001894,16.867336,0.114893,141.120151,144.234741,8.506700,2.322914,2.338484,0.124427,0.051605,0.264101,0.249223,133.030726,133.379730,0.570395,145.278049,148.841705,9.324368,4.609847,4.400454,0.193671,115.949734,118.391037,2.367828,17.498631,17.402197,0.148154,136.911253,137.608994,1.121479,41.214316,40.484722,3.103795,38.659111,37.912392,3.003372,38.388913,38.231606,2.629877,0.992707,0.896966,0.213963,4.479293,4.265906,0.203816,41.448957,39.934944,3.363614,41.178760,40.254154,3.103348,3.695650,3.692162,0.003326,5.185635,5.176523,0.015958,89.546967,89.560951,0.031274,6.243807,6.241730,0.001896,-3.843956,-3.842637,0.001204,0.000000,0.000000,0.000000,563.041610,563.045288,0.007075,0.003687,0.003664,0.000510,NaN,NaN,NaN,1.337022,1.335025,0.003074
2,TESTANMA_16870.LAB,6/3/2020,17:57:59.400,112.531675,113.917091,1.715131,17.248400,16.968256,0.181538,22.631698,21.778240,3.969366,0.759517,0.893577,0.216468,0.115178,0.236784,0.258236,5.766738,0.628159,3.241033,-2.023529,-2.916327,3.752156,3.146411,3.038933,0.364703,1.240402,1.716068,1.271942,4.388858,4.292706,0.210132,4.619290,4.441703,0.116145,151.415940,144.473175,8.730305,0.014491,0.014313,0.000530,1.530352,1.349163,0.162971,17.392342,19.232365,1.673837,3.083434,3.082583,1.103167,2.436902,2.379727,0.113456,-5.555845,0.098797,3.592603,0.676547,0.069998,0.396031,1.777731,1.422000,0.323798,3.717489,2.408295,1.328529,2.087318,0.662127,2.058583,0.027920,0.010958,0.010696,0.281706,0.250122,0.156788,-0.047401,0.133234,0.115689,0.603841,1.259880,0.543109,190.740738,190.740738,0.000000,0.984705,0.987790,0.003843,17.248400,16.968256,0.181538,151.415940,144.473175,8.730305,2.436902,2.379727,0.113456,0.115178,0.236784,0.258236,133.497565,133.293625,0.494360,156.352268,149.040970,9.507241,4.614717,4.456920,0.209384,116.187782,117.493057,2.122494,17.809224,17.500851,0.222130,137.835853,137.475433,1.023804,41.999931,41.836212,1.026699,39.319339,39.218513,0.905393,37.966244,39.078514,0.987401,0.759517,0.893577,0.216468,4.469512,4.321946,0.215668,40.620849,41.259769,0.649599,39.267755,41.119770,1.369841,3.695369,3.693370,0.003131,5.171157,5.177544,0.015270,89.546967,89.546967,0.000000,6.243807,6.242423,0.001896,-3.843956,-3.843077,0.001204,0.000000,0.000000,0.000000,563.048224,563.044434,0.006135,0.003232,0.003750,0.000335,NaN,NaN,NaN,1.334760,1.335163,0.003035
3,TESTANMA_16871.LAB,6/3/2020,17:57:59.600,111.269242,113.012329,1.670770,17.462105,17.076574,0.280520,21.076433,22.457077,3.332968,0.670389,0.879192,0.230939,0.198902,0.173514,0.206530,1.163644,1.033503,3.132835,-3.264235,-3.650798,3.266747,3.270234,3.022314,0.348320,0.876930,1.758470,1.231015,4.422175,4.363845,0.170953,4.546749,4.480048,0.111947,153.286506,145.207260,9.399520,0.014892,0.014339,0.000560,0.053912,1.124245,0.612749,20.345237,19.572891,1.696894,3.822135,3.015965,1.029817,1.860917,2.258670,0.244898,-1.648154,-0.699374,3.408025,0.930855,0.260507,0.542808,1.113103,1.337364,0.341292,2.916844,2.795736,1.063833,-0.151157,0.950322,1.740369,0.019110,0.013585,0.010779,0.171450,0.266645,0.138871,-0.046265,0.089892,0.136911,0.012464,0.900201,0.668112,190.740738,190.740738,0.000000,0.983618,0.987404,0.004204,17.462105,17.076574,0.280520,153.286506,145.207260,9.399520,1.860917,2.258670,0.244898,0.198902,0.173514,0.206530,131.648191,132.884644,0.819920,158.468648,149.773239,10.179642,4.610412,4.533486,0.171041,115.030663,116.537048,1.880320,18.052514,17.609835,0.332515,136.098359,137.028732,1.043767,41.461945,41.573059,0.883724,39.414936,39.088524,0.793206,37.553225,38.567509,0.982384,0.670389,0.879192,0.230939,4.459643,4.396711,0.174145,40.362110,41.138817,0.763997,38.500399,40.617798,1.809358,3.694793,3.694339,0.002492,5.169534,5.178401,0.014508,89.546967,89.546967,0.000000,6.243807,6.243115,0.001548,-3.843956,-3.843517,0.000983,0.000000,0.000000,0.000000,563.050647,563.044800,0.006525,0.002304,0.003443,0.000718,NaN,NaN,NaN,1.332270,1.335147,0.003054
4,TESTANMA_16872.LAB,6/3/2020,17:57:59.800,111.103241,112.074387,0.818493,17.341607,17.160793,0.285127,19.324583,22.785547,2.779782,0.886331,0.907995,0.218231,0.308143,0.132092,0.125877,-0.971068,1.011904,3.149508,-4.256528,-4.583728,2.357267,3.273868,3.006422,0.330814,1.379863,1.901459,1.107571,4.434009,4.437352,0.039928,4.554165,4.519876,0.089526,153.361996,145.956451,9.970703,0.015149,0.014417,0.000653,-0.268410,0.834862,0.868861,21.698313,20.184032,1.823617,4.063987,2.997716,1.005094,1.360445,2.037519,0.435632,0.789035,-1.010108,3.119972,-0.146448,0.235556,0.561566,0.870429,1.204194,0.372730,1.069527,2.813714,1.025540,-3.756580,0.517432,2.591786,0.012069,0.014804,0.010021,0.448171,0.338512,0.114730,-0.132837,0.029235,0.157877,0.049794,0.547988,0.514566,190.740738,190.740738,0.000000,0.983618,0.987019,0.004495,17.341607,17.160793,0.285127,153.361996,145.956451,9.970703,1.360445,2.037519,0.435632,0.308143,0.132092,0.125877,129.514375,132.048904,1.573350,158.552691,150.522324,10.763739,4.619039,4.611777,0.005354,114.863569,115.547646,0.577040,17.928628,17.694038,0.352843,133.898314,136.142014,1.460117,39.541953,40.925911,0.962300,38.045464,38.684639,0.677456,38.338360,38.213524,0.477592,0.886331,0.907995,0.218231,4.467821,4.473112,0.011427,39.758626,40.897167,0.989717,40.051522,40.426056,1.808170,3.695492,3.695448,0.000424,5.174580,5.180268,0.012904,89.546967,89.546967,0.000000,6.243807,6.243807,0.000000,-3.843956,-3.843956,0.000000,0.000000,0.000000,0.000000,563.047968,563.044617,0.006424,0.002598,0.003195,0.000760,328.696690,NaN,NaN,1.330415,1.334760,0.003575
5,TESTANMA_16873.LAB,6/3/2020,17:58:00.000,111.342364,111.782410,0.751581,16.857395,17.182278,0.248066,19.215577,21.348705,2.251006,1.015992,0.864987,0.148797,0.287619,0.192289,0.109877,1.233339,1.769033,2.457480,-1.639915,-3.258836,1.463644,3.250000,3.154432,0.187792,1.135430,1.408177,0.588586,4.436565,4.424947,0.021551,4.613939,4.566901,0.049882,153.442017,150.525314,5.325140,0.015506,0.014811,0.000578,0.258995,0.607655,0.833577,19.481987,19.705429,1.564488,3.692780,3.407008,0.681929,1.483350,1.892906,0.482989,0.873097,-1.393861,2.612089,-0.659633,0.187284,0.637112,0.319915,1.086028,0.543537,1.876716,2.588782,1.095069,-5.723053,-1.075814,3.540576,0.017841,0.018264,0.006075,0.344345,0.320553,0.102382,-0.179901,-0.059823,0.109561,0.550611,0.421433,0.379247,190.740738,190.740738,0.000000,0.983618,0.984962,0.002444,16.857395,17.182278,0.248066,153.442017,150.525314,5.325140,1.483350,1.892906,0.482989,0.287619,0.192289,0.109877,130.076475,131.553467,1.754293,158.596376,155.449600,5.764575,4.639455,4.618694,0.012184,115.082523,115.422852,0.601074,17.423648,17.742529,0.272187,134.446070,135.837967,1.651581,35.135318,39.870689,2.801914,33.503633,37.788494,2.458295,34.822898,37.413929,1.486864,1.015992,0.864987,0.148797,4.488672,4.472988,0.011210,35.083669,39.454842,2.517869,36.402934,39.080276,1.794889,3.696587,3.695578,0.000650,5.178900,5.175961,0.006491,89.546967,89.546967,0.000000,6.243807,6.243807,0.000000,-3.843956,-3.843956,0.000000,0.000000,0.000000,0.000000,563.044495,563.046570,0.003541,0.003454,0.003055,0.000584,286.271515,NaN,NaN,1.329655,1.332824,0.003063
6,TESTANMA_16874.LAB,6/3/2020,17:58:00.200,110.527644,111.354836,0.731435,16.671676,17.116236,0.336346,21.451874,20.740032,1.459944,0.782861,0.823018,0.132465,0.086749,0.199318,0.099236,-0.752518,1.288027,2.708535,2.284666,-1.779908,2.496827,3.254090,3.238920,0.052708,0.400619,1.006649,0.385556,4.454656,4.427253,0.024409,4.598638,4.586556,0.033916,153.198667,152.941025,0.857297,0.015506,0.015109,0.000432,0.712250,0.457420,0.697342,15.798420,18.943258,2.352735,3.524786,3.637425,0.366992,1.576420,1.743607,0.429220,1.791244,-0.750125,2.973374,0.241541,0.208573,0.636710,-0.209668,0.774302,0.759204,4.353322,2.786780,1.333638,-5.002303,-2.509155,3.346219,0.030600,0.021508,0.007617,-0.120148,0.225105,0.217519,0.032032,-0.074874,0.082753,0.066287,0.256599,0.293942,190.740738,190.740738,0.000000,0.984512,0.984014,0.000547,16.671676,17.116236,0.336346,153.198667,152.941025,0.857297,1.576420,1.743607,0.429220,0.086749,0.199318,0.099236,131.552641,131.257843,1.556512,158.351556,158.064301,0.961601,4.644587,4.625642,0.015367,114.245296,115.081970,0.702350,17.232428,17.689289,0.347450,135.977507,135.651215,1.549519,31.768815,37.981590,4.398708,30.034753,36.063625,4.143052,29.551670,35.646477,3.677234,0.782861,0.823018,0.132465,4.493448,4.475819,0.014504,30.890439,37.343136,4.255428,30.407357,36.925995,3.889015,3.696420,3.695732,0.000754,5.178824,5.174599,0.004297,89.546967,89.546967,0.000000,6.243807,6.243807,0.000000,-3.843956,-3.843956,0.000000,0.000000,0.000000,0.000000,563.043752,563.046997,0.002854,0.003171,0.002952,0.000481,277.132287,NaN,NaN,1.330550,1.331530,0.002043
7,TESTANMA_16875.LAB,6/3/2020,17:58:00.400,110.727138,110.993919,0.352759,17.168035,17.100163,0.330318,21.315238,20.476742,1.110360,0.767683,0.824651,0.131534,0.025668,0.181416,0.123353,-6.370302,-1.139381,3.101381,1.252695,-1.124664,2.825207,3.253398,3.260318,0.010898,1.441293,1.046827,0.424504,4.434902,4.436461,0.011658,4.573246,4.577347,0.028648,153.548133,153.367462,0.135346,0.014696,0.015150,0.000363,1.465541,0.444458,0.672575,14.245131,18.313818,3.155453,3.976699,3.816077,0.216419,1.264687,1.509164,0.229568,0.458161,0.452676,1.274281,-0.197963,0.033671,0.594751,1.009365,0.620629,0.555848,3.294305,2.702143,1.271801,-3.375789,-3.601776,2.147271,0.038556,0.023635,0.010712,0.433760,0.255516,0.237154,0.205084,-0.024377,0.151875,-0.688826,-0.001934,0.442906,190.740738,190.740738,0.000000,0.986188,0.984311,0.001119,17.168035,17.100163,0.330318,153.548133,153.367462,0.135346,1.264687,1.509164,0.229568,0.025668,0.181416,0.123353,131.189478,130.796234,0.950506,158.711628,158.536163,0.135390,4.623845,4.627467,0.014246,114.450724,114.734558,0.369237,17.745371,17.676517,0.343086,135.601253,135.204315,0.979192,34.381152,36.457836,3.956055,32.989996,34.797760,3.856647,33.385923,34.730415,3.522114,0.767683,0.824651,0.131534,4.473414,4.476600,0.014181,35.283888,36.275749,3.880566,35.679815,36.208405,3.673969,3.695992,3.695857,0.000730,5.178874,5.176143,0.004134,89.546967,89.546967,0.000000,6.243807,6.243807,0.000000,-3.843956,-3.843956,0.000000,0.000000,0.000000,0.000000,563.043911,563.046143,0.003051,0.003175,0.002940,0.000473,263.223045,NaN,NaN,1.332431,1.331064,0.001224
8,TESTANMA_16876.LAB,6/3/2020,17:58:00.600,112.385160,111.217117,0.726024,17.449836,17.097710,0.326986,17.841913,19.829838,1.534752,0.896086,0.869790,0.100403,0.133364,0.168308,0.124507,-3.884368,-2.148983,2.983655,-2.037854,-0.879387,2.640196,3.263679,3.259007,0.009740,1.210535,1.113548,0.417281,4.434967,4.439020,0.008789,4.477413,4.563480,0.053319,152.667675,153.243683,0.346348,0.014652,0.015102,0.000417,0.399747,0.513625,0.639331,17.901893,17.825148,2.944340,3.984416,3.848534,0.229337,2.086481,1.554277,0.320233,-2.801628,0.221982,1.761114,-0.067809,-0.166062,0.324349,0.906501,0.579309,0.516363,5.298775,3.178529,1.734329,2.011002,-3.169345,3.045678,0.033731,0.026560,0.011154,0.479730,0.317172,0.249582,0.159277,0.016731,0.171074,0.690081,0.133589,0.541181,190.740738,190.740738,0.000000,0.986188,0.984825,0.001297,17.449836,17.097710,0.326986,152.667675,153.243683,0.346348,2.086481,1.554277,0.320233,0.133364,0.168308,0.124507,135.133771,131.493362,2.195018,157.818374,158.406113,0.353353,4.593674,4.624120,0.020043,116.176765,114.963768,0.754143,18.038549,17.673725,0.339296,139.692744,135.923187,2.269259,37.212341,35.607918,2.937594,34.917212,33.898212,2.921682,35.052829,34.230335,3.182234,0.896086,0.869790,0.100403,4.443752,4.473422,0.019655,36.862556,35.575836,3.218376,36.998173,35.907959,3.496833,3.695655,3.696029,0.000473,5.179435,5.178123,0.001996,89.546967,89.546967,0.000000,6.243807,6.243807,0.000000,-3.843956,-3.843956,0.000000,0.000000,0.000000,0.000000,563.048462,563.045715,0.002308,0.004736,0.003427,0.000796,272.705444,285.605774,25.477808,1.333024,1.331215,0.001438
9,TESTANMA_16877.LAB,6/3/2020,17:58:00.800,111.132824,111.223022,0.724984,17.162146,17.061817,0.302451,17.478754,19.460670,1.871681,0.797040,0.851932,0.104579,0.121672,0.131014,0.097050,-1.691113,-2.292993,2.929473,2.848932,0.541705,2.251683,3.283614,3.260956,0.013649,0.776295,0.992835,0.408182,4.353102,4.422838,0.039864,4.586870,4.570022,0.053894,153.083559,153.188019,0.344953,0.015376,0.015147,0.000435,0.373687,0.642044,0.490032,19.428273,17.371141,2.302963,4.242675,3.884271,0.279698,1.099847,1.502157,0.376015,1.448905,0.353956,1.837307,-0.122657,-0.161304,0.324883,1.827223,0.770667,0.767459,1.181321,3.200888,1.700738,2.222183,-1.973592,3.830118,-0.013568,0.021432,0.021015,-0.567758,0.113986,0.449634,0.100695,0.063437,0.150696,-0.091323,0.105366,0.550247,190.740738,190.740738,0.000000,0.986188,0.985339,0.001205,17.162146,17.061817,0.302451,153.083559,153.188019,0.344953,1.099847,1.502157,0.376015,0.121672,0.131014,0.097050,129.476292,131.485748,2.203651,158.280894,158.351761,0.345998,4.561502,4.612613,0.034785,114.905891,114.972244,0.752974,17.744818,17.636963,0.313771,133.872137,135.917938,2.275123,40.704114,35.840347,3.344483,39.494283,34.187973,3.458374,39.739596,34.510582,3.660254,0.797040,0.851932,0.104579,4.411720,4.462201,0.034247,39.552947,35.534698,3.152182,39.798260,35.857307,3.422859,3.695683,3.696067,0.000423,5.179542,5.179115,0.000344,89.546967,89.546967,0.000000,6.243807,6.243807,0.000000,-3.843956,-3.843956,0.000000,0.000000,0.000000,0.000000,563.048176,563.045776,0.002354,0.004687,0.003845,0.000800,272.200246,274.306488,8.381365,1.332971,1.331726,0.001533
