,Spectrum,Date,Time,"NO (350,3000) 191C","NO (350,3000) 191C average","NO (350,3000) 191C stdev",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"N2O (100,200,300) 191C (1of2)","N2O (100,200,300) 191C (1of2) average","N2O (100,200,300) 191C (1of2) stdev",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"Formaldehyde (70,500) 191C","Formaldehyde (70,500) 191C average","Formaldehyde (70,500) 191C stdev",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"Propylene (200,1000) 191C","Propylene (200,1000) 191C average","Propylene (200,1000) 191C stdev",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"Ethylene (100,3000) 191C","Ethylene (100,3000) 191C average","Ethylene (100,3000) 191C stdev",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
0,TESTANMA_10554.LAB,6/3/2020,16:00:40.000,132.683659,170.479065,21.161987,24.146629,26.932362,1.568649,34.036979,29.791479,2.878345,0.791833,0.609913,0.101706,-0.027525,0.070312,0.091833,4.269531,2.194203,1.411781,-5.222034,3.201407,5.145696,2.886561,3.446893,0.313367,0.802608,0.600074,0.128510,3.335672,3.049977,0.163229,3.263105,3.142663,0.081518,221.437345,233.078171,6.678851,0.024657,0.023384,0.000736,2.882900,2.384857,0.878615,23.686232,25.067242,0.809809,3.836164,4.629334,0.459428,5.001694,4.956507,0.097072,5.690923,3.554750,1.413678,-0.921503,-0.473963,0.276990,1.321563,1.958975,0.553901,0.595579,1.116503,0.488598,2.231910,2.189299,1.174682,0.030906,0.023450,0.007672,1.101712,0.935527,0.204522,0.148158,-0.042908,0.107175,-2.327089,-1.320184,0.985015,190.537247,190.537247,0.000000,0.973657,0.964060,0.006223,24.146629,26.932362,1.568649,221.437345,233.078171,6.678851,5.001694,4.956507,0.097072,-0.027525,0.070312,0.091833,157.425868,198.527924,22.998077,228.019262,241.418213,7.646235,3.434816,3.158456,0.158337,136.627496,176.622955,22.391457,24.864354,27.898212,1.706916,162.105132,205.678421,24.379007,54.311996,58.639130,3.829456,48.810133,53.186970,3.927179,50.653139,54.134899,3.438082,0.791833,0.609913,0.101706,3.335668,3.049979,0.163227,51.150037,54.716736,3.709208,52.993044,55.664661,3.253079,3.673092,3.680306,0.004035,5.166700,5.190974,0.013866,89.387131,89.628212,0.139887,6.195339,6.264580,0.038707,-3.832967,-3.831209,0.000983,0.000000,0.000000,0.000000,563.139404,563.155640,0.009120,0.004097,0.002855,0.000696,NaN,NaN,NaN,1.336402,1.337963,0.000882
1,TESTANMA_10554.LAB,6/3/2020,16:00:40.200,133.318712,161.570831,26.081369,24.561811,26.384293,1.858999,29.979820,29.477264,2.719640,0.929919,0.683515,0.169108,-0.173793,-0.008955,0.098398,0.162648,2.170340,1.452603,-3.462123,2.166273,5.973779,3.238678,3.374078,0.310382,0.956635,0.660453,0.207351,3.322339,3.130416,0.181348,3.288777,3.193827,0.075507,238.754017,234.152130,7.155116,0.024633,0.023763,0.000805,1.546646,2.530793,0.553553,25.566284,25.013296,0.752766,5.156471,4.653427,0.488335,5.304376,4.995872,0.178985,7.168760,4.122260,2.170356,-0.848876,-0.530142,0.325128,1.212554,1.924724,0.601600,1.993466,1.129940,0.516559,-2.288986,1.702611,2.247712,0.032777,0.027919,0.003641,0.990218,1.017892,0.047017,0.107570,-0.006326,0.123335,-1.841394,-1.754791,0.346317,190.490794,190.527954,0.020772,0.967203,0.964076,0.006233,24.561811,26.384293,1.858999,238.754017,234.152130,7.155116,5.304376,4.995872,0.178985,-0.173793,-0.008955,0.098398,159.873989,189.085083,27.796827,246.826789,242.362274,8.034024,3.433533,3.239307,0.177889,137.786014,167.278778,27.454924,25.386175,27.310947,2.003756,165.238674,195.760544,29.313728,55.766911,58.876732,3.540506,49.932097,53.381275,3.682187,51.629849,54.441559,3.032261,0.929919,0.683515,0.169108,3.322337,3.130417,0.181344,52.249143,55.128365,3.154059,53.946894,56.188648,2.504612,3.673630,3.678660,0.004841,5.178749,5.188302,0.014845,89.387131,89.554955,0.153203,6.195339,6.247270,0.047406,-3.832967,-3.831648,0.001204,0.000000,0.000000,0.000000,563.148627,563.153687,0.009424,0.003486,0.003062,0.000700,NaN,NaN,NaN,1.336996,1.337736,0.000969
2,TESTANMA_10554.LAB,6/3/2020,16:00:40.400,133.949151,152.237213,25.911188,24.973977,25.831554,1.764458,25.952142,29.109726,3.101992,1.067002,0.783861,0.221994,-0.318998,-0.083191,0.160906,-3.914393,0.959493,3.087577,-1.715000,0.522238,5.600627,3.588235,3.375382,0.311484,1.109542,0.779493,0.265263,3.309102,3.192632,0.177901,3.314263,3.228863,0.083929,255.944861,237.969818,12.242537,0.024609,0.024050,0.000798,0.220101,2.026518,1.145549,27.432676,25.445568,1.334088,6.467185,4.995231,0.955050,5.604859,5.138624,0.310701,8.635859,5.332657,2.716726,-0.776776,-0.626808,0.308591,1.104337,1.672958,0.634736,3.381195,1.602135,1.118995,-6.777033,-0.224138,4.249102,0.034635,0.029785,0.004298,0.879534,0.993963,0.078696,0.067277,0.026287,0.115047,-1.359228,-1.719605,0.381373,190.444679,190.509445,0.041419,0.960796,0.964268,0.006083,24.973977,25.831554,1.764458,255.944861,237.969818,12.242537,5.604859,5.138624,0.310701,-0.318998,-0.083191,0.160906,162.304322,179.670898,27.170950,265.497657,246.330780,13.264991,3.432259,3.303880,0.177541,138.936114,157.600632,27.148405,25.904205,26.738174,1.889148,168.349447,185.999847,28.524351,57.211254,58.031994,3.271176,51.045910,52.379509,3.446848,52.599461,53.633129,2.831244,1.067002,0.783861,0.221994,3.309103,3.192632,0.177898,53.340261,54.313576,2.934499,54.893813,55.567188,2.321254,3.674164,3.677055,0.004706,5.190710,5.186707,0.013845,89.387131,89.499023,0.153203,6.195339,6.229959,0.047406,-3.832967,-3.832088,0.001204,0.000000,0.000000,0.000000,563.157782,563.153198,0.009069,0.002880,0.003123,0.000659,NaN,NaN,NaN,1.337586,1.337568,0.000889
3,TESTANMA_10555.LAB,6/3/2020,16:00:40.600,132.354477,142.584656,21.269669,24.638946,25.211807,1.442380,26.998598,28.951477,3.204644,1.024553,0.875716,0.203157,-0.037281,-0.101083,0.146411,-0.061553,0.519214,3.033670,-5.892101,-1.957217,5.001945,3.683157,3.395669,0.330977,1.240292,0.924684,0.281996,3.285743,3.250176,0.142158,3.318428,3.264732,0.073663,253.856886,241.369919,14.079019,0.024280,0.024271,0.000631,0.721773,1.622578,1.185801,27.774372,25.946177,1.677728,5.823484,5.208294,1.006393,5.337408,5.227887,0.284844,-0.773640,4.661155,3.774880,-0.146958,-0.597511,0.352046,1.288518,1.458028,0.512833,2.510665,1.900225,1.123734,-4.016814,-1.598843,4.112881,0.028184,0.030361,0.003698,0.818369,0.957802,0.110725,-0.127839,0.019876,0.124087,1.180019,-1.176570,1.367584,190.435486,190.489105,0.048702,0.959519,0.964203,0.006143,24.638946,25.211807,1.442380,253.856886,241.369919,14.079019,5.337408,5.227887,0.284844,-0.037281,-0.101083,0.146411,159.504087,169.696686,22.248455,263.563879,249.912521,15.298840,3.411390,3.364279,0.142809,137.415560,147.618378,22.213236,25.581102,26.100780,1.538061,165.603229,175.689896,23.284027,59.286752,57.602367,2.822853,53.415603,51.851692,2.902431,53.709518,53.046715,2.307557,1.024553,0.875716,0.203157,3.285745,3.250176,0.142156,55.521633,53.935059,2.528547,55.815548,55.130077,1.919330,3.673956,3.675407,0.003815,5.220444,5.191058,0.020412,89.387131,89.443077,0.125090,6.195339,6.212649,0.038707,-3.832967,-3.832528,0.000983,0.000000,0.000000,0.000000,563.167972,563.154785,0.011025,0.003386,0.003285,0.000587,231.191266,NaN,NaN,1.340564,1.337995,0.001619
4,TESTANMA_10556.LAB,6/3/2020,16:00:40.800,132.759696,133.013153,0.627721,25.715212,24.807316,0.586766,27.613720,28.916250,3.221528,0.648343,0.892330,0.172508,0.319471,-0.047625,0.237082,-1.477082,-0.204170,2.981399,-0.006679,-3.259587,2.438725,3.684333,3.416193,0.348134,0.332602,0.888336,0.351304,3.141074,3.278786,0.079159,3.302779,3.297471,0.022394,251.064808,244.211578,14.371143,0.024605,0.024557,0.000156,-1.202523,0.833779,1.520094,22.990687,25.490051,2.150483,5.613601,5.379382,0.983185,5.073514,5.264370,0.238900,2.143551,4.573091,3.840030,0.422838,-0.454255,0.579178,2.590604,1.503515,0.613411,2.630621,2.222305,1.035797,-4.529104,-3.076005,3.372224,0.041264,0.033553,0.004926,-1.156724,0.526622,0.947228,-0.248199,-0.010607,0.169876,2.077462,-0.454046,1.957746,190.435486,190.468735,0.044639,0.959519,0.964139,0.006202,25.715212,24.807316,0.586766,251.064808,244.211578,14.371143,5.073514,5.264370,0.238900,0.319471,-0.047625,0.237082,161.105529,160.042755,1.831044,260.668720,252.915253,15.721850,3.261241,3.394648,0.075196,137.838103,137.720657,0.834186,26.698878,25.686945,0.679987,167.268226,165.712936,2.378196,50.920072,55.499397,3.151437,45.339206,49.708591,2.978216,44.493530,50.617100,3.606171,0.648343,0.892330,0.172508,3.141084,3.278788,0.079154,43.611625,51.174541,4.526052,42.765949,52.083050,5.313716,3.673850,3.673738,0.000409,5.229611,5.197243,0.026942,89.387131,89.387131,0.000000,6.195339,6.195339,0.000000,-3.832967,-3.832967,0.000000,0.000000,0.000000,0.000000,563.170776,563.156921,0.013139,0.003596,0.003489,0.000437,222.263153,NaN,NaN,1.341523,1.338614,0.002282
5,TESTANMA_10557.LAB,6/3/2020,16:00:41.000,131.750425,132.826508,0.849681,24.166166,24.811222,0.581306,25.011670,27.111191,1.887169,0.528965,0.839756,0.238301,0.038654,-0.034389,0.240310,-1.823776,-1.422832,1.638475,-1.968961,-2.608973,2.207234,3.619701,3.562821,0.185874,1.141345,0.956083,0.363103,3.289626,3.269577,0.073352,3.313023,3.307454,0.011921,256.981824,251.320465,7.379877,0.025218,0.024669,0.000340,0.824443,0.422088,1.024267,25.780891,25.908985,1.900764,5.991139,5.810376,0.482327,4.477027,5.159437,0.425484,8.965392,5.227984,4.326709,-0.272368,-0.324428,0.517754,2.032528,1.645708,0.642407,3.979373,2.899064,0.781431,-3.730295,-4.268446,1.630348,0.021951,0.031762,0.007222,-0.227107,0.260858,0.931825,0.004913,-0.039256,0.146937,-0.697998,-0.128228,1.684600,190.435486,190.448395,0.024041,0.959519,0.961312,0.003340,24.166166,24.811222,0.581306,256.981824,251.320465,7.379877,4.477027,5.159437,0.425484,0.038654,-0.034389,0.240310,159.895963,160.536789,1.158022,266.633095,260.638000,8.044699,3.413173,3.390319,0.072894,136.698512,137.734863,0.811209,25.073776,25.728827,0.620500,165.901101,166.472137,1.300050,57.795090,56.196022,3.207808,52.870361,50.520638,3.216036,53.415096,51.169491,3.818366,0.528965,0.839756,0.238301,3.289628,3.269580,0.073348,53.699281,51.684387,4.664081,54.244016,52.333244,5.396087,3.673481,3.673816,0.000269,5.156424,5.195188,0.030066,89.387131,89.387131,0.000000,6.195339,6.195339,0.000000,-3.832967,-3.832967,0.000000,0.000000,0.000000,0.000000,563.149077,563.158813,0.010335,0.002307,0.003131,0.000536,336.527819,NaN,NaN,1.333187,1.337971,0.003291
6,TESTANMA_10558.LAB,6/3/2020,16:00:41.200,133.283037,132.819366,0.844650,24.387506,24.776361,0.604756,24.822364,26.079700,1.218138,0.491220,0.752017,0.274776,0.461980,0.092765,0.307044,2.405280,-0.974305,2.338440,7.357139,-0.445120,4.864971,3.738163,3.662718,0.059108,1.518070,1.068370,0.441634,3.245197,3.254149,0.067347,3.417273,3.333153,0.047375,256.635772,254.896820,2.461469,0.025829,0.024908,0.000616,-0.362351,0.040289,0.839397,21.438534,25.083431,2.779902,5.451137,5.869309,0.391999,4.597786,5.018119,0.479254,7.145963,5.223424,4.324164,-0.087389,-0.172130,0.429373,0.860430,1.575283,0.716762,4.074773,3.315325,0.731156,-3.405260,-4.491701,1.342549,0.026792,0.030565,0.007502,-1.560170,-0.249219,1.113157,-0.021395,-0.065049,0.124295,-1.429351,-0.045819,1.587100,190.435486,190.437332,0.004108,0.959519,0.959775,0.000571,24.387506,24.776361,0.604756,256.635772,254.896820,2.461469,4.597786,5.018119,0.479254,0.461980,0.092765,0.307044,161.745316,160.911041,1.192158,266.601781,264.593018,2.523614,3.371243,3.377861,0.068874,138.458876,137.869431,0.875111,25.334556,25.718502,0.628010,168.026443,167.029694,1.234975,45.214297,54.085491,5.901326,40.156733,48.565563,5.686037,40.331511,48.909824,6.124521,0.491220,0.752017,0.274776,3.245221,3.254157,0.067343,40.239827,49.282524,6.870751,40.414605,49.626789,7.404332,3.673476,3.673785,0.000302,5.155502,5.190538,0.034686,89.387131,89.387131,0.000000,6.195339,6.195339,0.000000,-3.832967,-3.832967,0.000000,0.000000,0.000000,0.000000,563.148804,563.158875,0.010290,0.002291,0.002892,0.000601,337.967896,NaN,NaN,1.333082,1.337188,0.003976
7,TESTANMA_10560.LAB,6/3/2020,16:00:41.400,132.352451,132.500031,0.566875,24.564836,24.694532,0.598985,24.928621,25.874996,1.326144,0.655674,0.669751,0.211089,0.213118,0.199189,0.203354,2.497759,0.308125,2.065259,4.245185,0.746916,5.195031,3.659879,3.677047,0.043038,1.245818,1.095626,0.448954,3.209576,3.234243,0.061499,3.316631,3.333627,0.047151,254.457335,254.599319,2.392048,0.025040,0.024994,0.000594,0.490685,0.094405,0.862298,22.886491,24.174194,2.553696,5.279590,5.631790,0.284117,4.856347,4.868417,0.349496,5.934783,4.683210,3.943214,-0.276561,-0.072087,0.288406,1.217828,1.597982,0.699714,1.999529,3.038992,0.933212,-5.182715,-4.172838,0.699311,0.034957,0.030629,0.007547,-0.213486,-0.467823,0.927999,0.055176,-0.067469,0.121152,0.103963,0.246819,1.409321,190.435486,190.435486,0.000000,0.964178,0.960451,0.002084,24.564836,24.694532,0.598985,254.457335,254.599319,2.392048,4.856347,4.868417,0.349496,0.213118,0.199189,0.203354,158.916816,160.233551,1.164653,264.125994,264.318695,2.474772,3.331551,3.357720,0.063505,137.381310,137.558472,0.648123,25.497901,25.637243,0.624249,164.956479,166.351105,1.260422,50.038082,52.650856,5.822861,44.696101,47.295601,5.702646,45.249223,47.439777,5.895346,0.655674,0.669751,0.211089,3.209589,3.234253,0.061496,45.898039,47.794079,6.571550,46.451161,47.938255,6.844411,3.673920,3.673737,0.000239,5.175865,5.187570,0.035297,89.387131,89.387131,0.000000,6.195339,6.195339,0.000000,-3.832967,-3.832967,0.000000,0.000000,0.000000,0.000000,563.153992,563.158142,0.010528,0.001928,0.002702,0.000740,346.074371,294.804901,62.332584,1.336963,1.337064,0.003970
8,TESTANMA_10561.LAB,6/3/2020,16:00:41.600,129.582944,131.945709,1.435028,23.918485,24.550442,0.694709,29.429576,26.361191,2.075166,0.642186,0.593278,0.077249,0.409902,0.288625,0.168744,-0.404458,0.239544,2.086192,2.938085,2.512954,3.642925,3.588321,3.658080,0.057976,1.871054,1.221778,0.571627,3.195234,3.216141,0.055587,3.250582,3.320058,0.060493,254.465070,254.720947,2.360106,0.025506,0.025239,0.000464,-1.305859,-0.311121,0.964252,24.222950,23.463909,1.628193,5.365369,5.540168,0.280691,4.900803,4.781095,0.240604,-2.657276,4.306483,4.625788,0.207859,-0.001124,0.308342,2.921360,1.924550,0.877600,2.699296,3.076718,0.910039,-2.901170,-3.949709,0.908296,0.003449,0.025682,0.014476,-0.419744,-0.715446,0.609541,0.210298,0.000159,0.165344,3.017695,0.614354,1.875915,190.435486,190.435486,0.000000,0.968837,0.962315,0.004167,23.918485,24.550442,0.694709,254.465070,254.720947,2.360106,4.900803,4.781095,0.240604,0.409902,0.288625,0.168744,156.200725,159.572876,2.177998,263.935911,264.393097,2.451890,3.314159,3.338273,0.057571,134.405888,136.956543,1.564212,24.808712,25.482763,0.728482,162.014378,165.633331,2.346621,51.991350,51.191780,4.510492,46.600467,45.932575,4.577670,46.184750,45.934822,4.742400,0.642186,0.593278,0.077249,3.195236,3.216152,0.055586,47.434190,46.176594,5.001855,47.018472,46.178841,5.260713,3.673095,3.673564,0.000333,5.185483,5.180577,0.030260,89.387131,89.387131,0.000000,6.195339,6.195339,0.000000,-3.832967,-3.832967,0.000000,0.000000,0.000000,0.000000,563.158447,563.156189,0.009059,0.002471,0.002519,0.000634,279.626526,304.491943,53.046913,1.336652,1.336282,0.003460
9,TESTANMA_10562.LAB,6/3/2020,16:00:41.800,131.783396,131.750458,1.361100,24.648518,24.337103,0.298262,28.750348,26.588516,2.297069,0.522050,0.568019,0.075367,0.262239,0.277179,0.168068,2.554035,1.045768,2.035243,3.162404,3.146770,3.359621,3.650049,3.651223,0.056092,1.813657,1.517989,0.327113,3.209983,3.229923,0.038121,3.311706,3.321843,0.059985,252.461725,255.000336,1.845723,0.024798,0.025278,0.000402,3.136308,0.556645,1.661641,23.890332,23.643841,1.612457,5.147752,5.446998,0.324169,5.140855,4.794563,0.261998,4.343882,4.746549,4.470640,-0.200523,-0.125796,0.201617,2.930530,1.992535,0.952101,3.763894,3.303373,0.912282,-1.691550,-3.382198,1.270162,0.022435,0.021917,0.011566,-0.070230,-0.498147,0.606557,0.412043,0.132207,0.180373,-0.537906,0.091280,1.724472,190.435486,190.435486,0.000000,0.968837,0.964178,0.004659,24.648518,24.337103,0.298262,252.461725,255.000336,1.845723,5.140855,4.794563,0.261998,0.262239,0.277179,0.168068,160.195808,159.390930,2.052327,262.025577,264.664459,1.962977,3.331596,3.352345,0.039932,136.775792,136.744064,1.484659,25.582332,25.259457,0.317959,166.264798,165.432648,2.210828,63.258322,53.659431,7.008198,57.603381,48.385410,6.884655,58.004427,48.637001,7.018736,0.522050,0.568019,0.075367,3.209990,3.229933,0.038120,59.571861,49.368641,7.449540,59.972907,49.620228,7.584738,3.673001,3.673394,0.000366,5.187630,5.172181,0.015457,89.387131,89.387131,0.000000,6.195339,6.195339,0.000000,-3.832967,-3.832967,0.000000,0.000000,0.000000,0.000000,563.158717,563.153809,0.004825,0.002501,0.002300,0.000228,283.360235,316.711365,32.381718,1.336899,1.335356,0.002032
