,Spectrum,Date,Time,"NO (350,3000) 191C","NO (350,3000) 191C average","NO (350,3000) 191C stdev",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"N2O (100,200,300) 191C (1of2)","N2O (100,200,300) 191C (1of2) average","N2O (100,200,300) 191C (1of2) stdev",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"Formaldehyde (70,500) 191C","Formaldehyde (70,500) 191C average","Formaldehyde (70,500) 191C stdev",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"Propylene (200,1000) 191C","Propylene (200,1000) 191C average","Propylene (200,1000) 191C stdev",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"Ethylene (100,3000) 191C","Ethylene (100,3000) 191C average","Ethylene (100,3000) 191C stdev",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
0,TESTANMA_8408.LAB,6/3/2020,15:34:47.000,521.222650,447.998352,40.956245,40.186355,39.205093,0.617690,44.218282,41.428646,2.164534,0.510354,0.735498,0.145138,-0.095926,0.172754,0.189975,4.368634,0.683696,2.263923,8.548372,-0.813347,5.698163,2.808734,3.476796,0.374125,1.407725,1.100801,0.395807,5.400295,4.780970,0.346490,5.561706,4.890462,0.379073,176.626909,206.385574,16.650755,0.019532,0.020556,0.000738,0.170349,0.218720,0.361031,24.320672,22.935184,0.821377,2.923901,4.126600,0.738232,3.681254,4.545511,0.500307,15.927073,6.115696,6.232198,-2.252461,-0.821933,0.978763,0.390385,1.196602,0.508247,2.408985,2.964835,0.653870,5.755358,0.440893,3.419994,0.040484,0.025804,0.015463,1.003469,0.305611,0.562972,0.508054,0.221265,0.181752,-1.825796,-0.309084,0.969798,190.435486,190.586273,0.088218,0.974300,0.964929,0.005598,40.186355,39.205093,0.617690,176.626909,206.385574,16.650755,3.681254,4.545511,0.500307,-0.095926,0.172754,0.189975,563.817990,490.168274,41.225368,181.731256,213.875397,17.985405,5.721696,5.026494,0.390334,536.285481,464.010498,40.429024,41.347702,40.615974,0.503551,580.111786,507.699127,40.540062,39.355194,45.654434,4.520057,35.305815,40.654369,4.208871,39.810737,42.298237,2.337943,0.510354,0.735498,0.145138,5.560989,4.852894,0.397391,38.386852,42.248878,3.237185,42.891774,43.892742,1.486520,3.595023,3.612542,0.009810,5.162207,5.164130,0.005301,89.267258,89.778725,0.285920,6.295738,6.240345,0.030966,-3.848352,-3.844835,0.001966,0.000000,0.000000,0.000000,563.141968,563.152954,0.006312,0.004066,0.002454,0.001061,NaN,NaN,NaN,1.339261,1.336092,0.002704
1,TESTANMA_8408.LAB,6/3/2020,15:34:47.200,519.889614,466.477203,49.371788,40.032425,39.500488,0.581445,43.715098,41.541485,2.287949,0.547902,0.691331,0.164769,0.025601,0.149755,0.201456,2.020447,1.003517,2.329594,5.272334,0.240593,6.338217,3.163260,3.380685,0.382133,1.203962,1.180793,0.359587,5.361248,4.931489,0.410479,5.537204,5.067698,0.441209,190.743082,201.967941,17.425234,0.019665,0.020411,0.000843,0.570037,0.200658,0.334713,24.470808,23.274685,1.055257,3.197973,3.778415,0.666389,3.917863,4.415042,0.572156,11.169253,7.803914,6.228439,-0.579126,-0.961644,0.852511,1.082921,1.178865,0.510878,2.963224,3.126388,0.480780,1.665976,1.212821,3.097015,0.039677,0.033694,0.006769,-0.130816,0.266726,0.589935,0.290500,0.269761,0.154236,-1.013806,-0.663904,0.788290,190.435486,190.557587,0.111465,0.974300,0.966588,0.007040,40.032425,39.500488,0.581445,190.743082,201.967941,17.425234,3.917863,4.415042,0.572156,0.025601,0.149755,0.201456,562.885263,509.104095,49.524567,197.035835,209.106689,18.806311,5.717084,5.210382,0.465003,536.874664,482.653229,49.232552,41.340089,40.881306,0.453751,581.277137,526.772217,49.229321,46.486754,44.934223,3.878404,42.177105,40.077675,3.609000,43.335357,42.000965,2.008090,0.547902,0.691331,0.164769,5.536256,5.035581,0.468737,43.512885,41.731354,2.614429,44.671137,43.654640,1.149435,3.594169,3.607973,0.012228,5.156603,5.162587,0.006267,89.267258,89.650864,0.350179,6.295738,6.254193,0.037925,-3.848352,-3.845714,0.002408,0.000000,0.000000,0.000000,563.147272,563.151306,0.006579,0.003378,0.002537,0.001125,NaN,NaN,NaN,1.338159,1.336185,0.002780
2,TESTANMA_8408.LAB,6/3/2020,15:34:47.400,518.580086,484.210297,48.877079,39.881209,39.698120,0.482956,43.220786,42.249969,2.108195,0.584789,0.626426,0.113320,0.144985,0.153653,0.201057,-0.286331,1.193936,2.130971,2.054065,1.861386,5.274361,3.511534,3.357629,0.366738,1.003792,1.268767,0.179801,5.322889,5.067200,0.403924,5.513133,5.232007,0.418520,204.610330,200.055771,16.235262,0.019796,0.020309,0.000888,0.962677,0.290499,0.471857,24.618298,23.617764,1.176099,3.467212,3.597086,0.581849,4.150300,4.301531,0.553041,6.495332,8.901144,5.116106,1.064701,-0.754690,1.205799,1.763245,1.191750,0.527802,3.507690,3.158894,0.504193,-2.351294,0.707683,3.489798,0.038884,0.035838,0.006257,-1.245099,0.059963,0.899369,0.076782,0.268488,0.156175,-0.216134,-0.756860,0.672710,190.435486,190.516891,0.111465,0.974300,0.969159,0.007040,39.881209,39.698120,0.482956,204.610330,200.055771,16.235262,4.150300,4.301531,0.553041,0.144985,0.153653,0.201057,561.968984,527.067261,49.057747,212.070533,207.074539,17.539906,5.712554,5.383939,0.456290,537.453458,500.925140,49.225292,41.332611,41.076488,0.374672,582.421940,545.272339,49.299435,53.492557,45.628868,5.126944,48.927228,40.897186,5.110639,46.797825,42.406563,2.768141,0.584789,0.626426,0.113320,5.511959,5.204160,0.455347,48.548527,42.420982,3.875782,46.419124,43.930367,1.629914,3.593330,3.603107,0.012252,5.151097,5.160635,0.008171,89.267258,89.522995,0.350179,6.295738,6.268042,0.037925,-3.848352,-3.846593,0.002408,0.000000,0.000000,0.000000,563.152483,563.151001,0.006382,0.002701,0.002788,0.000947,NaN,NaN,NaN,1.337077,1.336603,0.002711
3,TESTANMA_8409.LAB,6/3/2020,15:34:47.600,514.280367,501.038269,39.117115,40.403568,39.910213,0.519538,40.202771,42.430344,1.810336,0.785765,0.641136,0.130684,0.112302,0.093854,0.140663,-0.835161,1.241881,2.068956,-1.356893,2.443753,4.537587,3.640386,3.360833,0.369708,0.994760,1.213530,0.217447,5.405419,5.221519,0.339162,5.568075,5.388791,0.350036,204.026431,198.149582,14.744828,0.019685,0.019987,0.000718,1.311835,0.580891,0.575901,23.309234,23.840754,0.915574,3.868637,3.537887,0.521609,3.964197,4.123812,0.467814,1.984216,8.849675,5.200453,-0.549091,-0.617401,1.176076,2.380293,1.356523,0.751365,5.597139,3.538604,1.219601,-3.165842,-0.187478,3.851936,0.031037,0.035087,0.006629,0.627901,0.023119,0.863927,-0.041097,0.216702,0.210613,0.288877,-0.630445,0.814355,190.435486,190.476181,0.091011,0.974300,0.971729,0.005748,40.403568,39.910213,0.519538,204.026431,198.149582,14.744828,3.964197,4.123812,0.467814,0.112302,0.093854,0.140663,560.281074,544.487183,39.714325,211.734048,205.103592,15.986065,5.777703,5.560479,0.385020,533.708882,518.403625,39.552864,41.930070,41.297981,0.495067,581.447860,563.366516,40.141659,51.531745,47.119587,5.622950,47.171129,42.583397,5.589437,48.269311,43.818195,3.661614,0.785765,0.641136,0.130684,5.567363,5.374114,0.380824,48.384214,43.935062,4.516686,49.482397,45.169861,2.887611,3.593225,3.598361,0.009918,5.150406,5.158696,0.009389,89.267258,89.395126,0.285920,6.295738,6.281890,0.030966,-3.848352,-3.847472,0.001966,0.000000,0.000000,0.000000,563.153137,563.150513,0.006172,0.002616,0.002946,0.000800,281.858917,NaN,NaN,1.336941,1.337556,0.001156
4,TESTANMA_8410.LAB,6/3/2020,15:34:47.800,512.007651,517.196045,3.898878,40.028220,40.106354,0.198114,41.280261,42.527443,1.710976,0.569906,0.599743,0.107698,0.245640,0.086521,0.128841,-1.560309,0.741456,2.430660,0.759180,3.055412,3.899717,3.535004,3.331783,0.343084,1.094951,1.141038,0.171347,5.350739,5.368118,0.034719,5.545572,5.545138,0.021726,204.400621,196.081482,12.369827,0.020563,0.019848,0.000411,-0.604916,0.481997,0.742620,24.031270,24.150057,0.517767,4.158459,3.523237,0.497732,4.327735,4.008269,0.244584,4.382854,7.991745,5.577180,-0.687448,-0.600685,1.173939,1.319787,1.387326,0.744717,1.890230,3.273453,1.432763,-3.063098,-0.231780,3.891167,0.012711,0.032559,0.011723,0.434240,0.137939,0.874932,0.111512,0.189150,0.214266,0.464556,-0.460461,0.954881,190.522074,190.452805,0.038726,0.971566,0.973753,0.001223,40.028220,40.106354,0.198114,204.400621,196.081482,12.369827,4.327735,4.008269,0.244584,0.245640,0.086521,0.128841,553.926100,560.575867,3.939922,211.890859,202.892517,13.467352,5.747791,5.735365,0.027333,530.770903,535.018677,2.772048,41.495189,41.489132,0.255528,574.226504,579.897095,3.274372,45.172380,47.207726,5.579448,40.411871,42.798634,5.452146,41.786767,44.000000,3.498032,0.569906,0.599743,0.107698,5.544598,5.544233,0.021915,41.849768,44.136452,4.364216,43.224663,45.337818,2.703690,3.593519,3.593853,0.000750,5.170509,5.158164,0.008386,89.267258,89.267258,0.000000,6.295738,6.295738,0.000000,-3.848352,-3.848352,0.000000,0.000000,0.000000,0.000000,563.159317,563.150879,0.006537,0.003084,0.003169,0.000587,320.009252,NaN,NaN,1.339113,1.338110,0.001092
5,TESTANMA_8412.LAB,6/3/2020,15:34:48.000,512.424657,515.436523,3.601279,39.721461,40.013378,0.252742,41.866175,42.057018,1.430175,0.507419,0.599156,0.108314,0.144183,0.134542,0.078911,-1.837873,-0.499845,1.534992,1.751580,1.696053,2.404124,3.550810,3.480199,0.183767,0.819972,1.023487,0.141695,5.391065,5.366272,0.032771,5.548520,5.542501,0.019939,203.273792,201.410858,5.985156,0.020244,0.019991,0.000397,-0.495919,0.348743,0.862605,24.360527,24.158028,0.521345,4.178013,3.774059,0.431832,4.502331,4.172485,0.245769,7.205138,6.247359,3.422522,-0.550495,-0.260292,0.742857,0.861709,1.481591,0.603400,1.687711,3.129199,1.571183,-3.931241,-2.169100,2.215788,0.017384,0.027939,0.012354,0.211979,-0.020359,0.740451,0.152115,0.117962,0.120388,-0.159495,-0.127201,0.574090,190.537247,190.473160,0.051861,0.971087,0.973110,0.001638,39.721461,40.013378,0.252742,203.273792,201.410858,5.985156,4.502331,4.172485,0.245769,0.144183,0.134542,0.078911,553.833829,558.578979,4.390314,210.756919,208.697632,6.538946,5.751989,5.741424,0.026899,531.290099,534.019592,3.083979,41.183738,41.456341,0.286820,574.223882,578.719482,4.125875,45.331241,48.402931,3.848287,40.378677,43.813198,3.983426,41.479667,44.333790,3.049180,0.507419,0.599156,0.108314,5.547743,5.541584,0.020109,41.561473,44.771378,3.454798,42.662462,45.291958,2.756975,3.593794,3.593607,0.000381,5.153021,5.156327,0.008285,89.267258,89.267258,0.000000,6.295738,6.295738,0.000000,-3.848352,-3.848352,0.000000,0.000000,0.000000,0.000000,563.154724,563.153442,0.004331,0.002557,0.002867,0.000351,299.733643,NaN,NaN,1.336020,1.337462,0.001195
6,TESTANMA_8413.LAB,6/3/2020,15:34:48.200,518.106874,515.079956,3.104112,40.478843,40.102661,0.328616,44.083077,42.130615,1.541930,0.617961,0.613168,0.104490,0.178852,0.165192,0.050758,0.916615,-0.720612,1.099500,-7.050856,-0.768585,3.757182,3.614336,3.570414,0.054613,1.796394,1.141974,0.379120,5.501910,5.394404,0.068394,5.572970,5.549654,0.023636,206.631760,204.588593,1.250508,0.019775,0.020013,0.000377,0.560696,0.346875,0.862016,21.586502,23.581165,1.218428,4.191820,3.972828,0.312658,4.705539,4.330020,0.290188,2.864642,4.586436,2.251613,0.290754,-0.086316,0.751333,1.977388,1.660484,0.588054,3.288678,3.194290,1.569328,-3.044315,-3.111158,0.561181,0.038840,0.027771,0.012159,0.322760,0.070356,0.751241,0.043417,0.068546,0.073401,-0.118001,0.051960,0.304893,190.537247,190.493500,0.053328,0.971087,0.972468,0.001684,40.478843,40.102661,0.328616,206.631760,204.588593,1.250508,4.705539,4.330020,0.290188,0.178852,0.165192,0.050758,561.874396,558.376831,4.159655,214.380164,212.166504,1.337854,5.781669,5.754341,0.027781,537.535000,534.151672,3.246644,41.996738,41.587669,0.361020,582.943665,579.052795,4.439537,49.207550,48.947094,3.699066,44.031457,44.184071,3.877945,43.449949,44.356709,3.040217,0.617961,0.613168,0.104490,5.572699,5.548872,0.023936,45.906358,45.250069,3.402248,45.324851,45.422699,2.735592,3.594038,3.593581,0.000335,5.138839,5.152775,0.011371,89.267258,89.267258,0.000000,6.295738,6.295738,0.000000,-3.848352,-3.848352,0.000000,0.000000,0.000000,0.000000,563.150815,563.154114,0.003233,0.002010,0.002594,0.000385,282.453929,NaN,NaN,1.333510,1.336532,0.002032
7,TESTANMA_8414.LAB,6/3/2020,15:34:48.400,512.369725,513.837891,2.545705,40.201712,40.166763,0.305032,37.098977,40.906250,2.556550,0.605873,0.617385,0.103479,0.079097,0.152015,0.064112,-0.826981,-0.828742,1.072363,-1.052828,-1.389963,3.414988,3.630188,3.594145,0.048012,1.554994,1.252214,0.407938,5.297032,5.389233,0.075737,5.551187,5.557265,0.012386,205.136562,204.693848,1.274706,0.019914,0.020036,0.000363,-0.556812,0.042977,0.858481,23.278673,23.313242,1.071822,4.021609,4.083707,0.138095,3.897398,4.279440,0.346016,-0.471622,3.193046,2.850940,0.331474,-0.232961,0.500047,2.115251,1.730886,0.623438,1.698448,2.832441,1.683435,-2.337702,-3.108440,0.565796,0.019510,0.023897,0.010736,0.431531,0.405682,0.154323,0.248399,0.102869,0.109476,0.920017,0.279191,0.445903,190.537247,190.513855,0.044303,0.971087,0.971825,0.001399,40.201712,40.166763,0.305032,205.136562,204.693848,1.274706,3.897398,4.279440,0.346016,0.079097,0.152015,0.064112,554.269884,556.837097,3.915339,212.864162,212.325226,1.370308,5.759256,5.763681,0.015239,531.670400,532.994995,2.771683,41.716092,41.664368,0.332930,575.148840,577.598145,4.246989,47.507040,47.749992,2.691636,43.219903,43.042610,2.831573,42.556954,43.508526,2.768335,0.605873,0.617385,0.103479,5.550174,5.556515,0.012637,44.927366,44.525837,2.868053,44.264417,44.991756,2.708969,3.594166,3.593749,0.000383,5.182726,5.159100,0.017403,89.267258,89.267258,0.000000,6.295738,6.295738,0.000000,-3.848352,-3.848352,0.000000,0.000000,0.000000,0.000000,563.162170,563.156067,0.004628,0.002403,0.002534,0.000388,344.674103,305.745941,26.777321,1.339707,1.337058,0.002496
8,TESTANMA_8415.LAB,6/3/2020,15:34:48.600,515.090329,513.999878,2.605960,40.485601,40.183167,0.322651,43.032277,41.472153,2.672436,0.811077,0.622447,0.113873,0.094968,0.148548,0.067191,-1.281772,-0.918064,1.091462,-3.163769,-1.751339,3.505029,3.631032,3.592274,0.045895,1.302626,1.313787,0.381758,5.405612,5.389272,0.075747,5.488007,5.541251,0.031667,203.743252,204.637207,1.317349,0.020305,0.020160,0.000316,-0.955846,-0.410559,0.571648,21.481116,22.947618,1.349396,4.075636,4.125107,0.073350,4.345506,4.355702,0.297832,1.584618,3.113126,2.898503,-0.386620,-0.200467,0.479213,-0.016222,1.251582,0.871306,2.268883,2.166790,0.669777,-1.622841,-2.799840,0.867185,0.018528,0.021395,0.010094,0.056217,0.291345,0.160189,0.025501,0.116189,0.089878,0.311552,0.283726,0.446142,190.509465,190.528656,0.012581,0.967753,0.970516,0.001558,40.485601,40.183167,0.322651,203.743252,204.637207,1.317349,4.345506,4.355702,0.297832,0.094968,0.148548,0.067191,557.844813,556.349792,3.510225,211.421318,212.262695,1.410582,5.694260,5.746993,0.032245,534.500300,533.153320,2.844289,42.011297,41.680611,0.350646,578.865602,577.081726,3.794736,37.986937,45.041027,4.280852,33.206881,40.249756,4.265210,33.980121,40.650692,3.806049,0.811077,0.622447,0.113873,5.487444,5.540532,0.031680,34.861900,41.821373,4.325416,35.635140,42.222309,3.820511,3.594320,3.593967,0.000316,5.164006,5.161820,0.016755,89.267258,89.267258,0.000000,6.295738,6.295738,0.000000,-3.848352,-3.848352,0.000000,0.000000,0.000000,0.000000,563.157321,563.156860,0.004344,0.002451,0.002501,0.000386,322.724942,313.919189,23.726503,1.338084,1.337287,0.002535
9,TESTANMA_8416.LAB,6/3/2020,15:34:48.800,524.798048,516.557983,5.173900,41.426369,40.462791,0.621891,46.132359,42.442574,3.374158,0.848016,0.678069,0.145361,0.105302,0.120480,0.040506,-0.799082,-0.765819,1.030890,0.010616,-1.901051,3.384916,3.687454,3.622764,0.048879,0.774231,1.249644,0.448781,5.528143,5.424752,0.092812,5.694994,5.571136,0.076098,209.108470,205.578781,2.368818,0.019893,0.020026,0.000234,-0.390388,-0.367654,0.561372,23.554593,22.852283,1.268084,4.044877,4.102391,0.077887,4.598577,4.409870,0.315575,4.408622,3.118279,2.901346,0.391151,0.015253,0.446869,0.195947,1.026814,0.986637,1.221999,2.033144,0.793921,-3.396032,-2.866426,0.904435,0.025048,0.023862,0.008876,-0.112729,0.181951,0.215444,0.143456,0.122577,0.090595,-1.159009,-0.040987,0.761210,190.435486,190.511337,0.044076,0.958877,0.967978,0.005289,41.426369,40.462791,0.621891,209.108470,205.578781,2.368818,4.598577,4.409870,0.315575,0.105302,0.120480,0.040506,567.446416,559.053894,5.700602,217.114467,213.307404,2.544765,5.912705,5.779976,0.080900,544.890557,535.977295,5.580620,43.012441,41.984062,0.665355,589.171749,580.070801,6.142987,44.682368,44.943031,4.282702,39.623934,40.092171,4.272273,38.841632,40.061665,3.814161,0.848016,0.678069,0.145361,5.694674,5.570547,0.076245,40.696442,41.590710,4.354179,39.914140,41.560204,3.889609,3.594732,3.594210,0.000350,5.114157,5.150550,0.025904,89.267258,89.267258,0.000000,6.295738,6.295738,0.000000,-3.848352,-3.848352,0.000000,0.000000,0.000000,0.000000,563.144409,563.153931,0.006719,0.002577,0.002400,0.000230,264.277100,302.772766,31.850510,1.333760,1.336216,0.002696
