Spectrum,Date,Time,"NO (350,3000) 191C","NO (350,3000) 191C average","NO (350,3000) 191C stdev",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"N2O (100,200,300) 191C (1of2)","N2O (100,200,300) 191C (1of2) average","N2O (100,200,300) 191C (1of2) stdev",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"Formaldehyde (70,500) 191C","Formaldehyde (70,500) 191C average","Formaldehyde (70,500) 191C stdev",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"Propylene (200,1000) 191C","Propylene (200,1000) 191C average","Propylene (200,1000) 191C stdev",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"Ethylene (100,3000) 191C","Ethylene (100,3000) 191C average","Ethylene (100,3000) 191C stdev",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
TESTANMA_3572.LAB,6/3/2020,58:04.0,441.276693,434.721375,4.509909,34.06729,33.249943,0.628265,37.015923,36.251415,1.636759,0.601055,0.663944,0.104891,0.269229,0.170367,0.115504,1.491703,1.333248,1.120988,-10.738662,-2.646772,4.77128,2.84154,3.389118,0.30628,3.981409,2.674917,0.929467,5.446822,5.380296,0.095995,5.535252,5.433168,0.095203,184.766503,202.626175,9.984183,0.01997,0.020144,0.000898,0.914396,0.404276,1.58627,13.436155,15.721156,2.116499,2.664785,4.246965,0.925387,5.603979,5.205963,0.293443,10.139581,4.897726,3.006821,0.218522,-0.147525,1.04222,2.872126,1.988918,1.005241,2.880368,2.759137,1.257573,-3.302755,-2.972822,3.028024,0.025369,0.024893,0.012591,-0.155,0.542855,0.452566,0.485432,0.233805,0.229813,-1.792946,-0.619916,1.02868,190.740738,190.740738,0,0.961768,0.962551,0.000727,34.06729,33.249943,0.628265,184.766503,202.626175,9.984183,5.603979,5.205963,0.293443,0.269229,0.170367,0.115504,478.224351,470.73053,5.305834,190.170268,209.762085,10.952539,5.696656,5.623072,0.090116,454.182471,449.965729,3.637928,35.063638,34.415413,0.573735,492.210718,487.237,4.411873,39.302452,40.649891,7.295793,33.138075,34.923332,7.41545,32.701031,35.21838,7.836571,0.601055,0.663944,0.104891,5.534783,5.432593,0.095749,36.704703,38.064678,7.797255,36.267659,38.35973,8.151302,3.616056,3.616658,0.000336,5.73926,5.731579,0.010171,89.626884,89.140396,0.272101,6.268042,6.292015,0.013599,-3.887912,-3.886154,0.000983,0,0,0,563.510437,563.501709,0.004918,0.004539,0.00176,0.001618,NaN,NaN,NaN,1.366031,1.368349,0.002014
TESTANMA_3572.LAB,6/3/2020,58:04.2,432.177736,435.420807,3.496173,33.679781,33.288017,0.651737,36.881471,36.478291,1.627973,0.648672,0.628867,0.055797,0.250863,0.160944,0.103823,-0.18117,1.424667,0.920771,-7.474603,-4.53534,4.336955,3.114125,3.310318,0.318449,3.44766,2.762709,0.987777,5.378169,5.413565,0.027141,5.485522,5.472308,0.051933,193.190312,199.853058,10.364568,0.020071,0.019961,0.000768,1.664983,0.603334,1.687144,12.995267,14.680902,1.858134,3.463419,4.008092,0.946736,5.014141,5.252529,0.217979,7.308193,5.805116,2.886847,-0.069407,0.230425,0.297804,2.269226,1.820368,0.824214,3.853899,3.294384,0.947492,-3.005298,-4.011267,1.079573,0.023201,0.028413,0.007122,0.208971,0.502856,0.475609,0.173709,0.22301,0.231434,0.355458,-0.756988,0.763562,190.740738,190.740738,0,0.964616,0.962992,0.001161,33.679781,33.288017,0.651737,193.190312,199.853058,10.364568,5.014141,5.252529,0.217979,0.250863,0.160944,0.103823,469.711417,472.003235,3.572245,199.432622,206.731842,11.372874,5.660775,5.659235,0.041485,446.040093,450.320496,2.968002,34.761255,34.42627,0.581098,484.782714,488.154785,2.741523,39.692193,39.761616,7.031185,34.176638,33.983833,7.07974,34.315452,33.52298,6.609161,0.648672,0.628867,0.055797,5.484615,5.471975,0.051556,37.695378,37.235565,7.510457,37.834191,36.774712,7.048702,3.615788,3.616456,0.000496,5.738188,5.730299,0.008367,89.626884,89.260269,0.334751,6.268042,6.286475,0.016935,-3.887912,-3.886593,0.001204,0,0,0,563.506191,563.503113,0.00495,0.004003,0.002226,0.001898,NaN,NaN,NaN,1.367105,1.36752,0.001215
TESTANMA_3572.LAB,6/3/2020,58:04.4,422.988028,433.328033,6.665048,33.288408,33.265778,0.648868,36.745678,37.047737,0.773896,0.696763,0.657654,0.042242,0.232313,0.174003,0.108767,-1.870727,0.641954,1.643591,-4.177989,-5.154162,3.92228,3.389429,3.281787,0.299436,2.908587,2.796759,0.98966,5.308831,5.396388,0.054966,5.435297,5.460116,0.05206,201.698139,198.774292,9.680941,0.020173,0.020233,0.000425,2.423057,0.612552,1.699339,12.549982,13.682825,1.139531,4.270019,4.01678,0.949437,4.41842,5.105194,0.438111,4.448565,6.076207,2.619797,-0.360207,0.025525,0.27633,1.660312,1.766394,0.824061,4.83714,3.356341,1.052574,-2.704874,-3.432474,0.737086,0.021011,0.028171,0.007401,0.576573,0.414076,0.388236,-0.141123,0.217341,0.24183,2.52529,-0.094666,1.651609,190.740738,190.740738,0,0.967492,0.964008,0.002244,33.288408,33.265778,0.648868,201.698139,198.774292,9.680941,4.41842,5.105194,0.438111,0.232313,0.174003,0.108767,461.113575,469.950134,6.086104,208.787356,205.554443,10.625201,5.624537,5.644775,0.037512,437.816503,448.019287,6.405326,34.455856,34.392941,0.571733,477.280625,485.883301,5.52901,40.085822,37.755577,4.198855,35.22556,32.139866,4.347062,35.945973,32.088814,4.423503,0.696763,0.657654,0.042242,5.433946,5.459639,0.051861,38.695933,35.355045,4.797768,39.416347,35.303993,4.873268,3.615516,3.616193,0.000588,5.737106,5.731769,0.008878,89.626884,89.380447,0.337478,6.268042,6.280859,0.01758,-3.887912,-3.887033,0.001204,0,0,0,563.501902,563.503601,0.004616,0.003461,0.002826,0.00166,NaN,NaN,NaN,1.36819,1.367312,0.000897
TESTANMA_3573.LAB,6/3/2020,58:04.6,421.976743,430.704529,8.200773,33.772194,33.445427,0.63751,38.952982,37.58617,0.994589,0.658078,0.661374,0.041043,0.195594,0.194426,0.099017,-5.024841,-0.746581,2.812922,-2.221062,-5.273961,3.794493,3.500897,3.275604,0.293238,2.326415,2.837097,0.959057,5.276546,5.366399,0.072533,5.390322,5.44911,0.061009,207.588071,198.848145,9.762525,0.020249,0.020288,0.0004,0.583637,0.719952,1.67137,15.807744,13.743571,1.262359,4.72296,4.022044,0.95421,5.12715,5.083083,0.432506,1.335702,5.526258,3.333556,0.149954,-0.015506,0.22576,3.364856,2.191425,1.011277,1.452733,3.013058,1.363003,-1.079361,-2.722091,0.968242,0.024572,0.026647,0.007147,-0.066166,0.235174,0.354224,-0.0674,0.168288,0.274507,2.092921,0.499725,1.82449,190.740738,190.740738,0,0.968195,0.965165,0.002666,33.772194,33.445427,0.63751,207.588071,198.848145,9.762525,5.12715,5.083083,0.432506,0.195594,0.194426,0.099017,457.20167,467.163025,8.222492,215.119795,205.61731,10.694349,5.58425,5.632667,0.046257,437.285891,445.27179,7.624809,34.997512,34.576942,0.592503,473.788263,482.963776,7.410922,45.99287,39.067368,5.633687,40.353005,33.475975,5.739526,40.053097,33.506989,5.720148,0.658078,0.661374,0.041043,5.388756,5.448305,0.061111,41.759753,36.350163,5.614734,41.459845,36.381176,5.623501,3.614968,3.615825,0.000676,5.734006,5.73385,0.007615,89.626884,89.502579,0.277966,6.268042,6.274734,0.014964,-3.887912,-3.887473,0.000983,0,0,0,563.500306,563.503784,0.00442,0.003203,0.003295,0.001245,NaN,NaN,NaN,1.367746,1.36723,0.000816
TESTANMA_3574.LAB,6/3/2020,58:04.8,425.215022,428.726868,8.065949,33.77515,33.716564,0.280272,36.38201,37.19561,1.010409,0.730689,0.667051,0.049261,0.041831,0.197966,0.091433,3.874636,-0.34208,3.370251,-6.239997,-6.170463,3.245835,3.495962,3.268391,0.2857,2.789435,3.090701,0.63813,5.351689,5.352412,0.065635,5.4598,5.461238,0.054249,205.838641,198.616333,9.531667,0.019272,0.019947,0.000392,0.511326,1.21948,0.813315,19.066721,14.771173,2.710905,3.802506,3.784738,0.786386,4.985557,5.029849,0.422832,3.838759,5.41416,3.389877,-0.291379,-0.070503,0.257319,2.348315,2.502967,0.645707,1.525959,2.91002,1.47011,5.583746,-0.901708,3.726063,0.042039,0.027238,0.008437,-0.401418,0.032592,0.374277,-0.00103,0.089918,0.249926,0.206715,0.677488,1.720916,190.740738,190.740738,0,0.968195,0.966053,0.002814,33.77515,33.716564,0.280272,205.838641,198.616333,9.531667,4.985557,5.029849,0.422832,0.041831,0.197966,0.091433,460.51613,465.353424,8.551024,213.295422,205.361115,10.438307,5.656594,5.644563,0.042308,440.618844,443.188782,7.058705,34.998694,34.855389,0.251292,477.198753,481.052185,7.42071,44.959426,42.006554,3.200305,39.475313,36.473717,3.241119,40.058071,36.614723,3.344022,0.730689,0.667051,0.049261,5.458843,5.460188,0.054667,41.379924,39.247139,2.238179,41.962681,39.388145,2.401728,3.614807,3.615427,0.000531,5.733054,5.736322,0.002682,89.626884,89.626884,0,6.268042,6.268042,0,-3.887912,-3.887912,0,0,0,0,563.500122,563.503784,0.004445,0.003161,0.003674,0.000589,370.637604,NaN,NaN,1.367507,1.367316,0.000819
TESTANMA_3576.LAB,6/3/2020,58:05.0,426.051603,425.681824,3.985461,33.369877,33.57708,0.231363,36.907474,37.173923,1.016377,0.74466,0.695772,0.042572,0.235114,0.191143,0.085891,2.432393,-0.153942,3.521091,-0.111541,-4.045038,2.974757,3.468329,3.393749,0.162557,2.367338,2.767887,0.457626,5.298747,5.322796,0.041272,5.421634,5.438516,0.036334,205.585282,202.780075,5.776571,0.019797,0.019913,0.000397,-0.34217,0.968167,1.081181,17.36524,15.556992,2.795326,3.986743,4.049129,0.47713,4.860802,4.881213,0.275516,2.505117,3.887267,2.260585,-0.179782,-0.150164,0.200954,1.469154,2.222373,0.742727,2.11756,2.757458,1.512913,4.886157,0.736074,4.179022,0.029161,0.027997,0.008398,-0.347418,-0.005892,0.406862,0.22174,0.037179,0.155637,-0.913502,0.853377,1.424756,190.740738,190.740738,0,0.968195,0.967339,0.001552,33.369877,33.57708,0.231363,205.585282,202.780075,5.776571,4.860802,4.881213,0.275516,0.235114,0.191143,0.085891,461.53904,462.016357,4.628414,212.971862,209.921417,6.305024,5.614899,5.628211,0.03158,441.359265,440.624115,3.49642,34.568949,34.756454,0.246135,478.121723,478.234436,4.020056,38.555985,41.857262,3.370855,33.209103,36.487923,3.22295,33.568667,36.788254,3.104063,0.74466,0.695772,0.042572,5.420144,5.437261,0.036622,35.21045,38.948288,2.712107,35.570015,39.248615,2.637069,3.615276,3.615271,0.000398,5.734316,5.735334,0.002196,89.626884,89.626884,0,6.268042,6.268042,0,-3.887912,-3.887912,0,0,0,0,563.500183,563.501709,0.002584,0.002781,0.003322,0.000452,335.653946,NaN,NaN,1.368702,1.36785,0.000617
TESTANMA_3577.LAB,6/3/2020,58:05.2,421.842735,423.614838,1.918006,33.680093,33.577141,0.231397,36.48678,37.094982,1.059194,0.741146,0.714267,0.036672,0.075071,0.155985,0.091151,3.335785,0.549449,3.850194,0.606051,-2.428907,2.837607,3.487114,3.468346,0.045832,2.670109,2.612377,0.257022,5.19078,5.285318,0.059483,5.452895,5.43199,0.02768,206.729599,205.487946,2.260938,0.020063,0.019911,0.000396,-0.924283,0.450313,1.267947,16.932838,16.344505,2.423067,4.188335,4.194113,0.347071,5.706078,5.019601,0.466533,5.042241,3.434077,1.50377,0.113409,-0.113601,0.233342,1.267298,2.021987,0.853782,2.214433,2.429565,1.388412,-4.233486,0.490436,4.479227,0.016648,0.026686,0.009738,-0.539326,-0.155551,0.443999,0.006748,0.003787,0.135648,1.040916,0.990468,1.397587,190.740738,190.740738,0,0.968195,0.968054,0.000314,33.680093,33.577141,0.231397,206.729599,205.487946,2.260938,5.706078,5.019601,0.466533,0.075071,0.155985,0.091151,457.737262,459.621521,2.006836,214.198811,212.874664,2.433443,5.64741,5.625538,0.028556,437.084037,438.832916,2.003549,34.897012,34.783607,0.254154,474.275484,476.132965,1.959345,37.727978,41.464417,3.776323,31.451293,35.942856,3.875878,31.224475,36.170055,3.920168,0.741146,0.714267,0.036672,5.450463,5.43043,0.027674,33.362096,38.081631,3.718279,33.135278,38.30883,3.833174,3.616015,3.615316,0.000477,5.738257,5.735347,0.002218,89.626884,89.626884,0,6.268042,6.268042,0,-3.887912,-3.887912,0,0,0,0,563.500262,563.500549,0.000754,0.002422,0.003006,0.000407,301.111587,NaN,NaN,1.369813,1.368392,0.000916
TESTANMA_3578.LAB,6/3/2020,58:05.4,424.09955,423.837158,1.891426,33.556709,33.630806,0.170901,37.039717,37.153793,1.04299,0.963831,0.767681,0.115206,0.378243,0.185171,0.134674,-0.545244,0.814546,3.683941,1.81863,-1.229584,3.162216,3.491829,3.488826,0.012537,1.793681,2.389396,0.386704,5.21975,5.267502,0.063859,5.346752,5.414281,0.046774,206.474665,206.443268,0.789821,0.019728,0.019822,0.000372,0.641886,0.094079,0.69664,19.01232,17.636974,1.401025,4.638231,4.267755,0.401932,5.371271,5.210171,0.335887,4.530707,3.450505,1.518004,0.220908,0.002622,0.224353,1.276336,1.945192,0.909873,2.107968,1.883731,0.363347,-1.859853,0.659441,4.342376,0.029855,0.028455,0.00924,-0.482282,-0.367322,0.183749,0.072081,0.046428,0.109745,-0.035444,0.478321,1.139994,190.699346,190.732452,0.018513,0.968587,0.968273,0.000175,33.556709,33.630806,0.170901,206.474665,206.443268,0.789821,5.371271,5.210171,0.335887,0.378243,0.185171,0.134674,459.764228,459.351654,1.839808,213.944517,213.906082,0.837546,5.538094,5.608249,0.048509,439.444542,439.158508,1.927936,34.770844,34.8466,0.181161,476.399512,475.956726,1.867803,45.722067,42.591667,4.090112,39.813668,36.860481,4.193694,39.371852,36.855232,4.163076,0.963831,0.767681,0.115206,5.344726,5.412586,0.046915,41.24672,38.591789,3.988782,40.804903,38.586544,3.980925,3.616546,3.615522,0.000737,5.739519,5.73583,0.002865,89.626884,89.626884,0,6.268042,6.268042,0,-3.887912,-3.887912,0,0,0,0,563.500156,563.500244,0.000081,0.002379,0.002789,0.000392,303.578988,NaN,NaN,1.36787,1.368328,0.000944
TESTANMA_3579.LAB,6/3/2020,58:05.6,425.707411,424.583313,1.70024,33.675068,33.611382,0.155653,36.02102,36.567402,0.411745,0.729924,0.78205,0.101822,0.292347,0.204521,0.143225,-5.387819,0.74195,3.828519,-0.301393,-0.84565,3.128096,3.520523,3.492752,0.018779,2.575149,2.439142,0.392531,5.293032,5.2708,0.064861,5.372437,5.410704,0.049659,205.559333,206.037506,0.534513,0.019784,0.019729,0.000286,0.793063,0.135964,0.738473,16.824656,17.840355,1.113378,4.764604,4.276084,0.413974,5.111696,5.207081,0.336911,6.354503,4.454265,1.426577,0.406146,0.05386,0.286939,1.804481,1.633116,0.455213,3.9886,2.390904,0.933632,-3.030292,0.269255,4.616665,0.021348,0.02781,0.00968,0.669959,-0.220097,0.502975,0.198464,0.099601,0.105116,0.21326,0.102389,0.699114,190.638992,190.712112,0.044632,0.969159,0.968466,0.000423,33.675068,33.611382,0.155653,205.559333,206.037506,0.534513,5.111696,5.207081,0.336911,0.292347,0.204521,0.143225,463.371079,460.585541,2.089285,213.059838,213.494095,0.547784,5.567594,5.604918,0.051074,441.240941,439.949524,1.772641,34.903802,34.827862,0.165845,480.277896,477.2547,2.208035,44.792175,42.351524,3.869812,39.16931,36.623737,3.974953,38.357017,36.516014,3.898028,0.729924,0.78205,0.101822,5.371611,5.409158,0.04964,42.486509,38.737141,4.14333,41.674217,38.629417,4.020564,3.616276,3.615784,0.000723,5.735052,5.736039,0.002733,89.626884,89.626884,0,6.268042,6.268042,0,-3.887912,-3.887912,0,0,0,0,563.500248,563.500183,0.000053,0.002322,0.002613,0.000355,300.906204,322.377625,30.708071,1.367526,1.368284,0.000983
TESTANMA_3580.LAB,6/3/2020,58:05.8,424.548158,424.44989,1.664063,33.855401,33.62743,0.179128,37.607411,36.812477,0.596881,0.773191,0.79055,0.098171,0.115415,0.219238,0.124943,-4.879645,-1.008906,4.033961,-2.145572,-0.026765,1.447229,3.47205,3.487969,0.020704,2.631165,2.407489,0.362451,5.255337,5.251529,0.046548,5.407632,5.40027,0.04159,204.999402,205.869659,0.714152,0.0193,0.019735,0.000275,0.385366,0.110772,0.724483,17.115462,17.450104,0.897002,4.814302,4.478443,0.369511,4.986488,5.207267,0.336759,4.472943,4.581102,1.385781,-0.009717,0.110193,0.222666,2.412554,1.645964,0.480641,6.036226,3.292957,1.729047,-1.979251,-1.243345,3.557617,0.014328,0.022268,0.007081,0.408554,-0.058103,0.557461,0.355105,0.170828,0.136003,0.99437,0.25992,0.808657,190.638992,190.691742,0.051049,0.969159,0.968659,0.000484,33.855401,33.62743,0.179128,204.999402,205.869659,0.714152,4.986488,5.207267,0.336759,0.115415,0.219238,0.124943,464.439785,461.37027,2.703321,212.37319,213.309647,0.749521,5.600186,5.593637,0.042278,439.819041,439.789551,1.732782,35.073158,34.842751,0.187013,481.14557,478.044037,2.807229,44.607173,42.281075,3.813259,39.122037,36.553082,3.91427,39.141471,36.332695,3.706661,0.773191,0.79055,0.098171,5.405743,5.398538,0.041339,42.091076,38.879372,4.267088,42.110509,38.658985,4.051626,3.61614,3.616051,0.000476,5.738515,5.737132,0.002298,89.626884,89.626884,0,6.268042,6.268042,0,-3.887912,-3.887912,0,0,0,0,563.50061,563.500305,0.000181,0.002413,0.002463,0.000182,295.328369,307.315826,16.126745,1.370111,1.368805,0.001145
