Spectrum,Date,Time,"NO (350,3000) 191C","NO (350,3000) 191C average","NO (350,3000) 191C stdev",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"N2O (100,200,300) 191C (1of2)","N2O (100,200,300) 191C (1of2) average","N2O (100,200,300) 191C (1of2) stdev",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"Formaldehyde (70,500) 191C","Formaldehyde (70,500) 191C average","Formaldehyde (70,500) 191C stdev",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"Propylene (200,1000) 191C","Propylene (200,1000) 191C average","Propylene (200,1000) 191C stdev",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"Ethylene (100,3000) 191C","Ethylene (100,3000) 191C average","Ethylene (100,3000) 191C stdev",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
TESTANMA_18514.LAB,6/3/2020,15:25.0,263.541027,205.817551,32.2845,17.985589,16.858599,0.669907,21.224588,19.468334,2.179984,0.296017,0.601416,0.172113,0.6943,0.248811,0.257449,3.59868,1.420776,1.682397,-6.140741,-2.043204,2.848854,2.635732,3.183185,0.308005,2.410679,1.955374,0.350815,6.129621,5.935281,0.112625,6.263758,6.062038,0.134862,114.369086,145.095474,17.192818,0.012071,0.014387,0.001455,-0.544743,1.231484,1.023155,11.544545,11.955542,0.464842,1.945884,3.132455,0.919877,0.810432,1.20699,0.320073,3.851865,1.50955,3.763282,-0.015512,-0.327868,0.469457,-1.437065,-0.130323,0.829144,7.824919,3.956347,2.31062,0.455169,0.89783,1.940555,-0.001292,0.012004,0.010241,0.299078,0.381656,0.468856,-0.103395,-0.149059,0.100622,2.322666,1.222558,1.101231,190.740738,190.740738,0,0.987474,0.983361,0.002299,17.985589,16.858599,0.669907,114.369086,145.095474,17.192818,0.810432,1.20699,0.320073,0.6943,0.248811,0.257449,289.351535,226.632492,35.069038,117.465152,149.91156,18.152241,6.433317,6.261108,0.12385,270.675301,212.502563,32.536385,18.472474,17.411438,0.638992,297.184521,233.995071,35.333641,15.141293,25.960552,6.312555,14.249817,24.632862,6.060311,14.280842,25.288599,6.544199,0.296017,0.601416,0.172113,6.263752,6.062016,0.134871,17.543883,27.370932,5.65348,17.574907,28.026667,6.118442,3.641635,3.650937,0.005202,5.254635,5.241702,0.007559,89.507011,90.018478,0.28592,6.316511,6.222342,0.052642,-3.826374,-3.815824,0.005897,0,0,0,563.0047,563.006958,0.003852,0.002745,0.003724,0.000704,NaN,NaN,NaN,1.345842,1.336785,0.005555
TESTANMA_18514.LAB,6/3/2020,15:25.2,261.268898,219.675079,39.026936,17.726448,17.027483,0.77542,19.750157,19.944605,1.840286,0.502708,0.570862,0.173669,0.468609,0.319313,0.260271,2.101843,1.832042,1.504048,-4.214148,-2.473975,3.010348,2.894107,3.091558,0.31324,2.200225,1.950981,0.346752,6.105105,5.972598,0.134474,6.261176,6.091547,0.16232,123.233391,139.319565,19.001787,0.012301,0.013995,0.001734,-0.093469,0.882226,1.135282,10.428283,11.563954,0.749106,2.032478,2.73679,0.871837,0.563916,1.112262,0.432943,3.160204,3.011999,1.852618,0.336538,-0.057955,0.349746,-0.549712,-0.387097,0.679855,4.22118,4.216416,2.236936,-0.893473,0.760084,2.059201,0.005995,0.00847,0.008019,0.564475,0.486142,0.43093,-0.183618,-0.127507,0.069134,2.168966,1.697702,0.802306,190.740738,190.740738,0,0.987474,0.984389,0.002816,17.726448,17.027483,0.77542,123.233391,139.319565,19.001787,0.563916,1.112262,0.432943,0.468609,0.319313,0.260271,283.216525,240.918991,41.473206,126.935894,143.821014,20.02821,6.44782,6.285535,0.149217,269.05056,226.584396,39.523773,18.254075,17.568727,0.744382,291.640012,248.496826,41.965363,17.647578,23.504128,6.75601,17.027271,22.28064,6.321023,16.354195,22.396549,6.68534,0.502708,0.570862,0.173669,6.261169,6.091529,0.162332,20.017465,25.151108,5.984413,19.344389,25.267017,6.341763,3.641793,3.648605,0.006291,5.251647,5.243637,0.008784,89.507011,89.89061,0.350179,6.316511,6.245885,0.064472,-3.826374,-3.818462,0.007223,0,0,0,562.998929,563.004578,0.004605,0.002806,0.003518,0.000806,NaN,NaN,NaN,1.33785,1.336937,0.005576
TESTANMA_18514.LAB,6/3/2020,15:25.4,259.008657,233.248367,38.419552,17.468662,17.215305,0.737468,18.28344,20.064119,1.668286,0.708319,0.581244,0.18144,0.244098,0.36006,0.218237,0.612837,1.971853,1.299773,-2.297635,-3.114678,2.387672,3.15113,3.051061,0.282467,1.990871,1.989846,0.335834,6.080716,6.009847,0.133213,6.258608,6.137673,0.172208,132.051317,135.32988,17.725157,0.01253,0.013623,0.001825,0.355445,0.599474,1.03035,9.317861,11.094036,1.242452,2.118618,2.364691,0.54472,0.318689,0.888149,0.505336,2.472162,3.487022,1.048217,0.686746,0.179732,0.375663,0.332998,-0.401606,0.659169,0.636295,3.606822,2.769999,-2.235058,-0.347043,1.826838,0.013243,0.007541,0.006837,0.828484,0.670392,0.297963,-0.263421,-0.138719,0.087443,2.016069,1.919366,0.672021,190.740738,190.740738,0,0.987474,0.985417,0.002816,17.468662,17.215305,0.737468,132.051317,135.32988,17.725157,0.318689,0.888149,0.505336,0.244098,0.36006,0.218237,277.113613,254.070511,40.160255,136.357085,139.63765,18.65303,6.462248,6.330548,0.164181,267.43432,240.516144,39.105068,18.036818,17.755432,0.71495,286.124512,261.983551,40.811638,20.14075,21.550936,5.784011,19.790192,20.573971,5.360588,18.4167,20.214508,5.540258,0.708319,0.581244,0.18144,6.2586,6.137657,0.17222,22.478106,23.582523,5.276536,21.104614,23.223059,5.491279,3.641951,3.646339,0.006225,5.248676,5.245759,0.008374,89.507011,89.762749,0.350179,6.316511,6.269427,0.064472,-3.826374,-3.821099,0.007223,0,0,0,562.993188,563.001831,0.006566,0.002867,0.003215,0.000674,NaN,NaN,NaN,1.329899,1.3362,0.006323
TESTANMA_18515.LAB,6/3/2020,15:25.6,260.485337,247.374557,30.681059,17.248688,17.415171,0.510823,20.234267,20.353451,1.509438,0.869929,0.615346,0.22093,0.140811,0.350648,0.228301,2.000998,2.225699,1.106627,-3.13674,-3.804832,1.471974,3.232863,3.037001,0.26817,2.093994,2.09836,0.229617,6.272688,6.096784,0.134858,6.409151,6.238189,0.148658,133.418181,131.36853,14.67723,0.013003,0.013149,0.001544,-0.581261,0.087112,0.777926,8.736893,10.511884,1.559637,2.436943,2.196551,0.233056,0.076575,0.580905,0.413219,4.674029,3.396606,0.877004,-0.526149,0.033464,0.488656,0.594301,-0.238977,0.800657,1.783236,3.230087,2.885472,-5.454524,-1.919333,2.207426,0.01905,0.010498,0.008138,0.203726,0.596158,0.366139,-0.015438,-0.134915,0.093329,-0.092852,1.431184,1.058311,190.740738,190.740738,0,0.987474,0.986446,0.002299,17.248688,17.415171,0.510823,133.418181,131.36853,14.67723,0.076575,0.580905,0.413219,0.140811,0.350648,0.228301,279.517261,268.019836,32.26268,137.875485,135.52095,15.458577,6.623284,6.433545,0.150898,269.188007,255.085846,31.328663,17.824927,17.959541,0.483901,288.855926,276.367493,32.866123,15.226659,18.745136,4.332734,15.142427,18.10614,4.070604,16.194724,18.039213,4.131065,0.869929,0.615346,0.22093,6.409148,6.238178,0.148668,17.343495,20.994055,4.238447,18.395792,20.927128,4.281016,3.64198,3.644117,0.005094,5.248126,5.24779,0.007155,89.507011,89.63488,0.28592,6.316511,6.292969,0.052642,-3.826374,-3.823737,0.005897,0,0,0,562.992126,562.999939,0.007885,0.002878,0.00292,0.00022,250.735199,NaN,NaN,1.328429,1.335636,0.006968
TESTANMA_18516.LAB,6/3/2020,15:25.8,264.327574,261.726318,2.190578,17.497451,17.585367,0.280528,16.060072,19.110506,2.008141,0.712422,0.617879,0.222209,-0.069196,0.295724,0.295204,-1.102407,1.44239,1.772051,2.568418,-2.644169,3.249024,3.219929,3.026752,0.25776,1.761459,2.091445,0.241224,6.312697,6.180165,0.105124,6.437234,6.325986,0.08931,134.723391,127.559082,8.638925,0.01287,0.012555,0.000387,-0.260343,-0.224874,0.382303,12.954262,10.596369,1.70141,2.208798,2.148544,0.188575,0.538253,0.461573,0.276901,4.478246,3.727301,0.918246,-0.65426,-0.034527,0.566579,0.694918,-0.072912,0.906608,1.241814,3.141489,2.950842,-6.755103,-2.976598,3.044813,0.017048,0.010809,0.008402,0.093435,0.39784,0.297203,-0.116783,-0.136531,0.09283,-0.379339,1.207102,1.32578,190.740738,190.740738,0,0.983312,0.986641,0.001861,17.497451,17.585367,0.280528,134.723391,127.559082,8.638925,0.538253,0.461573,0.276901,-0.069196,0.295724,0.295204,283.066838,282.453186,4.628094,139.205666,131.567841,9.238512,6.651403,6.523614,0.104795,273.121782,269.893982,2.138274,18.07959,18.133577,0.243369,292.484541,291.257874,4.150195,21.894354,18.010128,2.988985,21.302275,17.502398,3.001981,22.610796,17.571451,3.17469,0.712422,0.617879,0.222209,6.437232,6.32598,0.089312,22.944247,20.065439,2.639982,24.252767,20.134495,2.650479,3.642942,3.64206,0.000512,5.246457,5.249908,0.003239,89.507011,89.507011,0,6.316511,6.316511,0,-3.826374,-3.826374,0,0,0,0,562.982956,562.994385,0.008119,0.002775,0.002814,0.000057,329.083019,NaN,NaN,1.326234,1.333651,0.008103
TESTANMA_18517.LAB,6/3/2020,15:26.0,262.860419,261.590179,2.067299,17.813554,17.550961,0.224029,22.927946,19.451176,2.532476,0.524799,0.663635,0.151746,0.035287,0.163922,0.206572,-1.241786,0.474297,1.614764,-0.383881,-1.492797,2.668297,3.277412,3.155088,0.152761,1.883313,1.985972,0.17215,6.238258,6.201893,0.103276,6.273053,6.327844,0.087774,131.521392,130.989532,4.51132,0.012981,0.012737,0.000309,1.291708,0.142416,0.725916,11.900676,10.667595,1.757555,2.155257,2.190419,0.152027,0.854064,0.470299,0.290973,-3.857178,2.185492,3.499844,-0.69457,-0.170339,0.637793,1.042801,0.423061,0.600355,1.826159,1.941737,1.362756,-6.421679,-4.351967,2.632342,0.002561,0.011579,0.007089,0.717394,0.481503,0.320422,-0.273278,-0.170508,0.107587,1.571506,1.05687,1.204806,190.740738,190.740738,0,0.982654,0.985678,0.002471,17.813554,17.550961,0.224029,131.521392,130.989532,4.51132,0.854064,0.470299,0.290973,0.035287,0.163922,0.206572,282.500133,281.082886,2.678771,135.977913,135.270416,4.832656,6.48561,6.534073,0.09575,271.767336,270.112396,2.288521,18.417164,18.122517,0.22465,292.072546,290.235504,2.702266,25.89532,20.160931,4.078982,24.95585,19.643604,3.811116,26.34499,19.98428,4.397521,0.524799,0.663635,0.151746,6.273051,6.32784,0.087776,27.27544,22.011749,3.693347,28.66458,22.352428,4.174771,3.64361,3.642455,0.000789,5.242482,5.247478,0.003363,89.507011,89.507011,0,6.316511,6.316511,0,-3.826374,-3.826374,0,0,0,0,562.996143,562.992615,0.006033,0.003029,0.002871,0.000098,352.954416,NaN,NaN,1.328988,1.33028,0.004442
TESTANMA_18519.LAB,6/3/2020,15:26.2,262.044762,261.745361,2.066273,17.629312,17.531532,0.208694,19.469833,19.395113,2.5273,0.694926,0.702079,0.122269,0.175855,0.105371,0.123344,-0.674866,-0.081045,1.374727,2.251823,-0.199603,2.585242,3.26436,3.229139,0.049383,1.573452,1.860618,0.202634,6.197129,6.220298,0.088917,6.309803,6.337569,0.080971,133.030061,132.948853,1.246902,0.01304,0.012885,0.000208,1.461625,0.453435,0.909509,10.349475,10.651834,1.760588,2.329753,2.249874,0.13157,0.986312,0.554779,0.374327,-3.013417,0.950768,4.106443,-0.351169,-0.30788,0.571906,0.881341,0.709272,0.271963,0.896899,1.27688,0.527747,-3.805719,-4.934417,1.894588,0.006867,0.011754,0.006926,0.322433,0.433095,0.323026,-0.056838,-0.145152,0.118146,1.480743,0.919226,1.078704,190.740738,190.740738,0,0.982654,0.984714,0.002534,17.629312,17.531532,0.208694,133.030061,132.948853,1.246902,0.986312,0.554779,0.374327,0.175855,0.105371,0.123344,280.570973,280.553772,2.398596,137.518948,137.387009,1.285478,6.522719,6.549053,0.084023,270.887628,270.479828,2.221926,18.224245,18.116549,0.220644,290.03918,289.915344,2.586615,25.061776,21.643772,4.279592,23.976833,21.033514,3.884933,24.67917,21.649277,4.253122,0.694926,0.702079,0.122269,6.3098,6.337566,0.080972,25.915562,23.19137,3.836284,26.6179,23.807131,4.131586,3.64359,3.642815,0.000821,5.242036,5.245555,0.003122,89.507011,89.507011,0,6.316511,6.316511,0,-3.826374,-3.826374,0,0,0,0,562.995941,562.992065,0.005383,0.002641,0.002838,0.000143,329.603592,NaN,NaN,1.328965,1.328503,0.001374
TESTANMA_18520.LAB,6/3/2020,15:26.4,261.950855,262.333801,1.405294,17.254645,17.488729,0.243807,16.817099,19.101845,2.762666,0.694049,0.699225,0.122254,0.244218,0.105395,0.123377,-0.400494,-0.283711,1.320483,3.398445,0.939613,2.682771,3.27244,3.253401,0.025502,2.687173,1.999878,0.428224,6.314376,6.267029,0.050182,6.518419,6.389532,0.09899,132.777765,133.094147,1.155117,0.013035,0.012986,0.000069,0.81924,0.546194,0.9206,10.970849,10.982431,1.594875,2.668009,2.359752,0.204013,0.714258,0.633892,0.353158,5.420123,1.54036,4.565466,-1.191918,-0.683613,0.314114,1.936035,1.029879,0.535088,3.049315,1.759485,0.818644,-4.080798,-5.303565,1.334038,0.024745,0.014054,0.00911,0.099507,0.287299,0.2579,0.097589,-0.07295,0.13666,-0.659877,0.384036,1.062164,190.740738,190.740738,0,0.985722,0.984363,0.002149,17.254645,17.488729,0.243807,132.777765,133.094147,1.155117,0.714258,0.633892,0.353158,0.244218,0.105395,0.123377,282.254815,281.582031,1.482027,137.26977,137.56955,1.161487,6.738951,6.604394,0.1018,270.813299,271.155609,1.440529,17.838443,18.076874,0.253894,291.804273,291.05127,1.541757,25.26303,22.668228,4.439933,24.477346,21.970945,4.070966,26.861181,23.338173,4.324602,0.694049,0.699225,0.122254,6.518417,6.389529,0.098991,26.976888,24.091125,4.14252,29.360723,25.458353,4.421146,3.643548,3.643134,0.000703,5.241472,5.244114,0.002981,89.507011,89.507011,0,6.316511,6.316511,0,-3.826374,-3.826374,0,0,0,0,562.994977,562.992493,0.005536,0.002261,0.002717,0.000292,301.790522,312.833344,39.157104,1.328964,1.328316,0.001187
TESTANMA_18521.LAB,6/3/2020,15:26.6,257.669574,261.77063,2.482529,16.589558,17.356903,0.474807,17.794376,18.613865,2.727901,0.692033,0.663646,0.078048,0.380721,0.153377,0.176016,-2.227831,-1.129477,0.69961,2.38483,2.043927,1.428592,3.253174,3.257463,0.022897,1.933768,1.967833,0.425406,6.193841,6.25126,0.059486,6.398252,6.387352,0.098569,132.920907,132.994705,1.141572,0.012904,0.012966,0.000077,0.056776,0.673801,0.754482,9.096439,11.05434,1.471663,2.239969,2.320357,0.204399,0.380743,0.694726,0.241796,3.572663,1.320087,4.400048,-0.993296,-0.777043,0.324859,0.809205,1.07286,0.498751,2.36006,1.874849,0.862307,-4.503495,-5.113358,1.374324,0.016607,0.013566,0.008836,1.603877,0.567329,0.632527,-0.125788,-0.09502,0.133933,-0.288155,0.344976,1.087378,190.740738,190.740738,0,0.997435,0.986355,0.006321,16.589558,17.356903,0.474807,132.920907,132.994705,1.141572,0.380743,0.694726,0.241796,0.380721,0.153377,0.176016,276.619192,281.00238,2.620695,137.390371,137.472534,1.149745,6.613391,6.602415,0.101436,266.333864,270.584778,2.551917,17.147403,17.94137,0.491548,285.920702,290.464264,2.705926,17.07226,23.037348,3.67793,16.653443,22.273149,3.445345,18.640036,23.827236,3.341275,0.692033,0.663646,0.078048,6.398248,6.38735,0.09857,19.974132,24.617254,3.10954,21.960725,26.171337,3.082127,3.643487,3.643435,0.00028,5.240784,5.242646,0.002223,89.507011,89.507011,0,6.316511,6.316511,0,-3.826374,-3.826374,0,0,0,0,562.994407,562.99292,0.005595,0.002519,0.002645,0.000286,282.837392,319.253784,27.251524,1.329392,1.328509,0.001284
TESTANMA_18522.LAB,6/3/2020,15:26.8,257.807122,260.466553,2.515953,17.100904,17.277594,0.478566,16.295832,18.661018,2.674232,0.574688,0.636099,0.080788,-0.044432,0.15833,0.16837,-1.51969,-1.212933,0.72016,3.466872,2.223618,1.561388,3.256712,3.26482,0.010225,2.272253,2.069992,0.424788,6.10129,6.208979,0.07735,6.289147,6.357735,0.102022,129.524935,131.955002,1.488198,0.012706,0.012933,0.000138,1.841891,1.094248,0.686459,9.001883,10.263865,1.239131,2.245518,2.327701,0.200001,0.724534,0.731982,0.225459,-2.580484,-0.091659,4.263715,-0.597742,-0.765739,0.331122,2.235775,1.381031,0.657589,3.728972,2.372281,1.09249,-4.075458,-4.577429,1.060764,0.002113,0.010579,0.009833,1.064981,0.761638,0.598887,-0.016625,-0.074988,0.137312,1.292946,0.679433,1.065865,190.740738,190.740738,0,0.997435,0.98918,0.007639,17.100904,17.277594,0.478566,129.524935,131.955002,1.488198,0.724534,0.731982,0.225459,-0.044432,0.15833,0.16837,278.636999,280.116394,2.494026,133.885123,136.408417,1.540441,6.500858,6.572306,0.105521,266.485651,269.257568,2.62716,17.676569,17.860765,0.496238,288.016592,289.570648,2.607925,26.635781,23.985632,3.91327,25.838794,23.180454,3.712709,27.034278,24.711933,3.519533,0.574688,0.636099,0.080788,6.28914,6.357732,0.102023,28.765928,25.781591,3.402613,29.961413,27.313068,3.246693,3.64343,3.643533,0.000074,5.240239,5.241403,0.000909,89.507011,89.507011,0,6.316511,6.316511,0,-3.826374,-3.826374,0,0,0,0,563.000188,562.996338,0.002268,0.003458,0.002782,0.000468,278.884382,309.21405,31.621502,1.330265,1.329315,0.000561
