Spectrum,Date,Time,"NO (350,3000) 191C","NO (350,3000) 191C average","NO (350,3000) 191C stdev",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"N2O (100,200,300) 191C (1of2)","N2O (100,200,300) 191C (1of2) average","N2O (100,200,300) 191C (1of2) stdev",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"Formaldehyde (70,500) 191C","Formaldehyde (70,500) 191C average","Formaldehyde (70,500) 191C stdev",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"Propylene (200,1000) 191C","Propylene (200,1000) 191C average","Propylene (200,1000) 191C stdev",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"Ethylene (100,3000) 191C","Ethylene (100,3000) 191C average","Ethylene (100,3000) 191C stdev",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
TESTANMA_1098.LAB,6/3/2020,39:28.0,159.994821,158.932907,0.988191,9.403378,9.476645,0.289901,10.213296,11.249229,1.752478,1.373767,0.808527,0.352559,0.50183,0.23364,0.189248,1.170125,0.53458,2.854404,-11.263724,-4.35014,6.011739,2.614732,3.123254,0.285124,3.871909,3.207055,0.604594,4.130944,4.09007,0.032916,4.088938,4.145707,0.074423,139.667804,158.684357,10.709166,0.014359,0.015868,0.001027,-0.083682,0.463882,0.773549,15.157143,13.346782,1.118812,2.560953,2.461161,0.207017,2.874789,2.523685,0.236672,0.543602,1.818348,2.910695,0.868581,-0.02052,0.548582,0.201387,1.216164,1.041312,1.05273,0.999334,1.823398,-1.654892,-0.589686,2.310614,0.008861,0.024175,0.014698,2.78398,0.756283,1.226668,0.142437,0.240796,0.105724,2.223897,0.572755,1.656509,190.537247,190.537247,0,0.97687,0.975265,0.005995,9.403378,9.476645,0.289901,139.667804,158.684357,10.709166,2.874789,2.523685,0.236672,0.50183,0.23364,0.189248,170.450929,169.40889,1.411604,143.417795,163.826645,11.482918,4.241338,4.223807,0.026807,164.29058,164.056519,0.83063,9.655853,9.782268,0.303225,175.027428,174.870285,1.331642,30.472218,29.670233,3.804399,27.30995,26.894176,3.763126,25.572788,26.935217,3.38855,1.373767,0.808527,0.352559,4.130438,4.091909,0.032135,34.271264,30.927546,4.348378,32.534102,30.968586,3.595807,3.709566,3.708819,0.000812,5.84424,5.835494,0.009554,88.627922,89.427094,0.44675,6.309587,6.173874,0.075866,-3.916483,-3.891868,0.01376,0,0,0,563.513184,563.514587,0.001002,0.001567,0.00213,0.000461,NaN,NaN,NaN,1.380196,1.375878,0.002503
TESTANMA_1098.LAB,6/3/2020,39:28.2,158.881686,159.141632,0.789356,9.232003,9.335128,0.142798,8.997671,11.177403,1.853859,1.200843,0.94357,0.34637,0.568756,0.302663,0.240645,1.552793,1.59888,1.536661,-6.239871,-3.62849,5.368971,2.874934,3.05269,0.296239,3.500079,3.252908,0.619157,4.074218,4.09375,0.028915,4.078439,4.117528,0.065744,150.590536,155.763077,10.478225,0.014738,0.015736,0.001139,0.962769,0.402285,0.702209,14.489329,13.573178,1.230446,2.416283,2.439905,0.204578,2.993786,2.618708,0.31618,0.616996,2.254673,2.394546,0.586513,0.08928,0.614128,0.964338,1.067239,1.005857,0.532444,0.480005,1.381371,0.071965,-0.152938,2.15192,0.02279,0.022827,0.01439,1.552301,0.880201,1.27912,0.2188,0.220971,0.09654,1.192353,0.384201,1.478279,190.537247,190.537247,0,0.97687,0.977708,0.001005,9.232003,9.335128,0.142798,150.590536,155.763077,10.478225,2.993786,2.618708,0.31618,0.568756,0.302663,0.240645,168.646133,168.956757,1.149615,155.087376,160.702789,11.265833,4.194662,4.223564,0.027128,163.582251,164.15242,0.712212,9.504764,9.629006,0.14867,173.633419,174.275604,0.979668,33.676026,29.726633,3.874845,30.382861,26.846058,3.704597,29.209835,26.667496,3.069576,1.200843,0.94357,0.34637,4.074221,4.094663,0.029223,35.654348,31.077572,4.529069,34.481323,30.899014,3.50465,3.709435,3.708812,0.000805,5.84561,5.835573,0.009656,88.627922,89.227303,0.547154,6.309587,6.207802,0.092916,-3.916483,-3.898022,0.016853,0,0,0,563.515833,563.514648,0.001051,0.001958,0.002074,0.000462,NaN,NaN,NaN,1.377572,1.376205,0.002617
TESTANMA_1098.LAB,6/3/2020,39:28.4,157.794962,159.060394,0.920379,9.064695,9.295027,0.188261,7.81089,10.378927,2.318462,1.032023,1.001914,0.327633,0.634093,0.39603,0.26437,1.926381,2.059055,1.072329,-1.335222,-3.241149,5.470037,3.128962,3.021473,0.272939,3.137071,3.145881,0.573095,4.018839,4.082293,0.044691,4.068189,4.103244,0.067483,161.254098,155.693558,10.43085,0.015108,0.015537,0.001146,1.98439,0.70943,1.000201,13.837361,13.698097,1.216333,2.275046,2.361865,0.168344,3.10996,2.720536,0.383746,0.688649,1.116828,0.691662,0.311137,0.248869,0.524072,1.709186,1.379867,0.883433,0.024504,0.008239,0.881013,1.757848,-0.034835,2.256175,0.036389,0.021354,0.011867,0.349846,0.93443,1.24185,0.293351,0.227102,0.100735,0.185286,0.696885,1.138654,190.537247,190.537247,0,0.97687,0.977641,0.001056,9.064695,9.295027,0.188261,161.254098,155.693558,10.43085,3.10996,2.720536,0.383746,0.634093,0.39603,0.26437,166.884161,168.363647,1.325314,166.480065,160.580734,11.182321,4.149094,4.210214,0.043413,162.890728,164.015625,0.893527,9.357261,9.584492,0.193604,172.272487,173.606354,0.975683,36.803815,31.80386,4.405131,33.382858,28.81127,4.107807,32.760583,28.313532,3.76499,1.032023,1.001914,0.327633,4.019338,4.083061,0.045047,37.004615,32.90934,4.742323,36.38234,32.411598,3.982238,3.709307,3.709065,0.000693,5.846947,5.839581,0.009312,88.627922,89.027512,0.547154,6.309587,6.24173,0.092916,-3.916483,-3.904176,0.016853,0,0,0,563.51842,563.515442,0.00197,0.002341,0.002035,0.000419,NaN,NaN,NaN,1.37501,1.376316,0.002535
TESTANMA_1099.LAB,6/3/2020,39:28.6,158.420583,158.75882,0.80459,9.101637,9.271281,0.206625,9.92408,10.17662,2.301815,0.715681,0.967317,0.350889,0.259708,0.451547,0.166897,1.811329,1.639087,0.295271,-3.090607,-3.970682,5.065086,3.260184,3.022882,0.274449,4.433068,3.468714,0.765275,4.089877,4.076484,0.040424,4.077496,4.074296,0.011522,164.282694,155.923813,10.646563,0.015364,0.015207,0.0008,1.303191,1.069786,0.749261,12.83247,13.687945,1.225016,3.1299,2.563552,0.332437,2.472439,2.762851,0.328003,3.235521,1.368095,1.155758,0.250547,0.390376,0.353643,0.511416,1.193915,0.961688,0.963042,0.455947,0.584421,-0.552832,-0.648498,1.74947,0.026872,0.021005,0.011624,0.575081,1.121821,1.053792,0.182464,0.191583,0.068186,-0.324522,0.798982,0.978594,190.609663,190.551727,0.032386,0.968637,0.975609,0.003986,9.101637,9.271281,0.206625,164.282694,155.923813,10.646563,2.472439,2.762851,0.328003,0.259708,0.451547,0.166897,168.485263,168.486038,1.29666,169.819124,160.821243,11.409015,4.22756,4.203551,0.035536,163.759703,163.70639,0.528248,9.40839,9.560091,0.209188,174.163863,173.735458,1.003441,31.432913,33.083649,2.436061,28.713231,30.044514,2.272697,28.212137,29.26376,2.676241,0.715681,0.967317,0.350889,4.089712,4.07655,0.040038,34.207746,34.765892,1.632534,33.706652,33.985134,1.543571,3.708957,3.709285,0.000237,5.83076,5.840819,0.006923,88.627922,88.827713,0.44675,6.309587,6.275659,0.075866,-3.916483,-3.910329,0.01376,0,0,0,563.515907,563.515747,0.001863,0.002054,0.001931,0.000298,NaN,NaN,NaN,1.372999,1.376062,0.002837
TESTANMA_1100.LAB,6/3/2020,39:28.8,159.843515,158.987122,0.93571,8.856031,9.131549,0.203258,13.72642,10.134472,2.216073,0.539151,0.972293,0.342945,0.285081,0.449894,0.168885,-1.865008,0.919124,1.583235,-4.404664,-5.266818,3.80284,3.320649,3.039893,0.292941,4.471539,3.882733,0.581402,4.078563,4.078488,0.04018,4.212584,4.105129,0.060517,165.300249,156.219086,10.936938,0.016404,0.015195,0.000776,-0.273121,0.778709,0.950354,12.855473,13.834355,1.017442,2.880999,2.652636,0.348846,2.347583,2.759711,0.332823,8.984761,2.813906,3.631619,0.011132,0.405582,0.330019,0.499973,0.77726,0.587936,1.415736,0.797691,0.534448,-2.708577,-0.617298,1.70078,0.004433,0.019869,0.013133,0.205964,1.093434,1.081402,0.255966,0.218603,0.059352,-0.14495,0.626413,1.068423,190.638992,190.572083,0.048811,0.965303,0.97291,0.005549,8.856031,9.131549,0.203258,165.300249,156.219086,10.936938,2.347583,2.759711,0.332823,0.285081,0.449894,0.168885,170.115282,168.916351,1.430125,170.978028,161.156479,11.740311,4.224627,4.207456,0.036799,165.333872,163.97142,0.911361,9.160158,9.417285,0.183278,175.958394,174.211121,1.397638,25.854933,31.64798,4.052273,23.272592,28.612299,3.745394,23.250328,27.801136,3.62025,0.539151,0.972293,0.342945,4.084349,4.079612,0.039905,28.253203,33.878235,3.347868,28.230939,33.06707,3.044356,3.70883,3.709219,0.000314,5.824049,5.838321,0.010289,88.627922,88.627922,0,6.309587,6.309587,0,-3.916483,-3.916483,0,0,0,0,563.514587,563.515625,0.001939,0.001893,0.001963,0.00028,464.823669,NaN,NaN,1.372484,1.375652,0.003233
TESTANMA_1101.LAB,6/3/2020,39:29.0,160.465298,159.081207,1.07558,9.465594,9.143991,0.224821,10.52553,10.196918,2.223237,0.702019,0.837944,0.270215,0.014631,0.352454,0.251681,1.579051,1.000909,1.609782,3.033968,-2.407279,3.532058,3.310549,3.179056,0.18636,2.943052,3.696962,0.71806,4.062332,4.064766,0.027502,4.205781,4.128497,0.073803,165.159808,161.317474,6.214698,0.016822,0.015687,0.000887,0.121351,0.819716,0.907288,14.916267,13.78618,0.942061,2.098212,2.560088,0.430966,2.589393,2.702632,0.332625,3.750943,3.455374,3.406647,0.126469,0.25716,0.217394,-0.595455,0.617892,0.837914,1.623295,0.911804,0.65077,-2.464806,-0.77928,1.855809,-0.003742,0.017349,0.016541,-0.73653,0.389332,0.820023,0.071434,0.204403,0.085058,1.049675,0.391568,0.692378,190.638992,190.592422,0.051777,0.965303,0.970597,0.005886,9.465594,9.143991,0.224821,165.159808,161.317474,6.214698,2.589393,2.702632,0.332625,0.014631,0.352454,0.251681,171.554187,169.136993,1.770652,170.814772,166.63588,6.705273,4.205681,4.200325,0.031693,165.959461,164.305206,1.28605,9.789624,9.444039,0.230492,177.427943,174.691208,2.021304,26.141592,30.781857,4.766306,23.293259,27.80896,4.457611,23.040321,27.294641,4.148553,0.702019,0.837944,0.270215,4.06645,4.066814,0.028021,26.037421,32.231468,4.811381,25.784483,31.717148,4.49202,3.70895,3.709096,0.00026,5.841721,5.837817,0.009984,88.627922,88.627922,0,6.309587,6.309587,0,-3.916483,-3.916483,0,0,0,0,563.518754,563.516724,0.001803,0.002243,0.002098,0.000189,431.228937,NaN,NaN,1.374416,1.374496,0.002001
TESTANMA_1102.LAB,6/3/2020,39:29.2,158.877024,159.080292,1.075798,8.872031,9.071998,0.24621,8.867076,10.1708,2.24154,1.034365,0.804648,0.21989,0.179362,0.274575,0.227058,1.675853,1.025521,1.621229,1.230207,-0.913263,3.053025,3.25686,3.255441,0.076339,2.911078,3.579161,0.801858,4.028403,4.055603,0.030978,4.235365,4.159883,0.080276,163.152223,163.829803,1.675527,0.015488,0.015837,0.000737,0.392091,0.70558,0.920591,12.183652,13.325045,1.06775,2.275555,2.531942,0.447003,2.482699,2.600415,0.297454,4.613079,4.254591,3.021222,-0.232391,0.093379,0.2157,1.473302,0.719684,0.917646,2.646617,1.334639,0.957304,0.489762,-0.695721,1.912266,0.021653,0.017121,0.016455,-0.593873,-0.039902,0.587948,0.207493,0.202142,0.08473,1.074014,0.367901,0.659399,190.638992,190.612762,0.044091,0.965303,0.968283,0.005013,8.872031,9.071998,0.24621,163.152223,163.829803,1.675527,2.482699,2.600415,0.297454,0.179362,0.274575,0.227058,170.395673,169.486908,1.821535,168.645008,169.347397,1.854021,4.171039,4.1956,0.034394,164.225857,164.433929,1.226425,9.17082,9.377251,0.255521,176.13226,175.190979,2.003216,27.691054,29.58486,4.606613,24.960085,26.724405,4.332754,25.424868,26.537647,4.05601,1.034365,0.804648,0.21989,4.035189,4.059008,0.030746,27.181831,30.536963,4.796444,27.646614,30.350208,4.480483,3.709192,3.709047,0.000196,5.842576,5.837211,0.009471,88.627922,88.627922,0,6.309587,6.309587,0,-3.916483,-3.916483,0,0,0,0,563.518673,563.517273,0.001902,0.001715,0.002049,0.000254,324.703912,NaN,NaN,1.375101,1.374002,0.001194
TESTANMA_1103.LAB,6/3/2020,39:29.4,158.056535,159.132599,1.001463,8.880997,9.035258,0.260843,13.124319,11.233485,2.097952,0.783855,0.755014,0.180153,0.323455,0.212447,0.122534,3.194029,1.279051,1.876368,0.085839,-0.629051,3.070022,3.304009,3.29045,0.029766,3.109785,3.573704,0.805703,4.084872,4.06881,0.024858,4.201017,4.186448,0.062315,164.307914,164.440582,0.860045,0.016524,0.016121,0.000654,0.238171,0.356337,0.583783,13.449197,13.247412,1.034791,2.268214,2.530576,0.447994,3.001796,2.578782,0.251519,5.95168,5.307197,2.298663,0.114049,0.053961,0.181209,1.264891,0.630825,0.813473,1.168442,1.563426,0.654823,-1.996528,-1.446596,1.367486,0.017152,0.013274,0.012628,-0.393751,-0.188622,0.557999,0.342872,0.212046,0.099639,-0.102347,0.310374,0.691098,190.638992,190.633118,0.013116,0.965303,0.96597,0.001491,8.880997,9.035258,0.260843,164.307914,164.440582,0.860045,3.001796,2.578782,0.251519,0.323455,0.212447,0.122534,168.105974,169.731277,1.423556,169.922402,170.035873,0.933905,4.227732,4.211328,0.024313,163.457139,164.547211,1.063599,9.184485,9.342695,0.270163,173.84975,175.506439,1.486207,29.710624,28.166224,2.383454,26.408649,25.329563,2.29825,26.18055,25.22164,2.153376,0.783855,0.755014,0.180153,4.088039,4.072748,0.022948,29.224146,28.980869,3.154732,28.996047,28.872946,2.95104,3.70925,3.709036,0.000178,5.841379,5.836097,0.008294,88.627922,88.627922,0,6.309587,6.309587,0,-3.916483,-3.916483,0,0,0,0,563.518311,563.517212,0.001885,0.001538,0.001888,0.000277,297.44458,NaN,NaN,1.375136,1.374027,0.001222
TESTANMA_1104.LAB,6/3/2020,39:29.6,155.722073,158.592896,1.849323,9.166927,9.048316,0.266569,10.909285,11.430525,1.98759,0.519505,0.715779,0.209787,0.235223,0.20755,0.120647,-1.762643,0.564256,2.263678,-0.120748,-0.035079,2.744778,3.236805,3.285775,0.036731,3.525546,3.3922,0.6511,4.033336,4.057501,0.025723,4.068229,4.184596,0.066371,162.253401,164.034714,1.312812,0.01509,0.016066,0.000739,0.903095,0.276317,0.428254,13.568654,13.394649,1.013138,1.911176,2.286831,0.364075,2.350617,2.554418,0.269643,3.754778,5.411048,2.19087,0.249925,0.053837,0.18104,-0.106477,0.507247,0.880334,2.332407,1.837299,0.6267,0.781984,-1.179633,1.68014,0.018284,0.011556,0.010762,0.628966,-0.177845,0.576645,0.325125,0.240578,0.109034,0.39668,0.454614,0.593884,190.638992,190.638992,0,0.980445,0.968331,0.006772,9.166927,9.048316,0.266569,162.253401,164.034714,1.312812,2.350617,2.554418,0.269643,0.235223,0.20755,0.120647,167.221408,169.478485,1.770132,167.681131,169.608276,1.420589,4.168731,4.199562,0.028387,160.931311,163.981522,1.960842,9.473548,9.355727,0.27564,172.815151,175.236694,1.864937,27.352722,27.350183,1.531694,24.767043,24.540325,1.311541,24.267193,24.432652,1.360468,0.519505,0.715779,0.209787,4.033791,4.061563,0.026033,29.615853,28.06249,1.472687,29.116003,27.954815,1.352229,3.709576,3.70916,0.00029,5.842618,5.838469,0.008079,88.627922,88.627922,0,6.309587,6.309587,0,-3.916483,-3.916483,0,0,0,0,563.517536,563.517578,0.001735,0.00201,0.00188,0.000271,287.400727,361.120392,81.370964,1.372891,1.374006,0.001246
TESTANMA_1105.LAB,6/3/2020,39:29.8,155.578583,157.739914,2.095474,9.240953,9.1253,0.252358,8.622509,10.409743,1.816996,0.764862,0.760921,0.185111,-0.103563,0.129821,0.172333,0.325991,1.002456,1.850155,-2.034196,0.439014,1.865114,3.2679,3.275225,0.031398,4.163165,3.330525,0.525861,4.041368,4.050063,0.023382,4.04396,4.15087,0.087933,160.375201,163.049713,1.85965,0.015054,0.015796,0.000826,-1.024985,0.125945,0.709234,13.320329,13.48762,0.971776,2.588907,2.228413,0.250676,2.782071,2.641315,0.255988,4.467469,4.50759,0.899635,-0.316831,-0.011756,0.247569,1.331823,0.673617,0.954126,2.656531,2.085459,0.662669,0.835093,-0.470899,1.620294,0.008495,0.012369,0.01023,0.279658,-0.163106,0.589702,0.057384,0.200862,0.135083,0.214987,0.526602,0.520295,190.638992,190.638992,0,0.982011,0.971673,0.00874,9.240953,9.1253,0.252358,160.375201,163.049713,1.85965,2.782071,2.641315,0.255988,-0.103563,0.129821,0.172333,167.476067,168.950653,1.919937,165.792999,168.571259,1.960577,4.177928,4.190222,0.025627,160.834509,163.081635,2.202591,9.553146,9.434325,0.261605,173.133948,174.671799,2.01353,25.603154,27.299829,1.595933,22.542876,24.394382,1.513004,23.176538,24.417894,1.376802,0.764862,0.760921,0.185111,4.041395,4.052973,0.023608,26.615496,27.734949,1.596577,27.249158,27.758463,1.373228,3.708989,3.709192,0.000251,5.836496,5.840958,0.002551,88.627922,88.627922,0,6.309587,6.309587,0,-3.916483,-3.916483,0,0,0,0,563.516767,563.518005,0.000838,0.00193,0.001887,0.000272,319.093413,331.974304,57.55294,1.371842,1.373877,0.001457
