Spectrum,Date,Time,"NO (350,3000) 191C","NO (350,3000) 191C average","NO (350,3000) 191C stdev",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"N2O (100,200,300) 191C (1of2)","N2O (100,200,300) 191C (1of2) average","N2O (100,200,300) 191C (1of2) stdev",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"Formaldehyde (70,500) 191C","Formaldehyde (70,500) 191C average","Formaldehyde (70,500) 191C stdev",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"Propylene (200,1000) 191C","Propylene (200,1000) 191C average","Propylene (200,1000) 191C stdev",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"Ethylene (100,3000) 191C","Ethylene (100,3000) 191C average","Ethylene (100,3000) 191C stdev",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
TESTANMA_15163.LAB,6/3/2020,50:47.0,484.933255,401.961456,46.418171,12.959478,11.637415,0.768932,10.11286,12.229231,3.137487,0.717478,0.583943,0.195765,0.47545,0.22001,0.149328,-3.815453,-0.873773,2.758571,-10.709024,1.06751,7.273039,3.095128,3.667458,0.320479,1.726999,1.395437,0.732152,8.258649,8.078657,0.107215,8.466888,8.543036,0.13022,118.559371,127.014511,4.809908,0.012752,0.012422,0.000519,0.328909,0.654942,0.937061,7.635247,6.555754,1.586888,-0.537745,0.968818,1.068254,-0.540069,0.368412,0.643027,-4.136432,0.193039,3.264667,1.277855,0.27754,0.671767,-1.518555,-0.718756,0.568154,2.110694,2.287845,1.481919,2.32385,-0.679626,2.18487,0.042724,0.019756,0.014626,1.887238,0.418608,0.956483,0.284859,0.0015,0.184637,0.221158,-0.016871,0.934172,190.740738,190.740738,0,0.965946,0.970644,0.002657,12.959478,11.637415,0.768932,118.559371,127.014511,4.809908,-0.540069,0.368412,0.643027,0.47545,0.22001,0.149328,500.003427,415.886719,47.099987,122.34614,131.86441,5.405255,8.737319,8.868489,0.148415,500.421955,417.141205,46.596619,13.373402,12.078585,0.757303,515.973466,431.595032,47.256126,8.54036,11.792925,3.230691,9.134435,11.387672,3.347202,6.578726,10.832592,3.95625,0.717478,0.583943,0.195765,8.466888,8.543036,0.13022,13.636516,13.685843,2.111941,11.080807,13.130762,2.347184,3.529239,3.536397,0.004033,5.051785,5.011683,0.025723,89.507011,89.730782,0.12509,6.313048,6.346284,0.018579,-3.826374,-3.826374,0,0,0,0,563.05426,563.077271,0.013404,0.001513,0.002407,0.000716,NaN,NaN,NaN,1.33526,1.330009,0.003812
TESTANMA_15163.LAB,6/3/2020,50:47.2,477.936691,420.854645,55.371803,12.433617,11.824827,0.837184,9.282101,11.583825,3.387469,0.486393,0.512322,0.131601,0.381772,0.25322,0.165702,-6.750251,-2.709785,3.049733,-6.772692,-0.715928,7.999906,3.432723,3.588264,0.319598,1.778365,1.585447,0.668706,8.212153,8.109045,0.121289,8.508305,8.523437,0.125612,126.840161,126.31356,4.444746,0.0132,0.012497,0.000611,-0.364532,0.129132,0.380312,7.855739,6.962962,1.611827,0.354474,0.899287,1.100771,-0.285748,0.241769,0.707324,-0.168019,-0.189787,3.147131,0.013104,0.165657,0.656774,-0.871481,-0.697833,0.558146,0.494418,1.577547,1.263657,2.379145,-0.159185,2.59268,0.01965,0.020191,0.014574,1.543087,0.714224,1.044259,0.145527,0.048574,0.185529,0.253646,-0.02411,0.931337,190.740738,190.740738,0,0.965946,0.969424,0.003197,12.433617,11.824827,0.837184,126.840161,126.31356,4.444746,-0.285748,0.241769,0.707324,0.381772,0.25322,0.165702,490.864727,434.257019,55.953724,131.389925,131.035553,5.004746,8.811087,8.840919,0.142418,494.901157,436.374023,55.998619,12.873339,12.262396,0.827841,508.278917,450.271088,56.546986,7.860163,10.399132,3.093713,8.174486,10.133186,3.078636,8.148278,9.801874,3.821124,0.486393,0.512322,0.131601,8.508305,8.523437,0.125612,11.970824,12.869863,1.72197,11.944616,12.538549,2.152912,3.529273,3.534562,0.004867,5.039667,5.021791,0.024548,89.507011,89.674843,0.153203,6.313048,6.337976,0.022755,-3.826374,-3.826374,0,0,0,0,563.061843,563.072327,0.013646,0.001782,0.002138,0.000625,NaN,NaN,NaN,1.333586,1.331474,0.003398
TESTANMA_15163.LAB,6/3/2020,50:47.4,470.95881,439.01178,53.551842,11.909161,12.008924,0.69678,8.453559,9.758436,0.877208,0.255925,0.466256,0.175873,0.288344,0.288576,0.145556,-9.677212,-4.004324,4.39103,-2.846871,-1.303192,8.033709,3.769417,3.583434,0.315881,1.829593,1.810825,0.451403,8.165781,8.148221,0.09358,8.549611,8.562002,0.084545,135.09884,127.634323,5.973344,0.013646,0.012764,0.000778,-1.056121,-0.068504,0.661293,8.075642,6.818882,1.428812,1.244311,0.66001,0.758884,-0.032106,0.217293,0.715942,3.789796,0.606781,3.615322,-1.248269,-0.013413,0.907654,-0.226135,-0.735523,0.506385,-1.117541,1.25133,1.731086,2.434292,1.066381,1.844746,-0.003363,0.018601,0.016943,1.199855,1.103974,0.651444,0.006567,0.087008,0.138946,0.286047,-0.215096,0.667631,190.740738,190.740738,0,0.965946,0.968203,0.003108,11.909161,12.008924,0.69678,135.09884,127.634323,5.973344,-0.032106,0.217293,0.715942,0.288344,0.288576,0.145556,481.75043,452.272034,53.251808,140.40956,132.40509,6.563184,8.884658,8.880588,0.11322,489.395102,455.220154,54.498806,12.374611,12.452922,0.683022,500.604916,468.968079,54.115242,7.181782,8.711216,1.334037,7.217099,8.472194,0.946189,9.713638,8.499019,1.468901,0.255925,0.466256,0.175873,8.549611,8.562002,0.084545,10.30958,11.823936,1.206283,12.806119,11.85076,0.791863,3.529306,3.532732,0.004756,5.027582,5.029481,0.016445,89.507011,89.618896,0.153203,6.313048,6.329666,0.022755,-3.826374,-3.826374,0,0,0,0,563.069405,563.068787,0.011016,0.00205,0.001923,0.000299,NaN,NaN,NaN,1.331917,1.332604,0.001792
TESTANMA_15164.LAB,6/3/2020,50:47.6,462.642911,455.772064,41.846676,11.438124,12.048662,0.64572,10.060384,9.666248,0.7976,0.155132,0.42693,0.223429,-0.008669,0.26341,0.187451,-7.792175,-5.320269,4.330684,1.579859,-2.596602,6.532322,3.86713,3.598759,0.329982,1.723502,1.65697,0.244574,8.160718,8.169248,0.07809,8.556131,8.553091,0.081751,135.575481,129.132294,6.970694,0.013438,0.01314,0.000427,-0.773284,-0.246011,0.716765,10.29726,7.812104,1.81103,2.085288,0.868642,0.996417,0.336851,0.069396,0.551648,3.194212,0.319345,3.254476,-1.13502,-0.273929,1.022405,-0.087085,-0.614947,0.585535,0.14106,0.579236,1.214226,2.907033,1.711526,1.802836,0.001442,0.016736,0.018466,0.246278,1.080444,0.686061,-0.073494,0.088442,0.136802,-0.167876,-0.013438,0.405637,190.740738,190.740738,0,0.975595,0.968911,0.004358,11.438124,12.048662,0.64572,135.575481,129.132294,6.970694,0.336851,0.069396,0.551648,-0.008669,0.26341,0.187451,474.222095,468.400055,42.070644,141.029304,133.984543,7.643241,8.900318,8.872746,0.10941,481.253734,472.71759,42.576183,11.898251,12.49612,0.626594,493.298686,485.810059,42.725864,13.55098,9.548235,2.57926,13.180444,9.471899,2.273071,15.450484,10.019757,3.352795,0.155132,0.42693,0.223429,8.556131,8.553091,0.081751,15.2041,12.593697,1.87508,17.474139,13.141554,2.505492,3.528608,3.530749,0.003684,5.016848,5.030437,0.015277,89.507011,89.562958,0.12509,6.313048,6.321358,0.018579,-3.826374,-3.826374,0,0,0,0,563.079562,563.069031,0.011252,0.002673,0.001995,0.000431,NaN,NaN,NaN,1.331378,1.332654,0.001743
TESTANMA_15165.LAB,6/3/2020,50:47.8,461.286942,471.551697,10.061275,11.361592,12.020394,0.677876,12.625204,10.106822,1.561881,0.370146,0.397015,0.217842,-0.077544,0.21187,0.243202,-6.211834,-6.849385,2.150959,5.290652,-2.691615,6.38201,3.836202,3.60012,0.331183,1.735253,1.758742,0.045294,8.123239,8.184108,0.052275,8.603717,8.53693,0.051757,135.269335,130.268646,7.506028,0.013416,0.01329,0.00034,-0.872056,-0.547417,0.551493,8.627987,8.498375,1.071151,1.660168,0.961299,1.054423,0.480026,-0.008209,0.423649,1.977672,0.931446,3.212362,-0.731008,-0.364668,1.042712,-0.174429,-0.575537,0.61205,-0.247378,0.276251,1.188265,2.648592,2.538582,0.23993,0.0243,0.016951,0.018566,0.453674,1.066026,0.701222,0.04111,0.080914,0.138494,-0.150241,0.088547,0.227279,190.740738,190.740738,0,0.982333,0.971153,0.007518,11.361592,12.020394,0.677876,135.269335,130.268646,7.506028,0.480026,-0.008209,0.423649,-0.077544,0.21187,0.243202,472.401156,483.848389,11.60086,140.665191,135.168015,8.226814,8.946923,8.856061,0.082394,479.68778,489.131927,8.832841,11.814785,12.466878,0.660317,491.245873,501.880432,10.343126,10.964128,9.619482,2.62044,10.436099,9.628513,2.315256,11.898115,10.357847,3.459998,0.370146,0.397015,0.217842,8.603717,8.53693,0.051757,12.771117,12.778429,1.828092,14.233133,13.507764,2.504205,3.527456,3.528777,0.000792,5.008914,5.02896,0.017219,89.507011,89.507011,0,6.313048,6.313048,0,-3.826374,-3.826374,0,0,0,0,563.083453,563.069702,0.012113,0.003065,0.002216,0.00064,278.615516,NaN,NaN,1.330537,1.332536,0.001887
TESTANMA_15166.LAB,6/3/2020,50:48.0,464.116492,467.388367,6.972563,11.910677,11.810634,0.4325,13.041937,10.692637,2.04064,0.383253,0.33017,0.127448,0.151947,0.14717,0.193503,-3.844308,-6.855156,2.140799,3.646618,0.179513,4.939577,3.807581,3.74261,0.176942,1.153997,1.644142,0.27715,8.049953,8.142368,0.060542,8.647799,8.573112,0.053748,136.070654,133.770905,3.891954,0.013696,0.013479,0.000199,-0.442113,-0.701621,0.291902,6.298479,8.231021,1.442795,1.096386,1.288125,0.648897,0.551638,0.210132,0.357107,0.695504,1.897833,1.656792,0.358216,-0.548595,0.707906,0.898219,-0.092182,0.635007,-0.952958,-0.33648,0.692184,0.717327,2.217278,0.863849,0.032965,0.014999,0.015426,0.887985,0.866176,0.530202,0.206888,0.06532,0.11156,0.568992,0.158114,0.31451,190.740738,190.740738,0,0.982333,0.97443,0.008219,11.910677,11.810634,0.4325,136.070654,133.770905,3.891954,0.551638,0.210132,0.357107,0.151947,0.14717,0.193503,475.07421,478.862488,7.583314,141.456718,138.990143,4.266907,8.990104,8.906618,0.067532,482.487578,485.545074,6.411531,12.382154,12.268628,0.428062,493.879099,497.461487,6.994544,12.805017,10.472414,2.86411,12.198216,10.241269,2.545759,11.481784,11.338461,2.741341,0.383253,0.33017,0.127448,8.647799,8.573112,0.053748,14.13112,12.877348,1.898171,13.414688,13.974539,2.127986,3.526683,3.528265,0.001159,5.008632,5.020329,0.013283,89.507011,89.507011,0,6.313048,6.313048,0,-3.826374,-3.826374,0,0,0,0,563.080408,563.07489,0.009029,0.003159,0.002546,0.000611,273.862729,NaN,NaN,1.330761,1.331636,0.001217
TESTANMA_15167.LAB,6/3/2020,50:48.2,461.657634,464.132568,3.969875,12.079387,11.739788,0.319081,11.135702,11.063357,1.882577,0.263534,0.285598,0.09364,0.270987,0.125013,0.164021,-0.940784,-5.693263,3.411411,-1.288054,1.276441,3.369051,3.829313,3.821929,0.03628,0.959857,1.48044,0.394806,8.011659,8.10227,0.068624,8.500181,8.571487,0.056261,136.325115,135.667877,0.520903,0.013081,0.013455,0.000243,-0.252666,-0.679248,0.326441,7.019391,8.063752,1.542234,1.410847,1.4994,0.38873,0.221028,0.311487,0.230738,-1.058811,1.719674,1.95545,0.091495,-0.532917,0.724138,1.079465,0.298007,0.635836,2.252268,0.01509,1.351822,-2.092248,1.322999,2.093567,0.008419,0.012753,0.015397,-0.460032,0.465552,0.636903,0.144477,0.06511,0.111372,0.73201,0.253786,0.409307,190.740738,190.740738,0,0.982333,0.977708,0.007193,12.079387,11.739788,0.319081,136.325115,135.667877,0.520903,0.221028,0.311487,0.230738,0.270987,0.125013,0.164021,475.98929,475.887451,3.534609,141.753463,141.062836,0.551842,8.83861,8.912123,0.058288,480.039435,482.572693,3.969651,12.560294,12.206018,0.328916,494.942136,494.794128,3.516068,14.453526,11.791086,2.878516,14.210395,11.448451,2.744061,14.027406,12.514286,2.247229,0.263534,0.285598,0.09364,8.500181,8.571487,0.056261,14.526096,13.388403,1.93668,14.343107,14.454237,1.80125,3.526672,3.527745,0.001177,5.013318,5.015059,0.00778,89.507011,89.507011,0,6.313048,6.313048,0,-3.826374,-3.826374,0,0,0,0,563.079386,563.07843,0.005309,0.003516,0.002893,0.000559,259.486584,NaN,NaN,1.334286,1.331775,0.001504
TESTANMA_15168.LAB,6/3/2020,50:48.4,459.493175,461.839447,1.708348,11.488779,11.655713,0.318679,12.755193,11.923684,1.277383,0.281025,0.290618,0.092314,0.232077,0.113759,0.151463,-2.79448,-4.316716,2.720642,-3.181209,1.209573,3.473061,3.834098,3.834865,0.021323,1.102896,1.335101,0.366914,8.065623,8.082239,0.059456,8.469759,8.555517,0.072898,136.723859,135.992889,0.580625,0.012733,0.013273,0.000372,-0.268627,-0.521749,0.286707,7.170149,7.882653,1.592823,1.393227,1.529183,0.36953,-0.008369,0.316235,0.221979,0.552779,1.072271,1.602788,-1.379115,-0.559087,0.758024,0.092302,0.361694,0.58405,3.564024,0.951403,1.886688,-2.744468,0.287247,2.620949,0.002632,0.013952,0.013999,-1.015987,0.022384,0.757685,0.084863,0.080769,0.10648,-0.142056,0.168166,0.444164,190.740738,190.740738,0,0.982333,0.980985,0.003013,11.488779,11.655713,0.318679,136.723859,135.992889,0.580625,-0.008369,0.316235,0.221979,0.232077,0.113759,0.151463,474.545978,474.446533,1.324568,142.175113,141.415955,0.592672,8.807412,8.896673,0.075177,477.812968,480.256287,1.75454,11.946892,12.120475,0.329726,493.466262,493.366394,1.346938,9.015333,12.157796,2.17544,9.024539,11.809938,2.087889,11.782769,12.928111,1.734602,0.281025,0.290618,0.092314,8.469759,8.555517,0.072898,9.258418,13.178171,2.364295,12.016649,14.296344,2.004925,3.527701,3.527424,0.000805,5.01461,5.012465,0.0036,89.507011,89.507011,0,6.313048,6.313048,0,-3.826374,-3.826374,0,0,0,0,563.076185,563.079773,0.002594,0.002804,0.003043,0.000328,263.403978,NaN,NaN,1.333437,1.332079,0.001682
TESTANMA_15169.LAB,6/3/2020,50:48.6,464.920751,462.294983,2.207093,11.498432,11.667774,0.309391,15.288612,12.969328,1.492549,0.233225,0.306237,0.066719,0.196155,0.154724,0.137089,-2.392623,-3.236806,1.962133,-2.871548,0.319292,3.898847,3.849814,3.831401,0.015339,0.261057,1.042612,0.527605,8.242137,8.098522,0.089754,8.650378,8.574368,0.084377,136.504743,136.178741,0.562043,0.014065,0.013398,0.000519,0.660646,-0.234963,0.559544,7.636529,7.350507,0.860624,1.421399,1.396405,0.200266,0.580129,0.36489,0.252229,4.781389,1.389707,2.180987,-0.249227,-0.381928,0.690252,0.487377,0.476587,0.527458,2.833217,1.489835,1.979481,-1.803074,-0.654774,2.26642,0.03606,0.020875,0.014802,0.29828,0.032784,0.761872,0.014624,0.098393,0.078065,-0.838586,0.034024,0.632412,190.740738,190.740738,0,0.97705,0.981276,0.002363,11.498432,11.667774,0.309391,136.504743,136.178741,0.562043,0.580129,0.36489,0.252229,0.196155,0.154724,0.137089,479.2524,475.452576,2.500152,141.970656,141.604218,0.588642,8.996733,8.915956,0.087673,483.539441,480.71347,2.29417,11.959045,12.132634,0.320474,498.445664,494.395813,2.634058,16.202206,12.688043,2.825802,15.564064,12.286663,2.670017,16.062517,13.050517,1.963581,0.233225,0.306237,0.066719,8.650378,8.574368,0.084377,16.184311,13.374212,2.602878,16.682764,14.138067,1.699283,3.529083,3.527519,0.000987,5.014389,5.011973,0.002963,89.507011,89.507011,0,6.313048,6.313048,0,-3.826374,-3.826374,0,0,0,0,563.070801,563.078003,0.004805,0.001333,0.002775,0.000846,285.360535,272.145905,10.67836,1.32838,1.33148,0.002383
TESTANMA_15170.LAB,6/3/2020,50:48.8,470.425685,464.122742,4.119278,12.074068,11.810269,0.29694,14.788179,13.401924,1.670696,0.527794,0.337766,0.120248,0.272523,0.224738,0.051458,-1.438108,-2.282061,1.143098,-2.625231,-1.263885,2.838468,3.903032,3.844767,0.035902,0.68879,0.833319,0.367386,8.308446,8.135564,0.131167,8.649562,8.583536,0.090623,137.052378,136.535355,0.37548,0.014275,0.01357,0.000652,0.163279,-0.027896,0.444603,6.570559,6.939022,0.522603,1.350249,1.334422,0.135808,0.750419,0.418969,0.30628,3.436939,1.68156,2.368881,0.62231,-0.111264,0.778803,-0.308025,0.449868,0.570323,2.999028,2.139116,1.790622,-1.843099,-1.553113,1.323959,0.047207,0.025457,0.01906,0.853647,0.112779,0.834635,-0.096609,0.070849,0.117609,0.029182,0.069908,0.624382,190.740738,190.740738,0,0.969159,0.978641,0.005773,12.074068,11.810269,0.29694,137.052378,136.535355,0.37548,0.750419,0.418969,0.30628,0.272523,0.224738,0.051458,485.49878,478.072174,4.536175,142.618852,141.994965,0.438838,9.000868,8.926745,0.095414,489.532555,482.682373,4.427018,12.564455,12.282568,0.30978,505.217968,497.190247,4.896585,13.231893,13.141596,2.656877,12.406433,12.68073,2.466236,11.161813,12.903257,2.094836,0.527794,0.337766,0.120248,8.649562,8.583536,0.090623,14.134988,13.646986,2.595328,12.890369,13.869514,1.784472,3.528768,3.527782,0.00113,5.013273,5.012845,0.002432,89.507011,89.507011,0,6.313048,6.313048,0,-3.826374,-3.826374,0,0,0,0,563.07375,563.07605,0.003968,0.00155,0.002472,0.000977,294.336508,275.29007,14.6394,1.329994,1.331371,0.002448
