Spectrum,Date,Time,"NO (350,3000) 191C","NO (350,3000) 191C average","NO (350,3000) 191C stdev",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"N2O (100,200,300) 191C (1of2)","N2O (100,200,300) 191C (1of2) average","N2O (100,200,300) 191C (1of2) stdev",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"Formaldehyde (70,500) 191C","Formaldehyde (70,500) 191C average","Formaldehyde (70,500) 191C stdev",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"Propylene (200,1000) 191C","Propylene (200,1000) 191C average","Propylene (200,1000) 191C stdev",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"Ethylene (100,3000) 191C","Ethylene (100,3000) 191C average","Ethylene (100,3000) 191C stdev",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
TESTANMA_2724.LAB,6/3/2020,40:46.0,308.713082,294.57373,7.904126,13.922367,15.50958,0.88728,19.983351,19.63563,0.194382,0.772296,0.328548,0.248063,-0.075528,-0.070044,0.003065,-1.212775,-1.383895,0.095659,-4.028887,-2.387043,0.917819,2.622323,3.086294,0.259368,3.950442,4.344429,0.220245,6.422682,6.485002,0.034838,6.679677,6.511855,0.093816,162.388598,181.399872,10.627628,0.016429,0.017278,0.000475,-0.951487,-1.044319,0.051895,9.066362,8.534677,0.297221,1.580736,1.764607,0.102787,2.455215,1.517717,0.524077,8.420313,2.913486,3.07841,-0.003683,-0.432888,0.239933,1.685131,0.040752,0.919236,2.036197,3.507916,0.822716,2.141759,0.523531,0.904617,0.028512,0.041032,0.006999,1.014479,0.001034,0.566533,0.269474,0.23401,0.019825,-1.532168,-1.026983,0.282408,190.740738,190.577942,0.091004,0.963375,0.975457,0.006754,13.922367,15.50958,0.88728,162.388598,181.399872,10.627628,2.455215,1.517717,0.524077,-0.075528,-0.070044,0.003065,324.671646,313.591248,6.194129,166.761627,187.201172,11.426049,6.859556,6.719061,0.078539,317.026542,303.939026,7.316162,14.297288,16.005539,0.954941,333.41486,323.56601,5.505676,19.268932,12.799774,3.616369,16.568195,11.130285,3.039884,16.575562,11.99606,2.560019,0.772296,0.328548,0.248063,6.679677,6.511855,0.093815,21.143887,15.713269,3.035808,21.151254,16.579044,2.555943,3.6413,3.644299,0.001676,5.761554,5.760417,0.000635,89.467049,88.571976,0.500358,6.285352,6.326897,0.023224,-3.94945,-3.924835,0.01376,0,0,0,563.51062,563.514282,0.002021,0.002283,0.003002,0.000402,NaN,NaN,NaN,1.364952,1.365709,0.000423
TESTANMA_2724.LAB,6/3/2020,40:46.2,304.406048,297.247162,8.636316,14.049161,15.138136,1.052922,18.884075,19.502705,0.393722,0.578059,0.400638,0.259858,0.010042,-0.054301,0.036091,0.384936,-1.021573,0.791699,-2.833207,-2.558368,0.901858,2.928755,3.031588,0.257627,3.723382,4.200521,0.341497,6.397843,6.464455,0.050244,6.624147,6.542704,0.101608,173.817184,178.93277,10.680132,0.017138,0.017208,0.000461,-0.44717,-0.920248,0.26919,9.4797,8.750265,0.499092,1.998611,1.802214,0.148184,2.401741,1.741397,0.627501,5.469823,3.700095,3.14055,-0.314276,-0.387705,0.235912,1.016286,0.318078,0.971867,2.265595,3.185866,0.948269,-0.044759,0.490785,0.925642,0.028441,0.037888,0.008592,0.334578,0.118415,0.561695,0.277527,0.244487,0.026639,-0.160766,-0.878998,0.485773,190.740738,190.618637,0.111457,0.963375,0.972436,0.008272,14.049161,15.138136,1.052922,173.817184,178.93277,10.680132,2.401741,1.741397,0.627501,0.010042,-0.054301,0.036091,320.720804,315.571167,6.652546,179.115764,184.562119,11.474516,6.823847,6.747044,0.087328,313.57517,306.520599,8.107585,14.473817,15.613782,1.122951,330.38401,325.422058,6.009326,19.772973,14.517873,4.570642,17.131058,12.602335,3.882333,17.759609,13.377745,3.48487,0.578059,0.400638,0.259858,6.624146,6.542704,0.101607,21.192818,17.080709,3.73153,21.821369,17.856121,3.322354,3.641591,3.643607,0.001976,5.766253,5.761642,0.00265,89.467049,88.795746,0.612811,6.285352,6.316511,0.028443,-3.94945,-3.930989,0.016853,0,0,0,563.511258,563.513489,0.002317,0.002577,0.002881,0.000425,NaN,NaN,NaN,1.364889,1.365507,0.000536
TESTANMA_2724.LAB,6/3/2020,40:46.4,300.194396,299.078278,7.932889,14.173147,14.791489,1.02161,17.809144,19.154795,0.848659,0.388123,0.43474,0.240285,0.093717,-0.021823,0.073551,1.947265,-0.346785,1.489995,-1.664006,-2.495853,0.961153,3.228402,3.036811,0.262177,3.501351,4.012206,0.424042,6.373555,6.439049,0.058796,6.569845,6.562694,0.093186,184.992674,178.700775,10.495081,0.017832,0.017276,0.000533,0.045979,-0.697547,0.488307,9.883885,9.046691,0.65587,2.407232,1.921546,0.309278,2.34945,1.954618,0.613928,2.584673,3.909674,2.991522,-0.617989,-0.403265,0.250593,0.362253,0.464597,0.894258,2.489913,2.908679,0.897353,-2.182855,0.030419,1.53115,0.028371,0.03473,0.008611,-0.330265,0.102827,0.575468,0.285403,0.256538,0.029207,1.180266,-0.462808,1.038981,190.740738,190.659332,0.111457,0.963375,0.969416,0.008272,14.173147,14.791489,1.02161,184.992674,178.700775,10.495081,2.34945,1.954618,0.613928,0.093717,-0.021823,0.073551,316.857456,316.778412,6.099791,191.19631,184.339157,11.295752,6.788928,6.768041,0.080734,310.200231,308.427216,7.483847,14.646436,15.256549,1.080658,327.42028,326.685364,5.51847,20.265852,16.334545,4.716356,17.681457,14.184465,4.04828,18.917435,14.990994,3.868755,0.388123,0.43474,0.240285,6.569844,6.562693,0.093185,21.240665,18.457722,3.744849,22.476643,19.264248,3.525982,3.641876,3.642972,0.001905,5.770847,5.763784,0.00468,89.467049,89.019516,0.612811,6.285352,6.306125,0.028443,-3.94945,-3.937143,0.016853,0,0,0,563.511882,563.512817,0.002176,0.002864,0.002818,0.000391,NaN,NaN,NaN,1.364827,1.365293,0.000555
TESTANMA_2725.LAB,6/3/2020,40:46.6,297.320335,300.334534,6.750753,13.85258,14.380727,0.861639,17.394611,18.723978,1.10634,0.381596,0.467537,0.212866,0.326861,0.057284,0.165631,1.506265,0.239803,1.535216,-0.680452,-2.236627,1.263458,3.319143,3.060182,0.284845,3.035157,3.730651,0.522491,6.289583,6.396849,0.076612,6.55417,6.579548,0.078702,188.252709,179.120773,10.901987,0.018008,0.01738,0.000627,0.239262,-0.436189,0.581584,8.544949,9.075331,0.622969,2.38334,2.036099,0.35984,2.069459,2.111842,0.48647,2.802788,4.162875,2.787061,-0.676569,-0.430541,0.275415,0.548057,0.648277,0.764843,1.851271,2.503765,0.803724,-4.748283,-0.943033,2.620486,0.017762,0.02945,0.009436,-0.145148,0.124263,0.560739,0.199,0.251309,0.037419,1.628266,0.042982,1.343471,190.695529,190.690994,0.088151,0.970228,0.967766,0.006683,13.85258,14.380727,0.861639,188.252709,179.120773,10.901987,2.069459,2.111842,0.48647,0.326861,0.057284,0.165631,313.024186,317.219055,5.62281,194.716352,184.820221,11.761739,6.779176,6.787089,0.065781,307.5282,309.799438,6.22908,14.328336,14.835696,0.903352,323.77172,327.218933,4.94282,18.984526,17.894955,3.784189,16.708121,15.571928,3.271754,18.061259,16.43301,3.231119,0.381596,0.467537,0.212866,6.554168,6.579547,0.078702,19.85213,19.557022,2.96523,21.205268,20.418106,2.836604,3.64277,3.642517,0.001518,5.759904,5.763738,0.004726,89.467049,89.243279,0.500358,6.285352,6.295739,0.023224,-3.94945,-3.943297,0.01376,0,0,0,563.511604,563.512085,0.001765,0.002624,0.002706,0.000337,378.095721,NaN,NaN,1.36592,1.365297,0.00056
TESTANMA_2726.LAB,6/3/2020,40:46.8,296.134944,301.35376,5.203952,13.500057,13.899463,0.254735,16.701977,18.154633,1.292623,0.465757,0.517166,0.163151,0.497233,0.170465,0.236313,0.558277,0.636794,1.221046,0.311764,-1.778958,1.714983,3.271889,3.074103,0.295044,2.693838,3.380834,0.511804,6.223145,6.341362,0.082909,6.568761,6.599319,0.052237,186.077594,179.105743,10.889922,0.017811,0.017444,0.000657,0.413301,-0.140023,0.5562,6.824296,8.759838,1.190393,2.170016,2.107987,0.338811,1.772182,2.20961,0.286259,4.303488,4.716217,2.380299,-0.638218,-0.450147,0.288357,1.116852,0.945716,0.51951,0.775898,1.883775,0.664242,-7.396572,-2.446142,3.764685,0.007583,0.022134,0.009357,0.463811,0.267491,0.531182,0.086232,0.223527,0.084124,0.939073,0.410934,1.270353,190.638992,190.711334,0.044936,0.978798,0.96783,0.006812,13.500057,13.899463,0.254735,186.077594,179.105743,10.889922,1.772182,2.20961,0.286259,0.497233,0.170465,0.236313,310.410899,317.136993,5.741256,192.371817,184.832367,11.771441,6.790951,6.808492,0.03314,306.15188,310.896393,4.446751,13.956695,14.340513,0.25529,320.910732,327.180328,5.002919,17.867146,19.231888,0.906496,15.917745,16.801315,0.657097,17.194182,17.701611,0.885496,0.465757,0.517166,0.163151,6.568759,6.599319,0.052237,18.993882,20.484676,1.016135,20.270319,21.38497,0.82334,3.643662,3.64224,0.000967,5.74726,5.761164,0.00887,89.467049,89.467049,0,6.285352,6.285352,0,-3.94945,-3.949451,0,0,0,0,563.512156,563.511536,0.0006,0.001931,0.002456,0.000359,380.975134,NaN,NaN,1.366941,1.365506,0.000919
TESTANMA_2726.LAB,6/3/2020,40:47.0,296.760751,298.963287,3.416472,13.907927,13.896574,0.254492,14.041767,16.966314,1.816209,0.4357,0.449847,0.079624,0.22272,0.230114,0.192225,2.102594,1.299867,0.789486,1.678156,-0.637549,1.742129,3.265418,3.202722,0.156514,3.136752,3.218096,0.403261,6.314967,6.319818,0.069388,6.588043,6.580993,0.026951,184.91626,183.611298,5.638288,0.017633,0.017684,0.000333,1.106192,0.271513,0.566834,7.425189,8.431604,1.305448,2.288931,2.249626,0.168531,1.862017,2.09097,0.281912,3.223311,3.676816,1.201037,-0.81502,-0.612414,0.18354,1.079553,0.8246,0.345469,0.212129,1.518961,0.983691,-9.448107,-4.764115,3.801483,0.018487,0.020129,0.0087,0.552627,0.175121,0.390278,0.08431,0.186494,0.098387,-0.984471,0.520473,1.068492,190.638992,190.690994,0.050936,0.978798,0.970915,0.007721,13.907927,13.896574,0.254492,184.91626,183.611298,5.638288,1.862017,2.09097,0.281912,0.22272,0.230114,0.192225,310.880807,314.378815,4.364055,191.158418,189.711746,6.096998,6.81043,6.798666,0.018074,306.778328,308.846741,3.060599,14.377397,14.356537,0.254411,321.375032,324.772369,4.060705,20.53473,19.485046,1.079644,18.486512,17.184978,0.971682,20.116551,18.409809,1.139369,0.4357,0.449847,0.079624,6.588042,6.580991,0.026951,22.223201,20.700541,1.273288,23.85324,21.925367,1.349921,3.643396,3.642659,0.00091,5.759689,5.760791,0.008889,89.467049,89.467049,0,6.285352,6.285352,0,-3.94945,-3.949451,0,0,0,0,563.516556,563.512695,0.002183,0.001072,0.002214,0.000726,388.919876,NaN,NaN,1.36559,1.365633,0.000866
TESTANMA_2727.LAB,6/3/2020,40:47.2,297.653086,297.612701,1.554175,13.848313,13.856404,0.239814,15.499284,16.289356,1.531133,0.570731,0.448381,0.076687,0.0785,0.243806,0.174227,0.233199,1.26952,0.835049,1.185697,0.166232,1.361345,3.284791,3.273928,0.032831,3.326,3.13862,0.306278,6.361893,6.312628,0.060586,6.540599,6.564284,0.01788,185.238065,185.895462,1.396052,0.017423,0.017741,0.000222,1.190953,0.599137,0.518984,5.835303,7.702724,1.565465,2.226185,2.295141,0.100987,1.865536,1.983729,0.231645,2.772263,3.137304,0.692448,-0.365498,-0.622659,0.163022,0.686748,0.758693,0.330884,0.942285,1.254299,0.90767,-6.746353,-6.104434,2.760424,0.021164,0.018673,0.007485,0.894717,0.287149,0.509634,0.127505,0.15649,0.085749,-1.311543,0.290318,1.341086,190.638992,190.670639,0.0462,0.978798,0.974,0.007003,13.848313,13.856404,0.239814,185.238065,185.895462,1.396052,1.865536,1.983729,0.231645,0.0785,0.243806,0.174227,312.443683,312.723419,2.549608,191.529629,192.194504,1.491903,6.762724,6.786442,0.017445,307.76265,307.684265,1.543493,14.318592,14.325491,0.245849,323.055798,323.306702,2.582286,18.470914,19.224634,1.147716,16.418824,17.042532,1.031902,17.149821,18.287849,1.253304,0.570731,0.448381,0.076687,6.540598,6.564282,0.01788,20.893609,20.640697,1.251207,21.624606,21.886015,1.356562,3.643309,3.643003,0.000708,5.764813,5.760503,0.008689,89.467049,89.467049,0,6.285352,6.285352,0,-3.94945,-3.949451,0,0,0,0,563.514673,563.513367,0.00215,0.001102,0.001919,0.000833,356.113732,NaN,NaN,1.366542,1.365964,0.000825
TESTANMA_2728.LAB,6/3/2020,40:47.4,298.485204,297.270874,0.89074,13.592899,13.740356,0.181532,18.494776,16.426483,1.720289,0.752088,0.521174,0.146318,0.021052,0.229273,0.192001,-2.778867,0.324294,1.887595,-0.034178,0.492197,0.94501,3.311768,3.290602,0.023879,3.364638,3.111277,0.26972,6.379475,6.313812,0.062113,6.473003,6.544915,0.043887,186.1545,186.127823,1.301725,0.017242,0.017623,0.000304,0.98851,0.787643,0.431664,3.590217,6.443991,1.873228,2.095277,2.23275,0.110353,1.829995,1.879838,0.112419,2.691084,3.158587,0.672567,0.272342,-0.444593,0.432658,0.21461,0.729164,0.378299,2.101234,1.176563,0.78355,-2.473311,-6.162525,2.658437,0.019649,0.016929,0.005381,1.280864,0.609375,0.530573,0.182102,0.13583,0.053186,-0.863712,-0.118478,1.313226,190.638992,190.650299,0.025283,0.978798,0.977084,0.003833,13.592899,13.740356,0.181532,186.1545,186.127823,1.301725,1.829995,1.879838,0.112419,0.021052,0.229273,0.192001,314.179337,312.187775,1.548951,192.530669,192.46138,1.38416,6.694715,6.7676,0.044299,308.708928,307.385986,0.975261,14.058483,14.207901,0.187694,324.940616,322.810791,1.672661,14.717814,18.115025,2.14127,12.704819,16.047205,2.104366,12.160136,16.93639,2.928454,0.752088,0.521174,0.146318,6.473002,6.544913,0.043887,17.804383,19.953442,1.701851,17.2597,20.842625,2.396441,3.64332,3.643291,0.000325,5.765665,5.759466,0.007353,89.467049,89.467049,0,6.285352,6.285352,0,-3.94945,-3.949451,0,0,0,0,563.510376,563.513062,0.002491,0.001521,0.00165,0.000648,311.767334,363.174377,31.204489,1.368327,1.366664,0.001068
TESTANMA_2728.LAB,6/3/2020,40:47.6,298.485204,297.503845,1.045761,13.592899,13.688418,0.17852,18.494776,16.646515,1.93236,0.752088,0.595273,0.151676,0.021052,0.168111,0.20161,-2.778867,-0.532733,2.168648,-0.034178,0.621452,0.773079,3.311768,3.289127,0.021813,3.364638,3.177173,0.286218,6.379475,6.331791,0.06622,6.473003,6.528682,0.053555,186.1545,185.708176,0.588006,0.017242,0.01747,0.000249,0.98851,0.937493,0.305239,3.590217,5.453045,1.792767,2.095277,2.175137,0.084167,1.829995,1.831945,0.037456,2.691084,3.136246,0.688995,0.272342,-0.254811,0.507165,0.21461,0.662475,0.442201,2.101234,1.226556,0.843073,-2.473311,-5.70753,3.116259,0.019649,0.017306,0.005518,1.280864,0.894577,0.387597,0.182102,0.13245,0.048499,-0.863712,-0.616873,0.888893,190.638992,190.638992,0,0.978798,0.978798,0,13.592899,13.688418,0.17852,186.1545,185.708176,0.588006,1.829995,1.831945,0.037456,0.021052,0.168111,0.20161,314.179337,312.418793,1.774603,192.530669,192.024216,0.637972,6.694715,6.750707,0.053854,308.708928,307.622162,1.146257,14.058483,14.153931,0.183148,324.940616,323.044586,1.905957,14.717814,17.261684,2.524095,12.704819,15.246544,2.512114,12.160136,15.756163,3.495926,0.752088,0.595273,0.151676,6.473002,6.52868,0.053555,17.804383,19.543892,1.959255,17.2597,20.053511,2.853246,3.64332,3.643401,0.00015,5.765665,5.760619,0.007872,89.467049,89.467049,0,6.285352,6.285352,0,-3.94945,-3.949451,0,0,0,0,563.510376,563.512817,0.00272,0.001521,0.001429,0.000355,311.767334,349.908691,36.861309,1.368327,1.367145,0.001185
TESTANMA_2728.LAB,6/3/2020,40:47.8,298.485204,297.973907,0.767945,13.592899,13.706987,0.157637,18.494776,17.005075,2.103938,0.752088,0.652539,0.144431,0.021052,0.072875,0.087381,-2.778867,-1.200161,2.260512,-0.034178,0.552264,0.821677,3.311768,3.297102,0.021217,3.364638,3.311333,0.099018,6.379475,6.363057,0.02794,6.473003,6.50953,0.052755,186.1545,185.723557,0.600948,0.017242,0.017356,0.000173,0.98851,1.052535,0.09265,3.590217,4.806229,1.757413,2.095277,2.160189,0.091612,1.829995,1.843508,0.018545,2.691084,2.813765,0.231626,0.272342,-0.072699,0.49848,0.21461,0.482026,0.391626,2.101234,1.491623,0.87375,-2.473311,-4.722878,3.225054,0.019649,0.01972,0.000951,1.280864,1.057987,0.328279,0.182102,0.151624,0.04444,-0.863712,-0.97743,0.193956,190.638992,190.638992,0,0.978798,0.978798,0,13.592899,13.706987,0.157637,186.1545,185.723557,0.600948,1.829995,1.843508,0.018545,0.021052,0.072875,0.087381,314.179337,313.172485,1.485287,192.530669,192.056,0.663071,6.694715,6.73146,0.053067,308.708928,308.133545,0.861302,14.058483,14.174288,0.159929,324.940616,323.850525,1.606592,14.717814,16.631817,2.720535,12.704819,14.603958,2.701303,12.160136,14.749354,3.697337,0.752088,0.652539,0.144431,6.473002,6.509529,0.052755,17.804383,19.305992,2.109213,17.2597,19.451387,3.102809,3.64332,3.643333,0.000035,5.765665,5.7643,0.002603,89.467049,89.467049,0,6.285352,6.285352,0,-3.94945,-3.949451,0,0,0,0,563.510376,563.512512,0.002936,0.001521,0.001347,0.000238,311.767334,336.067108,35.237473,1.368327,1.367422,0.001283
