Spectrum,Date,Time,"NO (350,3000) 191C","NO (350,3000) 191C average","NO (350,3000) 191C stdev",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"N2O (100,200,300) 191C (1of2)","N2O (100,200,300) 191C (1of2) average","N2O (100,200,300) 191C (1of2) stdev",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"Formaldehyde (70,500) 191C","Formaldehyde (70,500) 191C average","Formaldehyde (70,500) 191C stdev",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"Propylene (200,1000) 191C","Propylene (200,1000) 191C average","Propylene (200,1000) 191C stdev",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"Ethylene (100,3000) 191C","Ethylene (100,3000) 191C average","Ethylene (100,3000) 191C stdev",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
TESTANMA_14361.LAB,6/3/2020,41:51.0,339.565669,332.849945,4.034153,13.496418,13.397848,0.149658,14.51768,14.541507,1.385411,0.767898,0.649478,0.147293,-0.02407,0.135825,0.121387,2.199135,0.935346,1.507666,-5.307989,0.098006,4.163058,2.966858,3.576288,0.341643,2.655771,1.892272,0.608739,7.741892,7.476493,0.165848,7.84191,7.789886,0.066727,133.822732,147.647232,7.733729,0.015074,0.014745,0.000252,-0.023177,-0.945067,0.714983,7.868623,8.770555,0.534875,1.634116,1.385853,0.177917,0.930197,1.19018,0.28463,0.646734,2.494804,1.784809,0.620687,-0.257161,0.635168,0.598344,0.093402,0.416847,1.440149,0.912471,2.39472,4.463803,1.775117,1.637814,0.03147,0.019359,0.007311,-0.492437,0.137635,0.521724,0.368033,0.065886,0.211741,-3.216398,-0.798599,1.442115,190.740738,190.740738,0,0.973336,0.978734,0.003018,13.496418,13.397848,0.149658,133.822732,147.647232,7.733729,0.930197,1.19018,0.28463,-0.02407,0.135825,0.121387,354.502235,347.160278,5.535876,137.914458,153.147308,8.52028,8.081682,8.078784,0.060637,349.948132,345.187134,3.027462,13.90908,13.894785,0.147577,365.341394,360.026642,4.794822,17.362024,12.79897,3.461246,16.338807,11.489772,3.470783,15.097432,12.004094,2.371767,0.767898,0.649478,0.147293,7.84191,7.789886,0.066727,18.790771,13.545031,3.683737,17.549396,14.059351,2.629153,3.559478,3.560868,0.000967,4.994285,5.023402,0.017986,89.467049,90.26622,0.44675,6.465379,6.432143,0.018579,-3.832967,-3.834725,0.000983,0,0,0,563.093018,563.100403,0.004435,0.001788,0.002753,0.000649,NaN,NaN,NaN,1.326532,1.330129,0.00216
TESTANMA_14361.LAB,6/3/2020,41:51.2,338.02779,333.874756,4.654403,13.396133,13.412288,0.144124,14.613014,14.902225,1.003979,0.469431,0.587013,0.143344,0.182326,0.126219,0.113692,1.94209,1.000558,1.5509,-5.776056,-0.627821,4.902933,3.316735,3.500402,0.350387,1.856417,1.95623,0.578057,7.720459,7.519956,0.199616,7.900693,7.800829,0.081154,144.88173,146.423492,7.552459,0.015481,0.01496,0.000336,-0.203537,-0.908706,0.754117,7.404231,8.493169,0.810257,1.543436,1.468041,0.115637,0.990062,1.123529,0.284678,1.221144,1.996648,1.706034,0.127141,-0.177235,0.657507,0.552493,0.166321,0.466448,1.333958,0.500802,2.007453,2.974209,2.221264,1.589657,0.027091,0.021562,0.007722,-0.816455,-0.183705,0.514021,0.214795,0.07642,0.218914,-2.568831,-1.139996,1.648161,190.740738,190.740738,0,0.96893,0.976503,0.005144,13.396133,13.412288,0.144124,144.88173,146.423492,7.552459,0.990062,1.123529,0.284678,0.182326,0.126219,0.113692,352.757881,347.787781,6.039387,149.903459,151.768875,8.338052,8.172117,8.083788,0.068241,349.622487,345.975494,3.639487,13.855459,13.898807,0.145815,364.857215,360.390411,5.137225,15.017495,12.945827,3.554291,13.928427,11.709946,3.609028,13.674145,12.064414,2.418643,0.469431,0.587013,0.143344,7.900693,7.800829,0.081154,15.085999,13.502859,3.659798,14.831718,13.857328,2.493242,3.56022,3.560784,0.001009,5.012321,5.019213,0.017549,89.467049,90.066422,0.547154,6.465379,6.440452,0.022755,-3.832967,-3.834286,0.001204,0,0,0,563.0967,563.099121,0.004413,0.002124,0.002696,0.000697,NaN,NaN,NaN,1.328019,1.329657,0.002342
TESTANMA_14361.LAB,6/3/2020,41:51.4,336.524757,334.706329,4.688952,13.29812,13.431328,0.112334,14.706188,15.123418,0.729808,0.177727,0.479131,0.208914,0.384045,0.169075,0.163629,1.69087,0.891704,1.45896,-6.233519,-2.067956,5.354086,3.658684,3.48987,0.343178,1.075175,1.942765,0.602037,7.699512,7.570141,0.20853,7.958145,7.830377,0.107975,155.690147,147.240326,8.423715,0.01588,0.015181,0.000505,-0.37981,-0.7492,0.767321,6.950363,8.091327,0.997672,1.454811,1.483005,0.105819,1.048571,1.03612,0.200296,1.782539,1.895828,1.699495,-0.355223,-0.239204,0.656574,0.507682,0.205297,0.489329,1.230174,0.192509,1.659783,1.518367,2.117599,1.621288,0.022811,0.022753,0.00726,-1.133132,-0.497086,0.521048,0.06503,0.090538,0.214538,-1.935936,-1.427406,1.633648,190.740738,190.740738,0,0.964624,0.973411,0.006825,13.29812,13.431328,0.112334,155.690147,147.240326,8.423715,1.048571,1.03612,0.200296,0.384045,0.169075,0.163629,351.053051,348.330139,6.220559,161.620807,152.603195,9.21149,8.260502,8.113606,0.105649,349.304222,346.800964,3.873601,13.803052,13.917046,0.120003,364.384007,360.91394,5.437129,12.726091,12.759814,3.53209,11.572662,11.620084,3.604908,12.283107,12.098491,2.420694,0.177727,0.479131,0.208914,7.958145,7.830377,0.107975,11.465172,13.110102,3.773324,12.175618,13.588511,2.608537,3.560944,3.560839,0.001009,5.029949,5.017551,0.015577,89.467049,89.866631,0.547154,6.465379,6.44876,0.022755,-3.832967,-3.833846,0.001204,0,0,0,563.100299,563.098389,0.003654,0.002451,0.002585,0.000679,NaN,NaN,NaN,1.329472,1.329227,0.002074
TESTANMA_14362.LAB,6/3/2020,41:51.6,332.209249,335.205872,4.122599,13.474379,13.450543,0.109168,16.40707,15.171428,0.818172,0.259864,0.432679,0.230055,0.347653,0.229648,0.16217,0.995061,1.188164,1.243384,-3.85352,-4.012004,2.999897,3.775088,3.494949,0.348138,0.866551,1.758606,0.776901,7.57669,7.608583,0.181745,7.820062,7.857355,0.074193,157.042415,148.476837,9.475904,0.015596,0.015378,0.00041,0.318813,-0.340748,0.654304,10.398955,8.314585,1.38185,1.529714,1.506938,0.09847,1.041726,0.970897,0.085433,-0.262305,1.646501,1.940942,0.374756,-0.071871,0.691322,0.82924,0.465255,0.371621,1.145367,0.570068,1.60784,2.399275,2.331584,1.560717,0.010968,0.020932,0.009027,-0.593422,-0.661911,0.327772,-0.173021,0.095566,0.206213,0.719418,-1.343306,1.751322,190.740738,190.740738,0,0.963696,0.970134,0.006755,13.474379,13.450543,0.109168,157.042415,148.476837,9.475904,1.041726,0.970897,0.085433,0.347653,0.229648,0.16217,346.828995,349.226501,5.413471,163.203315,153.896454,10.323728,8.12683,8.142057,0.07766,345.241713,347.338074,3.278333,14.003044,13.937757,0.125046,360.435047,361.864075,4.653378,21.739248,15.157596,4.814799,20.59335,14.089612,4.759773,19.843838,14.233353,3.607717,0.259864,0.432679,0.230055,7.820062,7.857355,0.074193,20.562555,15.195351,4.525103,19.813043,15.339093,3.325931,3.56041,3.560602,0.000922,5.062308,5.023353,0.025285,89.467049,89.66684,0.44675,6.465379,6.457069,0.018579,-3.832967,-3.833406,0.000983,0,0,0,563.108733,563.09967,0.005814,0.002549,0.002422,0.000526,307.146686,NaN,NaN,1.330967,1.329023,0.001762
TESTANMA_14363.LAB,6/3/2020,41:51.8,331.07784,335.481079,3.686197,13.184711,13.369951,0.129478,16.488499,15.346491,1.007957,0.459555,0.426895,0.228661,0.539465,0.285884,0.214796,0.169983,1.399428,0.82067,-1.585495,-4.551316,1.883173,3.804345,3.504342,0.357496,0.565972,1.403977,0.847183,7.476523,7.643014,0.11301,7.792882,7.862739,0.06648,156.27005,149.541412,10.101187,0.01543,0.015492,0.000292,0.603663,0.06319,0.397588,10.58779,8.641993,1.722267,2.011039,1.634623,0.219854,0.757007,0.953513,0.119699,-0.191161,0.63939,0.887151,-0.020369,0.149399,0.373115,0.545166,0.606585,0.128572,1.815193,1.392968,0.260667,1.369824,2.545096,1.257207,0.010224,0.020513,0.00956,-0.132309,-0.633551,0.37276,-0.188516,0.057264,0.242329,1.63037,-1.074275,2.127045,190.740738,190.740738,0,0.963696,0.966857,0.00422,13.184711,13.369951,0.129478,156.27005,149.541412,10.101187,0.757007,0.953513,0.119699,0.539465,0.285884,0.214796,346.077743,350.243988,3.678539,162.450147,155.018433,11.005939,8.101082,8.148443,0.071213,344.171419,347.657593,2.729869,13.706065,13.855339,0.111492,359.764603,362.956482,2.640264,21.935298,17.756031,4.070854,21.102591,16.707167,4.142535,21.143329,16.408371,3.886985,0.459555,0.426895,0.228661,7.792882,7.862739,0.06648,21.421325,17.465164,4.143145,21.462063,17.166367,3.740413,3.560018,3.560214,0.000536,5.039996,5.027772,0.026015,89.467049,89.467049,0,6.465379,6.465379,0,-3.832967,-3.832967,0,0,0,0,563.104782,563.100708,0.006249,0.002124,0.002207,0.000302,299.248807,NaN,NaN,1.330597,1.329117,0.001846
TESTANMA_14363.LAB,6/3/2020,41:52.0,331.880936,333.944153,3.115205,12.6304,13.196749,0.334665,15.562228,15.5554,0.895169,0.666529,0.406621,0.192503,0.874828,0.465663,0.261596,-0.658604,0.82788,1.078961,0.246795,-3.440359,2.75969,3.821274,3.675225,0.210216,0.143549,0.901533,0.63842,7.401111,7.574859,0.138383,7.846181,7.863593,0.066172,155.728485,153.922562,5.083467,0.015415,0.01556,0.000192,0.568728,0.181571,0.450096,8.658782,8.800024,1.668991,2.669129,1.841626,0.512175,0.345196,0.836512,0.299321,1.264537,0.762951,0.930399,-1.128394,-0.200418,0.58216,-0.084227,0.470071,0.335446,2.851449,1.675228,0.70682,-0.90745,1.470845,1.482467,0.015923,0.017404,0.007387,0.175388,-0.499986,0.52466,-0.083338,-0.03301,0.171273,1.416836,-0.147629,1.96347,190.740738,190.740738,0,0.963696,0.964929,0.002273,12.6304,13.196749,0.334665,155.728485,153.922562,5.083467,0.345196,0.836512,0.299321,0.874828,0.465663,0.261596,347.362785,348.816101,2.919794,161.915714,159.818695,5.575329,8.157919,8.163691,0.060736,345.066911,346.681335,2.574324,13.132203,13.699965,0.335057,361.163883,362.120941,2.340888,16.302357,17.544098,4.123735,15.922642,16.623936,4.155946,18.17943,17.024769,3.871465,0.666529,0.406621,0.192503,7.846181,7.863593,0.066172,16.544153,17.015841,4.084855,18.800942,17.416676,3.813614,3.559864,3.560291,0.000419,4.988975,5.02671,0.027772,89.467049,89.467049,0,6.465379,6.465379,0,-3.832967,-3.832967,0,0,0,0,563.094126,563.100891,0.005922,0.001475,0.002145,0.00042,265.147295,NaN,NaN,1.329311,1.329673,0.001166
TESTANMA_14364.LAB,6/3/2020,41:52.2,334.151841,333.168945,2.189757,12.70385,13.058291,0.372608,16.223484,15.877493,0.749139,0.47171,0.407077,0.192691,0.620258,0.55325,0.211538,1.218299,0.683122,0.930432,-2.704981,-2.826144,2.432208,3.846279,3.781134,0.073185,0.610266,0.652303,0.350989,7.611423,7.553052,0.116575,7.94825,7.873104,0.075586,155.214268,155.989059,0.69751,0.015403,0.015545,0.000203,1.552738,0.532826,0.693764,6.419006,8.60298,1.915007,2.566541,2.046247,0.564918,0.144745,0.667449,0.409397,4.22738,1.364198,1.833535,-0.459315,-0.317709,0.558254,0.083081,0.376188,0.370471,-0.792722,1.249892,1.329298,-3.285299,0.218943,2.308428,0.023654,0.016716,0.006346,-0.596588,-0.456013,0.500146,-0.19764,-0.115497,0.110694,-0.180193,0.330099,1.45074,190.740738,190.740738,0,0.963696,0.963882,0.000415,12.70385,13.058291,0.372608,155.214268,155.989059,0.69751,0.144745,0.667449,0.409397,0.620258,0.55325,0.211538,346.062969,347.477112,2.072346,161.422989,162.122589,0.717509,8.266205,8.182508,0.076523,347.518694,346.260559,2.102036,13.212039,13.57128,0.380837,359.905766,361.130676,1.899714,17.407373,18.022074,3.889519,17.248153,17.287878,3.873219,18.166784,17.923298,3.390933,0.47171,0.407077,0.192691,7.94825,7.873104,0.075586,17.520524,17.502745,3.939835,18.439154,18.138165,3.533248,3.559731,3.560193,0.000491,4.995194,5.023285,0.030874,89.467049,89.467049,0,6.465379,6.465379,0,-3.832967,-3.832967,0,0,0,0,563.102349,563.10199,0.005432,0.00197,0.002114,0.000428,269.879766,NaN,NaN,1.329505,1.32997,0.000756
TESTANMA_14365.LAB,6/3/2020,41:52.4,335.154941,332.894958,1.694666,12.911657,12.981,0.349807,17.269599,16.390175,0.611683,0.414338,0.454399,0.14558,0.203463,0.517133,0.257969,-0.653553,0.214237,0.885254,-1.667814,-1.913003,1.518629,3.82146,3.813689,0.026256,0.985856,0.634439,0.325429,7.692773,7.551703,0.114479,7.924294,7.866334,0.067104,155.741723,155.99939,0.692345,0.014868,0.015342,0.000277,1.791096,0.967008,0.658218,6.74101,8.561109,1.961888,2.043613,2.164007,0.46298,0.445706,0.546876,0.354136,4.225564,1.852803,2.250896,0.083939,-0.229877,0.584793,-0.300758,0.2145,0.463477,-1.148328,0.774192,1.709368,-2.023943,-0.489518,2.353072,0.022145,0.016583,0.006191,-0.793597,-0.388106,0.397806,-0.091471,-0.146797,0.055003,-1.105862,0.496114,1.141036,190.740738,190.740738,0,0.966517,0.964261,0.001262,12.911657,12.981,0.349807,155.741723,155.99939,0.692345,0.445706,0.546876,0.354136,0.203463,0.517133,0.257969,346.91827,346.650146,0.566613,161.929355,162.184296,0.675608,8.2392,8.178247,0.071525,348.471872,346.094086,1.813949,13.424594,13.495588,0.360313,360.701425,360.394135,0.575196,18.024187,19.081692,2.590948,17.533911,18.480129,2.2526,17.366033,18.939884,1.526866,0.414338,0.454399,0.14558,7.924294,7.866334,0.067104,18.228028,18.855316,2.062505,18.060151,19.315069,1.36601,3.559356,3.559876,0.000386,5.004261,5.018147,0.031616,89.467049,89.467049,0,6.465379,6.465379,0,-3.832967,-3.832967,0,0,0,0,563.102478,563.102478,0.00534,0.002479,0.002119,0.000433,283.356516,284.955811,18.158655,1.330153,1.330107,0.000703
TESTANMA_14366.LAB,6/3/2020,41:52.6,334.026836,333.258484,1.705708,13.025346,12.891192,0.227859,17.717742,16.652309,0.853697,0.514388,0.505304,0.096918,-0.103405,0.426922,0.381394,-4.841053,-0.952986,2.305912,1.143971,-0.913505,1.566001,3.76751,3.812173,0.029105,1.061513,0.673431,0.368961,7.596428,7.555652,0.115887,7.7997,7.862261,0.071113,156.68144,155.9272,0.563159,0.014362,0.015095,0.000474,1.09005,1.121255,0.549778,8.742015,8.229721,1.695728,1.546878,2.16744,0.457128,0.899041,0.518339,0.306889,2.352433,2.375751,1.915379,0.155638,-0.2737,0.534174,-0.585437,-0.068435,0.424552,2.269507,0.99902,1.839376,-0.140589,-0.997491,1.777234,0.015997,0.017589,0.00541,-0.107209,-0.290863,0.394483,0.134922,-0.085209,0.13399,-0.55334,0.241562,1.218129,190.740738,190.740738,0,0.970765,0.965674,0.003097,13.025346,12.891192,0.227859,156.68144,155.9272,0.563159,0.899041,0.518339,0.306889,-0.103405,0.426922,0.381394,349.321689,347.148712,1.336658,162.815502,162.10672,0.53753,8.105059,8.173892,0.075963,347.103921,346.466583,1.786136,13.535278,13.402036,0.23431,362.997654,360.906677,1.302554,17.742604,18.282364,2.14406,16.753659,17.712193,1.991431,16.442382,18.259594,1.762929,0.514388,0.505304,0.096918,7.7997,7.862261,0.071113,18.395255,18.421856,1.828473,18.083978,18.969257,1.425974,3.559128,3.559619,0.000368,5.013236,5.008332,0.019941,89.467049,89.467049,0,6.465379,6.465379,0,-3.832967,-3.832967,0,0,0,0,563.096447,563.100037,0.004528,0.002761,0.002162,0.000492,306.858177,284.898102,18.070757,1.33078,1.33007,0.000649
TESTANMA_14367.LAB,6/3/2020,41:52.8,331.345562,333.312042,1.622311,12.701782,12.794607,0.166402,16.008576,16.556326,0.902315,0.530655,0.519524,0.093689,0.167793,0.352587,0.390096,-3.832566,-1.753495,2.504784,-3.717648,-1.339936,2.019398,3.779082,3.807121,0.032766,0.85235,0.730707,0.370335,7.477509,7.555849,0.11572,7.778845,7.859454,0.074722,155.818452,155.836868,0.529641,0.015368,0.015083,0.000464,0.321929,1.064908,0.625334,7.927868,7.697736,1.074426,2.073659,2.179964,0.452607,0.421135,0.451164,0.276878,4.197245,3.253432,1.374036,-0.159825,-0.301591,0.521121,1.096883,0.041908,0.640617,4.963209,1.628623,2.578753,-6.581995,-2.587855,2.528362,0.023778,0.020299,0.004013,0.94444,-0.075513,0.687645,0.000165,-0.047473,0.123804,1.551534,0.225795,1.195967,190.740738,190.740738,0,0.970765,0.967088,0.003549,12.701782,12.794607,0.166402,155.818452,155.836868,0.529641,0.421135,0.451164,0.276878,0.167793,0.352587,0.390096,349.010553,347.73526,1.391575,161.93823,162.004364,0.50344,8.08436,8.170547,0.080218,344.359177,346.504089,1.726803,13.200645,13.300952,0.170762,362.717961,361.497314,1.324636,18.336189,17.562542,0.783615,17.87294,17.066259,0.759621,18.19259,17.669445,0.771176,0.530655,0.519524,0.093689,7.778845,7.859454,0.074722,19.486797,18.034952,1.091108,19.806447,18.638134,0.719758,3.559949,3.559605,0.00035,5.029246,5.006182,0.015829,89.467049,89.467049,0,6.465379,6.465379,0,-3.832967,-3.832967,0,0,0,0,563.10199,563.099487,0.003924,0.002717,0.00228,0.000549,341.231689,293.294708,31.309845,1.330496,1.330049,0.000629
