Spectrum,Date,Time,"NO (350,3000) 191C","NO (350,3000) 191C average","NO (350,3000) 191C stdev",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"N2O (100,200,300) 191C (1of2)","N2O (100,200,300) 191C (1of2) average","N2O (100,200,300) 191C (1of2) stdev",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"Formaldehyde (70,500) 191C","Formaldehyde (70,500) 191C average","Formaldehyde (70,500) 191C stdev",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"Propylene (200,1000) 191C","Propylene (200,1000) 191C average","Propylene (200,1000) 191C stdev",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"Ethylene (100,3000) 191C","Ethylene (100,3000) 191C average","Ethylene (100,3000) 191C stdev",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
TESTANMA_7089.LAB,6/3/2020,00:05.0,597.517394,573.041992,15.245899,38.365562,36.981579,0.924581,47.262587,38.55592,5.47689,0.353925,0.551766,0.182893,0.270708,0.333094,0.149387,0.755752,1.568351,1.032629,-2.280176,-0.165692,2.88864,3.150407,3.777805,0.351978,3.55875,2.480108,0.92645,6.069255,6.004129,0.098416,6.213601,6.174933,0.040597,163.369653,188.380569,14.009304,0.017866,0.018773,0.000524,1.210674,-0.008982,1.184932,19.890287,20.429525,1.862703,3.143968,3.401472,0.378786,4.547642,3.969157,0.351873,6.38949,2.428143,4.86409,-1.209448,-0.449538,0.648111,0.208978,1.86039,0.971096,0.816335,2.1974,1.510771,-0.55687,-2.709505,1.428544,0.018359,0.024177,0.008545,1.756266,0.981198,0.76887,0.129201,0.072213,0.149989,0.603327,0.13331,1.276132,190.435486,190.520859,0.108136,0.974621,0.971849,0.005142,38.365562,36.981579,0.924581,163.369653,188.380569,14.009304,4.547642,3.969157,0.351873,0.270708,0.333094,0.149387,636.699291,612.220947,15.905942,168.683882,195.821075,15.201025,6.415714,6.417359,0.036325,616.953957,595.506836,13.951138,39.61355,38.431725,0.85194,657.410396,636.224731,14.628527,39.360904,41.948986,4.707942,34.358499,37.582916,4.918616,36.777396,38.481995,3.961068,0.353925,0.551766,0.182893,6.213592,6.174919,0.040604,40.215122,40.711079,5.068382,42.634019,41.610153,4.40088,3.52342,3.526071,0.001512,5.630348,5.637765,0.01376,88.947586,89.203323,0.142962,6.14687,6.191184,0.024772,-3.846154,-3.842637,0.001966,0,0,0,563.430054,563.441406,0.00708,0.003456,0.002722,0.00055,NaN,NaN,NaN,1.377728,1.374055,0.002998
TESTANMA_7089.LAB,6/3/2020,00:05.2,593.227611,580.025818,14.800786,38.274391,37.432137,0.888001,43.955535,39.228905,5.973621,0.458027,0.48477,0.124445,0.386007,0.378143,0.114259,-0.047437,1.288697,1.268633,-0.416749,0.161546,2.708453,3.49883,3.700031,0.364369,2.629152,2.416615,0.896893,6.084469,6.045461,0.071936,6.274319,6.201478,0.054394,174.821111,184.637665,14.767199,0.01793,0.018534,0.000592,0.646733,-0.107873,1.081022,17.750772,19.459408,1.705279,3.117627,3.451083,0.29969,3.989224,4.038884,0.30141,5.241687,2.549267,4.939768,-0.779203,-0.667305,0.493817,0.948307,1.676472,1.05295,2.229468,2.271069,1.49921,-1.728806,-2.349064,1.396449,0.019452,0.024082,0.008607,1.194837,1.179042,0.63503,0.149875,0.073682,0.150883,0.352914,-0.090752,1.06253,190.435486,190.520874,0.108136,0.974621,0.971464,0.004759,38.274391,37.432137,0.888001,174.821111,184.637665,14.767199,3.989224,4.038884,0.30141,0.386007,0.378143,0.114259,633.73147,619.729065,15.296066,181.221155,191.79248,16.012255,6.502224,6.439806,0.047989,614.725241,602.273315,13.279405,39.66234,38.868462,0.799316,656.705126,643.504272,13.757705,36.8359,39.65152,3.456135,32.447753,35.208748,3.520941,34.006159,36.543354,3.032367,0.458027,0.48477,0.124445,6.274312,6.201468,0.054399,36.451067,38.536423,3.657892,38.009472,39.871033,3.51265,3.523401,3.525439,0.001873,5.633924,5.636672,0.013816,88.947586,89.139381,0.175091,6.14687,6.180106,0.03034,-3.846154,-3.843516,0.002408,0,0,0,563.43445,563.439453,0.007457,0.003072,0.002869,0.000518,NaN,NaN,NaN,1.375274,1.374714,0.002782
TESTANMA_7089.LAB,6/3/2020,00:05.4,588.873602,584.53418,12.897517,38.181855,37.815842,0.635218,40.598971,40.185036,5.665921,0.563688,0.492448,0.128683,0.503033,0.42765,0.10065,-0.862651,0.820674,1.576004,1.474577,0.52414,2.745888,3.85247,3.684218,0.35336,1.685636,2.259357,0.952009,6.099911,6.063315,0.072211,6.335947,6.233718,0.077468,186.444018,183.07251,13.879083,0.017994,0.018371,0.000609,0.074349,-0.052112,1.081985,15.579225,18.143084,1.637556,3.090891,3.320347,0.281691,3.422446,3.949002,0.410821,4.0767,2.22495,4.730118,-0.342516,-0.710057,0.442079,1.698704,1.585387,1.020499,3.663757,2.806695,1.400293,-2.918287,-2.442378,1.420406,0.020562,0.022705,0.008484,0.625003,1.157124,0.655757,0.170857,0.072498,0.149892,0.098752,0.273656,0.552867,190.435486,190.516891,0.111465,0.974621,0.971279,0.004576,38.181855,37.815842,0.635218,186.444018,183.07251,13.879083,3.422446,3.949002,0.410821,0.503033,0.42765,0.10065,630.719214,625.156738,12.733788,193.946134,190.137665,15.064666,6.59003,6.472325,0.081146,612.463158,606.864197,11.628522,39.711861,39.261353,0.556408,655.989296,649.045654,11.486221,34.273091,37.382015,1.95729,30.5084,33.038116,1.602045,31.193432,34.458229,2.115486,0.563688,0.492448,0.128683,6.335941,6.233709,0.077473,32.630656,36.217155,2.698209,33.315688,37.637272,3.394661,3.523381,3.524805,0.001937,5.637554,5.636764,0.013821,88.947586,89.075455,0.175091,6.14687,6.169027,0.03034,-3.846154,-3.844395,0.002408,0,0,0,563.438911,563.438538,0.007083,0.002683,0.002919,0.000476,NaN,NaN,NaN,1.372784,1.374897,0.00257
TESTANMA_7090.LAB,6/3/2020,00:05.6,590.380046,587.173584,12.356031,38.700316,38.151726,0.547777,36.863829,40.545547,5.304201,0.677037,0.545885,0.140722,0.374382,0.408884,0.099942,-2.236569,-0.294116,1.297526,0.74387,0.864829,2.618498,3.983531,3.689993,0.359075,1.709678,2.390948,0.771763,6.191447,6.076867,0.090433,6.359907,6.262314,0.094284,190.360921,181.953079,12.760624,0.018077,0.018197,0.000521,1.480651,0.373395,1.201363,16.881394,17.835506,1.715293,3.842461,3.351768,0.336094,3.458738,3.837064,0.46043,2.809395,2.631542,4.661354,-0.129864,-0.527831,0.459022,1.41984,1.392963,0.918344,4.311938,2.77231,1.350022,-1.491224,-2.2145,1.473078,0.023531,0.019864,0.002364,0.096178,0.80905,0.666761,0.174684,0.086521,0.156765,-0.182151,0.350791,0.416104,190.488706,190.486832,0.088127,0.969076,0.971841,0.003934,38.700316,38.151726,0.547777,190.360921,181.953079,12.760624,3.458738,3.837064,0.46043,0.374382,0.408884,0.099942,633.392301,628.097656,12.563138,198.258612,188.98407,13.911967,6.623763,6.502497,0.105735,614.874054,609.649414,11.524572,40.305974,39.613503,0.546963,659.670877,652.147461,11.923409,41.262914,38.018692,2.639695,37.458302,33.79792,2.575455,37.71803,34.853584,2.554395,0.677037,0.545885,0.140722,6.359903,6.262305,0.09429,39.477249,36.918442,3.050814,39.736977,37.974102,3.527169,3.523029,3.524097,0.001771,5.627495,5.637747,0.012688,88.947586,89.011513,0.142962,6.14687,6.157948,0.024772,-3.846154,-3.845274,0.001966,0,0,0,563.438099,563.43811,0.007018,0.00183,0.002653,0.000648,NaN,NaN,NaN,1.369292,1.374399,0.003424
TESTANMA_7091.LAB,6/3/2020,00:05.8,594.390782,592.87793,3.398886,39.148933,38.53421,0.395468,35.781674,40.892521,4.806171,0.703503,0.551236,0.147297,0.24345,0.355516,0.103438,-1.761796,-0.83054,1.222166,0.482786,0.000862,1.443406,3.979764,3.693,0.362002,2.133836,2.34341,0.780529,6.247115,6.13844,0.077142,6.363891,6.309533,0.064485,190.78704,181.15654,11.852586,0.018337,0.018041,0.000183,2.097937,1.102069,0.776275,18.694237,17.759182,1.653688,4.522443,3.543478,0.631181,3.623804,3.808371,0.470233,1.958727,4.0952,1.7886,-0.539594,-0.600125,0.416688,0.987206,1.052607,0.565501,2.752036,2.754707,1.349491,-0.847595,-1.508557,0.919066,0.015859,0.019553,0.002825,0.318565,0.79817,0.676035,0.069987,0.138921,0.042618,-0.027076,0.169153,0.31191,190.537247,190.466476,0.045782,0.964018,0.971391,0.00477,39.148933,38.53421,0.395468,190.78704,181.15654,11.852586,3.623804,3.808371,0.470233,0.24345,0.355516,0.103438,636.291751,634.166809,2.429196,198.694488,188.160858,12.979824,6.627654,6.551877,0.091339,619.026221,615.608521,2.485164,40.771562,40.013058,0.508541,662.664389,658.487976,2.712219,45.085275,39.363617,4.14269,41.099091,35.174408,4.188974,42.178279,36.37466,4.126251,0.703503,0.551236,0.147297,6.363889,6.309527,0.064487,43.99353,38.553524,4.263465,45.072718,39.753777,4.502188,3.52258,3.523162,0.000363,5.614211,5.628706,0.008941,88.947586,88.947586,0,6.14687,6.14687,0,-3.846154,-3.846154,0,0,0,0,563.434782,563.435303,0.003515,0.001299,0.002468,0.000889,305.737699,NaN,NaN,1.366655,1.372347,0.004457
TESTANMA_7092.LAB,6/3/2020,00:06.0,596.263112,592.627075,2.992903,39.075946,38.676289,0.444321,38.257297,39.091461,3.261314,0.580088,0.596468,0.098052,0.274845,0.356343,0.102604,0.553323,-0.871026,1.158158,2.741279,1.005153,1.182945,3.958139,3.854547,0.205904,2.274532,2.086566,0.398357,6.197484,6.164085,0.069309,6.366128,6.340038,0.038666,191.236828,186.72998,6.925643,0.018696,0.018207,0.000314,0.269546,0.913843,0.853605,19.051415,17.591408,1.40768,4.086737,3.732032,0.622759,3.394864,3.577815,0.246558,1.689919,3.155285,1.491708,-1.448776,-0.647991,0.507936,1.272724,1.265356,0.312089,-0.207282,2.549984,1.738609,-3.244938,-2.04617,1.005348,0.002524,0.016386,0.008221,1.359439,0.718804,0.546277,-0.089119,0.095257,0.1114,0.442825,0.137053,0.259995,190.537247,190.486832,0.050891,0.964018,0.969271,0.005303,39.075946,38.676289,0.444321,191.236828,186.72998,6.925643,3.394864,3.577815,0.246558,0.274845,0.356343,0.102604,635.131776,633.853333,2.09942,199.1181,194.247696,7.572381,6.628489,6.594432,0.053957,620.83654,616.385071,3.435521,40.686377,40.227623,0.523932,661.307198,659.267395,2.879841,38.143752,39.120186,4.178494,34.409402,35.184589,4.186556,37.306954,36.480572,4.145922,0.580088,0.596468,0.098052,6.366124,6.340034,0.038667,37.89427,38.089355,4.16248,40.791822,39.385338,4.277318,3.522486,3.522975,0.000431,5.612428,5.625123,0.011378,88.947586,88.947586,0,6.14687,6.14687,0,-3.846154,-3.846154,0,0,0,0,563.433354,563.435913,0.002441,0.001856,0.002148,0.000715,327.523519,NaN,NaN,1.367284,1.370258,0.003684
TESTANMA_7093.LAB,6/3/2020,00:06.2,594.607396,592.903015,3.122913,39.097176,38.840843,0.409241,38.545029,38.009361,1.825468,0.525005,0.609864,0.076649,0.19295,0.317732,0.122957,-2.235671,-1.308673,1.182329,3.037638,1.69603,1.153263,3.963668,3.947514,0.054186,2.101036,1.980943,0.266826,6.200512,6.187294,0.053643,6.40109,6.365393,0.023314,190.140877,189.79393,1.919114,0.018449,0.018311,0.000284,0.778219,0.940141,0.845304,19.967638,18.034781,1.772316,2.952073,3.698921,0.66646,3.028239,3.385618,0.218655,1.761172,2.459183,1.00852,-1.031964,-0.698543,0.536059,1.439827,1.36366,0.260384,1.651597,2.434409,1.78386,-2.727439,-2.245897,1.025531,0.029903,0.018476,0.010269,1.098759,0.699589,0.526684,0.200041,0.10529,0.119513,-0.080038,0.050462,0.241574,190.537247,190.507172,0.045258,0.964018,0.96715,0.004716,39.097176,38.840843,0.409241,190.140877,189.79393,1.919114,3.028239,3.385618,0.218655,0.19295,0.317732,0.122957,635.356169,634.178284,2.199206,197.988291,197.60112,2.087929,6.665264,6.62704,0.026665,619.148113,617.269653,3.470533,40.710854,40.437325,0.445003,661.578672,660.242065,2.607712,39.505894,39.654182,3.979457,36.174831,35.930004,3.899395,38.238758,37.327091,3.941452,0.525005,0.609864,0.076649,6.401087,6.365389,0.023315,39.410677,38.681278,4.080901,41.474604,40.078362,4.279381,3.523054,3.522906,0.000369,5.628864,5.62411,0.010598,88.947586,88.947586,0,6.14687,6.14687,0,-3.846154,-3.846154,0,0,0,0,563.437333,563.436462,0.002346,0.002687,0.002071,0.000603,318.568929,NaN,NaN,1.371827,1.369568,0.002703
TESTANMA_7094.LAB,6/3/2020,00:06.4,593.098721,593.747986,2.193298,38.678629,38.940201,0.230543,39.944711,37.87851,1.603373,0.597761,0.616679,0.072943,0.270566,0.271238,0.066244,-1.248274,-1.385798,1.158293,0.848363,1.570788,1.215641,3.928192,3.962659,0.022009,2.281513,2.100119,0.232866,6.185924,6.204497,0.024477,6.408847,6.379973,0.02309,191.093234,190.723785,0.467748,0.018268,0.018365,0.000229,2.57431,1.440133,0.939296,18.722367,18.66341,1.121558,3.870142,3.854771,0.573334,3.56457,3.414043,0.233382,4.531816,2.550206,1.194411,-0.010993,-0.632238,0.606923,0.680329,1.159985,0.323446,2.441093,2.189877,1.65215,0.785964,-1.505047,1.597078,0.032963,0.020956,0.012212,0.49366,0.67332,0.534551,0.423491,0.155817,0.187964,0.23216,0.077144,0.255223,190.50652,190.521393,0.022603,0.967122,0.96565,0.00234,38.678629,38.940201,0.230543,191.093234,190.723785,0.467748,3.56457,3.414043,0.233382,0.270566,0.271238,0.066244,634.218444,634.878113,1.110642,198.906697,198.593231,0.464199,6.670894,6.643213,0.022856,617.349657,618.246948,2.253152,40.26014,40.546978,0.243457,660.150669,661.074341,1.189488,45.497077,41.898979,3.29135,41.57605,38.143532,3.114746,41.598036,39.408012,2.297185,0.597761,0.616679,0.072943,6.408843,6.379969,0.02309,45.275743,41.210293,3.221504,45.297729,42.47477,2.551794,3.522385,3.522707,0.000314,5.629211,5.622442,0.008376,88.947586,88.947586,0,6.14687,6.14687,0,-3.846154,-3.846154,0,0,0,0,563.43788,563.436218,0.002114,0.002242,0.001983,0.000517,347.465669,NaN,NaN,1.372446,1.369501,0.002605
TESTANMA_7095.LAB,6/3/2020,00:06.6,585.757391,592.823486,4.107175,38.3081,38.861759,0.361884,41.363201,38.778385,2.082538,0.477182,0.576708,0.085309,0.482298,0.292822,0.110828,2.012895,-0.535905,1.773576,0.736742,1.569362,1.216857,3.903682,3.946689,0.030435,2.234647,2.205113,0.082826,6.064055,6.179018,0.068382,6.254235,6.358838,0.06186,189.773348,190.606247,0.628045,0.018187,0.018387,0.000197,1.348436,1.41369,0.939731,19.282351,19.1436,0.521093,4.285466,3.943372,0.604347,3.949686,3.512233,0.337112,7.902662,3.568859,2.697212,0.471301,-0.512005,0.769182,1.366562,1.14933,0.313469,3.72384,2.072257,1.474714,0.582912,-1.090219,1.850784,0.018199,0.01989,0.012164,0.190569,0.692198,0.510185,0.20724,0.162328,0.189339,0.200704,0.153715,0.211703,190.435486,190.510757,0.044127,0.9743,0.966695,0.004459,38.3081,38.861759,0.361884,189.773348,190.606247,0.628045,3.949686,3.512233,0.337112,0.482298,0.292822,0.110828,627.789332,633.757507,3.416815,197.482665,198.438049,0.68244,6.508284,6.620117,0.06567,609.552164,617.182556,4.440293,39.864239,40.458633,0.389266,653.291385,659.798462,3.745831,46.583609,42.96312,3.847438,42.238954,39.099663,3.554523,41.296351,40.123676,2.194149,0.477182,0.576708,0.085309,6.254227,6.358834,0.061862,44.955596,42.305962,3.410783,44.012994,43.329975,2.077279,3.520955,3.522292,0.00079,5.620955,5.621134,0.007886,88.947586,88.947586,0,6.14687,6.14687,0,-3.846154,-3.846154,0,0,0,0,563.435951,563.435852,0.00185,0.00249,0.002115,0.000552,344.400153,328.739197,17.535156,1.369646,1.369572,0.002602
TESTANMA_7096.LAB,6/3/2020,00:06.8,587.11518,591.368347,4.664143,38.660103,38.763996,0.329485,42.37656,40.097359,1.775948,0.589331,0.553873,0.051443,0.169826,0.278097,0.123225,-0.873331,-0.358212,1.660983,4.28043,2.328891,1.517217,3.872429,3.925222,0.03815,2.143935,2.207133,0.08075,6.059843,6.141564,0.072897,6.30514,6.347087,0.066095,188.455629,190.139984,1.127302,0.018193,0.018359,0.000216,-0.03107,0.987888,1.030168,18.739431,19.152639,0.511657,3.756946,3.790272,0.51068,3.559819,3.499435,0.333007,7.135189,4.604152,2.909761,-0.462847,-0.496656,0.769259,1.217185,1.195325,0.30033,3.984929,2.318836,1.702302,-0.116203,-0.943941,1.902923,0.00882,0.018482,0.013117,0.390185,0.706522,0.49793,0.125776,0.173486,0.184109,0.347807,0.228692,0.19758,190.435486,190.490387,0.051672,0.9743,0.968752,0.005221,38.660103,38.763996,0.329485,188.455629,190.139984,1.127302,3.559819,3.499435,0.333007,0.169826,0.278097,0.123225,629.760212,632.451172,3.454058,196.047392,197.908615,1.236016,6.559134,6.606412,0.070663,610.766692,615.53064,5.074081,40.217532,40.347828,0.355292,655.129582,658.291565,3.819537,38.259229,41.597912,4.108382,34.343428,37.748531,3.874107,35.269122,38.741844,2.695142,0.589331,0.553873,0.051443,6.305132,6.347083,0.066097,36.887485,40.884754,3.966944,37.81318,41.878063,2.920532,3.521106,3.521997,0.00092,5.619973,5.622286,0.006991,88.947586,88.947586,0,6.14687,6.14687,0,-3.846154,-3.846154,0,0,0,0,563.435452,563.435913,0.001775,0.002758,0.002407,0.000367,302.37903,328.067444,18.664541,1.369563,1.370153,0.002055
