Spectrum,Date,Time,"NO (350,3000) 191C","NO (350,3000) 191C average","NO (350,3000) 191C stdev",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"N2O (100,200,300) 191C (1of2)","N2O (100,200,300) 191C (1of2) average","N2O (100,200,300) 191C (1of2) stdev",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"Formaldehyde (70,500) 191C","Formaldehyde (70,500) 191C average","Formaldehyde (70,500) 191C stdev",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"Propylene (200,1000) 191C","Propylene (200,1000) 191C average","Propylene (200,1000) 191C stdev",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"Ethylene (100,3000) 191C","Ethylene (100,3000) 191C average","Ethylene (100,3000) 191C stdev",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
TESTANMA_8932.LAB,6/3/2020,38:48.0,574.810541,527.706909,26.481251,42.22113,41.030041,0.685274,45.991627,44.016281,1.636004,0.77577,0.716087,0.108578,0.40344,0.190853,0.129701,-0.597509,-2.278381,2.456126,-4.24376,0.756445,2.873034,2.875113,3.460052,0.328032,1.792784,1.841995,0.106291,5.650156,5.468777,0.110784,5.860333,5.616945,0.140287,177.871198,199.863174,12.322834,0.019698,0.019505,0.000163,-0.256215,1.747409,1.131348,20.839364,23.019421,2.105748,3.996095,4.2741,0.1956,4.369619,4.150641,0.213686,-2.057116,2.18271,4.240064,-0.010803,0.177984,0.188598,-0.009031,1.179948,0.680064,-0.703036,0.715829,0.839506,3.124584,-0.228971,1.90292,0.032332,0.022937,0.005314,0.593228,0.36981,0.174176,0.28176,0.066883,0.137658,1.887855,0.023849,1.279395,190.435486,190.491241,0.088794,0.971408,0.972394,0.002426,42.22113,41.030041,0.685274,177.871198,199.863174,12.322834,4.369619,4.150641,0.213686,0.40344,0.190853,0.129701,616.328636,569.45282,26.34403,183.136582,207.062302,13.400305,6.03368,5.817399,0.125667,591.826215,546.550476,25.461445,43.47097,42.499168,0.572034,634.573338,589.793274,25.173866,39.758808,51.930672,7.220136,34.952227,47.364964,7.314442,34.973834,47.008995,7.033601,0.77577,0.716087,0.108578,5.860204,5.616442,0.140517,37.984789,49.861195,7.045656,38.006396,49.505226,6.760118,3.586694,3.592358,0.00317,5.159886,5.155064,0.007483,90.466011,89.649879,0.456435,6.351131,6.209879,0.078962,-3.843956,-3.843956,0,0,0,0,563.173035,563.153625,0.011735,0.002319,0.002731,0.000325,NaN,NaN,NaN,1.33204,1.335914,0.002287
TESTANMA_8932.LAB,6/3/2020,38:48.2,571.343706,539.292419,30.959061,41.836347,41.221043,0.762237,46.035013,44.91328,1.081183,0.715064,0.714064,0.10846,0.163676,0.187854,0.130225,2.882896,-0.842709,3.016397,-7.807291,-1.126166,4.688081,3.23198,3.378835,0.323175,1.548684,1.781833,0.168129,5.731854,5.537695,0.148248,5.970632,5.710244,0.192072,189.278508,196.737167,12.699702,0.019402,0.019471,0.000163,0.411895,1.327714,1.166251,20.476991,22.928804,2.224532,3.97654,4.234651,0.236504,4.279856,4.209477,0.196736,-0.012976,2.667878,3.68097,0.23492,0.218228,0.170737,0.515018,0.978633,0.702268,0.273091,0.493593,0.761797,2.066098,0.307966,2.130637,0.027595,0.024526,0.005273,-0.557194,0.202503,0.456219,0.094622,0.100486,0.113187,1.264104,0.141035,1.377391,190.435486,190.491241,0.088794,0.968027,0.971075,0.002691,41.836347,41.221043,0.762237,189.278508,196.737167,12.699702,4.279856,4.209477,0.196736,0.163676,0.187854,0.130225,613.453144,581.007019,31.044006,195.655018,203.664398,13.779577,6.170558,5.909293,0.183278,590.420009,558.074463,30.267902,43.232607,42.660728,0.653984,633.939248,601.248901,30.228945,42.786989,50.199306,8.320206,38.079148,45.568882,8.426266,37.609308,45.132427,8.195007,0.715064,0.714064,0.10846,5.970547,5.709888,0.192296,39.418691,47.884872,8.481851,38.948851,47.448418,8.261467,3.58688,3.591026,0.00387,5.152069,5.153677,0.007208,90.466011,89.850426,0.562021,6.351131,6.245193,0.096708,-3.843956,-3.843956,0,0,0,0,563.164351,563.156006,0.012601,0.00243,0.002705,0.000347,NaN,NaN,NaN,1.332683,1.335131,0.002637
TESTANMA_8932.LAB,6/3/2020,38:48.4,567.817747,550.233765,28.997862,41.445002,41.336338,0.738824,46.07914,45.284767,1.103043,0.653323,0.723086,0.098909,-0.080176,0.145747,0.178539,6.422657,1.290007,3.704386,-11.431594,-3.646886,6.266229,3.594932,3.373098,0.317956,1.30042,1.640989,0.221359,5.814944,5.605749,0.185505,6.082812,5.817023,0.225464,200.880357,196.031921,12.257532,0.019101,0.01938,0.000221,1.091399,1.106863,1.060567,20.108437,22.31139,2.538282,3.956651,4.160284,0.257179,4.188562,4.252612,0.149984,2.066024,2.378008,3.654518,0.484834,0.288049,0.197801,1.048005,0.887181,0.64389,1.265864,0.587536,0.833978,0.989561,0.688825,2.025017,0.022778,0.025037,0.004859,-1.727235,-0.176294,0.979505,-0.095706,0.061957,0.143441,0.629716,0.346566,1.353322,190.435486,190.491241,0.088794,0.964589,0.969069,0.003096,41.445002,41.336338,0.738824,200.880357,196.031921,12.257532,4.188562,4.252612,0.149984,-0.080176,0.145747,0.178539,610.528614,592.157654,29.226143,208.386944,202.92337,13.304489,6.30977,6.01983,0.229394,588.989822,569.391785,28.813684,42.99018,42.77774,0.649139,633.294344,612.780884,28.987196,45.866813,48.562683,8.177006,41.259394,43.884808,8.238624,40.289727,43.308708,8.018282,0.653323,0.723086,0.098909,6.082771,5.816747,0.225724,40.877046,45.638645,8.570484,39.907379,45.06255,8.398743,3.58707,3.58968,0.003836,5.144119,5.150014,0.006233,90.466011,90.052956,0.565611,6.351131,6.280505,0.096708,-3.843956,-3.843956,0,0,0,0,563.155519,563.157959,0.011348,0.002543,0.002608,0.000298,NaN,NaN,NaN,1.333337,1.33442,0.002521
TESTANMA_8933.LAB,6/3/2020,38:48.6,568.046445,560.371704,22.836601,41.36264,41.469246,0.649701,44.619873,45.263916,1.117182,0.622153,0.725333,0.095802,0.208916,0.17639,0.172258,1.132155,2.20576,2.659243,-6.411464,-5.507828,5.114112,3.579661,3.370618,0.315863,0.170817,1.305469,0.661724,5.765866,5.666886,0.175646,5.978326,5.893691,0.194079,205.290074,195.998993,12.226081,0.019521,0.019397,0.00023,0.873928,0.8658,0.910684,24.150912,22.063541,2.200539,3.818407,4.05108,0.264642,3.567917,4.160633,0.341303,6.637632,2.294252,3.522919,0.658531,0.363117,0.257662,0.972871,0.7542,0.503465,-0.59277,0.309426,0.967506,-2.520206,0.478878,2.335471,0.03041,0.026747,0.004966,-0.136368,-0.264763,0.944404,-0.030635,0.04447,0.149432,-0.479271,0.528957,1.097916,190.435486,190.476181,0.091011,0.964018,0.967376,0.003077,41.36264,41.469246,0.649701,205.290074,195.998993,12.226081,3.567917,4.160633,0.341303,0.208916,0.17639,0.172258,608.816315,602.15033,22.834818,212.910978,202.883743,13.266804,6.200245,6.099277,0.202771,589.135404,579.892578,22.837255,42.898265,42.914494,0.567745,631.419423,623.130127,22.785919,49.926063,47.063374,6.700277,46.001353,42.486679,6.768762,44.68429,41.760445,6.402342,0.622153,0.725333,0.095802,5.978265,5.893487,0.194347,46.128949,43.805153,6.781816,44.811886,43.078918,6.501617,3.585929,3.588093,0.003272,5.148336,5.150409,0.006003,90.466011,90.258224,0.464618,6.351131,6.315818,0.078962,-3.843956,-3.843956,0,0,0,0,563.154099,563.160156,0.008395,0.002969,0.002583,0.00025,NaN,NaN,NaN,1.337081,1.334635,0.002727
TESTANMA_8934.LAB,6/3/2020,38:48.8,559.622246,568.328186,5.640201,41.541803,41.681385,0.350819,41.727756,44.890678,1.871593,0.726462,0.698555,0.061026,0.187359,0.176643,0.172277,1.003927,2.168825,2.678118,1.659501,-5.646922,4.849402,3.554684,3.367274,0.313283,1.075415,1.177624,0.623557,5.731306,5.738825,0.060192,5.870132,5.952447,0.091182,202.653518,195.194733,11.456244,0.02028,0.0196,0.000438,-1.02491,0.219219,0.866078,26.531267,22.421394,2.806937,4.037849,3.957108,0.083149,3.690622,4.019315,0.364362,7.154435,2.7576,4.053476,-0.191957,0.235105,0.348033,1.819176,0.869208,0.678585,0.21453,0.091536,0.794789,-0.170359,0.697936,2.176919,0.006714,0.023966,0.010292,1.150429,-0.135428,1.106357,-0.276438,-0.005279,0.208997,0.906795,0.84184,0.875643,190.435486,190.435486,0,0.964018,0.966412,0.003254,41.541803,41.681385,0.350819,202.653518,195.194733,11.456244,3.690622,4.019315,0.364362,0.187359,0.176643,0.172277,601.378579,610.101074,5.655381,210.122721,202.04245,12.468959,6.086407,6.160132,0.106694,580.248248,588.123962,4.549129,43.072908,43.132988,0.225419,623.543591,631.354004,4.522718,48.609922,45.389717,4.173042,44.550238,40.968472,4.549366,44.934151,40.49826,4.362018,0.726462,0.698555,0.061026,5.870054,5.952369,0.091208,46.022022,42.086296,3.782649,46.405936,41.616089,3.748983,3.585551,3.586425,0.000653,5.150125,5.150907,0.005815,90.466011,90.466011,0,6.351131,6.351131,0,-3.843956,-3.843956,0,0,0,0,563.154114,563.160217,0.008338,0.003101,0.002673,0.000344,330.788086,NaN,NaN,1.338256,1.334679,0.002798
TESTANMA_8935.LAB,6/3/2020,38:49.0,563.65211,566.096436,4.532906,40.920829,41.421326,0.332136,40.809854,43.854328,2.45369,0.350304,0.613461,0.153304,0.313587,0.158672,0.145275,3.113661,2.911059,2.189453,-5.385913,-5.875352,4.79336,3.590024,3.510256,0.156334,1.535804,1.126228,0.568321,5.609479,5.73069,0.075878,5.899817,5.960344,0.082507,201.495711,199.919647,6.183777,0.019061,0.019473,0.000492,2.109663,0.692395,1.143309,19.509025,22.155325,3.047158,4.066039,3.971097,0.096206,4.025606,3.950513,0.310119,3.573076,3.883638,3.035884,0.03367,0.244,0.340667,0.437005,0.958415,0.551728,5.010756,1.234294,2.211597,-0.706164,-0.068214,1.73953,0.042447,0.025989,0.012989,-0.480536,-0.350181,1.031222,0.110724,-0.039487,0.158061,-0.008174,0.462634,0.702922,190.435486,190.435486,0,0.964018,0.964934,0.001747,40.920829,41.421326,0.332136,201.495711,199.919647,6.183777,4.025606,3.950513,0.310119,0.313587,0.158672,0.145275,609.583695,608.752075,4.481066,208.998815,207.21489,6.691184,6.119369,6.17727,0.086223,584.640916,586.68689,4.209417,42.444594,42.927711,0.296738,632.282895,630.895935,4.221056,45.619514,46.561859,2.789856,41.191348,42.216297,3.116734,41.124009,41.728298,3.099038,0.350304,0.613461,0.153304,5.899681,5.960264,0.082532,42.90559,43.070457,3.009973,42.838251,42.582466,3.162827,3.585653,3.586216,0.000709,5.145896,5.148109,0.003186,90.466011,90.466011,0,6.351131,6.351131,0,-3.843956,-3.843956,0,0,0,0,563.15453,563.156494,0.004419,0.001379,0.002485,0.000679,346.025837,NaN,NaN,1.334689,1.335209,0.002395
TESTANMA_8937.LAB,6/3/2020,38:49.2,563.855804,564.598938,3.480738,41.527721,41.3596,0.25558,42.564863,43.160301,2.155302,0.685061,0.607461,0.148856,0.286571,0.183251,0.156311,4.582161,3.250912,2.312418,-0.949051,-4.503705,5.075287,3.601852,3.58423,0.018388,1.388861,1.094263,0.54253,5.673643,5.719048,0.080008,5.949628,5.956143,0.082386,202.857538,202.635437,1.693813,0.019196,0.019432,0.000507,1.044408,0.818898,1.1395,22.358778,22.531683,2.900735,4.043247,3.984439,0.101622,3.933674,3.881276,0.251269,3.772136,4.640661,2.169665,0.075078,0.212031,0.349127,0.233544,0.90212,0.618588,4.334807,2.046637,2.49772,-3.132866,-1.108007,1.698147,0.040857,0.028641,0.014647,0.497261,-0.13929,1.084735,0.08542,-0.041327,0.156151,-0.033224,0.203168,0.557518,190.435486,190.435486,0,0.964018,0.964132,0.000255,41.527721,41.3596,0.25558,202.857538,202.635437,1.693813,3.933674,3.881276,0.251269,0.286571,0.183251,0.156311,609.718332,608.005127,3.753793,210.437338,210.171356,1.741955,6.171835,6.177525,0.0862,584.92391,585.587646,3.674483,43.07945,42.897079,0.263432,632.500041,630.608032,4.005192,45.880786,47.180618,1.964247,41.553744,42.911217,2.222865,41.403587,42.487152,2.160797,0.685061,0.607461,0.148856,5.949529,5.95606,0.082412,43.992854,43.985294,2.211931,43.842697,43.561234,2.429457,3.585656,3.585972,0.00063,5.145788,5.146853,0.002368,90.466011,90.466011,0,6.351131,6.351131,0,-3.843956,-3.843956,0,0,0,0,563.154541,563.154541,0.000574,0.001335,0.002266,0.000855,346.413849,NaN,NaN,1.334598,1.335592,0.002012
TESTANMA_8938.LAB,6/3/2020,38:49.4,562.219771,563.479309,3.061603,41.328419,41.336281,0.25112,45.237795,42.992027,1.886538,0.681761,0.613149,0.151565,0.234694,0.246225,0.05281,0.286329,2.023647,1.773907,1.265666,-1.964252,3.74433,3.651148,3.595474,0.035651,1.268376,1.087855,0.539668,5.697767,5.695612,0.059405,5.80964,5.901509,0.066415,204.40621,203.340607,1.503744,0.019455,0.019503,0.000473,0.862447,0.773107,1.130376,22.259465,22.961891,2.594882,4.345167,4.062142,0.187398,3.650072,3.773578,0.195947,2.884608,4.804378,1.946197,-0.710098,-0.026955,0.494441,2.192806,1.13108,0.853387,0.664829,1.92643,2.558415,-5.376917,-2.381302,2.076789,0.01333,0.026752,0.016127,-0.186845,0.168788,0.654356,0.01914,-0.018358,0.154591,-0.169585,0.043308,0.517815,190.469043,190.4422,0.015006,0.967302,0.964675,0.001469,41.328419,41.336281,0.25112,204.40621,203.340607,1.503744,3.650072,3.773578,0.195947,0.234694,0.246225,0.05281,604.213019,606.742004,3.754942,212.1511,210.924164,1.584226,6.029727,6.121516,0.06781,583.522783,584.494202,3.190557,42.894494,42.877941,0.258405,627.107792,629.370728,3.922602,48.621689,47.73159,1.888504,44.606609,43.580658,2.101761,46.026804,43.634567,2.224513,0.681761,0.613149,0.151565,5.809607,5.901427,0.066401,45.394042,44.888695,1.397611,46.814237,44.942604,1.680738,3.585358,3.585629,0.000207,5.136911,5.145411,0.005084,90.466011,90.466011,0,6.351131,6.351131,0,-3.843956,-3.843956,0,0,0,0,563.151748,563.153809,0.00118,0.002993,0.002356,0.000913,285.541725,NaN,NaN,1.33694,1.336313,0.001607
TESTANMA_8939.LAB,6/3/2020,38:49.6,555.156964,560.901428,3.628627,41.080616,41.279877,0.274321,42.536107,42.575275,1.6527,0.574519,0.603622,0.152352,0.223022,0.249047,0.050651,-1.410944,1.515027,2.360888,0.114015,-0.659157,2.833072,3.667243,3.61299,0.045964,1.316936,1.317078,0.168646,5.685215,5.679482,0.044686,5.729565,5.851756,0.085045,200.092164,202.301025,1.611935,0.019036,0.019405,0.000516,0.389208,0.676163,1.140309,21.631583,22.458025,2.550499,3.88512,4.075484,0.166967,3.980423,3.85608,0.173231,5.338121,4.544475,1.712969,-0.851159,-0.328893,0.427631,1.425461,1.221598,0.856408,2.398949,2.524774,2.1371,0.181622,-1.840937,2.363341,0.013332,0.023336,0.016946,0.170565,0.230175,0.632608,0.047284,-0.002774,0.156954,-0.554129,0.028337,0.537413,190.537247,190.462555,0.044213,0.973978,0.966667,0.004328,41.080616,41.279877,0.274321,200.092164,202.301025,1.611935,3.980423,3.85608,0.173231,0.223022,0.249047,0.050651,598.636529,604.705994,4.926158,207.70932,209.883865,1.659493,5.947662,6.071,0.086111,576.289538,581.925049,3.656922,42.644475,42.827187,0.277626,621.424414,627.371704,5.012835,43.79086,46.504555,2.088741,39.412395,42.262871,2.263922,41.114713,42.920654,2.37135,0.574519,0.603622,0.152352,5.729581,5.851691,0.084992,40.82389,43.827679,2.071769,42.526207,44.485466,2.004778,3.585537,3.585551,0.000121,5.155752,5.146894,0.006906,90.466011,90.466011,0,6.351131,6.351131,0,-3.843956,-3.843956,0,0,0,0,563.156738,563.154297,0.001781,0.003147,0.002391,0.000946,277.900452,317.333984,33.22509,1.338524,1.336601,0.001885
TESTANMA_8940.LAB,6/3/2020,38:49.8,558.487341,560.674438,3.761697,41.156762,41.202869,0.233404,42.314476,42.692616,1.597385,0.735709,0.605471,0.15426,0.188539,0.249282,0.050294,-1.228169,1.068608,2.672201,2.546294,-0.481798,3.035072,3.585711,3.619195,0.037425,0.934393,1.288874,0.222394,5.67601,5.668423,0.034286,5.868169,5.851363,0.084944,200.196124,201.80954,1.836571,0.019782,0.019306,0.000314,0.438661,0.968877,0.695624,21.445672,21.440907,1.149029,3.680953,4.004106,0.24509,3.775139,3.872983,0.156351,0.61011,3.23561,1.720374,-0.203874,-0.331276,0.42671,1.890575,1.235878,0.869361,1.804863,2.842841,1.798888,0.362865,-1.734292,2.467314,0.043784,0.03075,0.015935,-0.453118,-0.090534,0.420274,-0.072847,0.037944,0.07118,-0.408589,-0.23474,0.238966,190.537247,190.482895,0.051467,0.973978,0.968659,0.005038,41.156762,41.202869,0.233404,200.196124,201.80954,1.836571,3.775139,3.872983,0.156351,0.188539,0.249282,0.050294,601.448966,604.720093,4.914361,207.641655,209.38765,1.920606,6.086275,6.070973,0.086105,579.258485,581.727173,3.794578,42.687416,42.750084,0.243793,623.817993,627.426636,4.961685,45.477937,45.878159,1.740033,41.325285,41.617878,1.875388,41.733032,42.28043,2.109505,0.735709,0.605471,0.15426,5.868051,5.85129,0.084888,41.411376,42.905548,1.866862,41.819124,43.568104,1.955118,3.58545,3.585531,0.000129,5.151127,5.147095,0.007037,90.466011,90.466011,0,6.351131,6.351131,0,-3.843956,-3.843956,0,0,0,0,563.155575,563.154663,0.001855,0.003041,0.002379,0.000935,291.759102,309.528168,33.852757,1.33709,1.336368,0.001692
