Spectrum,Date,Time,"NO (350,3000) 191C","NO (350,3000) 191C average","NO (350,3000) 191C stdev",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"N2O (100,200,300) 191C (1of2)","N2O (100,200,300) 191C (1of2) average","N2O (100,200,300) 191C (1of2) stdev",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"Formaldehyde (70,500) 191C","Formaldehyde (70,500) 191C average","Formaldehyde (70,500) 191C stdev",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"Propylene (200,1000) 191C","Propylene (200,1000) 191C average","Propylene (200,1000) 191C stdev",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"Ethylene (100,3000) 191C","Ethylene (100,3000) 191C average","Ethylene (100,3000) 191C stdev",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
TESTANMA_17572.LAB,6/3/2020,05:33.0,144.076594,131.288864,7.186451,14.877467,14.849444,0.183331,22.780407,18.804916,2.615027,0.324463,0.727893,0.239535,-0.041971,0.056796,0.191481,1.126633,1.01561,0.643551,-2.742487,-0.668948,1.33944,2.51441,3.170656,0.367014,0.502733,1.034957,0.310108,5.554438,4.989585,0.316105,5.535563,5.089664,0.250479,137.39208,139.157471,1.482169,0.01419,0.013928,0.000256,-0.943166,-0.912436,0.181119,15.024777,19.825096,2.697764,1.590802,3.119131,0.870406,1.450296,1.496425,0.217087,5.874749,0.58664,3.041537,1.16952,-0.607211,1.555003,-0.839332,0.635473,0.852768,1.612004,0.666619,1.328185,2.968296,-0.619424,2.125101,0.0228,0.017532,0.011168,-0.546919,0.133408,0.419613,0.132421,0.054794,0.050744,-1.892414,-0.093806,1.130307,190.740738,190.740738,0,0.997756,0.984357,0.007506,14.877467,14.849444,0.183331,137.39208,139.157471,1.482169,1.450296,1.496425,0.217087,-0.041971,0.056796,0.191481,160.566064,146.804932,7.974753,140.935783,143.718735,1.926715,5.678442,5.23649,0.248284,147.792708,135.567276,6.876453,15.261196,15.335838,0.193399,164.707485,151.589752,7.647099,22.53792,32.046562,6.440681,20.942595,30.400497,6.296803,18.603555,31.614923,7.363154,0.324463,0.727893,0.239535,5.535663,5.07118,0.260743,21.384167,31.544516,6.670684,19.045127,32.758934,7.761253,3.669719,3.681201,0.006421,5.228964,5.193029,0.021724,89.586929,90.334145,0.418036,6.216111,6.418294,0.113024,-3.813187,-3.830769,0.009829,0,0,0,563.014954,563.032349,0.010107,0.002787,0.002744,0.000527,NaN,NaN,NaN,1.327597,1.330232,0.002727
TESTANMA_17572.LAB,6/3/2020,05:33.2,143.555835,134.173843,8.814574,14.976521,14.826109,0.148701,18.850562,18.927452,2.5961,0.401075,0.667426,0.281708,-0.009989,-0.023464,0.041868,-0.132045,0.591498,0.531,-0.570548,-0.973795,1.010998,2.808262,3.067903,0.385493,0.797949,0.990823,0.32819,5.523667,5.127082,0.376456,5.621048,5.21137,0.336644,147.766121,140.423676,4.174104,0.014893,0.014069,0.000507,0.355145,-0.720979,0.603825,15.407659,18.698149,3.193493,2.694528,2.90383,0.799056,1.621465,1.467807,0.178993,3.147451,1.200157,3.218024,0.547907,-0.637947,1.523873,-0.132405,0.359417,0.828012,1.26156,0.424519,0.982036,1.477149,-0.254882,2.330256,0.031442,0.017329,0.010834,-0.31277,-0.038146,0.383019,0.051988,0.049286,0.048847,-1.710917,-0.379733,1.349213,190.740738,190.740738,0,0.996366,0.98726,0.00896,14.976521,14.826109,0.148701,147.766121,140.423676,4.174104,1.621465,1.467807,0.178993,-0.009989,-0.023464,0.041868,159.793916,149.424469,9.858737,152.079879,144.875839,4.225791,5.78378,5.36184,0.33957,147.703389,138.394272,8.550913,15.409843,15.295425,0.132959,164.409827,154.12439,9.567169,29.493763,29.906281,4.559124,27.710151,28.291697,4.525528,26.614337,29.567591,6.955139,0.401075,0.667426,0.281708,5.620951,5.19823,0.348633,28.623005,29.332127,4.893558,27.52719,30.608023,7.326077,3.669666,3.678371,0.007923,5.217688,5.197264,0.024464,89.586929,90.142349,0.507091,6.216111,6.367748,0.138426,-3.813187,-3.826374,0.012038,0,0,0,563.019442,563.029724,0.011622,0.003818,0.002802,0.000639,NaN,NaN,NaN,1.328288,1.32902,0.001518
TESTANMA_17572.LAB,6/3/2020,05:33.4,143.046974,137.094284,8.860757,15.073313,14.852626,0.182281,15.010503,17.952934,3.026539,0.475937,0.600187,0.278639,0.021261,-0.027999,0.03304,-1.361966,0.097893,0.93017,1.551767,-0.491183,1.523951,3.0954,3.016576,0.354003,1.086421,0.959841,0.30513,5.4936,5.25109,0.374182,5.70458,5.354161,0.369424,157.903142,144.104202,8.75558,0.01558,0.014404,0.000825,1.623794,-0.180546,1.158481,15.781793,17.741177,3.210468,3.773037,2.957127,0.856155,1.788724,1.489931,0.21475,0.482466,1.322011,3.166335,-0.059503,-0.531121,1.546313,0.558371,0.232134,0.707663,0.919122,0.557666,0.998033,0.020072,0.067875,2.206958,0.039887,0.021414,0.01492,-0.08397,-0.135306,0.295015,-0.026608,0.041957,0.058084,-1.533566,-0.681724,1.416865,190.740738,190.740738,0,0.995008,0.990116,0.008627,15.073313,14.852626,0.182281,157.903142,144.104202,8.75558,1.788724,1.489931,0.21475,0.021261,-0.027999,0.03304,159.03941,152.504578,10.00397,162.96936,148.601898,9.070544,5.886712,5.510528,0.380266,147.61611,141.337509,8.717974,15.555095,15.31465,0.165488,164.11897,157.223969,9.84495,36.290683,30.188375,4.969032,34.323087,28.54945,4.885559,34.442093,29.611694,6.992626,0.475937,0.600187,0.278639,5.70429,5.344916,0.381771,35.696454,29.591721,5.250887,35.81546,30.653961,7.365707,3.669614,3.67549,0.007975,5.20667,5.20129,0.023908,89.586929,89.954544,0.503377,6.216111,6.317203,0.138426,-3.813187,-3.821978,0.012038,0,0,0,563.023828,563.027344,0.011274,0.004826,0.003189,0.001115,NaN,NaN,NaN,1.328964,1.328496,0.000565
TESTANMA_17573.LAB,6/3/2020,05:33.6,142.181092,140.0513,7.108996,15.365655,14.992175,0.257205,14.6539,17.571394,3.34887,0.605898,0.54142,0.225609,0.255515,0.034034,0.127276,-1.750074,-0.337806,1.205967,3.810822,0.340446,2.465676,3.214463,2.992988,0.330871,1.604367,1.039504,0.416978,5.501123,5.38294,0.30339,5.636287,5.490457,0.30542,161.037245,148.565674,10.781475,0.015165,0.014702,0.000764,1.315428,0.27639,1.21863,16.553144,16.802639,2.547206,4.35987,3.156374,1.064888,1.838588,1.598732,0.228409,-0.477039,1.516064,2.978334,0.514084,0.003049,1.283295,0.838952,0.242521,0.718147,1.960831,1.050268,0.950868,-2.845052,-0.088521,2.41374,0.034868,0.027094,0.013103,-0.192558,-0.20053,0.253896,-0.081989,0.020361,0.081042,0.038414,-0.846869,1.227046,190.740738,190.740738,0,0.994543,0.99288,0.006909,15.365655,14.992175,0.257205,161.037245,148.565674,10.781475,1.838588,1.598732,0.228409,0.255515,0.034034,0.127276,159.507578,156.093735,8.142534,166.385585,153.176559,11.344779,5.823214,5.6548,0.318234,146.903102,144.360596,7.037292,15.876038,15.455145,0.276631,164.805341,160.896683,8.085011,39.443564,31.815136,6.517944,37.421118,30.05653,6.34506,36.392951,30.050434,7.408857,0.605898,0.54142,0.225609,5.636049,5.485758,0.315412,39.048659,31.175955,6.797305,38.020492,31.169857,7.858653,3.669596,3.672564,0.006519,5.202898,5.206557,0.019615,89.586929,89.770729,0.411006,6.216111,6.266656,0.113024,-3.813187,-3.817582,0.009829,0,0,0,563.02533,563.024597,0.009127,0.005171,0.003772,0.001259,255.758209,NaN,NaN,1.329195,1.328572,0.000639
TESTANMA_17574.LAB,6/3/2020,05:33.8,140.972386,142.766571,1.222664,15.437876,15.146167,0.244722,15.410405,17.341154,3.472925,0.675024,0.496479,0.144017,0.315234,0.10801,0.164805,-1.268079,-0.677106,1.174745,2.026857,0.815282,2.527936,3.208425,2.968192,0.302506,1.764797,1.151253,0.531826,5.487216,5.512009,0.027424,5.54217,5.60793,0.070496,160.532141,152.926147,10.202263,0.015116,0.014989,0.000511,0.326901,0.53562,1.006872,17.271401,16.007755,0.904388,4.4695,3.377548,1.221956,1.753417,1.690498,0.156525,-1.622515,1.481022,3.022618,0.498166,0.534035,0.435318,0.972706,0.279658,0.75709,3.08764,1.768231,0.833673,-4.59747,-0.595401,3.100472,0.018234,0.029446,0.008836,0.203589,-0.186525,0.277743,-0.030338,0.009095,0.083927,1.232517,-0.773193,1.359386,190.740738,190.740738,0,0.994543,0.995643,0.001397,15.437876,15.146167,0.244722,160.532141,152.926147,10.202263,1.753417,1.690498,0.156525,0.315234,0.10801,0.164805,159.497901,159.680984,0.563767,165.853545,157.644821,10.980616,5.725593,5.779549,0.081459,145.645618,147.132172,0.90265,15.949704,15.610376,0.296191,164.785302,164.565384,0.295645,37.999695,33.153126,7.052954,36.070937,31.293579,6.883524,35.074604,30.225506,7.540575,0.675024,0.496479,0.144017,5.54189,5.607769,0.070408,38.115888,32.573635,7.470043,37.119555,31.505566,8.118287,3.669431,3.669605,0.000108,5.203834,5.212011,0.011159,89.586929,89.586929,0,6.216111,6.216111,0,-3.813187,-3.813187,0,0,0,0,563.028164,563.022339,0.005184,0.004794,0.004279,0.000974,263.543844,NaN,NaN,1.330169,1.328843,0.000969
TESTANMA_17575.LAB,6/3/2020,05:34.0,140.15581,141.982407,1.41466,15.033672,15.177406,0.209244,15.846162,15.954306,1.67911,0.584802,0.548547,0.10911,-0.041572,0.10809,0.164715,0.169068,-0.868619,0.836549,-4.155884,0.532603,3.050289,3.169848,3.09928,0.16946,1.019738,1.254654,0.410674,5.480138,5.497149,0.016731,5.548352,5.610487,0.067377,159.819273,157.411591,5.5217,0.016163,0.015384,0.000501,-0.71529,0.581196,0.925033,17.424784,16.487757,0.889015,4.273163,3.914019,0.732011,1.59923,1.720285,0.105115,-2.98672,-0.291271,2.31817,-0.85007,0.130117,0.602943,0.688209,0.585167,0.43036,2.653341,1.976499,0.911342,-3.098685,-1.808797,2.482768,0.004529,0.025792,0.014337,0.925079,0.107874,0.495225,0.180154,0.018641,0.10219,0.170784,-0.360554,1.24286,190.740738,190.740738,0,0.994543,0.995,0.000789,15.033672,15.177406,0.209244,159.819273,157.411591,5.5217,1.59923,1.720285,0.105115,-0.041572,0.10809,0.164715,157.842822,159.136322,0.771936,165.051013,162.46788,5.950752,5.729607,5.789782,0.067621,144.744069,146.522461,1.291035,15.525793,15.663295,0.235659,163.009887,164.225876,0.736994,31.314608,34.908463,4.308949,29.555455,33.016151,4.200405,31.255594,32.755917,3.918466,0.584802,0.548547,0.10911,5.547984,5.610233,0.067405,31.725166,34.641834,4.397006,33.425305,34.381599,4.203907,3.66935,3.669531,0.000134,5.204275,5.207073,0.006095,89.586929,89.586929,0,6.216111,6.216111,0,-3.813187,-3.813187,0,0,0,0,563.029747,563.025269,0.003995,0.003642,0.00445,0.000677,268.191666,NaN,NaN,1.330953,1.329514,0.00105
TESTANMA_17576.LAB,6/3/2020,05:34.2,141.114783,141.494217,1.128102,14.872858,15.156675,0.23737,17.622688,15.708731,1.158804,0.511189,0.57057,0.078808,-0.191943,0.071699,0.210938,1.837722,-0.474666,1.483661,-3.798977,-0.113083,3.628986,3.200184,3.177664,0.049082,0.193765,1.133818,0.616139,5.62431,5.517277,0.060334,5.596325,5.605543,0.067315,159.116264,159.68161,1.231126,0.015932,0.015591,0.000461,-1.871161,0.135934,1.448656,17.497096,16.905643,0.731505,4.222136,4.219541,0.266655,1.629369,1.721865,0.103301,-0.263074,-0.973377,1.35511,-0.471177,-0.0737,0.598636,-0.676277,0.476392,0.66295,1.183917,1.96097,0.927095,-1.610774,-2.426382,1.731419,0.01804,0.023112,0.01427,-0.304372,0.109554,0.493453,0.318235,0.071891,0.170469,-1.624798,-0.34333,1.219852,190.740738,190.740738,0,0.994543,0.994636,0.000208,14.872858,15.156675,0.23737,159.116264,159.68161,1.231126,1.629369,1.721865,0.103301,-0.191943,0.071699,0.210938,157.171559,158.611847,1.0531,164.376393,164.927185,1.335747,5.781561,5.789338,0.067678,145.779894,146.137772,1.127378,15.364532,15.654233,0.248371,162.367496,163.817398,1.090657,25.537217,34.117153,5.692948,23.744911,32.223103,5.595338,24.687264,32.370502,4.691986,0.511189,0.57057,0.078808,5.596552,5.605353,0.067318,24.364589,33.790154,5.981289,25.306943,33.937553,5.12523,3.670084,3.669615,0.000285,5.200021,5.203539,0.00241,89.586929,89.586929,0,6.216111,6.216111,0,-3.813187,-3.813187,0,0,0,0,563.017639,563.024902,0.004687,0.002317,0.00415,0.001176,235.877441,NaN,NaN,1.327543,1.329365,0.001292
TESTANMA_17577.LAB,6/3/2020,05:34.4,143.24957,141.534729,1.199218,15.247087,15.191429,0.234821,12.463508,15.199331,1.878685,0.714991,0.618381,0.079554,0.106706,0.088788,0.209285,0.841178,-0.034037,1.481416,-3.188147,-1.061066,3.703684,3.150382,3.18866,0.027424,0.629938,1.042521,0.657359,5.43668,5.505893,0.070441,5.798492,5.624326,0.104621,163.06668,160.714325,1.502164,0.015519,0.015579,0.000462,2.251147,0.261405,1.626046,19.370769,17.62344,1.04619,3.912122,4.247358,0.209578,2.012353,1.766591,0.167776,3.188309,-0.432208,2.295709,-0.655261,-0.192851,0.652013,-0.000394,0.364639,0.692129,0.998161,1.976778,0.905307,-2.300981,-2.890593,1.111799,0.035309,0.022196,0.013016,-0.516292,0.023089,0.568074,-0.097424,0.057728,0.183167,-1.72409,-0.381435,1.268339,190.740738,190.740738,0,0.994395,0.994513,0.000066,15.247087,15.191429,0.234821,163.06668,160.714325,1.502164,2.012353,1.766591,0.167776,0.106706,0.088788,0.209285,159.494817,158.702942,1.117074,168.370988,166.007507,1.527099,5.986771,5.809349,0.107024,147.909272,146.196381,1.226732,15.743054,15.691824,0.243797,164.682967,163.930206,1.156803,40.901459,35.039307,6.455411,38.687871,33.096062,6.300878,39.998393,33.481762,5.826184,0.714991,0.618381,0.079554,5.798166,5.624128,0.104586,39.433135,34.537487,6.490762,40.743656,34.923191,5.979361,3.670053,3.669703,0.000346,5.199901,5.202186,0.002091,89.586929,89.586929,0,6.216111,6.216111,0,-3.813187,-3.813187,0,0,0,0,563.018263,563.023804,0.00559,0.002376,0.00366,0.001325,239.015666,252.477371,14.464997,1.327861,1.329144,0.001461
TESTANMA_17577.LAB,6/3/2020,05:34.6,142.38566,141.575653,1.229881,15.411281,15.200556,0.243992,17.740216,15.816595,2.14309,0.672037,0.631609,0.082407,-0.005966,0.036492,0.188882,0.957621,0.507502,1.156574,-5.18737,-2.860704,2.826955,3.167183,3.179204,0.024273,1.137003,0.949048,0.586953,5.554,5.516469,0.073451,5.663613,5.62979,0.106106,159.757613,160.458389,1.541874,0.015254,0.015597,0.000444,1.808176,0.359955,1.718217,17.88675,17.890162,0.858218,4.405375,4.256459,0.216557,1.643617,1.727597,0.169508,3.496189,0.362438,2.887651,-0.228799,-0.341428,0.522409,-0.446837,0.107481,0.710465,2.633855,2.111383,0.951214,-2.046527,-2.730887,1.175503,0.021972,0.019617,0.010998,-1.334672,-0.205334,0.840678,-0.142463,0.045633,0.19623,1.607361,-0.067645,1.558962,190.740738,190.740738,0,0.990138,0.993632,0.001954,15.411281,15.200556,0.243992,159.757613,160.458389,1.541874,1.643617,1.727597,0.169508,-0.005966,0.036492,0.188882,160.430797,158.887573,1.337817,164.982864,165.726959,1.568561,5.848627,5.814432,0.108441,147.042759,146.224319,1.248246,15.915352,15.699687,0.251728,165.678144,164.104767,1.36838,37.948598,34.740314,6.231148,36.14062,32.839958,6.104087,36.598218,33.522816,5.852489,0.672037,0.631609,0.082407,5.663393,5.629597,0.106069,36.690986,34.065956,6.158229,37.148584,34.74881,5.878309,3.66919,3.669621,0.000417,5.196462,5.200899,0.00322,89.586929,89.586929,0,6.216111,6.216111,0,-3.813187,-3.813187,0,0,0,0,563.036213,563.026001,0.007942,0.004077,0.003441,0.001081,329.263553,267.178406,37.555599,1.336985,1.330702,0.003804
TESTANMA_17578.LAB,6/3/2020,05:34.8,141.374938,141.656158,1.193145,15.100578,15.133095,0.205577,18.79575,16.493664,2.489458,0.606462,0.617896,0.079011,-0.024453,-0.031446,0.106825,1.2522,1.011558,0.608725,-3.329974,-3.93207,0.799926,3.204392,3.178398,0.023098,1.485258,0.89314,0.49611,5.4126,5.501545,0.087178,5.575239,5.636404,0.100142,160.702437,160.492462,1.545786,0.015754,0.015724,0.000353,1.100055,0.514585,1.749012,19.882733,18.412426,1.136862,4.154764,4.193512,0.182162,1.583321,1.693578,0.179788,4.872119,1.661365,3.213846,0.059896,-0.429082,0.356851,0.514443,0.015829,0.590348,1.927144,1.879284,0.779543,-0.494521,-1.910297,0.958853,0.009049,0.01778,0.012007,-0.897519,-0.425555,0.850937,-0.062748,0.039151,0.199868,1.460237,-0.022101,1.608966,190.740738,190.740738,0,0.989723,0.992668,0.002504,15.100578,15.133095,0.205577,160.702437,160.492462,1.545786,1.583321,1.693578,0.179788,-0.024453,-0.031446,0.106825,158.40266,158.668533,1.302091,166.02264,165.760773,1.573787,5.759028,5.821118,0.102459,146.054989,146.306183,1.213747,15.600432,15.629832,0.210009,163.646236,163.876953,1.320744,40.967005,35.333778,6.739732,39.225352,33.470844,6.659269,39.10556,34.329006,6.374084,0.606462,0.617896,0.079011,5.574496,5.636117,0.100167,40.12505,34.467781,6.542142,40.005258,35.325947,6.296078,3.669106,3.669556,0.000476,5.196127,5.199357,0.003307,89.586929,89.586929,0,6.216111,6.216111,0,-3.813187,-3.813187,0,0,0,0,563.037964,563.027954,0.009641,0.004243,0.003331,0.000926,338.065643,282.082825,48.843575,1.337875,1.332244,0.004929
