Spectrum,Date,Time,"NO (350,3000) 191C","NO (350,3000) 191C average","NO (350,3000) 191C stdev",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"N2O (100,200,300) 191C (1of2)","N2O (100,200,300) 191C (1of2) average","N2O (100,200,300) 191C (1of2) stdev",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"Formaldehyde (70,500) 191C","Formaldehyde (70,500) 191C average","Formaldehyde (70,500) 191C stdev",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"Propylene (200,1000) 191C","Propylene (200,1000) 191C average","Propylene (200,1000) 191C stdev",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"Ethylene (100,3000) 191C","Ethylene (100,3000) 191C average","Ethylene (100,3000) 191C stdev",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
TESTANMA_10011.LAB,6/3/2020,53:10.0,233.734951,265.899261,18.023731,30.11508,30.628479,0.399749,29.075214,33.181332,3.105737,0.767341,0.677474,0.070701,0.118626,0.166068,0.10244,-1.427649,0.770865,2.879945,1.946626,-3.975137,3.605197,2.760321,3.429393,0.375982,1.303218,1.346962,0.528146,3.815033,4.344832,0.298004,3.675478,4.443668,0.436185,183.519378,202.755493,10.774706,0.019625,0.020126,0.000535,-0.311795,-0.251995,1.492922,22.784415,21.178539,0.927964,1.261404,3.661311,1.445828,4.944359,4.651197,0.194851,3.91579,7.763462,3.421101,0.351295,0.280552,0.602457,1.005247,0.824273,0.636109,2.162254,2.09358,1.187902,2.375135,1.227303,1.106693,0.008151,0.023729,0.010146,-1.602332,0.023714,1.06721,-0.21497,-0.082285,0.200644,-0.042938,0.573444,1.058708,190.537247,190.455841,0.045509,0.96948,0.965624,0.002155,30.11508,30.628479,0.399749,183.519378,202.755493,10.774706,4.944359,4.651197,0.194851,0.118626,0.166068,0.10244,266.012286,298.621338,18.380735,188.728902,209.992432,11.907436,3.923219,4.550437,0.355121,240.369933,275.402771,19.63027,30.96995,31.71755,0.514602,273.563517,309.288696,20.133303,40.820994,42.485012,4.51299,35.382199,37.368694,4.569816,34.679608,36.80759,4.126053,0.767341,0.677474,0.070701,3.814925,4.393338,0.327948,34.545387,38.655708,6.367342,33.842796,38.094604,5.810823,3.659186,3.639135,0.011211,5.21453,5.196417,0.018461,89.467049,90.246338,0.435941,6.24727,6.256668,0.039232,-3.835165,-3.831648,0.001966,0,0,0,563.150146,563.160156,0.006907,0.00132,0.001601,0.000283,NaN,NaN,NaN,1.343828,1.340144,0.002482
TESTANMA_10011.LAB,6/3/2020,53:10.2,230.495225,257.238312,22.996637,30.189355,30.456665,0.356391,30.515261,32.810661,3.329522,0.760317,0.703708,0.072596,0.098727,0.152625,0.106779,-0.389364,0.655057,2.920515,-2.762674,-3.93116,3.621635,3.142716,3.326985,0.368921,1.118918,1.225229,0.48703,3.711113,4.198295,0.399895,3.732997,4.287094,0.533455,196.127948,200.369431,10.626796,0.020052,0.020244,0.0004,0.520868,-0.185661,1.524462,22.962278,21.641987,1.147569,2.184978,3.061565,1.267385,5.186057,4.808795,0.249839,4.985338,7.891477,3.269852,-0.003829,0.361279,0.506641,0.76833,0.735083,0.597869,2.732808,1.873014,0.832924,-2.475216,0.856309,1.904345,0.010876,0.019712,0.010535,-0.378744,-0.031498,1.082417,-0.108434,-0.092055,0.200451,0.514661,0.52778,1.054483,190.537247,190.476181,0.055737,0.96948,0.966588,0.00264,30.189355,30.456665,0.356391,196.127948,200.369431,10.626796,5.186057,4.808795,0.249839,0.098727,0.152625,0.106779,263.417388,289.567963,22.801577,202.555306,207.3134,11.737496,3.831221,4.388686,0.469808,237.962999,266.158173,24.691416,31.169825,31.506275,0.468332,271.957067,299.601318,24.609438,44.176007,42.280956,4.380884,38.471344,36.99128,4.332957,38.479002,36.268723,3.548917,0.760317,0.703708,0.072596,3.711227,4.241503,0.439962,39.092381,38.077229,6.115697,39.100038,37.354671,5.272527,3.658243,3.643945,0.013489,5.199907,5.200908,0.015123,89.467049,90.054535,0.536478,6.24727,6.261515,0.035342,-3.835165,-3.832528,0.002408,0,0,0,563.153613,563.159058,0.007522,0.00199,0.001624,0.000314,NaN,NaN,NaN,1.340603,1.340805,0.001906
TESTANMA_10011.LAB,6/3/2020,53:10.4,227.313075,248.256058,24.407558,30.26231,30.439865,0.364774,31.929716,31.722576,2.145375,0.753418,0.735088,0.042244,0.079182,0.104158,0.051799,0.630467,-0.271491,1.465498,-7.38828,-4.157855,3.832766,3.518315,3.32044,0.364212,0.937894,1.029408,0.300451,3.609039,4.029992,0.442048,3.789494,4.11906,0.530889,208.512438,200.417755,10.672167,0.020471,0.020237,0.000395,1.338733,-0.258467,1.416602,23.136981,22.042288,1.269341,3.092139,2.865671,1.141702,5.423459,4.960793,0.350305,6.035878,6.827922,2.672481,-0.352642,0.063378,0.350417,0.535624,0.878207,0.363929,3.293222,2.407557,0.66981,-7.239366,-0.873737,4.024091,0.013552,0.018488,0.01089,0.823098,-0.120516,0.960213,-0.003791,-0.136391,0.125119,1.06235,0.312638,0.690846,190.537247,190.496536,0.055737,0.96948,0.967552,0.00264,30.26231,30.439865,0.364774,208.512438,200.417755,10.672167,5.423459,4.960793,0.350305,0.079182,0.104158,0.051799,260.868608,281.103485,24.287199,216.135988,207.352829,11.773989,3.740859,4.202463,0.512082,235.598841,256.828522,25.876982,31.366148,31.486782,0.472561,270.379166,290.806335,25.845856,47.471394,42.156559,4.17874,41.50559,36.699684,3.853041,42.210873,36.572929,4.052142,0.753418,0.735088,0.042244,3.609371,4.062163,0.485553,43.558565,37.368702,4.891567,44.263848,37.241943,5.075144,3.657317,3.64865,0.01316,5.185545,5.195003,0.013926,89.467049,89.862602,0.541686,6.24727,6.266061,0.030531,-3.835165,-3.833406,0.002408,0,0,0,563.157019,563.156738,0.005228,0.002648,0.001891,0.000498,NaN,NaN,NaN,1.337434,1.340087,0.002412
TESTANMA_10012.LAB,6/3/2020,53:10.6,227.391917,238.937042,20.748009,30.417454,30.391428,0.343772,30.373486,30.833088,1.291773,0.527529,0.707868,0.101745,-0.13352,0.04107,0.101581,1.424593,-0.32606,1.376216,-3.317393,-3.56535,3.647201,3.706347,3.346251,0.390583,1.058287,0.994132,0.279983,3.643466,3.860997,0.380149,3.723272,3.928582,0.445196,209.898071,200.917389,11.129444,0.020816,0.020298,0.000465,0.282558,-0.126131,1.433321,21.527174,22.183506,1.131281,4.655635,3.006036,1.335603,4.472933,4.927808,0.393425,5.720927,5.935024,1.906235,-0.415982,-0.11708,0.30792,1.565875,1.064593,0.438549,1.489968,2.40755,0.669822,-4.824897,-2.130825,4.093736,0.03494,0.020174,0.012908,1.911633,0.140238,1.317874,-0.10598,-0.148462,0.116808,0.043578,0.176875,0.656013,190.537247,190.516876,0.045509,0.96948,0.968516,0.002155,30.417454,30.391428,0.343772,209.898071,200.917389,11.129444,4.472933,4.927808,0.393425,-0.13352,0.04107,0.101581,259.299339,271.736023,21.032602,217.976991,207.929367,12.306382,3.783806,4.013291,0.437983,236.144338,247.226852,21.787281,31.588241,31.444996,0.446783,269.279706,281.163208,22.12565,46.559044,43.04118,4.618337,41.638818,37.620586,4.456076,42.470781,37.854752,4.795501,0.527529,0.707868,0.101745,3.643559,3.878784,0.41888,44.384356,38.462345,5.842822,45.216319,38.696507,6.235946,3.657144,3.653259,0.010571,5.182865,5.192235,0.014848,89.467049,89.666771,0.44661,6.24727,6.261313,0.031402,-3.835165,-3.834286,0.001966,0,0,0,563.157654,563.155457,0.003586,0.002771,0.002124,0.000594,288.518402,NaN,NaN,1.336843,1.339482,0.002825
TESTANMA_10013.LAB,6/3/2020,53:10.8,226.939139,229.17485,2.923243,29.132796,30.023397,0.510264,27.890815,29.956898,1.534877,0.909755,0.743672,0.137144,0.427471,0.118097,0.20057,-1.188825,-0.190156,1.209261,-2.657212,-2.835787,3.311565,3.550376,3.335615,0.382465,1.480382,1.17974,0.213642,3.589225,3.673576,0.09166,3.63268,3.710784,0.059564,209.457079,201.502991,11.566964,0.020699,0.020333,0.000492,0.00065,0.366203,0.626507,21.471594,22.37649,0.810566,4.68814,3.176459,1.510854,4.428811,4.891124,0.43641,7.985121,5.728611,1.502089,-0.751419,-0.234515,0.421445,0.473214,0.869658,0.442187,1.658936,2.267438,0.750766,-7.157686,-3.864406,4.000635,0.022895,0.018083,0.010936,0.205134,0.191758,1.313485,-0.133712,-0.113377,0.075536,-0.567903,0.20195,0.615589,190.537247,190.537247,0,0.97461,0.970506,0.002294,29.132796,30.023397,0.510264,209.457079,201.502991,11.566964,4.428811,4.891124,0.43641,0.427471,0.118097,0.20057,257.730872,261.465698,3.296939,217.167339,208.512894,12.742443,3.721373,3.800095,0.080777,235.292925,237.073807,2.113415,30.2052,31.059872,0.530004,267.218127,270.479523,2.438256,42.400538,44.285595,2.778794,37.528846,38.905357,2.679963,39.031684,39.37439,3.185648,0.909755,0.743672,0.137144,3.58925,3.673667,0.091558,39.360276,40.188194,3.958998,40.863114,40.657223,4.546887,3.657046,3.657787,0.000915,5.164719,5.189513,0.018765,89.467049,89.467049,0,6.24727,6.24727,0,-3.835165,-3.835165,0,0,0,0,563.151624,563.153992,0.003291,0.00391,0.002528,0.000966,302.091101,NaN,NaN,1.332121,1.338166,0.004383
TESTANMA_10015.LAB,6/3/2020,53:11.0,226.360189,227.699905,1.614924,29.192812,29.838947,0.623063,28.56018,29.853891,1.62356,0.956274,0.781458,0.167879,0.352289,0.16483,0.226296,-1.99618,-0.303862,1.370669,-1.97341,-3.619793,2.160135,3.586498,3.500851,0.212475,1.862676,1.291631,0.377865,3.60303,3.631175,0.048947,3.680916,3.711872,0.058803,209.488736,206.696854,5.929996,0.020263,0.02046,0.000312,0.415383,0.511638,0.501753,21.059011,22.031408,0.948948,4.541991,3.832577,1.137487,4.284288,4.759109,0.509925,8.200171,6.585487,1.429702,-0.779135,-0.460601,0.319502,0.118188,0.692246,0.541079,1.980077,2.231002,0.761491,-4.808399,-5.301113,1.978568,0.014653,0.019383,0.009786,0.584193,0.629063,0.848534,-0.198499,-0.110083,0.070166,-0.238439,0.162849,0.640728,190.537247,190.537247,0,0.974621,0.971534,0.002813,29.192812,29.838947,0.623063,209.488736,206.696854,5.929996,4.284288,4.759109,0.509925,0.352289,0.16483,0.226296,257.533079,259.769836,2.444065,217.281578,214.223434,6.555739,3.737144,3.762881,0.044661,234.780398,235.955902,1.226049,30.278789,30.92164,0.638374,267.113047,269.189423,2.078511,41.681385,44.457676,2.525727,36.968668,39.222652,2.211534,38.526939,40.14386,2.019295,0.956274,0.781458,0.167879,3.603105,3.631303,0.048945,39.68627,41.21637,2.54065,41.244541,42.137569,2.532198,3.657042,3.657359,0.000507,5.177737,5.182155,0.012754,89.467049,89.467049,0,6.24727,6.24727,0,-3.835165,-3.835165,0,0,0,0,563.155701,563.155151,0.0025,0.003314,0.002927,0.000724,321.332504,NaN,NaN,1.33361,1.336122,0.003341
TESTANMA_10016.LAB,6/3/2020,53:11.2,227.027084,227.006271,0.407808,29.496542,29.700382,0.602347,29.39779,29.630398,1.586243,0.597682,0.748931,0.187597,0.046261,0.154337,0.231288,3.872497,0.54851,2.308512,0.554889,-2.956281,2.879097,3.586835,3.589674,0.071182,0.596047,1.187057,0.492559,3.554268,3.599806,0.032356,3.680825,3.701437,0.058746,210.776568,209.626587,0.819332,0.020125,0.020475,0.000289,0.76906,0.561277,0.514996,22.711592,21.981272,0.892408,3.908619,4.177305,0.684201,4.558829,4.633664,0.452559,3.631485,6.314716,1.869175,0.831521,-0.293531,0.657591,1.900453,0.918671,0.769529,0.898994,1.86424,0.890132,-7.437836,-6.293637,1.352156,0.040653,0.025339,0.012102,-0.282917,0.648228,0.820706,-0.080188,-0.104434,0.071457,0.753555,0.210628,0.681153,190.537247,190.537247,0,0.974621,0.972562,0.002814,29.496542,29.700382,0.602347,210.776568,209.626587,0.819332,4.558829,4.633664,0.452559,0.046261,0.154337,0.231288,257.42262,258.570892,1.492604,218.618085,217.435989,0.93221,3.686614,3.733959,0.035151,235.472849,235.457855,0.494345,30.593883,30.806454,0.634344,266.999398,268.197876,1.541229,51.517687,45.92601,4.015644,46.502976,40.828979,3.84385,44.839934,41.416042,2.621991,0.597682,0.748931,0.187597,3.55438,3.599933,0.032371,46.481958,42.694286,3.086808,44.818916,43.281349,2.065792,3.656912,3.657092,0.00015,5.187969,5.179767,0.00923,89.467049,89.467049,0,6.24727,6.24727,0,-3.835165,-3.835165,0,0,0,0,563.158467,563.156128,0.002699,0.003062,0.003141,0.000502,328.371568,NaN,NaN,1.335562,1.335114,0.002225
TESTANMA_10017.LAB,6/3/2020,53:11.4,224.908675,226.525391,0.976578,29.373274,29.522577,0.520684,32.628115,29.770075,1.848414,0.582405,0.714729,0.201639,0.096597,0.15782,0.230001,-1.774653,0.067486,2.527368,-2.816045,-2.041834,1.529117,3.637648,3.613541,0.060474,0.563442,1.112167,0.5633,3.596782,3.597354,0.031943,3.643605,3.67226,0.035841,210.928556,210.109787,0.702057,0.020575,0.020496,0.000292,1.655428,0.624615,0.639053,21.991573,21.752188,0.630004,4.400635,4.439004,0.317169,4.572806,4.463534,0.116667,3.558361,5.819213,2.250966,0.416355,-0.139732,0.726615,1.345959,1.080738,0.75386,1.438345,1.493264,0.393897,-5.738657,-5.993495,1.252645,0.029003,0.028429,0.010156,-0.880196,0.307569,1.05113,-0.246449,-0.152965,0.068351,0.032907,0.00474,0.487361,190.537247,190.537247,0,0.974621,0.973591,0.002298,29.373274,29.522577,0.520684,210.928556,210.109787,0.702057,4.572806,4.463534,0.116667,0.096597,0.15782,0.230001,255.720294,257.541229,1.270521,218.891017,217.987015,0.772188,3.732598,3.732307,0.034939,233.398894,235.017868,1.028234,30.482101,30.629644,0.557944,265.373352,267.196716,1.388331,51.860896,46.803909,4.834323,46.83081,41.894024,4.716813,45.9981,42.173485,3.353887,0.582405,0.714729,0.201639,3.596811,3.597421,0.03194,46.417601,43.26609,3.52118,45.584891,43.545555,2.294666,3.656556,3.65694,0.00023,5.179977,5.178654,0.008678,89.467049,89.467049,0,6.24727,6.24727,0,-3.835165,-3.835165,0,0,0,0,563.154724,563.15564,0.002693,0.004041,0.00342,0.000544,293.947479,306.852234,17.30673,1.336842,1.334996,0.002081
TESTANMA_10018.LAB,6/3/2020,53:11.6,224.496158,225.946243,1.173104,29.307987,29.300684,0.144486,31.368284,29.969036,1.978559,0.69995,0.749213,0.174543,0.047536,0.194031,0.181886,1.441624,0.070892,2.529665,-3.34981,-2.048318,1.535931,3.632584,3.598788,0.036366,0.316318,0.963773,0.668879,3.65672,3.600005,0.036892,3.683032,3.664211,0.024125,210.953288,210.320831,0.777091,0.021656,0.020664,0.000601,0.809628,0.73003,0.611396,23.449404,22.136633,0.958975,4.113514,4.33058,0.317262,4.472223,4.463391,0.116653,5.440732,5.763174,2.257503,-0.024532,-0.061442,0.710315,1.38614,1.044791,0.728813,-0.302181,1.134834,0.894689,-1.887945,-5.406105,2.238374,0.017213,0.024883,0.010406,-0.332471,-0.141252,0.558777,-0.056971,-0.143163,0.079395,0.030611,0.002146,0.487137,190.500938,190.529984,0.016241,0.974392,0.974573,0.000101,29.307987,29.300684,0.144486,210.953288,210.320831,0.777091,4.472223,4.463391,0.116653,0.047536,0.194031,0.181886,253.501964,256.381775,1.799981,218.905115,218.172638,0.874021,3.79458,3.734462,0.039005,232.958774,234.380768,1.13694,30.412777,30.39455,0.155712,263.057964,265.952362,1.785951,49.976931,47.487488,5.028778,45.057485,42.577755,4.914219,45.106549,42.700645,3.609683,0.69995,0.749213,0.174543,3.656742,3.600058,0.036865,44.962701,43.381763,3.576168,45.011765,43.504646,2.258977,3.65732,3.656975,0.000277,5.182139,5.178508,0.008596,89.467049,89.467049,0,6.24727,6.24727,0,-3.835165,-3.835165,0,0,0,0,563.15553,563.155212,0.00245,0.003996,0.003665,0.000446,287.719704,306.692474,17.52062,1.337333,1.335094,0.002198
TESTANMA_10019.LAB,6/3/2020,53:11.8,225.492474,225.656906,1.037571,29.401394,29.354404,0.112953,30.27178,30.44523,1.604497,0.776159,0.722494,0.152679,0.0132,0.111177,0.138032,2.757338,0.860125,2.65106,0.963835,-1.324108,1.969534,3.597381,3.608189,0.025031,0.590582,0.785813,0.613114,3.664199,3.615,0.04562,3.707906,3.679257,0.022975,210.75816,210.581055,0.61686,0.0211,0.020744,0.000633,0.817874,0.893474,0.457539,22.928266,22.427969,0.927167,4.1393,4.220812,0.250556,4.467818,4.471192,0.115056,4.112958,4.988741,1.947608,0.039622,0.096766,0.597324,2.213579,1.392864,0.799729,1.094412,1.021929,0.846328,-4.098038,-4.794175,2.05012,0.021682,0.024641,0.010478,0.527899,-0.076699,0.623673,0.086087,-0.099204,0.130402,0.583484,0.232424,0.417453,190.435486,190.509628,0.044331,0.973978,0.974447,0.00028,29.401394,29.354404,0.112953,210.75816,210.581055,0.61686,4.467818,4.471192,0.115056,0.0132,0.111177,0.138032,255.988279,256.033264,1.634561,218.622602,218.463669,0.675273,3.800997,3.750387,0.047627,233.907712,234.103714,1.022072,30.498612,30.453232,0.116985,265.542188,265.617187,1.640336,51.455204,49.29842,4.319223,46.540604,44.380108,4.200253,46.46136,44.186577,3.231137,0.776159,0.722494,0.152679,3.664262,3.61506,0.045597,47.396351,44.988976,3.089692,47.317107,44.795444,2.215755,3.658238,3.657214,0.000635,5.184811,5.182527,0.004013,89.467049,89.467049,0,6.24727,6.24727,0,-3.835165,-3.835165,0,0,0,0,563.157152,563.156372,0.001486,0.003548,0.003592,0.000425,301.537728,306.581818,17.558659,1.337076,1.336085,0.001542
