Spectrum,Date,Time,"NO (350,3000) 191C","NO (350,3000) 191C average","NO (350,3000) 191C stdev",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"N2O (100,200,300) 191C (1of2)","N2O (100,200,300) 191C (1of2) average","N2O (100,200,300) 191C (1of2) stdev",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"Formaldehyde (70,500) 191C","Formaldehyde (70,500) 191C average","Formaldehyde (70,500) 191C stdev",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"Propylene (200,1000) 191C","Propylene (200,1000) 191C average","Propylene (200,1000) 191C stdev",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"Ethylene (100,3000) 191C","Ethylene (100,3000) 191C average","Ethylene (100,3000) 191C stdev",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
TESTANMA_1039.LAB,6/3/2020,26:07.0,574.689949,476.890717,54.671425,33.1754,28.269318,2.742583,37.18775,30.169079,3.923555,0.909415,0.796342,0.06321,-0.0815,0.446696,0.29527,-3.680119,-1.514843,1.210426,-2.122211,2.841357,2.774719,3.080504,3.751448,0.375069,3.325127,3.09015,0.131356,6.721366,6.550528,0.095501,6.695054,6.703998,0.005,154.288919,162.067642,4.348432,0.016815,0.015034,0.000996,0.758908,0.10234,0.367033,17.488413,16.410982,0.602302,1.434015,2.51673,0.605256,2.838607,3.047961,0.117032,10.277451,8.657655,0.905493,-0.876659,-0.450797,0.238064,0.962752,2.283798,0.738487,2.149317,4.834559,1.501096,1.797466,-2.408076,2.35097,0.026384,0.002389,0.013414,0.921301,0.005062,0.512193,0.31614,0.04592,0.151057,1.051223,0.924653,0.070755,190.638992,190.476181,0.091011,0.974942,0.975457,0.000287,33.1754,28.269318,2.742583,154.288919,162.067642,4.348432,2.838607,3.047961,0.117032,-0.0815,0.446696,0.29527,610.014666,509.994629,55.912903,159.192861,168.400543,5.147255,6.907851,6.965398,0.03217,592.955979,495.308167,54.586796,34.229852,29.362677,2.720832,629.403462,529.69873,55.736629,32.17663,35.160561,1.668069,29.054162,31.807804,1.539331,30.80748,32.7094,1.063205,0.909415,0.796342,0.06321,6.695054,6.703998,0.005,33.488866,34.302441,0.454804,35.242184,35.204037,0.021325,3.528699,3.540905,0.006823,5.468706,5.473279,0.002556,90.106384,89.467049,0.3574,6.233421,6.291584,0.032514,-3.874725,-3.871209,0.001966,0,0,0,563.368713,563.36615,0.00142,0.001977,0.00142,0.000311,NaN,NaN,NaN,1.352576,1.359267,0.003741
TESTANMA_1039.LAB,6/3/2020,26:07.2,570.025848,500.407715,65.70192,33.047135,29.470184,3.324147,36.540493,31.794296,4.63375,0.756701,0.794067,0.064669,0.059749,0.342896,0.326786,-1.290769,-1.578292,1.18296,-1.134472,1.798013,3.147254,3.442634,3.656138,0.382269,2.614888,3.006847,0.25335,6.727963,6.594557,0.118794,6.749931,6.712737,0.021348,163.769639,162.019104,4.322577,0.016819,0.01548,0.001221,0.741473,0.262995,0.444789,17.161961,16.615047,0.658458,1.998595,2.358967,0.619696,3.061921,3.040285,0.11396,7.040213,8.415156,1.165952,-0.80656,-0.543243,0.273495,0.972751,1.955536,0.901727,1.650838,4.063552,1.982822,0.540634,-1.608057,2.573789,0.024916,0.008094,0.016034,0.559158,0.161693,0.543427,0.223728,0.094993,0.163006,0.343807,0.814812,0.272066,190.638992,190.516876,0.111465,0.973507,0.975041,0.000901,33.047135,29.470184,3.324147,163.769639,162.019104,4.322577,3.061921,3.040285,0.11396,0.059749,0.342896,0.326786,604.723821,533.941467,67.056183,169.657256,168.191498,5.050716,6.990978,6.967636,0.033771,590.33725,519.19635,66.144196,34.225369,30.578573,3.331098,626.269944,553.99823,67.414116,33.168771,34.613007,1.805649,29.800657,31.268688,1.701447,31.413777,32.355179,1.15616,0.756701,0.794067,0.064669,6.749931,6.712737,0.021348,33.120411,34.025356,0.670696,34.73353,35.111843,0.212488,3.529016,3.537917,0.008271,5.452429,5.46888,0.009524,90.106384,89.626877,0.437724,6.233421,6.277043,0.039821,-3.874725,-3.872088,0.002408,0,0,0,563.362252,563.36554,0.002288,0.00182,0.001528,0.000343,NaN,NaN,NaN,1.355002,1.35808,0.00401
TESTANMA_1039.LAB,6/3/2020,26:07.4,565.371645,522.993835,64.489929,32.919143,30.645452,3.290009,35.89461,33.290337,4.474507,0.604311,0.761315,0.108047,0.200697,0.267287,0.301318,1.09351,-1.164885,1.696749,-0.148829,0.951797,2.941635,3.803995,3.6331,0.365559,1.906155,2.781796,0.551005,6.734547,6.639903,0.120666,6.804692,6.732429,0.045545,173.23024,163.862686,6.69816,0.016823,0.015927,0.001222,0.724075,0.420171,0.440151,16.836201,16.753963,0.604681,2.561977,2.313881,0.588128,3.284761,3.077178,0.159145,3.809845,7.526584,2.380781,-0.736609,-0.621698,0.257996,0.982728,1.62927,0.899013,1.153416,3.193062,2.140454,-0.71353,-1.058871,2.364424,0.02345,0.013506,0.015659,0.197783,0.24605,0.499554,0.131513,0.125623,0.149437,-0.362106,0.563789,0.583104,190.638992,190.557587,0.111465,0.972075,0.974339,0.001524,32.919143,30.645452,3.290009,173.23024,163.862686,6.69816,3.284761,3.077178,0.159145,0.200697,0.267287,0.301318,599.444204,556.832397,65.689583,180.099444,170.070892,7.414047,7.073928,6.986465,0.059033,587.724078,542.561951,65.447708,34.220896,31.793579,3.329874,623.143077,577.672302,66.584869,34.158806,34.263458,1.655567,30.545568,30.878561,1.568022,32.018787,32.12196,1.060616,0.604311,0.761315,0.108047,6.804691,6.732429,0.045545,32.752738,33.674736,0.802085,34.225956,34.918133,0.43902,3.529333,3.534992,0.008186,5.436186,5.461233,0.016648,90.106384,89.78672,0.437724,6.233421,6.262502,0.039821,-3.874725,-3.872967,0.002408,0,0,0,563.355804,563.363586,0.004918,0.001664,0.001604,0.000316,NaN,NaN,NaN,1.357423,1.357376,0.003677
TESTANMA_1040.LAB,6/3/2020,26:07.6,571.991814,546.903992,52.915977,33.593267,31.955547,2.757959,35.587071,34.724865,3.581055,0.453171,0.698334,0.174478,0.068278,0.165194,0.25182,2.751008,-0.419979,2.451479,1.07198,0.349744,2.39871,3.889646,3.627193,0.359976,1.489822,2.47348,0.765836,6.790734,6.696486,0.109014,6.956096,6.782401,0.106245,178.574362,166.775085,9.400288,0.017206,0.01645,0.001054,-0.27799,0.376933,0.505152,16.289819,16.783604,0.569789,2.922415,2.340882,0.617661,2.839984,3.025115,0.189395,-1.03123,5.669796,4.41993,-0.510199,-0.654872,0.221498,0.592594,1.224977,0.793808,0.922735,2.276435,1.866176,-1.592991,-0.685577,2.011698,0.027795,0.019787,0.013179,0.490229,0.388895,0.428624,0.002869,0.130523,0.143692,-1.359845,0.113218,0.992087,190.638992,190.598282,0.091011,0.971729,0.973568,0.001701,33.593267,31.955547,2.757959,178.574362,166.775085,9.400288,2.839984,3.025115,0.189395,0.068278,0.165194,0.25182,606.507816,581.136047,53.882771,185.801353,173.090668,10.263104,7.237612,7.038031,0.126169,595.140619,567.410828,54.025028,34.952802,33.154961,2.81782,631.0535,602.928528,54.954487,30.27738,33.137627,2.110403,27.153398,29.810001,1.961231,28.173797,31.119745,1.866523,0.453171,0.698334,0.174478,6.956096,6.782401,0.106245,29.149822,32.603539,2.038389,30.170221,33.913277,2.132403,3.529514,3.532104,0.006633,5.415225,5.449393,0.024241,90.106384,89.946548,0.3574,6.233421,6.247962,0.032514,-3.874725,-3.873847,0.001966,0,0,0,563.350379,563.360474,0.00742,0.001686,0.001685,0.000258,NaN,NaN,NaN,1.358549,1.356898,0.003226
TESTANMA_1041.LAB,6/3/2020,26:07.8,566.041456,569.624146,3.948071,33.705198,33.288029,0.344235,34.369331,35.915852,1.061623,0.175545,0.579829,0.282842,0.264835,0.102412,0.134953,1.565975,0.087921,2.568404,-2.172571,-0.90122,1.380323,3.868778,3.617111,0.350331,2.332649,2.333728,0.69945,6.706326,6.736187,0.032238,6.9442,6.829994,0.116409,178.112128,169.595062,10.423483,0.017482,0.017029,0.000303,-0.082505,0.372792,0.509712,19.632123,17.481705,1.281001,3.248782,2.433157,0.726006,3.495112,3.104077,0.28616,-3.934244,3.232407,5.788025,0.004975,-0.58501,0.357353,0.734171,0.848999,0.176824,3.537962,1.882853,1.039005,1.804975,0.367311,1.512718,0.017008,0.023911,0.004186,0.396915,0.513077,0.265611,0.031629,0.141176,0.131006,0.957298,0.126075,1.005052,190.638992,190.638992,0,0.971729,0.972797,0.001406,33.705198,33.288029,0.344235,178.112128,169.595062,10.423483,3.495112,3.104077,0.28616,0.264835,0.102412,0.134953,603.284615,604.795044,3.908188,185.280429,176.006256,11.420469,7.223677,7.086809,0.143918,588.822751,590.996155,3.03653,35.061682,34.53812,0.429985,627.564482,627.486877,3.031082,38.057497,33.567818,2.890852,34.212874,30.153332,2.596435,34.202923,31.323353,2.177702,0.175545,0.579829,0.282842,6.9442,6.829994,0.116409,36.992901,33.100948,2.785265,36.98295,34.270973,2.516458,3.529429,3.529198,0.000337,5.444111,5.443331,0.019801,90.106384,90.106384,0,6.233421,6.233421,0,-3.874725,-3.874725,0,0,0,0,563.357155,563.358826,0.006936,0.001778,0.001785,0.000125,274.460719,NaN,NaN,1.360102,1.35673,0.002975
TESTANMA_1042.LAB,6/3/2020,26:08.0,560.845936,566.855347,4.342003,33.468061,33.346561,0.345176,33.082173,35.094734,1.373775,0.703086,0.538563,0.233479,0.408011,0.200314,0.145339,0.573003,0.938546,1.483759,2.923385,0.107899,1.979037,3.835522,3.768115,0.184846,1.744301,2.017563,0.45323,6.567416,6.705398,0.083188,6.841817,6.859347,0.0892,177.485556,174.234375,6.224177,0.017678,0.017202,0.000386,-0.137018,0.193607,0.49737,16.367224,17.257465,1.374269,3.237294,2.793813,0.525911,3.306948,3.197745,0.252173,5.010497,2.179016,4.527299,-0.62404,-0.534486,0.321911,1.083494,0.873147,0.202607,3.428895,2.138769,1.255976,-2.601535,-0.512489,1.73578,0.004311,0.019496,0.009363,0.030103,0.334838,0.217926,0.101794,0.098307,0.087178,0.890257,0.093882,0.969975,190.638992,190.638992,0,0.971729,0.972154,0.000771,33.468061,33.346561,0.345176,177.485556,174.234375,6.224177,3.306948,3.197745,0.252173,0.408011,0.200314,0.145339,597.742893,602.340698,3.655962,184.564551,181.080612,6.773427,7.114706,7.12818,0.103736,583.21531,589.047974,4.31873,34.802943,34.652737,0.402791,621.583997,625.922974,3.731359,32.846056,33.701698,2.825067,29.208413,30.184183,2.58098,30.456493,31.253155,2.203987,0.703086,0.538563,0.233479,6.841816,6.859347,0.0892,30.954391,32.594055,2.92418,32.202471,33.663025,2.58929,3.530423,3.529543,0.000527,5.435527,5.436696,0.013831,90.106384,90.106384,0,6.233421,6.233421,0,-3.874725,-3.874725,0,0,0,0,563.355023,563.356079,0.00426,0.002828,0.001955,0.000492,285.357112,NaN,NaN,1.360098,1.358235,0.002131
TESTANMA_1043.LAB,6/3/2020,26:08.2,568.605738,566.57135,4.123726,33.406796,33.418495,0.301947,37.137889,35.214214,1.546118,0.555629,0.498349,0.201662,0.231553,0.234675,0.122278,-2.624151,0.671869,2.010817,5.223085,1.37941,2.837441,3.861936,3.851975,0.033066,2.430815,1.980748,0.396508,6.728135,6.705432,0.0832,6.95896,6.901152,0.072524,177.635064,177.007477,2.154373,0.015959,0.017029,0.000679,1.594081,0.364129,0.791405,14.610724,16.747219,1.819946,2.787145,2.951522,0.295652,3.017225,3.188806,0.258894,4.871522,1.745278,4.020679,0.321266,-0.308921,0.452326,1.186807,0.915959,0.246727,2.307314,2.270064,1.226177,3.149761,0.009336,2.397562,0.012736,0.01706,0.009183,0.071614,0.237329,0.200869,-0.052027,0.043156,0.074265,-0.354687,-0.045817,0.975267,190.638992,190.638992,0,0.971729,0.971798,0.000155,33.406796,33.418495,0.301947,177.635064,177.007477,2.154373,3.017225,3.188806,0.258894,0.231553,0.234675,0.122278,604.319848,602.259888,3.594067,184.770793,184.103302,2.289005,7.238507,7.177686,0.077681,591.447071,589.269958,4.428682,34.748772,34.757423,0.324327,628.595841,626.388184,3.925361,36.373002,34.342548,3.029951,33.054054,30.834864,2.855608,32.411521,31.452703,2.266448,0.555629,0.498349,0.201662,6.95896,6.901152,0.072524,35.547559,33.079483,3.219908,34.905026,33.697327,2.608083,3.530677,3.529875,0.000626,5.428932,5.431996,0.01081,90.106384,90.106384,0,6.233421,6.233421,0,-3.874725,-3.874725,0,0,0,0,563.353455,563.35437,0.002592,0.003071,0.002205,0.000686,286.076416,NaN,NaN,1.35994,1.359222,0.001199
TESTANMA_1045.LAB,6/3/2020,26:08.4,570.788271,567.654663,4.429899,33.7516,33.584984,0.148073,37.773612,35.590015,1.932833,0.56235,0.489956,0.196968,0.181871,0.23091,0.123865,0.95837,0.644841,2.004632,3.818246,2.172825,2.857847,3.877686,3.866714,0.020287,2.808003,2.161118,0.535022,6.738018,6.706126,0.083517,6.984845,6.937183,0.055334,177.911512,177.94371,0.427867,0.016601,0.016985,0.000703,2.067319,0.632777,1.108572,15.851837,16.550346,1.8607,3.037999,3.046727,0.200034,2.836274,3.099109,0.292809,3.73912,1.731133,4.011715,0.342254,-0.093149,0.454621,0.462347,0.811883,0.312507,2.516493,2.54268,1.055494,3.472014,0.846445,2.781954,0.018828,0.016135,0.008593,-0.94415,0.008942,0.568973,0.093508,0.035555,0.064227,-0.712872,-0.11597,1.015492,190.638992,190.638992,0,0.971729,0.971729,0,33.7516,33.584984,0.148073,177.911512,177.94371,0.427867,2.836274,3.099109,0.292809,0.181871,0.23091,0.123865,607.056364,603.782349,3.713437,185.08872,185.101166,0.479491,7.266626,7.216226,0.058855,593.8149,590.488159,4.724924,35.113238,34.935886,0.158311,631.546185,628.068787,3.987038,37.978078,35.1064,3.427403,34.858176,31.697382,3.354163,34.173668,31.883678,2.583681,0.56235,0.489956,0.196968,6.984845,6.937183,0.055334,37.244497,33.977833,3.697183,36.559988,34.164131,2.916944,3.530084,3.530025,0.000548,5.411062,5.426971,0.013801,90.106384,90.106384,0,6.233421,6.233421,0,-3.874725,-3.874725,0,0,0,0,563.349091,563.353027,0.003302,0.002798,0.002432,0.000649,307.832916,NaN,NaN,1.358044,1.359347,0.000977
TESTANMA_1046.LAB,6/3/2020,26:08.6,562.668569,565.790039,4.097593,33.067449,33.47982,0.273943,37.371757,35.946953,2.090511,0.492825,0.497887,0.195912,0.435095,0.304273,0.111469,-0.219406,0.050758,1.629456,5.02491,2.963411,3.019378,3.870527,3.86289,0.016293,1.901723,2.243498,0.426529,6.621673,6.672314,0.074428,6.739713,6.893907,0.101882,175.266151,177.282074,1.152731,0.016592,0.016862,0.000708,0.010134,0.690402,1.055617,17.945502,16.881481,1.948021,2.81514,3.025272,0.221321,2.896397,3.110391,0.281184,2.351561,2.407691,3.702737,-0.010874,0.006716,0.390414,1.552642,1.003892,0.420399,1.307952,2.619723,0.911993,-1.220449,0.920953,2.704187,0.006217,0.01182,0.006416,-0.136465,-0.116397,0.501467,-0.243738,-0.013767,0.142543,1.856888,0.527377,1.048853,190.638992,190.638992,0,0.972372,0.971858,0.000287,33.067449,33.47982,0.273943,175.266151,177.282074,1.152731,2.896397,3.110391,0.281184,0.435095,0.304273,0.111469,597.04397,601.889526,4.336546,182.322946,184.405487,1.196664,7.011078,7.170919,0.106325,585.323678,588.52478,4.331603,34.398868,34.8251,0.285913,621.083156,626.074707,4.571517,36.494706,36.349865,2.113367,33.308669,32.92844,2.200716,33.330416,32.915001,1.558309,0.492825,0.497887,0.195912,6.739713,6.893907,0.101882,34.492165,35.046303,2.545749,34.513912,35.032875,1.899457,3.528782,3.529879,0.000771,5.430577,5.430041,0.012142,90.106384,90.106384,0,6.233421,6.233421,0,-3.874725,-3.874725,0,0,0,0,563.35375,563.353699,0.002955,0.002038,0.002503,0.000561,337.86841,298.319122,25.208029,1.357452,1.359127,0.001278
TESTANMA_1047.LAB,6/3/2020,26:08.8,564.210064,565.423706,4.150999,33.127521,33.364281,0.276928,33.64606,35.802299,2.246193,0.416609,0.5461,0.1056,0.326226,0.316551,0.109401,-2.365655,-0.735568,1.663741,7.245456,4.847016,1.634343,3.860042,3.861143,0.015969,1.983946,2.173758,0.436695,6.644472,6.659944,0.072476,6.777321,6.860532,0.108413,177.465021,177.152649,1.069569,0.016718,0.01671,0.000618,0.477755,0.802454,0.980097,19.061174,16.767292,1.753495,3.167673,3.00905,0.203063,2.926715,2.996712,0.185317,1.371278,3.468795,1.586297,-0.294154,-0.053109,0.413012,2.201591,1.297376,0.639924,2.103285,2.332788,0.764658,-2.301246,0.099709,2.978228,0.00685,0.009788,0.005954,-0.816105,-0.359001,0.484174,-0.098796,-0.039852,0.144084,0.841748,0.504267,1.038231,190.638992,190.638992,0,0.972372,0.971986,0.000352,33.127521,33.364281,0.276928,177.465021,177.152649,1.069569,2.926715,2.996712,0.185317,0.326226,0.316551,0.109401,599.44087,601.120789,4.36799,184.59027,184.267456,1.106954,7.04943,7.136069,0.113053,586.863065,588.132812,4.386215,34.457587,34.704277,0.288572,623.508308,625.263489,4.600864,41.027661,36.943901,2.960856,37.808274,33.647518,3.120507,38.396581,33.753735,2.940446,0.416609,0.5461,0.1056,6.777321,6.860532,0.108413,38.385113,35.324745,2.86767,38.973421,35.430962,2.518157,3.530287,3.530051,0.000741,5.431149,5.427449,0.00948,90.106384,90.106384,0,6.233421,6.233421,0,-3.874725,-3.874725,0,0,0,0,563.353882,563.353027,0.002278,0.001795,0.002506,0.000555,281.470184,299.721008,23.69924,1.357107,1.358528,0.001403
