Spectrum,Date,Time,"NO (350,3000) 191C","NO (350,3000) 191C average","NO (350,3000) 191C stdev",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"N2O (100,200,300) 191C (1of2)","N2O (100,200,300) 191C (1of2) average","N2O (100,200,300) 191C (1of2) stdev",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"Formaldehyde (70,500) 191C","Formaldehyde (70,500) 191C average","Formaldehyde (70,500) 191C stdev",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"Propylene (200,1000) 191C","Propylene (200,1000) 191C average","Propylene (200,1000) 191C stdev",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"Ethylene (100,3000) 191C","Ethylene (100,3000) 191C average","Ethylene (100,3000) 191C stdev",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
TESTANMA_14907.LAB,6/3/2020,48:13.0,385.45765,358.795227,14.929731,11.834644,12.074789,0.185684,12.210967,11.376204,1.084256,0.688619,0.598006,0.141657,0.126176,0.055682,0.086042,-2.093026,0.186971,2.188475,-9.587998,-0.072812,5.553099,3.002485,3.617324,0.343832,0.908235,1.054085,0.229644,7.728064,7.729132,0.026262,8.122175,8.1733,0.037073,111.176315,126.377724,8.499954,0.012083,0.01271,0.000381,-0.740449,0.276459,0.984934,8.007864,7.767519,0.66536,0.327997,1.409778,0.714639,0.023284,0.462604,0.283074,-0.823057,-1.612062,1.922812,-1.932203,-0.868828,0.697082,-0.312082,0.854503,0.765063,0.10011,-0.28263,1.307699,1.500476,-0.393446,1.229033,0.010175,0.015842,0.007489,1.023812,-0.0563,0.96735,-0.153921,0.136758,0.167546,1.302235,0.692155,0.617332,190.740738,190.740738,0,0.982654,0.981883,0.000431,11.834644,12.074789,0.185684,111.176315,126.377724,8.499954,0.023284,0.462604,0.283074,0.126176,0.055682,0.086042,397.392404,370.587341,15.094415,114.617693,131.147232,9.24252,8.373591,8.480222,0.064512,397.389201,372.221252,14.099811,12.200976,12.528513,0.227088,409.693386,384.455994,14.238659,4.735739,14.774652,6.165582,4.710127,14.265787,5.884443,8.574532,16.003443,4.720261,0.688619,0.598006,0.141657,8.122175,8.1733,0.037073,6.534819,15.240974,5.965756,10.399224,16.97863,4.842848,3.539175,3.544735,0.003204,5.051251,5.028865,0.021841,90.585884,90.450027,0.114467,6.472303,6.322742,0.083607,-3.824176,-3.827693,0.001966,0,0,0,563.109497,563.095093,0.008573,0.002708,0.0026,0.000274,NaN,NaN,NaN,1.33961,1.332255,0.004832
TESTANMA_14907.LAB,6/3/2020,48:13.2,380.999242,364.379333,17.291742,11.767931,11.963315,0.163698,11.257081,11.355265,1.085614,0.556142,0.611956,0.130947,0.131044,0.055879,0.086256,-1.321232,-0.46685,2.012099,-8.378055,-1.712121,6.687231,3.361262,3.532925,0.34471,1.211456,1.008186,0.137396,7.898074,7.755073,0.081235,8.280151,8.189287,0.061057,119.328949,124.200272,8.663735,0.012202,0.012574,0.000424,0.507997,0.179744,0.918673,7.750858,7.995481,0.208463,0.538951,1.135523,0.737333,0.372704,0.374611,0.204541,2.527464,-0.518813,2.459082,-1.391297,-1.139083,0.539574,0.014619,0.568522,0.756577,-0.320525,-0.619964,0.942645,-0.153877,-0.30964,1.228023,0.024987,0.015682,0.007227,0.110929,-0.173402,0.885417,-0.081344,0.092322,0.193627,-0.198423,0.539349,0.739047,190.740738,190.740738,0,0.981369,0.981819,0.000487,11.767931,11.963315,0.163698,119.328949,124.200272,8.663735,0.372704,0.374611,0.204541,0.131044,0.055879,0.086256,392.446648,375.722687,17.626446,123.520749,128.784088,9.412586,8.569056,8.489502,0.074679,394.236418,377.676147,16.609085,12.177129,12.40195,0.20643,406.079845,389.433624,16.9116,10.597922,12.962023,5.683256,10.187948,12.549951,5.480714,12.970541,14.828115,4.564213,0.556142,0.611956,0.130947,8.280151,8.189287,0.061057,11.553236,13.390162,5.192517,14.33583,15.668329,4.385618,3.539218,3.543136,0.003625,5.047814,5.036826,0.019465,90.585884,90.456017,0.121937,6.472303,6.360133,0.102397,-3.824176,-3.826813,0.002408,0,0,0,563.100927,563.097778,0.007812,0.002331,0.002463,0.000164,NaN,NaN,NaN,1.337418,1.333906,0.004921
TESTANMA_14907.LAB,6/3/2020,48:13.4,376.556415,369.410706,16.196028,11.70145,11.867971,0.14504,10.306528,10.928034,0.964232,0.424129,0.610341,0.133739,0.135894,0.064081,0.092608,-0.552136,-1.159982,0.770125,-7.172341,-3.555796,6.662784,3.718786,3.522523,0.336423,1.513617,1.138998,0.236285,8.06749,7.820868,0.159751,8.437574,8.23449,0.128302,127.453091,123.597267,8.211551,0.012321,0.012418,0.000309,1.75208,0.28741,1.086387,7.494751,7.834419,0.22477,0.749167,0.876994,0.540456,0.720902,0.414161,0.253663,5.866275,0.495591,3.810789,-0.852282,-1.18215,0.496336,0.340178,0.507035,0.761022,-0.739689,-0.831112,0.78575,-1.802448,-0.667791,1.372088,0.039746,0.021053,0.012609,-0.798763,-0.33243,0.918103,-0.009021,0.044766,0.180496,-1.693837,0.236858,1.24448,190.740738,190.740738,0,0.980089,0.981498,0.000924,11.70145,11.867971,0.14504,127.453091,123.597267,8.211551,0.720902,0.414161,0.253663,0.135894,0.064081,0.092608,387.518177,380.447601,16.810337,132.392689,128.146454,8.932825,8.763838,8.535604,0.145791,391.094653,382.861145,15.753384,12.153365,12.301535,0.171444,402.478933,394.298584,16.344881,16.439616,12.370034,4.952199,15.646624,11.914457,4.699953,17.351187,14.278758,3.886311,0.424129,0.610341,0.133739,8.437574,8.23449,0.128302,16.554114,12.693789,4.221018,18.258677,15.05809,3.533962,3.539262,3.541934,0.003734,5.044388,5.044805,0.00723,90.585884,90.489983,0.131314,6.472303,6.397523,0.102397,-3.824176,-3.825934,0.002408,0,0,0,563.092387,563.098145,0.007365,0.001956,0.002347,0.00027,NaN,NaN,NaN,1.335234,1.335495,0.00325
TESTANMA_14908.LAB,6/3/2020,48:13.6,381.077669,375.39679,12.967732,11.389898,11.744942,0.233576,9.307274,10.555417,1.182466,0.372005,0.563584,0.171316,0.191959,0.106184,0.093496,-0.073312,-1.131864,0.814587,-1.595718,-4.557072,5.653946,3.783242,3.527758,0.341155,1.379609,1.213408,0.24303,8.173648,7.914529,0.205746,8.466768,8.291133,0.15903,131.337677,123.87085,8.494846,0.012941,0.012451,0.00036,2.119728,0.561218,1.368289,6.541708,7.53169,0.584411,1.707334,0.875035,0.536653,0.828258,0.488661,0.31598,3.602601,1.413298,3.915869,-0.846784,-1.14,0.518039,0.588589,0.450677,0.737457,0.544331,-0.45891,0.926419,-0.729108,-0.56534,1.337236,0.029205,0.025152,0.010794,-1.698257,-0.540007,1.108394,-0.000292,-0.004851,0.140371,-1.582811,-0.180056,1.46346,190.740738,190.740738,0,0.979762,0.981113,0.001188,11.389898,11.744942,0.233576,131.337677,123.87085,8.494846,0.828258,0.488661,0.31598,0.191959,0.106184,0.093496,393.011897,386.6828,13.669485,136.501569,128.438095,9.233038,8.799683,8.594937,0.184454,396.060689,389.102112,12.727452,11.8378,12.174356,0.235644,408.463985,400.799194,13.43247,18.746596,12.768972,5.448877,17.835512,12.231443,5.101783,19.529081,14.511446,4.213258,0.372005,0.563584,0.171316,8.466768,8.291133,0.15903,17.769829,12.891411,4.475703,19.463398,15.171412,3.693321,3.538697,3.540569,0.003318,5.017247,5.04173,0.0139,90.585884,90.537933,0.107218,6.472303,6.434913,0.083607,-3.824176,-3.825055,0.001966,0,0,0,563.082091,563.096191,0.010159,0.00203,0.002291,0.000306,NaN,NaN,NaN,1.331051,1.335495,0.003249
TESTANMA_14909.LAB,6/3/2020,48:13.8,380.052001,380.828583,3.177017,11.589833,11.656752,0.174423,11.483527,10.913075,1.126363,0.316419,0.471463,0.150415,0.210327,0.15908,0.039095,1.731756,-0.46159,1.446573,0.310991,-5.284624,4.375236,3.806714,3.534498,0.347486,0.844114,1.171406,0.290878,8.079372,7.989329,0.176619,8.46966,8.355265,0.151877,130.035729,123.866356,8.490756,0.013029,0.012515,0.000438,1.545345,1.03694,1.159873,7.433345,7.445705,0.554281,1.684482,1.001586,0.651133,1.022072,0.593444,0.396521,-2.473738,1.739909,3.370474,-0.370781,-1.078669,0.598411,0.893891,0.305039,0.472643,1.79587,0.276019,0.974732,1.520801,0.067169,1.444455,0.017756,0.024374,0.011241,-0.608555,-0.394167,1.021775,-0.09576,-0.068068,0.064019,0.202049,-0.394157,1.262298,190.740738,190.740738,0,0.979762,0.980727,0.001264,11.589833,11.656752,0.174423,130.035729,123.866356,8.490756,1.022072,0.593444,0.396521,0.210327,0.15908,0.039095,393.437704,392.761383,3.519822,135.180846,128.442719,9.237246,8.804839,8.662202,0.188114,395.090452,394.774261,2.367565,12.048626,12.083579,0.149192,409.006176,407.14447,2.941285,20.167818,14.137538,6.399804,19.043539,13.484751,5.965858,19.785101,15.64209,4.803171,0.316419,0.471463,0.150415,8.46966,8.355265,0.151877,19.226031,14.327606,5.22555,19.967594,16.484945,4.055887,3.538307,3.538932,0.000417,5.008159,5.033772,0.01965,90.585884,90.585884,0,6.472303,6.472303,0,-3.824176,-3.824176,0,0,0,0,563.080265,563.093079,0.01242,0.003015,0.002408,0.00045,302.9062,NaN,NaN,1.329435,1.33455,0.004263
TESTANMA_14910.LAB,6/3/2020,48:14.0,375.970355,378.931122,2.477215,11.806957,11.651214,0.167672,11.490024,10.768888,0.951206,0.278498,0.389439,0.108325,0.392073,0.212259,0.106274,0.418909,0.040797,1.142588,-0.583132,-3.483651,3.998069,3.839354,3.701872,0.195458,0.858672,1.161494,0.302693,7.926008,8.028918,0.114772,8.493492,8.429529,0.08583,128.582942,127.347679,4.716534,0.012629,0.012625,0.000365,0.871717,1.359373,0.65757,7.820528,7.408238,0.511459,1.324091,1.200805,0.535664,0.808456,0.750478,0.238098,-3.082063,1.288108,3.908401,0.12888,-0.666453,0.572806,1.344475,0.63635,0.510959,0.275954,0.311188,0.969959,0.648219,-0.103282,1.273164,0.015985,0.025536,0.009584,0.292574,-0.540414,0.795315,-0.122403,-0.061764,0.05426,1.231649,-0.408275,1.238758,190.740738,190.740738,0,0.979762,0.980149,0.000697,11.806957,11.651214,0.167672,128.582942,127.347679,4.716534,0.808456,0.750478,0.238098,0.392073,0.212259,0.106274,388.053266,390.893555,2.86499,133.716794,132.262527,5.124367,8.832607,8.754004,0.106244,390.981526,393.492737,2.332224,12.278369,12.099058,0.167329,403.546898,405.915131,2.893708,19.931679,17.176725,3.963108,19.042377,16.3512,3.714042,18.784618,17.684107,2.799901,0.278498,0.389439,0.108325,8.493492,8.429529,0.08583,19.796597,16.979961,3.287584,19.538837,18.312866,2.312175,3.538939,3.538885,0.000395,5.031393,5.0298,0.017072,90.585884,90.585884,0,6.472303,6.472303,0,-3.824176,-3.824176,0,0,0,0,563.089579,563.08905,0.00835,0.00384,0.002635,0.000793,311.746421,NaN,NaN,1.332701,1.333168,0.0032
TESTANMA_14911.LAB,6/3/2020,48:14.2,378.032992,378.33786,2.197515,11.493471,11.596323,0.164811,11.388244,10.795119,0.969665,0.130121,0.304234,0.111908,-0.113465,0.163358,0.182153,2.272236,0.75949,1.200377,2.908635,-1.226313,3.720433,3.802682,3.790156,0.044702,1.521395,1.223481,0.344352,7.99955,8.049213,0.092701,8.519473,8.477393,0.030774,130.638946,129.609665,1.575748,0.011955,0.012575,0.000445,0.068189,1.271412,0.811361,6.602053,7.178477,0.573358,1.269675,1.34695,0.389757,0.840987,0.844135,0.109981,3.243186,1.431252,3.977633,0.101934,-0.367807,0.482571,0.733531,0.780133,0.375448,0.042178,0.383729,0.923347,-2.539991,-0.580505,1.67929,0.023451,0.025228,0.009631,0.32193,-0.498214,0.842703,-0.101536,-0.065803,0.056775,-0.48222,-0.465034,1.233229,190.740738,190.740738,0,0.979762,0.979827,0.000146,11.493471,11.596323,0.164811,130.638946,129.609665,1.575748,0.840987,0.844135,0.109981,-0.113465,0.163358,0.182153,389.568641,390.317932,2.762213,135.802654,134.718903,1.656905,8.856245,8.811442,0.035012,392.975979,393.240662,2.299638,11.947876,12.053207,0.171934,404.967256,405.692657,2.920532,14.40892,17.938925,2.464763,13.483834,17.010378,2.410392,13.279967,17.745991,2.670083,0.130121,0.304234,0.111908,8.519473,8.477393,0.030774,15.069407,17.683195,1.933974,14.865539,18.41881,2.085409,3.539594,3.53896,0.000497,5.038983,5.028034,0.015083,90.585884,90.585884,0,6.472303,6.472303,0,-3.824176,-3.824176,0,0,0,0,563.092977,563.087524,0.005914,0.003251,0.002818,0.000811,302.747891,NaN,NaN,1.335569,1.332798,0.002645
TESTANMA_14912.LAB,6/3/2020,48:14.4,381.302648,379.287109,2.259819,11.204918,11.497015,0.224436,12.521765,11.238168,1.174961,0.310592,0.281527,0.091079,-0.080713,0.120036,0.213396,3.59586,1.58909,1.470295,5.396081,1.287371,2.840523,3.819202,3.810239,0.020775,1.167439,1.154246,0.303853,8.203172,8.07635,0.116255,8.584182,8.506716,0.048238,130.151494,130.149368,1.014687,0.012226,0.012556,0.00046,0.466716,1.014339,0.824513,7.185921,7.116712,0.546788,1.104449,1.418006,0.266392,0.85802,0.871559,0.086066,5.374358,1.332869,3.844363,-0.102591,-0.217868,0.404572,-1.429655,0.426166,1.075521,-1.261056,0.279455,1.095349,-4.380665,-1.096149,2.392629,0.021029,0.021485,0.005192,0.358273,-0.266807,0.896672,-0.019694,-0.067937,0.054251,-1.601752,-0.446617,1.210773,190.6832,190.729218,0.025733,0.9774,0.97929,0.001056,11.204918,11.497015,0.224436,130.151494,130.149368,1.014687,0.85802,0.871559,0.086066,-0.080713,0.120036,0.213396,391.246509,391.063568,2.278315,135.319,135.304169,1.026821,8.925069,8.843688,0.050865,396.444225,394.310577,2.29604,11.649809,11.952497,0.234643,406.781972,406.553284,2.306161,10.437057,16.738415,4.216757,9.493236,15.779699,4.192693,9.698417,16.215437,4.511429,0.310592,0.281527,0.091079,8.584182,8.506716,0.048238,11.751567,16.722685,3.326316,11.956749,17.158424,3.5772,3.539931,3.539093,0.000662,5.017222,5.022601,0.012367,90.585884,90.585884,0,6.472303,6.472303,0,-3.824176,-3.824176,0,0,0,0,563.084522,563.085876,0.005283,0.002564,0.00294,0.000686,295.058098,NaN,NaN,1.333562,1.332464,0.002349
TESTANMA_14913.LAB,6/3/2020,48:14.6,379.39439,378.95047,2.041196,11.583341,11.535704,0.217934,13.681319,12.112976,0.992008,0.462919,0.29971,0.11858,0.404052,0.162455,0.249323,-1.069284,1.389895,1.785501,-0.272774,1.55196,2.551769,3.843327,3.822256,0.018509,0.286176,0.935559,0.456329,8.16889,8.075398,0.115275,8.494321,8.512225,0.043914,129.577699,129.797363,0.77678,0.01211,0.01239,0.000436,0.429872,0.676368,0.563001,7.613547,7.331079,0.469669,1.518198,1.380179,0.225296,0.495931,0.805093,0.191548,-1.590669,0.294215,3.778819,-0.204828,-0.089477,0.210314,-1.119609,0.084526,1.265547,-0.908599,-0.011131,1.195646,-4.77279,-1.904885,2.872777,0.007119,0.017068,0.006266,0.081328,0.08911,0.404614,-0.085955,-0.08507,0.038903,-0.336843,-0.197423,1.033745,190.638992,190.708878,0.046338,0.975585,0.978454,0.001902,11.583341,11.535704,0.217934,129.577699,129.797363,0.77678,0.495931,0.805093,0.191548,0.404052,0.162455,0.249323,390.069132,390.475037,2.013952,134.756757,134.955215,0.786523,8.83385,8.850523,0.045486,394.558929,394.010223,2.099695,12.046265,11.994189,0.227583,405.660008,405.992493,2.05232,11.836806,15.356456,4.515753,11.291282,14.470853,4.406497,11.700937,14.649808,4.431604,0.462919,0.29971,0.11858,8.494321,8.512225,0.043914,12.236975,15.616115,3.780216,12.64663,15.79507,3.77277,3.540534,3.539461,0.000865,5.009534,5.021058,0.01362,90.585884,90.585884,0,6.472303,6.472303,0,-3.824176,-3.824176,0,0,0,0,563.083535,563.086182,0.005056,0.002409,0.003016,0.000571,302.922787,303.076263,5.908108,1.333094,1.332872,0.002216
TESTANMA_14914.LAB,6/3/2020,48:14.8,377.507153,378.441498,2.014976,11.831815,11.584101,0.256428,14.447282,12.705727,1.34465,0.461715,0.328769,0.139633,0.399476,0.200285,0.271744,-4.90487,0.06257,3.295842,-4.292154,0.631331,3.688563,3.786448,3.818202,0.024129,0.902332,0.947203,0.45415,7.984968,8.056519,0.121997,8.37795,8.493883,0.074581,130.59262,129.908737,0.855444,0.011938,0.012172,0.000282,0.115862,0.390471,0.323357,7.423282,7.329066,0.469143,1.839475,1.411178,0.281328,0.24845,0.650369,0.269182,-6.741677,-0.559373,4.881523,-0.231389,-0.061599,0.168855,-0.158301,-0.125912,1.182044,2.494182,0.128532,1.46902,-4.455394,-3.100124,2.271463,0.009191,0.015355,0.00714,-0.066389,0.197543,0.182691,0.002386,-0.065441,0.053994,1.392515,0.04067,1.260892,190.638992,190.688522,0.05096,0.975585,0.977619,0.002092,11.831815,11.584101,0.256428,130.59262,129.908737,0.855444,0.24845,0.650369,0.269182,0.399476,0.200285,0.271744,391.833151,390.154114,1.481231,135.731917,135.06543,0.861118,8.707648,8.831084,0.078601,392.363046,393.464752,2.103179,12.297626,12.043989,0.266405,407.25225,405.641693,1.477965,13.277233,13.978338,3.648494,13.003939,13.262934,3.59221,13.466717,13.386131,3.376409,0.461715,0.328769,0.139633,8.37795,8.493883,0.074581,14.106915,14.592291,3.208008,14.569693,14.715489,2.966449,3.540889,3.539977,0.00077,5.028569,5.02514,0.011712,90.585884,90.585884,0,6.472303,6.472303,0,-3.824176,-3.824176,0,0,0,0,563.092995,563.088745,0.00451,0.002609,0.002934,0.0006,307.821658,304.059387,6.270571,1.336055,1.334196,0.001516
