Spectrum,Date,Time,"NO (350,3000) 191C","NO (350,3000) 191C average","NO (350,3000) 191C stdev",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"N2O (100,200,300) 191C (1of2)","N2O (100,200,300) 191C (1of2) average","N2O (100,200,300) 191C (1of2) stdev",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"Formaldehyde (70,500) 191C","Formaldehyde (70,500) 191C average","Formaldehyde (70,500) 191C stdev",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"Propylene (200,1000) 191C","Propylene (200,1000) 191C average","Propylene (200,1000) 191C stdev",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"Ethylene (100,3000) 191C","Ethylene (100,3000) 191C average","Ethylene (100,3000) 191C stdev",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
TESTANMA_12295.LAB,6/3/2020,19:13.0,281.035123,270.139954,6.145502,18.522866,19.929504,0.791258,21.982403,23.589727,1.859058,0.506922,0.539374,0.025035,0.237794,0.275374,0.086963,4.980413,0.834941,2.564325,-8.164857,-1.954501,6.170288,2.88933,3.456734,0.317336,2.106025,1.342301,0.435052,6.301379,5.825337,0.266808,6.336116,5.999205,0.194022,175.700523,168.387634,4.174149,0.019355,0.016792,0.001443,-2.209681,0.329542,1.454894,13.178688,14.512448,1.007351,-0.045339,2.451633,1.399782,0.765419,1.186502,0.473871,4.400243,1.289302,1.781712,-1.433838,-0.63301,0.478034,1.120879,0.653841,0.980227,0.57094,2.805064,1.452794,2.497385,1.96723,2.210249,0.028205,0.018015,0.014831,0.323938,0.161802,0.126461,0.129488,-0.070257,0.163963,-0.511378,0.14447,0.835554,190.537247,190.557587,0.085133,0.967552,0.96707,0.00281,18.522866,19.929504,0.791258,175.700523,168.387634,4.174149,0.765419,1.186502,0.473871,0.237794,0.275374,0.086963,300.128928,292.874542,4.075424,180.928134,174.407059,3.745002,6.524633,6.213488,0.180681,289.39675,279.798126,5.431367,19.073976,20.64539,0.883095,309.058653,303.3526,3.220263,12.071887,26.797451,8.3332,11.229927,25.492302,8.112929,14.097603,26.75832,7.311241,0.506922,0.539374,0.025035,6.336115,5.99914,0.194056,13.00504,26.959204,7.866291,15.872716,28.225224,7.035903,3.604086,3.612237,0.004559,5.114852,5.131259,0.009174,90.426056,90.26622,0.089349,6.216111,6.185645,0.017031,-3.846154,-3.847912,0.000983,0,0,0,563.16095,563.153503,0.004225,0.002386,0.002894,0.000559,NaN,NaN,NaN,1.329613,1.334319,0.002643
TESTANMA_12295.LAB,6/3/2020,19:13.2,274.41964,271.303406,6.329544,18.518179,19.603563,0.989611,20.875937,23.310337,2.183157,0.474479,0.528629,0.038783,0.262,0.297704,0.055465,2.975438,1.308241,2.725511,-5.992789,-2.014056,6.21668,3.187727,3.374219,0.324238,1.602873,1.445589,0.420169,6.209838,5.925149,0.303995,6.309524,6.070322,0.234275,186.09772,172.37677,8.642579,0.019583,0.017507,0.001799,-0.810136,0.039912,1.520785,13.495331,14.037166,0.727397,1.141792,2.031008,1.417685,0.977742,1.234803,0.426437,3.321416,1.969098,1.778239,-1.371131,-0.826006,0.552536,0.981342,0.805274,0.955428,1.414878,2.527194,1.580269,1.805131,2.161223,2.127049,0.014069,0.015543,0.01409,0.770847,0.305305,0.282919,-0.016776,-0.017914,0.115473,0.113793,-0.041925,0.672215,190.492651,190.52832,0.074663,0.970791,0.967332,0.003134,18.518179,19.603563,0.989611,186.09772,172.37677,8.642579,0.977742,1.234803,0.426437,0.262,0.297704,0.055465,294.352697,293.434143,4.040824,192.27015,178.389603,8.539406,6.517245,6.281692,0.2226,283.431857,280.75769,5.595628,19.128139,20.290945,1.087234,304.024926,303.668854,3.186129,18.767689,24.561768,8.765564,17.692173,23.203485,8.435767,20.434436,24.855495,7.508781,0.474479,0.528629,0.038783,6.309521,6.070271,0.234317,19.649239,24.823444,8.166903,22.391502,26.475454,7.21529,3.603643,3.610151,0.005741,5.124206,5.129092,0.009335,90.426056,90.306183,0.10943,6.216111,6.193262,0.020859,-3.846154,-3.847472,0.001204,0,0,0,563.157606,563.154907,0.004152,0.002474,0.002639,0.000306,NaN,NaN,NaN,1.33116,1.33353,0.002924
TESTANMA_12295.LAB,6/3/2020,19:13.4,267.715025,271.466553,6.196784,18.513429,19.255163,1.009193,19.754564,22.725941,2.720245,0.441599,0.504229,0.048453,0.286532,0.299075,0.054991,0.943449,1.319954,2.723362,-3.791456,-1.854547,6.143899,3.490144,3.350293,0.306434,1.092942,1.415652,0.44296,6.117062,6.01184,0.278641,6.282575,6.135058,0.240426,196.635002,178.575043,12.745704,0.019815,0.018271,0.001807,0.608266,-0.094386,1.409502,13.816241,13.901753,0.682914,2.344917,1.887859,1.320531,1.192925,1.15363,0.375405,2.228053,2.333696,1.549575,-1.30758,-1.03981,0.468893,0.839925,1.078641,0.61323,2.270187,2.145499,1.284449,1.103549,2.494005,1.677446,-0.000257,0.009769,0.013288,1.223777,0.506529,0.488269,-0.16501,-0.013045,0.10661,0.747387,-0.082937,0.598606,190.447455,190.490005,0.048095,0.974073,0.968251,0.004356,18.513429,19.255163,1.009193,196.635002,178.575043,12.745704,1.192925,1.15363,0.375405,0.286532,0.299075,0.054991,288.498641,292.867187,4.573083,203.764982,184.773224,13.124763,6.509756,6.347252,0.233868,277.386597,280.85611,5.514432,19.183032,19.924753,1.091158,298.923379,303.004791,3.836977,25.553705,23.863407,8.452544,24.241487,22.594416,8.17309,26.856647,24.674036,7.431488,0.441599,0.504229,0.048453,6.282568,6.135026,0.240467,26.382958,24.246723,7.871166,28.998118,26.326345,7.138155,3.603194,3.607943,0.005899,5.133686,5.128769,0.009092,90.426056,90.346146,0.10943,6.216111,6.200878,0.020859,-3.846154,-3.847033,0.001204,0,0,0,563.154218,563.155457,0.003729,0.002563,0.002519,0.000087,NaN,NaN,NaN,1.332729,1.332992,0.00273
TESTANMA_12296.LAB,6/3/2020,19:13.6,270.011399,272.178223,5.657973,18.4014,18.863157,0.838245,21.789043,22.143951,2.494504,0.312439,0.453573,0.08597,0.340242,0.292586,0.045171,0.28152,1.452171,2.634832,-3.231103,-2.846993,5.811693,3.59158,3.348374,0.304495,1.40843,1.452321,0.430658,6.123292,6.097341,0.215954,6.339301,6.222191,0.212966,199.881136,185.246094,13.565228,0.019836,0.018999,0.001461,0.174531,-0.316887,1.210706,10.127692,13.118399,1.804192,2.538863,1.804009,1.246838,1.281175,1.056971,0.20009,0.368166,2.233566,1.678693,-0.627941,-1.088234,0.390402,0.411693,1.082776,0.607477,3.362908,2.01644,1.064,-0.104904,2.132486,2.045114,0.018563,0.010973,0.013862,0.576376,0.582067,0.456949,-0.071746,-0.019851,0.109623,1.549181,0.22059,0.951759,190.435486,190.46965,0.044512,0.974942,0.970018,0.005011,18.4014,18.863157,0.838245,199.881136,185.246094,13.565228,1.281175,1.056971,0.20009,0.340242,0.292586,0.045171,291.775707,293.0578,4.48559,207.327539,191.689423,14.26466,6.575467,6.437524,0.212321,280.070933,281.588928,4.994253,19.086907,19.517719,0.894779,302.646151,303.196594,3.778154,20.13511,21.819187,7.691415,18.725818,20.656519,7.574691,19.9817,22.832989,7.169597,0.312439,0.453573,0.08597,6.339295,6.222173,0.212997,20.754267,22.370813,7.207032,22.010148,24.547281,6.812653,3.603075,3.605678,0.004889,5.136197,5.128898,0.009216,90.426056,90.386093,0.089349,6.216111,6.208495,0.017031,-3.846154,-3.846593,0.000983,0,0,0,563.15332,563.15564,0.003543,0.002587,0.002519,0.000088,320.411194,NaN,NaN,1.333144,1.332475,0.002292
TESTANMA_12297.LAB,6/3/2020,19:13.8,272.03363,273.042969,5.107981,18.391378,18.46945,0.066873,21.65497,21.211384,0.916485,0.475204,0.442128,0.076089,0.204004,0.266115,0.05145,2.974589,2.431082,1.865776,1.78076,-3.879889,3.718097,3.598152,3.351387,0.307458,1.980469,1.638148,0.414535,6.166725,6.183659,0.075679,6.318141,6.317132,0.02294,199.880803,191.639023,10.554159,0.019858,0.019689,0.000217,0.769111,-0.293582,1.234913,10.412008,12.205992,1.784597,2.394335,1.674913,1.113145,1.79683,1.202818,0.387642,0.766238,2.216823,1.696268,-0.479181,-1.043934,0.452932,-0.311597,0.608448,0.578881,2.511547,2.026092,1.069273,-0.122154,1.035801,1.159176,0.03668,0.019452,0.014068,0.231935,0.625374,0.396014,0.085302,-0.007748,0.118744,0.430606,0.465918,0.763713,190.435486,190.469666,0.044512,0.974942,0.97246,0.003233,18.391378,18.46945,0.066873,199.880803,191.639023,10.554159,1.79683,1.202818,0.387642,0.204004,0.266115,0.05145,292.936555,293.538483,4.271033,207.341274,198.326416,11.524373,6.553962,6.536213,0.027612,282.18718,282.49469,4.488281,19.077825,19.109976,0.046176,303.870369,303.704681,3.632371,21.06773,19.519222,4.879031,19.091217,18.196125,4.647851,20.04958,20.283993,4.517747,0.475204,0.442128,0.076089,6.318137,6.317127,0.022941,21.868362,20.331974,4.829682,22.826725,22.419842,4.649537,3.602652,3.603329,0.000551,5.124648,5.126718,0.008512,90.426056,90.426056,0,6.216111,6.216111,0,-3.846154,-3.846154,0,0,0,0,563.148773,563.154968,0.00458,0.002542,0.00251,0.000081,291.489927,NaN,NaN,1.332602,1.33185,0.001457
TESTANMA_12298.LAB,6/3/2020,19:14.0,272.248117,271.285553,2.53381,18.614498,18.487778,0.092729,17.54028,20.322958,1.75327,0.757642,0.492272,0.16274,0.188885,0.256333,0.061791,2.182662,1.871532,1.216719,-0.256995,-2.298316,3.064088,3.613117,3.496144,0.179132,1.430559,1.503055,0.324149,6.180985,6.15958,0.039242,6.311796,6.312268,0.020339,200.363512,196.57164,6.041288,0.019643,0.019747,0.000125,1.158236,0.380002,0.752961,10.085403,11.587336,1.895799,2.680719,2.220125,0.616941,2.168584,1.483451,0.487,4.952995,2.327374,1.881988,-0.446832,-0.846533,0.455593,0.07982,0.400236,0.533975,0.274389,1.966782,1.173327,-0.992784,0.337768,1.108764,0.025007,0.018812,0.013637,-0.086618,0.543263,0.50241,0.184648,0.003284,0.135991,-0.304676,0.507258,0.70057,190.435486,190.44931,0.024773,0.974942,0.973938,0.001799,18.614498,18.487778,0.092729,200.363512,196.57164,6.041288,2.168584,1.483451,0.487,0.188885,0.256333,0.061791,291.137003,291.740112,2.186852,207.874417,203.715668,6.604697,6.548403,6.540967,0.027163,282.453634,281.106049,2.413507,19.312313,19.157644,0.095933,302.050361,302.30304,2.063077,23.692978,21.843441,2.746235,21.307536,20.211647,2.610143,22.2012,21.904713,2.911648,0.757642,0.492272,0.16274,6.311793,6.312263,0.020339,23.246005,22.380165,2.604586,24.139669,24.073231,2.867805,3.602325,3.602978,0.000507,5.115733,5.126894,0.008208,90.426056,90.426056,0,6.216111,6.216111,0,-3.846154,-3.846154,0,0,0,0,563.145264,563.151794,0.004835,0.002508,0.002535,0.000045,269.164978,NaN,NaN,1.332184,1.332364,0.000755
TESTANMA_12299.LAB,6/3/2020,19:14.2,271.023438,270.606323,1.845275,18.843085,18.552757,0.186146,16.483336,19.444439,2.391326,0.735991,0.544575,0.194513,0.271257,0.258184,0.062141,1.860416,1.648528,1.055282,-3.10526,-1.720811,2.392123,3.586062,3.575811,0.048948,0.828187,1.348117,0.431782,6.122545,6.142121,0.029502,6.365656,6.323494,0.031094,200.356568,199.423401,1.577066,0.019247,0.01968,0.000256,-0.255382,0.490952,0.546246,10.885247,11.065318,1.570525,3.094528,2.610673,0.300669,1.868597,1.661622,0.413082,5.102547,2.6836,2.249805,-0.329763,-0.638259,0.388978,0.453508,0.29467,0.432998,1.058111,1.895428,1.224991,-3.594046,-0.742068,1.7602,0.01234,0.018466,0.013808,-0.97547,0.194,0.814631,0.128771,0.032393,0.145845,0.48972,0.582444,0.667162,190.435486,190.437881,0.00535,0.974942,0.974769,0.000389,18.843085,18.552757,0.186146,200.356568,199.423401,1.577066,1.868597,1.661622,0.413082,0.271257,0.258184,0.062141,290.924634,291.054504,1.629295,207.809294,206.823517,1.728648,6.602412,6.558,0.034327,281.105366,280.640747,2.049888,19.543918,19.240799,0.194021,301.745366,301.847107,1.825645,22.331197,22.556145,2.145061,20.275741,20.728359,2.212057,20.935267,22.004879,2.856516,0.735991,0.544575,0.194513,6.365651,6.323489,0.031094,20.346971,22.519711,2.434852,21.006497,23.796232,3.126108,3.602582,3.602766,0.00036,5.123478,5.126748,0.008274,90.426056,90.426056,0,6.216111,6.216111,0,-3.846154,-3.846154,0,0,0,0,563.146794,563.149658,0.003957,0.002937,0.002627,0.000175,282.024039,NaN,NaN,1.333545,1.332841,0.000522
TESTANMA_12300.LAB,6/3/2020,19:14.4,269.886041,271.040527,1.099624,18.842938,18.618658,0.223351,21.269754,19.747477,2.532301,0.609426,0.57814,0.186621,0.174545,0.235787,0.069155,4.495527,2.358943,1.544288,0.016099,-0.9593,2.163261,3.549306,3.587643,0.023702,1.264704,1.38247,0.412822,6.080619,6.134833,0.039908,6.364256,6.33983,0.025101,199.678597,200.03212,0.310546,0.019239,0.019565,0.000305,-0.628345,0.24363,0.729171,12.61437,10.824944,1.049914,2.687915,2.679272,0.261447,1.512592,1.725556,0.340823,-0.426247,2.15274,2.659937,0.15531,-0.345681,0.29957,0.17192,0.161069,0.307598,2.784616,1.998314,1.284494,-3.212945,-1.605367,1.685654,0.017884,0.022095,0.009308,-1.578358,-0.366427,0.889511,0.068009,0.078997,0.095556,0.945515,0.622069,0.685052,190.513321,190.45105,0.034809,0.972976,0.974549,0.000879,18.842938,18.618658,0.223351,199.678597,200.03212,0.310546,1.512592,1.725556,0.340823,0.174545,0.235787,0.069155,291.513595,291.657501,0.787194,207.026783,207.475861,0.357705,6.598442,6.575737,0.024741,279.818309,281.127106,1.195038,19.536316,19.311457,0.228914,302.241243,302.510681,0.827239,22.732736,21.991951,1.401729,21.068884,20.09384,1.154728,20.758264,20.785202,0.896529,0.609426,0.57814,0.186621,6.36425,6.339826,0.0251,20.929011,21.428921,1.158726,20.618391,22.120289,1.421734,3.60281,3.602689,0.000278,5.132807,5.126573,0.008097,90.426056,90.426056,0,6.216111,6.216111,0,-3.846154,-3.846154,0,0,0,0,563.149378,563.148743,0.003052,0.003137,0.002742,0.00028,292.138101,291.045624,18.867161,1.334388,1.333173,0.000854
TESTANMA_12301.LAB,6/3/2020,19:14.6,271.718653,271.381958,0.955843,18.675746,18.673527,0.187448,22.707219,19.931112,2.741973,0.653092,0.646271,0.11305,0.036322,0.175003,0.085924,1.447508,2.592141,1.202333,-2.28823,-0.770725,1.945891,3.598634,3.589054,0.024199,1.165558,1.333895,0.423163,6.188417,6.147859,0.045443,6.35475,6.34292,0.025956,200.452857,200.146454,0.344455,0.019447,0.019487,0.000266,0.737003,0.356124,0.758638,8.884966,10.576399,1.358102,2.11336,2.594171,0.366657,1.310325,1.731386,0.331442,-1.899413,1.699224,3.182291,0.655966,-0.0889,0.488086,0.293846,0.137499,0.287448,0.640857,1.453904,1.128977,-1.167336,-1.817853,1.506689,0.026005,0.023583,0.009197,-1.364395,-0.754581,0.793515,0.184326,0.130211,0.054267,0.536353,0.419503,0.452723,190.638992,190.491745,0.088942,0.969801,0.973521,0.002247,18.675746,18.673527,0.187448,200.452857,200.146454,0.344455,1.310325,1.731386,0.331442,0.036322,0.175003,0.085924,291.035255,291.509399,0.827988,207.935743,207.597504,0.396019,6.59197,6.579038,0.025775,281.861783,281.48526,1.060109,19.372896,19.368652,0.191443,301.899375,302.361359,0.863295,21.569065,22.278742,1.022144,20.127707,20.374218,0.876099,18.815775,20.552015,1.242599,0.653092,0.646271,0.11305,6.354746,6.342916,0.025955,20.317545,21.341578,1.236167,19.005613,21.519381,1.998057,3.602618,3.602597,0.000175,5.130952,5.125524,0.00677,90.426056,90.426056,0,6.216111,6.216111,0,-3.846154,-3.846154,0,0,0,0,563.150208,563.148071,0.002017,0.002526,0.00273,0.000289,280.378815,283.039154,9.418159,1.332776,1.333099,0.000873
TESTANMA_12302.LAB,6/3/2020,19:14.8,270.615755,271.098389,0.923974,18.416752,18.678604,0.178005,17.707624,19.141644,2.689311,0.592178,0.669666,0.074241,-0.100305,0.114141,0.146598,-2.975346,1.402153,2.718121,-2.708429,-1.668563,1.445685,3.607178,3.590859,0.025356,0.278253,0.993452,0.456367,6.33093,6.180699,0.094904,6.4111,6.361512,0.035359,201.454702,200.461258,0.636406,0.019359,0.019387,0.000167,0.337727,0.269848,0.723652,10.967386,10.687474,1.363994,2.802781,2.675861,0.356359,0.689592,1.509938,0.564639,1.53308,1.852592,3.144338,-0.892585,-0.171581,0.594206,-0.518008,0.096217,0.370805,-1.590806,0.633433,1.571953,-4.212908,-2.636004,1.465818,0.037901,0.023827,0.009637,-0.572506,-0.915469,0.601908,0.213254,0.155802,0.057846,-0.508449,0.231692,0.613278,190.638992,190.53244,0.102314,0.969801,0.972493,0.002585,18.416752,18.678604,0.178005,201.454702,200.461258,0.636406,0.689592,1.509938,0.564639,-0.100305,0.114141,0.146598,287.441701,290.410461,1.674285,208.993429,207.927933,0.700776,6.651014,6.598447,0.036487,280.742672,281.19635,1.016946,19.105948,19.374279,0.180885,298.198406,301.226959,1.702927,18.82394,21.829983,1.846706,18.065389,20.169052,1.279095,19.850558,20.512211,1.26569,0.592178,0.669666,0.074241,6.411099,6.361508,0.03536,18.52253,20.672413,1.698754,20.307699,21.015575,1.901239,3.602829,3.602633,0.000204,5.131759,5.126945,0.007268,90.426056,90.426056,0,6.216111,6.216111,0,-3.846154,-3.846154,0,0,0,0,563.150347,563.148376,0.002254,0.0026,0.002742,0.000281,287.697693,282.280701,8.692198,1.333313,1.333241,0.000829
