Spectrum,Date,Time,"NO (350,3000) 191C","NO (350,3000) 191C average","NO (350,3000) 191C stdev",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"N2O (100,200,300) 191C (1of2)","N2O (100,200,300) 191C (1of2) average","N2O (100,200,300) 191C (1of2) stdev",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"Formaldehyde (70,500) 191C","Formaldehyde (70,500) 191C average","Formaldehyde (70,500) 191C stdev",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"Propylene (200,1000) 191C","Propylene (200,1000) 191C average","Propylene (200,1000) 191C stdev",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"Ethylene (100,3000) 191C","Ethylene (100,3000) 191C average","Ethylene (100,3000) 191C stdev",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
TESTANMA_19842.LAB,6/3/2020,37:10.0,120.201029,327.404266,115.842773,13.460698,14.272214,0.454413,12.541169,14.598849,3.222492,1.228223,0.651263,0.346617,0.087128,0.316507,0.144488,-2.066883,-2.874105,2.846155,-7.381939,-2.637737,3.434445,3.040831,3.659567,0.348833,2.725565,2.024487,0.539988,3.807976,6.808857,1.677702,3.79141,7.120899,1.861475,123.786042,112.231003,6.526365,0.013229,0.011404,0.001048,1.0489,-0.022472,0.657655,9.176252,6.241675,1.726382,-0.447508,1.163264,0.900665,1.932659,0.892933,0.686988,6.308589,4.182106,3.117058,-0.649749,-1.148052,0.743627,-1.730497,-0.030759,1.079556,0.535806,1.997191,1.063329,4.890763,0.378947,3.130221,0.027052,0.012847,0.019545,0.046256,0.069657,0.350553,0.122811,-0.065493,0.111812,1.40258,-0.019814,0.805689,190.740738,190.740738,0,0.971729,0.973496,0.005027,13.460698,14.272214,0.454413,123.786042,112.231003,6.526365,1.932659,0.892933,0.686988,0.087128,0.316507,0.144488,134.197533,343.673645,117.106277,127.668216,116.475967,6.325319,3.927373,7.400399,1.941738,123.970771,340.187439,120.879547,13.882853,14.815844,0.521972,138.406233,357.078918,122.245811,11.200275,9.184721,4.168725,9.074349,8.202495,3.647402,10.373848,10.498599,2.368255,1.228223,0.651263,0.346617,3.807949,7.124207,1.85408,12.773764,10.356405,4.432135,14.073262,12.65251,3.0583,3.639241,3.567108,0.040334,5.375756,5.322456,0.030004,90.505974,90.122368,0.214442,6.153794,6.239653,0.047996,-3.835165,-3.836923,0.000983,0,0,0,562.923462,562.937134,0.008435,0.003301,0.002884,0.000242,NaN,NaN,NaN,1.33201,1.333428,0.001022
TESTANMA_19842.LAB,6/3/2020,37:10.2,119.777336,275.037537,141.542725,13.34328,14.038045,0.582278,14.430559,13.662643,2.050546,0.961962,0.734743,0.364306,0.199482,0.261049,0.11847,0.420674,-1.477047,2.229307,-4.090913,-3.45269,3.126496,3.428585,3.596999,0.358405,2.651371,2.268449,0.477018,3.737735,6.052033,2.08076,3.738599,6.279102,2.29531,132.086329,116.568382,10.807278,0.013642,0.011878,0.001437,0.700663,0.229955,0.641064,10.360946,7.38568,2.223951,0.510221,0.957835,0.911084,2.157749,1.278554,0.758964,6.410838,3.986878,2.888324,-0.360444,-0.754573,0.408114,-1.045544,-0.280509,1.153792,0.233883,1.706061,1.333557,0.787615,0.999973,2.745945,0.011274,0.017411,0.014417,0.311529,0.211723,0.239627,0.04235,-0.039793,0.120321,1.318604,0.325338,0.95423,190.740738,190.740738,0,0.971729,0.973946,0.004665,13.34328,14.038045,0.582278,132.086329,116.568382,10.807278,2.157749,1.278554,0.758964,0.199482,0.261049,0.11847,133.354499,290.781616,143.327057,136.821166,120.9021,10.872264,3.870145,6.523129,2.395995,124.030098,285.704712,147.618469,13.81668,14.563527,0.652105,138.087418,302.040955,149.523666,16.096916,11.669966,3.741821,13.723392,10.263556,3.144997,14.44428,11.772703,2.449816,0.961962,0.734743,0.364306,3.737727,6.282236,2.291079,17.302981,12.946416,3.783109,18.023869,14.455562,3.030314,3.639241,3.585383,0.049169,5.375756,5.334963,0.037331,90.505974,90.218277,0.262637,6.153794,6.218188,0.058783,-3.835165,-3.836483,0.001204,0,0,0,562.923462,562.934875,0.010482,0.003301,0.003004,0.000274,NaN,NaN,NaN,1.33201,1.333247,0.001201
TESTANMA_19842.LAB,6/3/2020,37:10.4,119.362885,222.908981,141.215027,13.228423,13.78688,0.611794,16.278735,13.555608,1.848993,0.701509,0.803588,0.302409,0.309385,0.254209,0.113391,2.85397,0.077282,1.918289,-0.871675,-2.845738,3.305817,3.807881,3.595317,0.357136,2.578796,2.470603,0.279096,3.669026,5.273244,2.102468,3.68694,5.432639,2.31951,140.205564,122.601395,14.15367,0.014046,0.012533,0.001548,0.360021,0.406067,0.485397,11.519798,8.573137,2.577454,1.44706,0.935638,0.893997,2.377929,1.684286,0.675658,6.510856,4.213382,3.063799,-0.07745,-0.480681,0.259959,-0.375531,-0.320056,1.152779,-0.061454,1.33744,1.545355,-3.226031,0.851845,2.990089,-0.00416,0.0173,0.01462,0.571016,0.348298,0.200504,-0.036356,-0.016154,0.102416,1.23646,0.67745,0.884718,190.740738,190.740738,0,0.971729,0.974396,0.004213,13.228423,13.78688,0.611794,140.205564,122.601395,14.15367,2.377929,1.684286,0.675658,0.309385,0.254209,0.113391,132.529853,238.033295,143.33017,145.774465,127.17572,14.598563,3.814164,5.639272,2.422315,124.08813,231.505905,147.168091,13.751951,14.302132,0.665689,137.775557,247.197388,149.401978,20.886748,14.631958,4.05596,18.271026,12.779243,3.575837,18.425926,13.740606,3.112719,0.701509,0.803588,0.302409,3.669038,5.432192,2.320143,21.733403,15.864487,3.814578,21.888303,16.825848,3.33019,3.639241,3.603518,0.048916,5.375756,5.347772,0.038333,90.505974,90.314171,0.262637,6.153794,6.196723,0.058783,-3.835165,-3.836044,0.001204,0,0,0,562.923462,562.931152,0.010682,0.003301,0.003116,0.000253,NaN,NaN,NaN,1.33201,1.332794,0.001143
TESTANMA_19843.LAB,6/3/2020,37:10.6,118.913594,171.118088,115.280113,13.405738,13.577603,0.495203,15.356931,14.024073,1.970399,0.767546,0.870681,0.227257,0.048791,0.204937,0.141255,3.062629,0.962614,2.099713,-3.667475,-2.93384,3.324335,3.833802,3.589381,0.351771,2.236278,2.511074,0.2047,3.667857,4.489778,1.720798,3.820137,4.607522,1.89743,144.283786,129.684113,14.422732,0.014144,0.013227,0.001256,1.097099,0.662745,0.430019,13.703019,10.091555,2.97062,1.534707,0.926104,0.88559,2.25224,1.973269,0.490411,3.874383,4.64117,2.766187,0.303647,-0.294503,0.415539,-0.874962,-0.561214,1.107822,2.808259,1.375577,1.586646,-0.349417,0.838387,2.996612,0.011755,0.015873,0.014774,-0.5962,0.163206,0.469368,0.325786,0.077839,0.156778,1.015066,0.961226,0.646744,190.740738,190.740738,0,0.974863,0.974284,0.004187,13.405738,13.577603,0.495203,144.283786,129.684113,14.422732,2.25224,1.973269,0.490411,0.048791,0.204937,0.141255,135.127591,186.071289,116.880844,150.035527,134.533691,15.085567,3.814472,4.74916,1.996512,123.654332,177.626038,120.055054,13.94014,14.083575,0.531676,140.514148,193.138397,121.741966,25.526602,17.506697,5.724336,23.049137,15.336102,5.422347,22.441844,15.925107,4.627995,0.767546,0.870681,0.227257,3.668236,4.576694,1.914848,25.683021,18.504726,5.203626,25.075728,19.093731,4.392023,3.639149,3.621406,0.03983,5.374566,5.361232,0.031815,90.505974,90.41008,0.214442,6.153794,6.175259,0.047996,-3.835165,-3.835604,0.000983,0,0,0,562.928324,562.927917,0.007562,0.003408,0.003234,0.000215,NaN,NaN,NaN,1.334488,1.332788,0.00113
TESTANMA_19844.LAB,6/3/2020,37:10.8,120.754517,119.80188,0.715751,13.395566,13.366742,0.087838,18.438926,15.409264,2.186402,0.83413,0.898674,0.207871,0.472636,0.223484,0.172585,3.841725,1.622423,2.427518,5.545202,-2.09336,4.854824,3.874416,3.597103,0.358885,2.836011,2.605604,0.227318,3.690056,3.71453,0.059411,3.704375,3.748292,0.056585,144.518779,136.976105,8.924842,0.013743,0.013761,0.000363,0.689971,0.779331,0.301512,11.610983,11.274199,1.681393,2.017239,1.012344,0.981702,2.269206,2.197957,0.16764,2.408024,5.102538,1.865364,0.596985,-0.037402,0.499922,0.775391,-0.650229,0.932953,1.498247,1.002948,1.166952,4.22742,1.26607,3.351331,0.030911,0.015367,0.014047,0.690708,0.204662,0.511945,0.018336,0.094585,0.141367,-0.445499,0.905442,0.768844,190.740738,190.740738,0,0.975585,0.973127,0.001931,13.395566,13.366742,0.087838,144.518779,136.976105,8.924842,2.269206,2.197957,0.16764,0.472636,0.223484,0.172585,135.64833,134.171555,1.270664,150.343707,142.128616,9.754118,3.838846,3.853,0.047482,125.621823,124.273026,0.772431,13.93548,13.86542,0.080695,141.115736,139.179825,1.524133,27.025034,20.147114,6.581067,24.528907,17.729362,6.437862,23.334938,17.804167,5.453956,0.83413,0.898674,0.207871,3.690111,3.714612,0.059317,28.069027,21.112438,6.199101,26.875057,21.187244,5.210055,3.6385,3.639075,0.000323,5.373994,5.375166,0.000833,90.505974,90.505974,0,6.153794,6.153794,0,-3.835165,-3.835165,0,0,0,0,562.923145,562.924377,0.002222,0.003722,0.003407,0.000183,330.546866,NaN,NaN,1.333116,1.332727,0.001095
TESTANMA_19845.LAB,6/3/2020,37:11.0,118.150792,119.39183,0.971499,13.230228,13.320646,0.08667,16.601407,16.22131,1.501627,0.63293,0.779616,0.126476,0.253244,0.256707,0.154851,1.213333,2.278466,1.412073,8.338012,1.05063,5.605764,3.838006,3.756538,0.184859,2.513519,2.563195,0.218969,3.696849,3.692304,0.028413,3.694722,3.728954,0.054655,142.207854,140.660477,5.102257,0.013873,0.01389,0.000208,1.778364,0.925223,0.54374,11.509874,11.740924,1.211747,2.109185,1.523682,0.636299,2.261936,2.263812,0.078164,1.798627,4.200546,2.197251,-0.315715,0.029404,0.412269,0.532782,-0.197573,0.820008,-0.530333,0.78972,1.355775,-3.757808,-0.463644,3.242957,0.002277,0.010412,0.013241,0.255591,0.246529,0.504253,0.156693,0.101362,0.143849,0.123558,0.649638,0.774838,190.740738,190.740738,0,0.975585,0.973898,0.002002,13.230228,13.320646,0.08667,142.207854,140.660477,5.102257,2.261936,2.263812,0.078164,0.253244,0.256707,0.154851,130.850687,133.502197,1.952278,147.883939,146.171753,5.542039,3.844395,3.836404,0.023366,122.866796,124.052231,1.003616,13.758292,13.840509,0.092353,136.073807,138.713333,2.076822,27.749491,23.456959,4.904504,25.261362,20.966764,4.87858,25.892793,20.907955,4.500867,0.63293,0.779616,0.126476,3.696847,3.692392,0.028325,28.451727,24.248034,4.714004,29.083158,24.189224,4.337512,3.638398,3.638906,0.00042,5.373946,5.374804,0.000903,90.505974,90.505974,0,6.153794,6.153794,0,-3.835165,-3.835165,0,0,0,0,562.922119,562.924133,0.002431,0.00377,0.0035,0.000229,338.67627,NaN,NaN,1.332799,1.332885,0.00102
TESTANMA_19846.LAB,6/3/2020,37:11.2,117.679706,118.972305,1.191425,13.435122,13.339015,0.101183,11.796627,15.694525,2.449646,0.48182,0.683587,0.135379,0.009727,0.218757,0.191337,1.665939,2.527519,1.071151,3.638585,2.59653,4.847973,3.913666,3.853554,0.04113,1.793544,2.39163,0.396612,3.723202,3.689398,0.022791,3.797369,3.740709,0.062939,143.466207,142.936432,1.774,0.014105,0.013982,0.000169,-0.569248,0.671241,0.872224,12.105576,12.089849,0.934506,2.56226,1.93409,0.455213,2.268391,2.28594,0.05187,4.975877,3.913554,1.911516,0.141562,0.129806,0.350021,0.084039,0.028344,0.669835,1.726628,1.088269,1.367085,-0.593455,-0.739858,3.167681,-0.002828,0.007591,0.014457,0.414905,0.267204,0.509675,-0.035724,0.085747,0.155612,0.166457,0.419208,0.693173,190.740738,190.740738,0,0.975585,0.97467,0.001673,13.435122,13.339015,0.101183,143.466207,142.936432,1.774,2.268391,2.28594,0.05187,0.009727,0.218757,0.191337,132.841455,133.399582,1.975327,149.30999,148.669525,1.876003,3.875004,3.837376,0.025153,122.472945,123.740807,1.228587,13.982383,13.87365,0.109755,138.252692,138.746384,2.065655,22.568512,24.751278,2.935108,20.073282,22.236744,2.977826,19.790159,21.977131,2.948979,0.48182,0.683587,0.135379,3.723346,3.689515,0.022753,22.38323,25.264082,3.12127,22.100106,25.004469,3.093772,3.639145,3.638887,0.000403,5.376717,5.374996,0.001207,90.505974,90.505974,0,6.153794,6.153794,0,-3.835165,-3.835165,0,0,0,0,562.925435,562.9245,0.002458,0.00335,0.00351,0.000219,322.078394,NaN,NaN,1.331916,1.332866,0.001041
TESTANMA_19847.LAB,6/3/2020,37:11.4,119.381652,118.976051,1.192992,13.68105,13.429541,0.161814,14.228074,15.284393,2.498559,0.778393,0.698964,0.142122,0.116081,0.180096,0.187946,3.92713,2.742151,1.24614,-3.053992,2.160067,5.314104,3.85169,3.862316,0.032788,2.548035,2.385478,0.393207,3.696571,3.694907,0.019764,3.771751,3.757671,0.055855,145.817245,144.058777,1.335244,0.0138,0.013933,0.000182,1.273216,0.85388,0.88626,10.373944,11.860679,1.209337,2.049904,2.054659,0.36483,2.594881,2.329331,0.148602,-2.513086,2.108765,2.867271,0.196844,0.184664,0.33036,0.604565,0.224363,0.665491,2.3358,1.56772,1.280702,0.571251,0.019599,2.863167,0.02906,0.014235,0.015315,-0.349409,0.083119,0.537947,0.095085,0.112035,0.140163,0.577281,0.287372,0.545926,190.740738,190.740738,0,0.975585,0.975441,0.000323,13.68105,13.429541,0.161814,145.817245,144.058777,1.335244,2.594881,2.329331,0.148602,0.116081,0.180096,0.187946,135.398502,133.973328,2.073707,151.658441,149.846313,1.387946,3.844775,3.843499,0.021559,124.163885,123.755959,1.234395,14.229089,13.969078,0.168952,140.822326,139.355743,2.155121,26.227322,25.819391,1.99995,23.372953,23.25713,1.989216,22.979266,22.887798,2.181315,0.778393,0.698964,0.142122,3.696682,3.695044,0.019685,25.820811,26.081564,2.422405,25.427124,25.712234,2.561697,3.639265,3.638892,0.000408,5.37716,5.375276,0.001544,90.505974,90.505974,0,6.153794,6.153794,0,-3.835165,-3.835165,0,0,0,0,562.925964,562.925049,0.002449,0.003283,0.003507,0.000224,319.428711,NaN,NaN,1.331774,1.332819,0.001094
TESTANMA_19848.LAB,6/3/2020,37:11.6,119.282853,119.049904,1.19957,13.395017,13.427396,0.162278,14.321784,15.077364,2.533685,0.604353,0.666325,0.14117,0.194718,0.209281,0.173211,2.939502,2.717526,1.239422,2.047083,3.302978,4.256763,3.844128,3.864381,0.030808,2.660489,2.47032,0.398694,3.675573,3.69645,0.017267,3.92455,3.778553,0.092528,142.029537,143.607925,1.595489,0.013889,0.013882,0.000138,-0.204263,0.593608,0.982806,12.899785,11.700032,0.922831,1.814455,2.110609,0.275727,1.96856,2.272595,0.221612,-0.530831,1.227722,2.865914,-0.008786,0.122178,0.331773,0.004997,0.400355,0.337733,0.961782,1.198425,1.084795,-1.657166,-0.241951,2.963284,0.029703,0.017825,0.016634,-0.814275,0.039504,0.610712,0.115827,0.070044,0.077608,0.809094,0.246178,0.481226,190.740738,190.740738,0,0.980662,0.9766,0.00227,13.395017,13.427396,0.162278,142.029537,143.607925,1.595489,1.96856,2.272595,0.221612,0.194718,0.209281,0.173211,133.639653,133.675735,1.970864,147.707569,149.380737,1.670342,3.823842,3.845372,0.018611,124.051551,123.835403,1.238993,13.930522,13.967153,0.169418,138.982293,139.049362,2.055872,22.439863,25.202045,2.521364,20.274446,22.70219,2.405269,20.292018,22.457834,2.482307,0.604353,0.666325,0.14117,3.676848,3.696767,0.016937,22.385294,25.422016,2.949608,22.402866,25.177662,2.973513,3.6377,3.638602,0.000632,5.374275,5.375218,0.001583,90.505974,90.505974,0,6.153794,6.153794,0,-3.835165,-3.835165,0,0,0,0,562.92447,562.924194,0.001589,0.003228,0.003471,0.000256,270.374326,316.220886,26.720711,1.328723,1.331666,0.001741
TESTANMA_19849.LAB,6/3/2020,37:11.8,117.406222,118.380249,0.909622,13.126781,13.373639,0.212276,11.964433,13.782465,1.980193,0.592863,0.618072,0.106433,0.364325,0.187619,0.134485,-0.359678,1.877245,1.644663,-0.347282,2.124481,4.296297,3.82687,3.854872,0.034099,3.154125,2.533942,0.487198,3.683612,3.695161,0.018085,3.746493,3.786977,0.085756,141.718645,143.047897,1.684778,0.013758,0.013885,0.000134,0.850173,0.625648,0.989323,11.383937,11.654623,0.933829,2.086948,2.12455,0.271556,2.027012,2.224156,0.247496,2.374216,1.220961,2.862471,-0.919859,-0.181191,0.458402,0.466684,0.338613,0.274291,1.447265,1.188228,1.081507,-1.994376,-1.48631,1.618469,0.012127,0.014068,0.014979,-0.740258,-0.246689,0.562652,0.292777,0.124932,0.118284,0.432275,0.421733,0.286544,190.740738,190.740738,0,0.982011,0.977886,0.003186,13.126781,13.373639,0.212276,141.718645,143.047897,1.684778,2.027012,2.224156,0.247496,0.364325,0.187619,0.134485,131.980267,132.942108,1.719716,147.357787,148.783539,1.770734,3.830603,3.843724,0.019669,122.078112,123.126663,0.938828,13.649127,13.909883,0.222794,137.232034,138.272629,1.797403,23.266545,24.450344,2.399308,21.036832,22.003775,2.243818,22.876549,22.366158,2.45007,0.592863,0.618072,0.106433,3.684012,3.695547,0.017737,23.893023,24.586817,2.580897,25.73274,24.9492,2.85189,3.637934,3.638488,0.000702,5.37391,5.375201,0.0016,90.505974,90.505974,0,6.153794,6.153794,0,-3.835165,-3.835165,0,0,0,0,562.923891,562.924377,0.001496,0.003031,0.003332,0.000272,240.381633,298.187836,41.159431,1.328596,1.330762,0.001959
